state,lsad,census,pop_estimataes_base,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,year,gini,moe,epi,epi_between,epi_within,gdp,affective,N,type,political,personal_income,unemployment,population,affective_1,affective_g,affective_r,political_1,political_g,political_r,gini_1,gini_g,gini_r,epi_1,epi_g,epi_r,epi_between_1,epi_between_g,epi_between_r,epi_within_1,epi_within_g,epi_within_r,personal_income_1,personal_income_g,personal_income_r,population_1,population_g,population_r,gdp_1,gdp_g,gdp_r,unemployment_1,unemployment_g,unemployment_r,sp_affective,sp_affective_1,sp_affective_g,sp_affective_r,sp_political,sp_political_1,sp_political_g,sp_political_r,sp_epi,sp_epi_1,sp_epi_g,sp_epi_r,sp_epi_between,sp_epi_between_1,sp_epi_between_g,sp_epi_between_r,sp_epi_within,sp_epi_within_1,sp_epi_within_g,sp_epi_within_r,sp_gini,sp_gini_1,sp_gini_g,sp_gini_r
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1991,0.5800551176071167,,,,,,,,,,17731.0,,3788576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5804520130157471,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1992,0.5782060027122498,,,,,,0.3180582085926832,,Affective,,18309.0,,3915740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5904375195503235,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1993,0.5658758282661438,,,,,,,,,,18950.0,,4065440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5763490557670594,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1994,0.5608432292938232,,,,,,0.313452904467812,,Affective,,19869.0,,4245089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313452904467812,,,,,,,,,,,,,,,,,,,,0.5731066107749939,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1995,0.5644476413726807,,,,,,,,,,20753.0,,4432499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5789198398590089,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1996,0.5810899138450623,,,,,,0.342963503720662,,Affective,,21737.0,,4586940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342963503720662,,,,,,,,,,,,,,,,,,,,0.5971804022789002,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1997,0.5681043267250061,,,,,,,,,,22804.0,,4736990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585209858417511,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1998,0.5737437009811401,,,,,183060.5,0.3318394055574816,,Affective,,24173.0,,4883342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318394055574816,,,,,,,,,,,,,,,,,,,,0.5912611365318299,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,1999,0.5744465589523315,,,,,198699.9,,,,,24960.0,,5023823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5981976389884949,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2000,0.5762789845466614,,0.9691939366134015,0.8869759055974376,0.08221803101596381,208439.5,,,,,26388.0,0.04,5160586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9536341721722499,,,,0.7752525516992808,,,,0.17838162047296907,,,,0.6015213131904602,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2001,0.5587342381477356,,,,,213166.2,,,,,27008.0,0.047,5273477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5888521432876587,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2002,0.557470977306366,,,,,220696.7,,,,,27353.0,0.06,5396255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5841175675392151,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2003,0.5645776987075806,,,,,234065.9,,,,,28393.0,0.057,5510364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588594126701355,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2004,0.5771916508674622,,0.9440938583857952,0.8566107839881951,0.0874830743976001,244317.3,,,,3.5543276153300054,30221.0,0.05,5652404.0,,,,,,,0.5762789845466614,0.0009126663208007812,0.001583723066907852,0.9691939366134015,-0.025100078227606293,-0.025897890277060596,0.8869759055974376,-0.03036512160924243,-0.0342344379566765,0.08221803101596381,0.005265043381636289,0.06403757565799655,26388.0,3833.0,0.14525541912990753,5160586.0,491818.0,0.09530274275053259,208439.5,35877.79999999999,0.1721257247306772,0.04,0.010000000000000002,0.25000000000000006,,,,,3.554327615330006,,,,0.9554024000649461,0.9536341721722499,0.0017682278926962613,0.0018541993820004132,0.7670268593600049,0.7752525516992808,-0.008225692339275836,-0.010610338942123945,0.1883755407049412,0.17838162047296907,0.009993920231972125,0.05602550422781111,0.6001981616020203,0.6015213131904602,-0.0013231515884398748,-0.002199675322262312
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2005,0.590745210647583,,,,,262326.0,,,,,32327.0,0.047,5839077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6125939488410951,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2006,0.5971795320510864,,,,,274179.4,,,,,34703.0,0.041,6029141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6163940072059632,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2007,0.6024897694587708,,,,,283250.7,,,,,35872.0,0.037,6167681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619426143169403,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2008,0.6020868420600891,,0.9508149766982115,0.8750908534500641,0.0757241232481474,280810.1,0.425958840000247,,Affective,3.417359396416711,35748.0,0.06,6280362.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.5771916508674622,0.024895191192626953,0.043131585765684474,0.9440938583857952,0.0067211183124162854,0.007119120893242547,0.8566107839881951,0.018480069461868975,0.02157347281554145,0.0874830743976001,-0.011758951149452704,-0.13441401357261037,30221.0,5527.0,0.1828860725985242,5652404.0,627958.0,0.11109573908729807,244317.3,36492.79999999999,0.1493664181783279,0.05,0.009999999999999995,0.1999999999999999,0.42595884000024703,,,,3.417359396416711,3.554327615330006,-0.13696821891329503,-0.0385356201613334,0.9472933414207642,0.9554024000649461,-0.008109058644181988,-0.00848758454409446,0.7581487530073181,0.7670268593600049,-0.008878106352686821,-0.01157470073485376,0.18914458841344622,0.1883755407049412,0.0007690477085050273,0.004082524225953581,0.6134469151496887,0.6001981616020203,0.013248753547668413,0.022073965558817226
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2009,0.6082658767700195,,,,,257498.5,,,,,33524.0,0.098,6343154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618198311328888,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2010,0.453,±0.002,,,,260307.1,,,,,33876.0,0.104,6402024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4466,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2011,0.4543,±0.0018,,,,266101.5,,,,,35321.0,0.094,6446537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4497,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2012,0.4571,±0.0022,0.9468742014648737,0.8651537212587418,0.0817204802061319,271440.0,0.4699810679771621,,Affective,4.116795685217427,36545.0,0.083,6507351.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.6020868420600891,-0.1449868420600891,-0.24080719247078183,0.9508149766982115,-0.003940775233337801,-0.004144628902483729,0.8750908534500641,-0.009937132191322307,-0.011355543429742128,0.0757241232481474,0.0059963569579845055,0.07918687864281357,35748.0,797.0,0.022294953563835738,6280362.0,226989.0,0.03614266184019329,280810.1,-9370.099999999977,-0.03336810178836152,0.06,0.023000000000000007,0.38333333333333347,0.4699810679771621,0.42595884000024703,0.044022227976915074,0.10334854883370784,4.1167956852174274,3.417359396416711,0.6994362888007166,0.20467156294246194,0.9311559695020213,0.9472933414207642,-0.01613737191874287,-0.01703524263618259,0.7325698304410683,0.7581487530073181,-0.02557892256624983,-0.03373865941846761,0.19858613906095307,0.18914458841344622,0.009441550647506847,0.04991710694291082,0.45208000000000004,0.6134469151496887,-0.1613669151496887,-0.2630495176755647
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2013,0.4585,±0.0019,,,,273481.9,,,,,37139.0,0.078,6563216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4545,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2014,0.4614,±0.0018,,,,276948.9,,,,,38756.0,0.069,6638196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45742,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2015,0.4651,±0.0016,,,,282577.0,,,,,40334.0,0.061,6714328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45958000000000004,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2016,0.4682,±0.0018,0.9872502406855725,0.8919645623433274,0.0952856783422451,291275.2,0.45693075956136553,,Affective,4.661367612237253,41473.0,0.053,6801591.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.4571,0.011099999999999999,0.02428352658061693,0.9468742014648737,0.04037603922069888,0.04264139751429981,0.8651537212587418,0.026810841084585646,0.030989684752875633,0.0817204802061319,0.013565198136113205,0.16599508595515253,36545.0,4928.0,0.13484744835134765,6507351.0,294240.0,0.04521655586120989,271440.0,19835.20000000001,0.07307397583259656,0.083,-0.030000000000000006,-0.3614457831325302,0.4569307595613656,0.4699810679771621,-0.013050308415796519,-0.02776773215986367,4.661367612237253,4.1167956852174274,0.5445719270198257,0.13228053288514469,0.9635923656716616,0.9311559695020213,0.032436396169640336,0.034834546769846944,0.7332408303313458,0.7325698304410683,0.0006709998902775238,0.0009159534864731268,0.230351535340316,0.19858613906095307,0.03176539627936292,0.15995777162278685,0.46014000000000005,0.45208000000000004,0.008060000000000012,0.017828702884445255
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2017,0.469,±0.0017,,,,303606.1,,,,,43497.0,0.049,6879830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46062000000000003,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2018,0.4681,±0.0020,,,,314827.5,,,,,45466.0,0.048,6969944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46178,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2019,0.4664,±0.0016,,,,325395.3,,,,,48124.0,0.047,7070511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46242000000000005,,,
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2020,0.4661,±0.0027,0.9981041002220576,0.8958628043892278,0.1022412958328299,327178.0,0.5643978292725369,,Affective,5.7037922862422885,52327.0,0.079,7177986.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.4682,-0.0020999999999999908,-0.00448526270824432,0.9872502406855725,0.0108538595364851,0.010994030782861998,0.8919645623433274,0.003898242045900391,0.004370400137488772,0.0952856783422451,0.006955617490584792,0.0729975124446483,41473.0,10854.0,0.2617124394184168,6801591.0,376395.0,0.05533925812357726,291275.2,35902.79999999999,0.12326075134443298,0.053,0.026000000000000002,0.4905660377358491,0.5643978292725369,0.4569307595613656,0.10746706971117131,0.23519333610706183,5.7037922862422885,4.661367612237253,1.0424246740050354,0.22363065107081675,0.9532282396487227,0.9635923656716616,-0.010364126022938902,-0.010755716205487681,0.7446732399387446,0.7332408303313458,0.011432409607398775,0.015591616198231293,0.20855499970997818,0.230351535340316,-0.021796535630337815,-0.09462292316886936,0.46127999999999997,0.46014000000000005,0.0011399999999999189,0.0024775068457424236
ARIZONA,,6392017,6392310,6411999,6472867,6556236,6634997,6731484,2021,,,,,,347656.0,,,,,55487.0,0.049,7276316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1991,0.5641263723373413,,,,,,,,,,15299.0,,2383144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5805985430876414,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1992,0.565302312374115,,,,,,0.3180582085926832,,Affective,,16438.0,,2415984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5805782775084177,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1993,0.5512946844100952,,,,,,,,,,16956.0,,2456303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5716467003027598,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1994,0.5521470904350281,,,,,,0.313452904467812,,Affective,,17758.0,,2494019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313452904467812,,,,,,,,,,,,,,,,,,,,0.566585381825765,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1995,0.5519500374794006,,,,,,,,,,18602.0,,2535399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568826009829839,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1996,0.5722758173942566,,,,,,0.342963503720662,,Affective,,19458.0,,2572109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3429635037206619,,,,,,,,,,,,,,,,,,,,0.5919178426265717,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1997,0.5534206032752991,,,,,,,,,,20187.0,,2601090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5728169480959574,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1998,0.5612943768501282,,,,,84570.8,0.3318394055574816,,Affective,,21208.0,,2626289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33183940555748154,,,,,,,,,,,,,,,,,,,,0.5740317106246948,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,1999,0.5617928504943848,,,,,89115.2,,,,,21871.0,,2651860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5750967959562937,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2000,0.5579234957695007,,0.9922100500045716,0.8429432850621497,0.149266764942422,89871.7,,,,,22781.0,0.042,2678588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9490081937739678,,,,0.7896751565178963,,,,0.15933303725607156,,,,0.577393651008606,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2001,0.557586133480072,,,,,89789.0,,,,,23873.0,0.047,2691571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5676541527112324,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2002,0.5647121667861938,,,,,92950.5,,,,,24306.0,0.053,2705927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5723191201686859,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2003,0.5926876664161682,,,,,96944.5,,,,,25595.0,0.058,2724816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5931805968284607,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2004,0.6196559071540833,,0.9740959763747938,0.8223606533877668,0.1517353229870271,101733.6,,,,3.5543276153300054,27059.0,0.056,2749686.0,,,,,,,0.5579234957695007,0.06173241138458252,0.11064673176998896,0.9922100500045716,-0.018114073629777794,-0.018256289209824403,0.8429432850621497,-0.0205826316743829,-0.024417575937941492,0.149266764942422,0.002468558044605107,0.01653789472530825,22781.0,4278.0,0.1877880690048725,2678588.0,71098.0,0.026543089120088643,89871.7,11861.900000000009,0.13198704375237152,0.042,0.013999999999999999,0.33333333333333326,,,,,3.5543276153300054,,,,0.9169203480639496,0.9490081937739678,-0.032087845710018215,-0.033811979623076686,0.7382062105062956,0.7896751565178963,-0.05146894601160068,-0.0651773651314485,0.17871413755765395,0.15933303725607156,0.019381100301582382,0.12163893085420892,0.6169887284437815,0.577393651008606,0.03959507743517554,0.06857553311507643
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2005,0.6430813074111938,,,,,105980.0,,,,,28227.0,0.051,2781097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6407948036988576,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2006,0.6668747067451477,,,,,108460.6,,,,,29617.0,0.053,2821761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6552223861217499,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2007,0.6684058904647827,,,,,107606.1,,,,,31303.0,0.053,2848650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6577402949333191,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2008,0.6674105525016785,,0.91845752471363,0.7337882262325276,0.18466929848110242,106536.5,0.425958840000247,,Affective,3.417359396416711,32306.0,0.054,2874554.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.6196559071540833,0.047754645347595215,0.07706639248695256,0.9740959763747938,-0.05563845166116388,-0.0571180386846772,0.8223606533877668,-0.08857242715523916,-0.1077050887470837,0.1517353229870271,0.03293397549407531,0.21704883771124978,27059.0,5247.0,0.1939096049373591,2749686.0,124868.0,0.04541173064851769,101733.6,4802.899999999994,0.04721055777049071,0.056,-0.0020000000000000018,-0.03571428571428575,0.4259588400002469,,,,3.4173593964167104,3.5543276153300054,-0.13696821891329503,-0.0385356201613334,0.9420675452994716,0.9169203480639496,0.025147197235521945,0.027425716190746026,0.7257651842141002,0.7382062105062956,-0.012441026292195456,-0.01685305015743884,0.21630236108537143,0.17871413755765395,0.037588223527717485,0.2103259654854746,0.6499342719713846,0.6169887284437815,0.03294554352760315,0.05339731831195854
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2009,0.6260256767272949,,,,,102996.6,,,,,31472.0,0.075,2896843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6274277766545613,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2010,0.459,±0.003,,,,105662.0,,,,,32372.0,0.079,2921561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46649999999999997,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2011,0.4616,±0.0021,,,,107932.5,,,,,34279.0,0.079,2938833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4680833333333333,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2012,0.4618,±0.0027,0.9031047955206979,0.6966919529675711,0.2064128425531268,108492.1,0.4699810679771621,,Affective,4.116795685217427,36582.0,0.073,2948887.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.6674105525016785,-0.20561055250167848,-0.3080720730755323,0.91845752471363,-0.015352729192932069,-0.016715774850577837,0.7337882262325276,-0.03709627326495646,-0.05055446781344397,0.18466929848110242,0.02174354407202439,0.1177431454544105,32306.0,4276.0,0.13235931405930787,2874554.0,74333.0,0.025858968034693383,106536.5,1955.6000000000058,0.018356150239589305,0.054,0.018999999999999996,0.3518518518518518,0.4699810679771621,0.4259588400002469,0.044022227976915185,0.10334854883370813,4.116795685217427,3.4173593964167104,0.6994362888007162,0.20467156294246186,0.9334873519136886,0.9420675452994716,-0.008580193385782975,-0.009107832478249145,0.699460389725748,0.7257651842141002,-0.026304794488352212,-0.036244222043850916,0.23402696218794078,0.21630236108537143,0.01772460110256935,0.08194363211584964,0.4691,0.6499342719713846,-0.18083427197138463,-0.27823470736952677
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2013,0.4646,±0.0031,,,,110752.4,,,,,36677.0,0.074,2954685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4700333333333333,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2014,0.4661,±0.0024,,,,111734.5,,,,,38749.0,0.061,2961191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4726166666666666,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2015,0.4702,±0.0025,,,,112351.0,,,,,39968.0,0.052,2970352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47485,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2016,0.4708,±0.0028,0.8889059403662352,0.6507422929840552,0.23816364738218,112798.1,0.45693075956136553,,Affective,4.661367612237253,40873.0,0.04,2980602.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.4618,0.009000000000000008,0.019488956258120416,0.9031047955206979,-0.01419885515446273,-0.015722267476473956,0.6966919529675711,-0.04594965998351597,-0.06595405586040232,0.2064128425531268,0.03175080482905318,0.15382184769283974,36582.0,4291.0,0.11729812476081133,2948887.0,31715.0,0.01075490515574181,108492.1,4306.0,0.03968952578113982,0.073,-0.032999999999999995,-0.4520547945205479,0.45693075956136553,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.661367612237253,4.116795685217427,0.5445719270198266,0.13228053288514494,0.9249442385525413,0.9334873519136886,-0.008543113361147325,-0.009151825510686976,0.6464547618397768,0.699460389725748,-0.053005627885971185,-0.07578074279053058,0.27848947671276436,0.23402696218794078,0.04446251452482358,0.18998885474194604,0.47624999999999995,0.4691,0.007149999999999934,0.015241952675335608
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2017,0.4732,±0.0028,,,,113850.2,,,,,41890.0,0.037,2990801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47631666666666667,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2018,0.4765,±0.0028,,,,115885.2,,,,,43384.0,0.037,2997271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47716666666666663,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2019,0.4765,±0.0027,,,,117126.2,,,,,44324.0,0.035,3004248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47781666666666667,,,
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2020,0.4792,±0.0044,0.8915266244454143,0.6497106525913954,0.2418159718540191,117268.2,0.5643978292725369,,Affective,5.7037922862422885,47154.0,0.061,3012232.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.4708,0.008400000000000019,0.01784197111299919,0.8889059403662352,0.0026206840791791475,0.002948213033765314,0.6507422929840552,-0.001031640392659794,-0.0015853286374381567,0.23816364738218,0.003652324471839108,0.015335356642310073,40873.0,6281.0,0.15367112763927288,2980602.0,31630.0,0.010611950203348182,112798.1,4470.099999999991,0.03962921361264056,0.04,0.020999999999999998,0.5249999999999999,0.5643978292725368,0.45693075956136553,0.10746706971117126,0.23519333610706175,5.703792286242288,4.661367612237253,1.0424246740050345,0.22363065107081656,0.951395576421842,0.9249442385525413,0.02645133786930076,0.028597764888718964,0.670762153159136,0.6464547618397768,0.024307391319359217,0.0376010708780018,0.280633423262706,0.27848947671276436,0.0021439465499416555,0.007698483171602689,0.4779333333333333,0.47624999999999995,0.00168333333333337,0.0035345581802275487
ARKANSAS,,2915918,2915958,2922297,2938430,2949300,2958765,2966369,2021,,,,,,123347.3,,,,,50625.0,0.04,3025891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALIFORNIA,,37253956,37254503,37336011,37701901,38062780,38431393,38802500,1991,0.5996615290641785,,,,,,,,,,21857.0,,30470736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5718036492665608,,,
CALIFORNIA,,37253956,37254503,37336011,37701901,38062780,38431393,38802500,1992,0.6139657497406006,,,,,,0.3180582085926832,,Affective,,22678.0,,30974659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5796076258023579,,,
CALIFORNIA,,37253956,37254503,37336011,37701901,38062780,38431393,38802500,1993,0.6007866263389587,,,,,,,,,,23013.0,,31274928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5672421654065449,,,
CALIFORNIA,,37253956,37254503,37336011,37701901,38062780,38431393,38802500,1994,0.5975610017776489,,,,,,0.313452904467812,,Affective,,23581.0,,31484435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31345290446781193,,,,,,,,,,,,,,,,,,,,0.5623081922531128,,,
CALIFORNIA,,37253956,37254503,37336011,37701901,38062780,38431393,38802500,1995,0.6092004179954529,,,,,,,,,,24629.0,,31696582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5670915444691975,,,
