polling_id,divisiveness_ciro,divisiveness_haddad,divisiveness_alckmin,divisiveness_bolsonaro,divisiveness_amoedo,rate_ciro,rate_haddad,rate_alckmin,rate_bolsonaro,rate_amoedo,value_ciro,value_haddad,value_alckmin,value_bolsonaro,value_amoedo,candidate,value,rate
BA-GUANAMBI-64,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09762861385273823,0.5841121495327103,0.02327714210848109,0.28864966372608963,0.006332430779980784,4471,26750,1066,13219,290,JAIR MESSIAS BOLSONARO,15405,0.3226786200540416
BA-GUARATINGA-189,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.042227728105138425,0.70160508456318,0.017020359797479262,0.23699235161047075,0.0021544759237315525,392,6513,158,2200,20,FERNANDO HADDAD,7054,0.7395680436150136
BA-GUARATINGA-189,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.042227728105138425,0.70160508456318,0.017020359797479262,0.23699235161047075,0.0021544759237315525,392,6513,158,2200,20,JAIR MESSIAS BOLSONARO,2484,0.2604319563849864
BA-HELIÓPOLIS-110,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.12550761421319798,0.7821065989847715,0.0166243654822335,0.07461928934010152,0.0011421319796954316,989,6163,131,588,9,FERNANDO HADDAD,7429,0.8905538240230161
BA-HELIÓPOLIS-110,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.12550761421319798,0.7821065989847715,0.0166243654822335,0.07461928934010152,0.0011421319796954316,989,6163,131,588,9,JAIR MESSIAS BOLSONARO,913,0.10944617597698393
BA-IAÇU-193,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.056222707423580785,0.7804117280099813,0.020508421709295073,0.1409076731129133,0.0019494697442295696,721,10008,263,1807,25,FERNANDO HADDAD,11236,0.8381947034688549
BA-IAÇU-193,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.056222707423580785,0.7804117280099813,0.020508421709295073,0.1409076731129133,0.0019494697442295696,721,10008,263,1807,25,JAIR MESSIAS BOLSONARO,2169,0.1618052965311451
BA-IBIASSUCÊ-93,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0975441023867174,0.5913178830854375,0.08059494984434452,0.22068488412314077,0.009858180560359737,564,3419,466,1276,57,FERNANDO HADDAD,4198,0.6983862917983696
BA-IBIASSUCÊ-93,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0975441023867174,0.5913178830854375,0.08059494984434452,0.22068488412314077,0.009858180560359737,564,3419,466,1276,57,JAIR MESSIAS BOLSONARO,1813,0.30161370820163036
BA-IBICARAÍ-29,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0923949864498645,0.546239837398374,0.036839430894308946,0.3174119241192412,0.007113821138211382,1091,6450,435,3748,84,FERNANDO HADDAD,7615,0.6240780199967219
BA-IBICARAÍ-29,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0923949864498645,0.546239837398374,0.036839430894308946,0.3174119241192412,0.007113821138211382,1091,6450,435,3748,84,JAIR MESSIAS BOLSONARO,4587,0.37592198000327814
BA-IBICOARA-169,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06482122260668974,0.6573241061130335,0.02756632064590542,0.24382929642445214,0.006459054209919262,562,5699,239,2114,56,FERNANDO HADDAD,6576,0.7210526315789474
BA-IBICOARA-169,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06482122260668974,0.6573241061130335,0.02756632064590542,0.24382929642445214,0.006459054209919262,562,5699,239,2114,56,JAIR MESSIAS BOLSONARO,2544,0.2789473684210526
BA-IBICUÍ-146,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.140598044853364,0.6349913743530765,0.01408855664174813,0.20730304772857963,0.0030189764232317422,978,4417,98,1442,21,FERNANDO HADDAD,5354,0.7512277255507226
BA-IBICUÍ-146,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.140598044853364,0.6349913743530765,0.01408855664174813,0.20730304772857963,0.0030189764232317422,978,4417,98,1442,21,JAIR MESSIAS BOLSONARO,1773,0.2487722744492774
BA-IBIPEBA-176,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08803271631510977,0.8071459319845028,0.009040034438226431,0.09556607834696514,0.00021523891519586742,818,7500,84,888,2,FERNANDO HADDAD,8410,0.8822912295425934
BA-IBIPEBA-176,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08803271631510977,0.8071459319845028,0.009040034438226431,0.09556607834696514,0.00021523891519586742,818,7500,84,888,2,JAIR MESSIAS BOLSONARO,1122,0.11770877045740663
BA-IBIPITANGA-65,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0860067407314942,0.7226313818499563,0.016851828735488704,0.17188865310198478,0.0026213955810760205,689,5789,135,1377,21,FERNANDO HADDAD,6328,0.7871625824107477
BA-IBIPITANGA-65,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0860067407314942,0.7226313818499563,0.016851828735488704,0.17188865310198478,0.0026213955810760205,689,5789,135,1377,21,JAIR MESSIAS BOLSONARO,1711,0.2128374175892524
BA-IBIQUERA-42,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05957836846929423,0.7910174152153987,0.027039413382218148,0.12190650779101742,0.00045829514207149406,130,1726,59,266,1,FERNANDO HADDAD,1777,0.8689486552567237
BA-IBIQUERA-42,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05957836846929423,0.7910174152153987,0.027039413382218148,0.12190650779101742,0.00045829514207149406,130,1726,59,266,1,JAIR MESSIAS BOLSONARO,268,0.1310513447432763
BA-IBIRAPITANGA-134,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.07326086956521739,0.7067391304347826,0.01923913043478261,0.19858695652173913,0.002173913043478261,674,6502,177,1827,20,FERNANDO HADDAD,7291,0.7652986249606382
BA-IBIRAPITANGA-134,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.07326086956521739,0.7067391304347826,0.01923913043478261,0.19858695652173913,0.002173913043478261,674,6502,177,1827,20,JAIR MESSIAS BOLSONARO,2236,0.2347013750393618
BA-IBIRAPUÃ-153,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.03028263795423957,0.5078510542844324,0.02288021534320323,0.43494840735755946,0.004037685060565276,135,2264,102,1939,18,FERNANDO HADDAD,2475,0.5304329189884269
BA-IBIRAPUÃ-153,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.03028263795423957,0.5078510542844324,0.02288021534320323,0.43494840735755946,0.004037685060565276,135,2264,102,1939,18,JAIR MESSIAS BOLSONARO,2191,0.4695670810115731
BA-IBIRATAIA-24,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08507670850767085,0.5975753674498444,0.03626220362622036,0.2787254586417766,0.002360261774487716,793,5570,338,2598,22,FERNANDO HADDAD,6796,0.6755467196819086
BA-IBIRATAIA-24,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08507670850767085,0.5975753674498444,0.03626220362622036,0.2787254586417766,0.002360261774487716,793,5570,338,2598,22,JAIR MESSIAS BOLSONARO,3264,0.32445328031809145
BA-IBITIARA-88,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06695910205134821,0.6974583924654884,0.050445103857566766,0.18410527673848537,0.0010321248871113405,519,5406,391,1427,8,FERNANDO HADDAD,5962,0.7470241824332791
BA-IBITIARA-88,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06695910205134821,0.6974583924654884,0.050445103857566766,0.18410527673848537,0.0010321248871113405,519,5406,391,1427,8,JAIR MESSIAS BOLSONARO,2019,0.25297581756672094
BA-IBITITÁ-104,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10723601584387982,0.7732586223553279,0.007052458699642546,0.11032750458892861,0.0021253985122210413,1110,8004,73,1142,22,FERNANDO HADDAD,9149,0.8696768060836502
BA-IBITITÁ-104,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10723601584387982,0.7732586223553279,0.007052458699642546,0.11032750458892861,0.0021253985122210413,1110,8004,73,1142,22,JAIR MESSIAS BOLSONARO,1371,0.1303231939163498
BA-IBOTIRAMA-173,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05976687207662039,0.6494171801915509,0.029475090949587942,0.25792560694929095,0.0034152498329497365,805,8747,397,3474,46,FERNANDO HADDAD,9651,0.7026062900407688
BA-IBOTIRAMA-173,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05976687207662039,0.6494171801915509,0.029475090949587942,0.25792560694929095,0.0034152498329497365,805,8747,397,3474,46,JAIR MESSIAS BOLSONARO,4085,0.2973937099592312
BA-ICHU-132,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09620768643420717,0.7169763298549249,0.013489437515907355,0.17027233392720795,0.003054212267752609,378,2817,53,669,12,FERNANDO HADDAD,3265,0.808568598315998
BA-ICHU-132,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09620768643420717,0.7169763298549249,0.013489437515907355,0.17027233392720795,0.003054212267752609,378,2817,53,669,12,JAIR MESSIAS BOLSONARO,773,0.191431401684002
BA-IGAPORÃ-168,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10280925401322002,0.7972143531633616,0.010859301227573183,0.08699244570349386,0.002124645892351275,871,6754,92,737,18,FERNANDO HADDAD,7844,0.887229951362968
BA-IGAPORÃ-168,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10280925401322002,0.7972143531633616,0.010859301227573183,0.08699244570349386,0.002124645892351275,871,6754,92,737,18,JAIR MESSIAS BOLSONARO,997,0.11277004863703201
BA-IGRAPIÚNA-32,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0700951039098274,0.7368791828108489,0.028707291299753433,0.16255723846424797,0.0017611835153222965,398,4184,163,923,10,FERNANDO HADDAD,4674,0.7889939230249832
BA-IGRAPIÚNA-32,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0700951039098274,0.7368791828108489,0.028707291299753433,0.16255723846424797,0.0017611835153222965,398,4184,163,923,10,JAIR MESSIAS BOLSONARO,1250,0.2110060769750169
BA-IGUAÍ-146,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04718077026181753,0.6621392190152802,0.018228933964793137,0.26682155303368776,0.00562952372442141,528,7410,204,2986,63,FERNANDO HADDAD,8184,0.7010450573924961
BA-IGUAÍ-146,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04718077026181753,0.6621392190152802,0.018228933964793137,0.26682155303368776,0.00562952372442141,528,7410,204,2986,63,JAIR MESSIAS BOLSONARO,3490,0.2989549426075039
BA-ILHÉUS-25,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10177636660087531,0.47527103178008523,0.02840470265167768,0.3857375783060156,0.008810320661346148,3558,16615,993,13485,308,FERNANDO HADDAD,22659,0.5902933361121242
BA-ILHÉUS-25,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10177636660087531,0.47527103178008523,0.02840470265167768,0.3857375783060156,0.008810320661346148,3558,16615,993,13485,308,JAIR MESSIAS BOLSONARO,15727,0.4097066638878758
BA-ILHÉUS-26,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.11893483548841377,0.4893952972304016,0.02554090385353988,0.355609610378526,0.010519353049118765,5574,22936,1197,16666,493,FERNANDO HADDAD,31846,0.6191624217443714
BA-ILHÉUS-26,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.11893483548841377,0.4893952972304016,0.02554090385353988,0.355609610378526,0.010519353049118765,5574,22936,1197,16666,493,JAIR MESSIAS BOLSONARO,19588,0.3808375782556286
BA-INHAMBUPE-44,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08170429098831931,0.7306179265266598,0.02808206742117049,0.15723536887974338,0.0023603461841070024,1350,12072,464,2598,39,FERNANDO HADDAD,14299,0.8035403203146951
BA-INHAMBUPE-44,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08170429098831931,0.7306179265266598,0.02808206742117049,0.15723536887974338,0.0023603461841070024,1350,12072,464,2598,39,JAIR MESSIAS BOLSONARO,3496,0.19645967968530487
BA-IPECAETÁ-143,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05287165664524155,0.793489529338586,0.020008293593199254,0.13300850093302924,0.0006220194899440182,510,7654,193,1283,6,FERNANDO HADDAD,8417,0.8543442955745026
BA-IPECAETÁ-143,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05287165664524155,0.793489529338586,0.020008293593199254,0.13300850093302924,0.0006220194899440182,510,7654,193,1283,6,JAIR MESSIAS BOLSONARO,1435,0.14565570442549736
BA-IPIAÚ-24,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09391520680004146,0.5926712967761999,0.021405618326941017,0.28552918005597594,0.006478698040841713,1812,11435,413,5509,125,FERNANDO HADDAD,14489,0.6861621519227127
BA-IPIAÚ-24,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09391520680004146,0.5926712967761999,0.021405618326941017,0.28552918005597594,0.006478698040841713,1812,11435,413,5509,125,JAIR MESSIAS BOLSONARO,6627,0.3138378480772874
BA-IPIRÁ-62,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.11788697468024015,0.7072239624119029,0.04026363873662229,0.13168885408509529,0.0029365700861393894,3613,21675,1234,4036,90,FERNANDO HADDAD,26759,0.8241653320192189
BA-IPIRÁ-62,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.11788697468024015,0.7072239624119029,0.04026363873662229,0.13168885408509529,0.0029365700861393894,3613,21675,1234,4036,90,JAIR MESSIAS BOLSONARO,5709,0.17583466798078107
BA-IPUPIARA-94,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09518477043673013,0.6368047779022024,0.017543859649122806,0.23609555804404628,0.01437103396789847,510,3412,94,1265,77,FERNANDO HADDAD,4059,0.7287253141831239
BA-IPUPIARA-94,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09518477043673013,0.6368047779022024,0.017543859649122806,0.23609555804404628,0.01437103396789847,510,3412,94,1265,77,JAIR MESSIAS BOLSONARO,1511,0.27127468581687614
BA-IRAJUBA-76,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05215161014534055,0.7779994300370476,0.020233684810487318,0.14847534910230836,0.001139925904816187,183,2730,71,521,4,FERNANDO HADDAD,3055,0.8317451674380615
BA-IRAJUBA-76,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05215161014534055,0.7779994300370476,0.020233684810487318,0.14847534910230836,0.001139925904816187,183,2730,71,521,4,JAIR MESSIAS BOLSONARO,618,0.16825483256193846
BA-IRAMAIA-169,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0670122176971492,0.7395409107737875,0.02480562754535357,0.16660496112550907,0.0020362828582006663,362,3995,134,900,11,FERNANDO HADDAD,4202,0.7868913857677903
BA-IRAMAIA-169,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.0670122176971492,0.7395409107737875,0.02480562754535357,0.16660496112550907,0.0020362828582006663,362,3995,134,900,11,JAIR MESSIAS BOLSONARO,1138,0.21310861423220973
BA-IRAQUARA-89,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04748510919920582,0.8850099272005294,0.009844473858371939,0.056088682991396424,0.00157180675049636,574,10698,119,678,19,FERNANDO HADDAD,11729,0.9237615184689296
BA-IRAQUARA-89,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04748510919920582,0.8850099272005294,0.009844473858371939,0.056088682991396424,0.00157180675049636,574,10698,119,678,19,JAIR MESSIAS BOLSONARO,968,0.07623848153107034
BA-IRARÁ-74,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08721117332818433,0.7554869022333783,0.02677479564909571,0.1285962541031087,0.0019308746862328635,1355,11738,416,1998,30,FERNANDO HADDAD,13492,0.8333539221741816
BA-IRARÁ-74,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08721117332818433,0.7554869022333783,0.02677479564909571,0.1285962541031087,0.0019308746862328635,1355,11738,416,1998,30,JAIR MESSIAS BOLSONARO,2698,0.16664607782581842
BA-IRECÊ-95,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.15748658371174146,0.5947691218965618,0.013032965736863833,0.2293448133514183,0.005366515303414519,5341,20171,442,7778,182,FERNANDO HADDAD,25824,0.7386516403993021
BA-IRECÊ-95,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.15748658371174146,0.5947691218965618,0.013032965736863833,0.2293448133514183,0.005366515303414519,5341,20171,442,7778,182,JAIR MESSIAS BOLSONARO,9137,0.2613483596006979
BA-ITABELA-189,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.035759050357590506,0.6241981862419819,0.026247880262478804,0.30848632308486323,0.0053085600530856005,485,8466,356,4184,72,FERNANDO HADDAD,9637,0.6743404940172136
BA-ITABELA-189,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.035759050357590506,0.6241981862419819,0.026247880262478804,0.30848632308486323,0.0053085600530856005,485,8466,356,4184,72,JAIR MESSIAS BOLSONARO,4654,0.32565950598278637
BA-ITABERABA-42,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10966708207228058,0.6333273989674203,0.0256720669396475,0.22816450062310842,0.0031689513975431726,3080,17787,721,6408,89,FERNANDO HADDAD,22358,0.7494887868324897
BA-ITABERABA-42,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.10966708207228058,0.6333273989674203,0.0256720669396475,0.22816450062310842,0.0031689513975431726,3080,17787,721,6408,89,JAIR MESSIAS BOLSONARO,7473,0.2505112131675103
BA-ITABUNA-27,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.13019516434892542,0.40182522123893805,0.04379345764854614,0.41610698482932995,0.008079171934260429,6591,20342,2217,21065,409,FERNANDO HADDAD,28253,0.5254514683181759
BA-ITABUNA-27,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.13019516434892542,0.40182522123893805,0.04379345764854614,0.41610698482932995,0.008079171934260429,6591,20342,2217,21065,409,JAIR MESSIAS BOLSONARO,25516,0.4745485316818241
BA-ITABUNA-28,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.1340253748558247,0.3698857082940128,0.04466813463353256,0.4430114291705987,0.008409353046031246,6391,17638,2130,21125,401,FERNANDO HADDAD,25143,0.4999105278854757
BA-ITABUNA-28,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.1340253748558247,0.3698857082940128,0.04466813463353256,0.4430114291705987,0.008409353046031246,6391,17638,2130,21125,401,JAIR MESSIAS BOLSONARO,25152,0.5000894721145243
BA-ITACARÉ-198,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04775518847945786,0.7105040237187632,0.017047861075815334,0.21961033460398136,0.005082592121982211,451,6710,161,2074,48,FERNANDO HADDAD,7618,0.7626389027930723
BA-ITACARÉ-198,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04775518847945786,0.7105040237187632,0.017047861075815334,0.21961033460398136,0.005082592121982211,451,6710,161,2074,48,JAIR MESSIAS BOLSONARO,2371,0.2373610972069276
BA-ITAETÉ-119,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.02387928508643422,0.7406973337239965,0.035452680925871664,0.19982420158218575,0.0001464986815118664,163,5056,242,1364,1,FERNANDO HADDAD,5405,0.762987012987013
BA-ITAETÉ-119,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.02387928508643422,0.7406973337239965,0.035452680925871664,0.19982420158218575,0.0001464986815118664,163,5056,242,1364,1,JAIR MESSIAS BOLSONARO,1679,0.237012987012987
BA-ITAGI-147,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06066813740939174,0.6648282382603214,0.03450992751339427,0.23763000315159155,0.002363693665300977,385,4219,219,1508,15,FERNANDO HADDAD,4868,0.7219338573335311
BA-ITAGI-147,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.06066813740939174,0.6648282382603214,0.03450992751339427,0.23763000315159155,0.002363693665300977,385,4219,219,1508,15,JAIR MESSIAS BOLSONARO,1875,0.27806614266646895
BA-ITAGIBÁ-147,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05284261778605184,0.6710582844049835,0.02162394386366891,0.25118144064155806,0.0032937133037376485,369,4686,151,1754,23,FERNANDO HADDAD,5367,0.7153138744502199
BA-ITAGIBÁ-147,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05284261778605184,0.6710582844049835,0.02162394386366891,0.25118144064155806,0.0032937133037376485,369,4686,151,1754,23,JAIR MESSIAS BOLSONARO,2136,0.28468612554978007
BA-ITAGIMIRIM-188,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.03680981595092025,0.6155419222903885,0.028374233128834355,0.3075153374233129,0.011758691206543968,144,2408,111,1203,46,FERNANDO HADDAD,2603,0.6548427672955975
BA-ITAGIMIRIM-188,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.03680981595092025,0.6155419222903885,0.028374233128834355,0.3075153374233129,0.011758691206543968,144,2408,111,1203,46,JAIR MESSIAS BOLSONARO,1372,0.3451572327044025
BA-ITAGUAÇU DA BAHIA-68,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04439840165754033,0.8639928962557348,0.009323664348083469,0.0819890483942578,0.0002959893443836022,300,5838,63,554,2,FERNANDO HADDAD,6050,0.8915414087827881
BA-ITAGUAÇU DA BAHIA-68,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.04439840165754033,0.8639928962557348,0.009323664348083469,0.0819890483942578,0.0002959893443836022,300,5838,63,554,2,JAIR MESSIAS BOLSONARO,736,0.10845859121721191
BA-ITAJU DO COLÔNIA-137,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05166615713848976,0.5056557627636808,0.037297462549679,0.4044634668297157,0.0009171507184347294,169,1654,122,1323,3,FERNANDO HADDAD,1767,0.5582938388625592
BA-ITAJU DO COLÔNIA-137,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.05166615713848976,0.5056557627636808,0.037297462549679,0.4044634668297157,0.0009171507184347294,169,1654,122,1323,3,JAIR MESSIAS BOLSONARO,1398,0.44170616113744077
BA-ITAJUÍPE-136,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09093457943925233,0.6136448598130841,0.020093457943925235,0.2704672897196262,0.00485981308411215,973,6566,215,2894,52,FERNANDO HADDAD,7686,0.6887096774193548
BA-ITAJUÍPE-136,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.09093457943925233,0.6136448598130841,0.020093457943925235,0.2704672897196262,0.00485981308411215,973,6566,215,2894,52,JAIR MESSIAS BOLSONARO,3474,0.31129032258064515
BA-ITAMARAJU-172,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.053961004742666435,0.49590725452309853,0.04078693131916389,0.4048129281573863,0.004531881257684876,1536,14116,1161,11523,129,FERNANDO HADDAD,16393,0.5518599562363239
BA-ITAMARAJU-172,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.053961004742666435,0.49590725452309853,0.04078693131916389,0.4048129281573863,0.004531881257684876,1536,14116,1161,11523,129,JAIR MESSIAS BOLSONARO,13312,0.44814004376367617
BA-ITAMARI-151,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08135509396636993,0.6486152324431256,0.029920870425321464,0.23763600395647874,0.002472799208704253,329,2623,121,961,10,FERNANDO HADDAD,2957,0.7294030587074495
BA-ITAMARI-151,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.08135509396636993,0.6486152324431256,0.029920870425321464,0.23763600395647874,0.002472799208704253,329,2623,121,961,10,JAIR MESSIAS BOLSONARO,1097,0.2705969412925506
BA-ITAMBÉ-201,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.054324517512508934,0.6445675482487491,0.035025017869907075,0.2621515368120086,0.003931379556826304,608,7214,392,2934,44,FERNANDO HADDAD,8003,0.7069787985865724
BA-ITAMBÉ-201,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.054324517512508934,0.6445675482487491,0.035025017869907075,0.2621515368120086,0.003931379556826304,608,7214,392,2934,44,JAIR MESSIAS BOLSONARO,3317,0.2930212014134276
BA-ITANAGRA-185,0.03229365764535516,0.1131126113349852,0.014175881919285732,0.08671237778256824,0.003838521557511508,0.039561614541566426,0.830526597166533,0.01871157444533547,0.1090617481956696,0.0021384656508954825,148,3107,70,408,8,FERNANDO HADDAD,3217,0.8675836030204962
