polling_id,divisiveness_+EUROPA,divisiveness_ALLEANZA VERDI E SINISTRA,divisiveness_AZIONE - ITALIA VIVA - CALENDA,divisiveness_FORZA ITALIA,divisiveness_FRATELLI D'ITALIA CON GIORGIA MELONI,divisiveness_LEGA PER SALVINI PREMIER,divisiveness_MOVIMENTO 5 STELLE,divisiveness_PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,rate_+EUROPA,rate_ALLEANZA VERDI E SINISTRA,rate_AZIONE - ITALIA VIVA - CALENDA,rate_FORZA ITALIA,rate_FRATELLI D'ITALIA CON GIORGIA MELONI,rate_LEGA PER SALVINI PREMIER,rate_MOVIMENTO 5 STELLE,rate_PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,value_+EUROPA,value_ALLEANZA VERDI E SINISTRA,value_AZIONE - ITALIA VIVA - CALENDA,value_FORZA ITALIA,value_FRATELLI D'ITALIA CON GIORGIA MELONI,value_LEGA PER SALVINI PREMIER,value_MOVIMENTO 5 STELLE,value_PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
10101101130812110,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04604626616237136,0.04032896472864808,0.09745799982408303,0.07111443398715807,0.24641569179347347,0.09006948720204064,0.15159644647726273,0.2569707098249626,1047,917,2216,1617,5603,2048,3447,5843
10101101130812190,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.051419800460475826,0.04105909439754413,0.12931696085955488,0.09171143514965464,0.27858787413660785,0.07099002302379125,0.13392171910974673,0.2029930928626247,134,107,337,239,726,185,349,529
10101101130812270,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04110135674381484,0.03671189146049481,0.07142857142857142,0.09377494014365523,0.3040702314445331,0.12051077414205906,0.11931364724660815,0.21308858739026337,103,92,179,235,762,302,299,534
10101101130812311,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04114097641250686,0.03291278113000549,0.102029621503017,0.08337904552934723,0.321996708721887,0.11409764125068568,0.11738891936368623,0.1870543060888645,75,60,186,152,587,208,214,341
10101101130812330,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05083655083655084,0.043114543114543116,0.08365508365508366,0.08043758043758044,0.3075933075933076,0.09395109395109395,0.14414414414414414,0.19626769626769627,79,67,130,125,478,146,224,305
10101101130812390,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04893911930909479,0.043394818210896684,0.09702526921846678,0.06631837082844654,0.26569996801364754,0.08817571169634289,0.13199701460710098,0.25844972811600386,459,407,910,622,2492,827,1238,2424
10101101130812550,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.041208260953483886,0.04048446245898475,0.06359776104999035,0.07122177185871453,0.24348581354950782,0.10789422891333719,0.17404941131055782,0.2580582899054237,854,839,1318,1476,5046,2236,3607,5348
10101101130812650,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05090696313633704,0.03861907548273844,0.10122878876535986,0.09713282621416033,0.2662375658279696,0.11410181392627268,0.15038033937975423,0.18139262726740785,87,66,173,166,455,195,257,310
10101101130812790,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03849661281917666,0.05211047420531527,0.07764460656591975,0.07230328295987494,0.2561881188118812,0.10637050547159979,0.1685773840541949,0.22830901511203752,591,800,1192,1110,3933,1633,2588,3505
10101101130812890,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.06148491879350348,0.04060324825986079,0.1177494199535963,0.08236658932714618,0.27262180974477956,0.08178654292343387,0.1136890951276102,0.2296983758700696,106,70,203,142,470,141,196,396
10101101130813000,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03962913114999252,0.03319874383131449,0.08583819350979513,0.08912815911470016,0.29325557050994466,0.09869896814715119,0.14849708389412292,0.2117541498429789,265,222,574,596,1961,660,993,1416
10101201210810010,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.029596412556053813,0.030493273542600896,0.11121076233183856,0.1031390134529148,0.33004484304932735,0.13094170403587443,0.10224215246636771,0.16233183856502242,33,34,124,115,368,146,114,181
10101201210810030,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.09049773755656108,0.03167420814479638,0.049773755656108594,0.12217194570135746,0.33031674208144796,0.15384615384615385,0.08144796380090498,0.14027149321266968,20,7,11,27,73,34,18,31
10101201210810040,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02977667493796526,0.02977667493796526,0.06327543424317618,0.08064516129032258,0.4491315136476427,0.10918114143920596,0.0707196029776675,0.1674937965260546,24,24,51,65,362,88,57,135
10101201210810070,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02830188679245283,0.2830188679245283,0.07547169811320754,0.018867924528301886,0.32075471698113206,0.1509433962264151,0.07547169811320754,0.04716981132075472,3,30,8,2,34,16,8,5
10101201210810090,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05106382978723404,0.05638297872340425,0.09468085106382979,0.08191489361702127,0.3276595744680851,0.12446808510638298,0.11808510638297873,0.14574468085106382,48,53,89,77,308,117,111,137
10101201210810100,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.041237113402061855,0.061855670103092786,0.10824742268041238,0.061855670103092786,0.30927835051546393,0.13917525773195877,0.06701030927835051,0.211340206185567,8,12,21,12,60,27,13,41
10101201210810120,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02952029520295203,0.05719557195571956,0.07011070110701106,0.1088560885608856,0.34686346863468637,0.15313653136531366,0.07564575645756458,0.15867158671586715,16,31,38,59,188,83,41,86
10101201210810140,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.055449330783938815,0.04206500956022945,0.08030592734225621,0.08221797323135756,0.27533460803059273,0.1682600382409178,0.09751434034416825,0.1988527724665392,29,22,42,43,144,88,51,104
10101201210810150,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03333333333333333,0.030303030303030304,0.07272727272727272,0.09393939393939393,0.3939393939393939,0.11212121212121212,0.07272727272727272,0.19090909090909092,11,10,24,31,130,37,24,63
10101201210810160,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04685314685314685,0.04265734265734266,0.08741258741258741,0.08041958041958042,0.3118881118881119,0.15384615384615385,0.1034965034965035,0.17342657342657342,67,61,125,115,446,220,148,248
10101201210810170,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.0326530612244898,0.0326530612244898,0.036734693877551024,0.19591836734693877,0.37551020408163266,0.09387755102040816,0.07346938775510205,0.15918367346938775,8,8,9,48,92,23,18,39
10101201210810180,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.06470588235294118,0.06568627450980392,0.15098039215686274,0.07401960784313726,0.2642156862745098,0.07647058823529412,0.09166666666666666,0.2122549019607843,132,134,308,151,539,156,187,433
10101201210810190,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.13953488372093023,0.32558139534883723,0.06976744186046512,0.09302325581395349,0.16279069767441862,4,3,2,6,14,3,4,7
10101201210810200,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03939393939393939,0.059848484848484845,0.09772727272727273,0.06666666666666667,0.24696969696969698,0.0803030303030303,0.125,0.2840909090909091,52,79,129,88,326,106,165,375
10101201210810210,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02553191489361702,0.02127659574468085,0.05390070921985816,0.1276595744680851,0.4085106382978723,0.1276595744680851,0.04822695035460993,0.18723404255319148,18,15,38,90,288,90,34,132
10101201210810230,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.055776892430278883,0.0398406374501992,0.10756972111553785,0.035856573705179286,0.26693227091633465,0.11155378486055777,0.07569721115537849,0.30677290836653387,14,10,27,9,67,28,19,77
10101201210810270,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04766839378238342,0.04248704663212435,0.08082901554404145,0.10466321243523316,0.3305699481865285,0.12124352331606218,0.0922279792746114,0.18031088082901556,46,41,78,101,319,117,89,174
10101201210810290,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03398058252427184,0.06310679611650485,0.038834951456310676,0.14563106796116504,0.33980582524271846,0.1796116504854369,0.08737864077669903,0.11165048543689321,7,13,8,30,70,37,18,23
10101201210810300,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04490057729313662,0.036561898652982684,0.09557408595253368,0.07248236048749199,0.31237973059653623,0.10519563822963438,0.09878127004490057,0.23412443874278382,70,57,149,113,487,164,154,365
10101201210810310,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02786377708978328,0.021671826625386997,0.08978328173374613,0.15789473684210525,0.3281733746130031,0.1238390092879257,0.06811145510835913,0.1826625386996904,9,7,29,51,106,40,22,59
10101201210810330,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03513909224011713,0.024158125915080528,0.07979502196193265,0.11200585651537336,0.31478770131771594,0.1376281112737921,0.12884333821376281,0.16764275256222547,48,33,109,153,430,188,176,229
10101201210810340,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04242110708742887,0.0338851526125194,0.08147956544231764,0.07889291257113296,0.272633212622866,0.10139679255043973,0.152871184687015,0.23642007242628038,164,131,315,305,1054,392,591,914
10101201210810360,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.046153846153846156,0.020512820512820513,0.06153846153846154,0.11282051282051282,0.36923076923076925,0.10256410256410256,0.05641025641025641,0.23076923076923078,9,4,12,22,72,20,11,45
10101201210810370,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.045871559633027525,0.03211009174311927,0.10091743119266056,0.06422018348623854,0.40825688073394495,0.10091743119266056,0.11009174311926606,0.13761467889908258,10,7,22,14,89,22,24,30
10101201210810390,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02962962962962963,0.03111111111111111,0.057777777777777775,0.10666666666666667,0.3362962962962963,0.1451851851851852,0.13037037037037036,0.16296296296296298,20,21,39,72,227,98,88,110
10101201210810420,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05853658536585366,0.06016260162601626,0.12195121951219512,0.05365853658536585,0.3089430894308943,0.0943089430894309,0.05853658536585366,0.24390243902439024,36,37,75,33,190,58,36,150
10101201210810430,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03203342618384401,0.023676880222841225,0.0584958217270195,0.10584958217270195,0.33147632311977715,0.15877437325905291,0.11977715877437325,0.16991643454038996,23,17,42,76,238,114,86,122
10101201210810460,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05628002745367193,0.031571722717913524,0.06451612903225806,0.07549759780370624,0.3438572409059712,0.12216884008236102,0.1400137268359643,0.16609471516815374,82,46,94,110,501,178,204,242
10101201210810470,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04133496631965707,0.032455603184323334,0.08940600122473974,0.0848132271892223,0.29179424372320883,0.12033067973055726,0.11604409063074096,0.22382118799755052,135,106,292,277,953,393,379,731
10101201210810480,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.06306306306306306,0.03970637303970637,0.10377043710377044,0.07974641307974642,0.294627961294628,0.06706706706706707,0.12345679012345678,0.2285618952285619,189,119,311,239,883,201,370,685
10101201210810500,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04030710172744722,0.03262955854126679,0.08829174664107485,0.08445297504798464,0.3397312859884837,0.10556621880998081,0.1036468330134357,0.2053742802303263,21,17,46,44,177,55,54,107
10101201210810520,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05217391304347826,0.0,0.034782608695652174,0.16521739130434782,0.25217391304347825,0.2608695652173913,0.11304347826086956,0.12173913043478261,6,0,4,19,29,30,13,14
10101201210810530,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05952380952380952,0.01984126984126984,0.06746031746031746,0.11507936507936507,0.2896825396825397,0.17063492063492064,0.11507936507936507,0.1626984126984127,15,5,17,29,73,43,29,41
10101201210810550,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.0332541567695962,0.011876484560570071,0.08076009501187649,0.10451306413301663,0.3824228028503563,0.1377672209026128,0.07600950118764846,0.17339667458432304,14,5,34,44,161,58,32,73
10101201210810560,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.035483870967741936,0.016129032258064516,0.1,0.14193548387096774,0.32903225806451614,0.13870967741935483,0.04838709677419355,0.19032258064516128,11,5,31,44,102,43,15,59
10101201210810580,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03761436801084378,0.039223991867163674,0.08082006099627245,0.09937309386648593,0.3059132497458489,0.12478820738732634,0.12427990511690952,0.18798712300914944,444,463,954,1173,3611,1473,1467,2219
10101201210810590,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.047953216374269005,0.0783625730994152,0.06432748538011696,0.08304093567251462,0.26666666666666666,0.12046783625730995,0.0783625730994152,0.2608187134502924,41,67,55,71,228,103,67,223
10101201210810600,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.061068702290076333,0.1450381679389313,0.11908396946564885,0.025954198473282442,0.22137404580152673,0.0916030534351145,0.10381679389312977,0.23206106870229007,40,95,78,17,145,60,68,152
10101201210810630,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.07119021134593993,0.06340378197997776,0.13236929922135707,0.07119021134593993,0.22803114571746386,0.07341490545050056,0.13348164627363737,0.22691879866518352,64,57,119,64,205,66,120,204
10101201210810650,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.033203125,0.031494140625,0.072265625,0.1171875,0.341064453125,0.13720703125,0.08740234375,0.18017578125,136,129,296,480,1397,562,358,738
10101201210810660,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03468208092485549,0.028901734104046242,0.04046242774566474,0.11560693641618497,0.3468208092485549,0.20809248554913296,0.05202312138728324,0.17341040462427745,6,5,7,20,60,36,9,30
10101201210810670,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.061084624553039334,0.04082240762812873,0.10697258641239571,0.0935637663885578,0.2803933253873659,0.09386174016686531,0.10190703218116806,0.22139451728247914,205,137,359,314,941,315,342,743
10101201210810671,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.031990521327014215,0.04028436018957346,0.03909952606635071,0.13744075829383887,0.3578199052132701,0.1504739336492891,0.06516587677725119,0.17772511848341233,27,34,33,116,302,127,55,150
10101201210810700,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03439153439153439,0.0291005291005291,0.06084656084656084,0.12169312169312169,0.3306878306878307,0.11904761904761904,0.07671957671957672,0.2275132275132275,13,11,23,46,125,45,29,86
10101201210810710,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.039603960396039604,0.019801980198019802,0.19801980198019803,0.0891089108910891,0.33663366336633666,0.12871287128712872,0.0297029702970297,0.15841584158415842,4,2,20,9,34,13,3,16
10101201210810730,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.03289473684210526,0.02631578947368421,0.07894736842105263,0.05921052631578947,0.40131578947368424,0.18421052631578946,0.07236842105263158,0.14473684210526316,5,4,12,9,61,28,11,22
10101201210810750,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.06304347826086956,0.06630434782608696,0.11739130434782609,0.06086956521739131,0.2619565217391304,0.08478260869565217,0.08260869565217391,0.26304347826086955,58,61,108,56,241,78,76,242
10101201210810760,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.05710297954972996,0.05176284968748104,0.11699739061836277,0.07791734935372292,0.2606954305479701,0.08459251168153407,0.1166939741489168,0.2342375144122823,941,853,1928,1284,4296,1394,1923,3860
10101201210810770,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.0,0.05194805194805195,0.025974025974025976,0.14285714285714285,0.24675324675324675,0.14285714285714285,0.07792207792207792,0.3116883116883117,0,4,2,11,19,11,6,24
10101201210810800,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.04205978308791112,0.04135437792081827,0.07618375804602769,0.08702936249008024,0.26479146459747815,0.09611145401640067,0.15289656996737502,0.23957322987390883,477,469,864,987,3003,1090,1734,2717
10101201210810810,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.10059171597633136,0.05325443786982249,0.0650887573964497,0.11242603550295859,0.39644970414201186,0.1301775147928994,0.0650887573964497,0.07692307692307693,17,9,11,19,67,22,11,13
10101201210810820,0.014630191934053693,0.03135958278914956,0.028017299980105777,0.038134041616708615,0.058393384010209146,0.04340739715837487,0.04255791102632723,0.05410571871207698,0.02912621359223301,0.009708737864077669,0.06796116504854369,0.08737864077669903,0.22330097087378642,0.10679611650485436,0.0970873786407767,0.3786407766990291,3,1,7,9,23,11,10,39
