candidate,party_id,district_id,value,N,Q,vQ/N
B. Kashif Ahmad,The Danish Social-Liberal Party,Københavns Omegns Storkreds,902,8916,8,0.8093315388066398
B. Sofie Carsten Nielsen,The Danish Social-Liberal Party,Københavns Omegns Storkreds,2467,8916,8,2.2135486765365635
B. Stinus Lindgreen,The Danish Social-Liberal Party,Københavns Omegns Storkreds,2221,8916,8,1.9928218932256618
B. Anders Højsted,The Danish Social-Liberal Party,Københavns Storkreds,110,18441,12,0.07157963234097935
B. Carolina Magdalene Maier,The Danish Social-Liberal Party,Københavns Storkreds,959,18441,12,0.6240442492272653
B. Clara Halvorsen,The Danish Social-Liberal Party,Københavns Storkreds,1399,18441,12,0.9103627785911826
B. Emilie Normann,The Danish Social-Liberal Party,Københavns Storkreds,345,18441,12,0.22449975597852612
B. Jes Vissing Tiedemann,The Danish Social-Liberal Party,Københavns Storkreds,566,18441,12,0.3683097445908573
B. Klaus Bondam,The Danish Social-Liberal Party,Københavns Storkreds,1118,18441,12,0.7275093541564991
B. Marie Kampmann,The Danish Social-Liberal Party,Københavns Storkreds,824,18441,12,0.5361965186269725
B. Michael Rachlin,The Danish Social-Liberal Party,Københavns Storkreds,352,18441,12,0.22905482349113387
B. Peter Zinckernagel,The Danish Social-Liberal Party,Københavns Storkreds,162,18441,12,0.1054172767203514
B. Ruben Kidde,The Danish Social-Liberal Party,Københavns Storkreds,2649,18441,12,1.723767691556857
B. Samira Nawa,The Danish Social-Liberal Party,Københavns Storkreds,6302,18441,12,4.100862209207744
B. Thomas Rohden,The Danish Social-Liberal Party,Københavns Storkreds,3655,18441,12,2.378395965511632
B. Andreas Steenberg,The Danish Social-Liberal Party,Østjyllands Storkreds,1976,11537,8,1.3702002253618792
B. Frederik Aagaard Sørensen,The Danish Social-Liberal Party,Østjyllands Storkreds,842,11537,8,0.5838606223454971
B. Hanne Roed,The Danish Social-Liberal Party,Østjyllands Storkreds,693,11537,8,0.48054086851001127
B. Katrine Robsøe,The Danish Social-Liberal Party,Østjyllands Storkreds,3736,11537,8,2.590621478720638
B. Mia Nybo,The Danish Social-Liberal Party,Østjyllands Storkreds,1461,11537,8,1.013088324521106
B. Rebecca Marie Johansson,The Danish Social-Liberal Party,Østjyllands Storkreds,649,11537,8,0.4500303371760423
B. Rune Christiansen,The Danish Social-Liberal Party,Østjyllands Storkreds,1227,11537,8,0.8508277715177256
B. Susan Kronborg,The Danish Social-Liberal Party,Østjyllands Storkreds,953,11537,8,0.6608303718471006
B. Anne Marie Geisler Andersen,The Danish Social-Liberal Party,Sydjyllands Storkreds,1324,5371,7,1.7255632098305715
B. Bjarne Lastein,The Danish Social-Liberal Party,Sydjyllands Storkreds,139,5371,7,0.18115807112269597
B. Finn Hartvig Nielsen,The Danish Social-Liberal Party,Sydjyllands Storkreds,65,5371,7,0.08471420592068517
B. Lasse Skov Ovesen,The Danish Social-Liberal Party,Sydjyllands Storkreds,136,5371,7,0.17724818469558742
B. Lotte Rod,The Danish Social-Liberal Party,Sydjyllands Storkreds,2714,5371,7,3.537143921057531
B. Nils Sjøberg,The Danish Social-Liberal Party,Sydjyllands Storkreds,723,5371,7,0.9422826289331595
B. Ole Lynggaard Jørgensen,The Danish Social-Liberal Party,Sydjyllands Storkreds,270,5371,7,0.35188977843976915
