candidate,party_id,district_id,value,N,Q,vQ/N
   Auramo Anne                           ,                                         ,   OULUN LÄÄNIN - ULEÅBORGS LÄNS         ,296,1175,6,1.5114893617021277
   Martinviita Veikko                    ,                                         ,   OULUN LÄÄNIN - ULEÅBORGS LÄNS         ,42,1175,6,0.214468085106383
   Rantala Jorma                         ,                                         ,   OULUN LÄÄNIN - ULEÅBORGS LÄNS         ,425,1175,6,2.1702127659574466
   Tapaninen Pentti                      ,                                         ,   OULUN LÄÄNIN - ULEÅBORGS LÄNS         ,282,1175,6,1.44
   Tikka Raimo                           ,                                         ,   OULUN LÄÄNIN - ULEÅBORGS LÄNS         ,39,1175,6,0.19914893617021276
   Aalto Ritva                           ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,797,12156,14,0.9179006252056597
   Ahvenainen Jorma                      ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,374,12156,14,0.4307337940111879
   Forsman Aimo                          ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,261,12156,14,0.3005923000987167
   Hasu Taira                            ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,300,12156,14,0.3455083909180652
   Hietamies Ilpo                        ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,147,12156,14,0.16929911154985192
   Husgafvel Eeva                        ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,96,12156,14,0.11056268509378085
   Hämäläinen Kari                       ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,372,12156,14,0.42843040473840077
   Kiviranta Päivi                       ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,300,12156,14,0.3455083909180652
   Koivumäki Hannes                      ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,296,12156,14,0.34090161237249095
   Porkka Jukka                          ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,406,12156,14,0.4675880223757815
   Sorvo Vesa                            ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,144,12156,14,0.16584402764067127
   Suhonen Hannu                         ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,269,12156,14,0.3098058571898651
   Tvilling Riitta                       ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,396,12156,14,0.456071076011846
  *Tiusanen Pentti                       ,  LEFT WING ALLIANCE                     ,   KYMEN LÄÄNIN - KYMMENE LÄNS           ,7998,12156,14,9.211253701875616
   Aaltonen Anita                        ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,51,2075,15,0.3686746987951807
   Aaltonen Juha                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,66,2075,15,0.4771084337349398
   Heiskanen Tom                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,35,2075,15,0.25301204819277107
   Koivula Pauli                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,16,2075,15,0.11566265060240964
   Lehtonen Pertti                       ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,24,2075,15,0.17349397590361446
   Leppänen Timo                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,35,2075,15,0.25301204819277107
   Meriharju Paul                        ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,36,2075,15,0.26024096385542167
   Mäenpää Katja                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,187,2075,15,1.3518072289156626
   Mäenpää Olavi                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,1448,2075,15,10.467469879518072
   Nordling Iiro                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,18,2075,15,0.13012048192771083
   Ollikainen Arvo                       ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,27,2075,15,0.19518072289156627
   Ratu Martti                           ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,59,2075,15,0.42650602409638555
   Räisänen Jari                         ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,19,2075,15,0.13734939759036144
   Taberman Vieno                        ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,23,2075,15,0.16626506024096385
   Virta Pertti                          ,  MUUT - ÖVRIGA - OTHERS                 , FÖR FRED OCH SOCIALISM - KOMMUNISTISKA  ARBETARPARTI -,31,2075,15,0.22409638554216868
   Aaltonen Outi                         ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,525,15353,16,0.5471243405197681
   Hartikainen Sauli                     ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,160,15353,16,0.16674265615840553
   Havu Jouko                            ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,576,15353,16,0.6002735621702598
   Ihalainen Liisa                       ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,512,15353,16,0.5335764997068977
   Järvinen Jukka                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,271,15353,16,0.2824203738682994
   Kolu Helena                           ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,627,15353,16,0.6534227838207517
   Kulhia Ali                            ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1140,15353,16,1.1880414251286393
   Manninen Pirjo                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,502,15353,16,0.5231550836969974
   Niemelä Maija                         ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,360,15353,16,0.37517097635641244
   Nikkilä Jaana                         ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,335,15353,16,0.3491174363316616
   Ovaskainen Kai                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,776,15353,16,0.8087018823682668
   Palasrinne Merja                      ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,515,15353,16,0.5367029245098678
   Poskiparta Anna-Katariina             ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1755,15353,16,1.8289585097375105
   Tuominen Tellervo H.                  ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,640,15353,16,0.6669706246336221
   Vaden Totte                           ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,305,15353,16,0.3178531883019605
  *Hassi Satu                            ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,6354,15353,16,6.621767732690679
   Aaltonen Voitto                       ,                                         ,  ECOLOGICAL PARTY                       ,75,281,5,1.3345195729537367
   Christianson Elina                    ,                                         ,  ECOLOGICAL PARTY                       ,92,281,5,1.6370106761565837
   Kuu-Karkku Teuvo                      ,                                         ,  ECOLOGICAL PARTY                       ,37,281,5,0.6583629893238434
   Kähärä Veikko                         ,                                         ,  ECOLOGICAL PARTY                       ,41,281,5,0.7295373665480427
   Pathan Anneli                         ,                                         ,  ECOLOGICAL PARTY                       ,36,281,5,0.6405693950177936
   Abid Minna                            ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,285,31981,16,0.14258465964166223
   Hietaniemi Väinö                      ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1537,31981,16,0.7689565679622276
   Järvinen Markku                       ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1087,31981,16,0.5438228948438135
   Keränen Toivo                         ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,444,31981,16,0.22213189081016854
   Keskinen Outi                         ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,892,31981,16,0.4462649698258341
   Koivunen Jouko                        ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1232,31981,16,0.6163659672930802
   Koskipää Jari                         ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1295,31981,16,0.6478846815296583
   Lahtinen Pertti                       ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,2061,31981,16,1.0311122228823364
   Laine Arja                            ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,923,31981,16,0.46177417841843593
   Lehtonen Esko                         ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,1291,31981,16,0.6458834933241612
   Minkkinen Lea                         ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,4446,31981,16,2.224320690409931
   Sirnö Minna                           ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,2265,31981,16,1.1331728213626842
   Telford Tony                          ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,304,31981,16,0.15209030361777306
   Virtanen Sirkkaliisa                  ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,2891,31981,16,1.4463587755229668
  *Kuoppa Mikko                          ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,5615,31981,16,2.8091679434664334
  *Rimmi Eila                            ,                                         ,  VASEMMISTOLIITTO - VÄNSTERFÖRBUNDET -  LEFT WING ALLIANCE,5413,31981,16,2.708107939088834
   Aellig Jussi                          ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,1297,4154,14,4.371208473760231
   Ahvenainen Helvi                      ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,122,4154,14,0.41116995666827155
   Hämäläinen Marjo                      ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,1049,4154,14,3.535387578237843
   Järvinen Päivi                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,313,4154,14,1.0548868560423688
   Järvinen Reijo                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,36,4154,14,0.12132883967260472
   Kivisaari Pirjo                       ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,207,4154,14,0.6976408281174772
   Laukkanen Sirkku                      ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,188,4154,14,0.6336061627347135
   Merenniemi Helena                     ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,91,4154,14,0.306692344727973
   Paanala Ari                           ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,175,4154,14,0.5897929706307173
   Piiroinen Yrjö                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,128,4154,14,0.431391429947039
   Pitkänen Anna-Kaisa                   ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,71,4154,14,0.2392874337987482
   Sillanpää Pekka                       ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,177,4154,14,0.5965334617236399
   Vuorinen Arja                         ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,209,4154,14,0.7043813192103996
   Ylhäinen Pekka                        ,  VIHREÄ LIITTO - GRÖNA FÖRBUNDET - GREEN LEAGUE,   NORRA KARELENS LÄNS                   ,91,4154,14,0.306692344727973
   Aho Hanne                             ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,964,131286,31,0.2276251847112411
   Almqvist Fredrik                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2752,131286,31,0.6498179546943315
   Boström Marianne                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,956,131286,31,0.22573617902899015
   Erätuli Pirjo                         ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2970,131286,31,0.7012933595356702
   Heikkinen Sinikka                     ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1719,131286,31,0.40590009597367577
   Kirvesniemi Seija                     ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2995,131286,31,0.7071965022927045
   Kuusela Matti                         ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1497,131286,31,0.35348018829121153
   Kuusisto Merja                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2254,131286,31,0.5322273509742089
   Kähärä Juha                           ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1001,131286,31,0.2363618359916518
   Metsämäki Lauri                       ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,3721,131286,31,0.8786237679569794
   Nurmi Tiina                           ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1332,131286,31,0.31451944609478544
   Paakkinen Pertti                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1656,131286,31,0.3910241762259494
   Pirttijärvi Timo                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2990,131286,31,0.7060158737412976
   Pokki Simo                            ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,3319,131286,31,0.7837012324238685
   Puurula Arja                          ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2595,131286,31,0.6127462181801563
   Rahkonen Susanna                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,3120,131286,31,0.7367122160778757
   Rinne Sari                            ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1472,131286,31,0.3475770455341773
   Seger Ari                             ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,3472,131286,31,0.8198284660969182
   Uhlenius Terttu                       ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,2687,131286,31,0.6344697835260423
   Vulkko Olavi                          ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,1188,131286,31,0.28051734381426807
  *Hellberg Klaus                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,5188,131286,31,1.22502018493975
  *Hämäläinen Tuulikki                   ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,6573,131286,31,1.552054293679448
  *Kalliomäki Antti                      ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,17187,131286,31,4.0582925826059135
  *Kautto Tarja                          ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,6835,131286,31,1.613919229773167
  *Kiljunen Kimmo                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,6349,131286,31,1.499162134576421
  *Kuisma Risto                          ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,14400,131286,31,3.4002102280517343
  *Louekoski Matti                       ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,8872,131286,31,2.0949073016163187
  *Luhtanen Leena                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,4342,131286,31,1.0252578340417104
  *Pohjola Markku                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,3970,131286,31,0.9374190698170407
  *Prusti Riitta                         ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,7582,131286,31,1.7903051353533508
  *Saarinen Matti                        ,  SOCIAL DEMOCRATIC PARTY OF FINLAND     ,   UUDENMAAN LÄÄNIN - NYLANDS LÄNS       ,5328,131286,31,1.2580777843791418
   Aho Kaarina                           ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,1400,9863,11,1.5613910574875798
   Heikkala Olavi                        ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,192,9863,11,0.2141336307411538
   Jääskeläinen Keijo                    ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,902,9863,11,1.005981952752712
   Lahdenperä Pentti                     ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,1005,9863,11,1.120855723410727
   Laitinen Marja-Leena                  ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,311,9863,11,0.3468518706275981
   Mäenpää Pia                           ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,190,9863,11,0.21190307208760012
   Pasanen Aarne                         ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,590,9863,11,0.6580148027983372
   Peiponen Aira                         ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,304,9863,11,0.3390449153401602
   Pitkänen Leo                          ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,312,9863,11,0.34796714995437494
   Vilen Jari                            ,  NATIONAL COALITION PARTY               ,   LAPIN LÄÄNIN - LAPPLANDS LÄNS         ,1294,9863,11,1.4431714488492344
