candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
ZANONI VALTER,534,,PCI,1,1,309827,33,0.056876902271267515
MILONE FRANCO,520,,PCI,1,1,309827,33,0.055385747530073234
SARAGAT GIUSEPPE,24539,Eletto,PSDI,2,1,90832,33,8.915217104104281
SECRETO GUIDO,11514,Eletto,PSDI,2,1,90832,33,4.183129293641008
NICOLAZZI FRANCO,7603,Eletto,PSDI,2,1,90832,33,2.7622313722036287
DE GRAZIA GIUSEPPE,6606,,PSDI,2,1,90832,33,2.4000132112031003
BARTOLETTI ALDO,6020,,PSDI,2,1,90832,33,2.18711467324291
RAFFO GIUSEPPE,4341,,PSDI,2,1,90832,33,1.5771203980975868
CARMAGNOLA LUIGI,3916,,PSDI,2,1,90832,33,1.4227144618636605
ALBERINI GIUSEPPE,2952,,PSDI,2,1,90832,33,1.0724854676765898
BERTOLOTTO GIOVANNI,2917,,PSDI,2,1,90832,33,1.0597696846926195
ROBA ANGELO,2401,,PSDI,2,1,90832,33,0.87230271270037
GALLINA ARCHIMEDE,1647,,PSDI,2,1,90832,33,0.5983684164171217
MORETTI MICHELE,1451,,PSDI,2,1,90832,33,0.5271600317068874
FALCETTO ANGIOLO PIERINO,1412,,PSDI,2,1,90832,33,0.5129910163818918
SALVEMINI MARIO,1118,,PSDI,2,1,90832,33,0.4061784393165404
NICASTRI FRANCESCO,1060,,PSDI,2,1,90832,33,0.38510657037167517
MAGGIO ERNESTO,1013,,PSDI,2,1,90832,33,0.3680310903646292
ALESSANDRA FRANCESCO,929,,PSDI,2,1,90832,33,0.33751321120310024
ARVONIO GIOSUE',927,,PSDI,2,1,90832,33,0.3367865950325876
ALTIERI VIVARELLI EMILIA,885,,PSDI,2,1,90832,33,0.32152765545182316
SCRIMA PAOLO,860,,PSDI,2,1,90832,33,0.3124449533204157
MAROCCO FRANCO,852,,PSDI,2,1,90832,33,0.30953848863836536
CRISPOLTI GUIDO,772,,PSDI,2,1,90832,33,0.28047384181786156
CUTUGNO GIUSEPPE,755,,PSDI,2,1,90832,33,0.2742976043685045
MATTIOLI GIULIO,675,,PSDI,2,1,90832,33,0.2452329575480007
MARINARI ALDO,667,,PSDI,2,1,90832,33,0.24232649286595032
AMERIO OSVALDO,635,,PSDI,2,1,90832,33,0.2307006341377488
NOVELLI GUIDO,498,,PSDI,2,1,90832,33,0.18092742645763607
GALLIONE ALDO,432,,PSDI,2,1,90832,33,0.15694909283072045
FRACASSI GAETANO,412,,PSDI,2,1,90832,33,0.1496829311255945
INSABATO SABINO,339,,PSDI,2,1,90832,33,0.1231614409018848
LA SALANDRA GIOVANNI,258,,PSDI,2,1,90832,33,0.09373348599612472
MADDALENA ANTONIO,241,,PSDI,2,1,90832,33,0.08755724854676766
POMESANO PAOLO,185,,PSDI,2,1,90832,33,0.067211995772415
ALPINO GIUSEPPE,44272,Eletto,PLI,3,1,200580,33,7.283757104397248
CERUTTI LUIGI,24207,Eletto,PLI,3,1,200580,33,3.982605444211786
CATELLA VITTORE,23503,Eletto,PLI,3,1,200580,33,3.86678133413102
DEMARCHI ENRICO,12317,Eletto,PLI,3,1,200580,33,2.0264283577624886
PAVIA GINO,9768,,PLI,3,1,200580,33,1.6070595273706252
BALBO BERTONE DI SAMBUY VITTORIO,6440,,PLI,3,1,200580,33,1.0595273706251869
ALESSIO SILVANO,6263,,PLI,3,1,200580,33,1.030406820221358
FRANCHINO GIUSEPPE,5526,,PLI,3,1,200580,33,0.9091534549805564
PORTA STEFANO,5188,,PLI,3,1,200580,33,0.8535447203110978
PASTORE CARLO,4763,,PLI,3,1,200580,33,0.783622494765181
FORMICA RICCARDO,4598,,PLI,3,1,200580,33,0.7564762189650015
ALTAMURA MARIO,4486,,PLI,3,1,200580,33,0.738049655997607
FRANCHI FILIPPO,4272,,PLI,3,1,200580,33,0.7028417588991923
BUSTO DOMENICO,4092,,PLI,3,1,200580,33,0.6732276398444511
BONIS RAIMONDO,3447,,PLI,3,1,200580,33,0.5671103798982949
SOLA PIETRO,3277,,PLI,3,1,200580,33,0.5391414896799283
RICCI PIERO,3211,,PLI,3,1,200580,33,0.5282829793598565
CANSACCHI DI AMELIA GIORGIO,3041,,PLI,3,1,200580,33,0.5003140891414897
FRAJRIA MARIO,2902,,PLI,3,1,200580,33,0.47744540831588395
MASERA SEVERINO,2678,,PLI,3,1,200580,33,0.4405922823810948
RONSO ACHILLE,2579,,PLI,3,1,200580,33,0.42430451690098714
ROSSANO PAOLO,2532,,PLI,3,1,200580,33,0.4165719413700269
CAFFARENA GIACOMO,2303,,PLI,3,1,200580,33,0.37889620101705057
SARI CARLO,1974,,PLI,3,1,200580,33,0.32476817230032906
ZAARUOLO DOMENICO,1953,,PLI,3,1,200580,33,0.32131319174394257
CASTELLINO GIOVANNI,1873,,PLI,3,1,200580,33,0.30815136105294644
MORANDI BATTISTA,1813,,PLI,3,1,200580,33,0.29827998803469935
PIAZZA ANGELO,1773,,PLI,3,1,200580,33,0.2916990726892013
ZIGNOLI VITTORINO,1762,,PLI,3,1,200580,33,0.28988932096918935
SPINARDI ALDO,949,,PLI,3,1,200580,33,0.15613221657194137
CRISTINO GIOVANNI,945,,PLI,3,1,200580,33,0.15547412503739155
NAPIONE FRANCESCO,944,,PLI,3,1,200580,33,0.1553096021537541
BIANCO LUIGI,929,,PLI,3,1,200580,33,0.15284175889919235
MENSI NATALE,533,,PAPI,4,1,2972,14,2.5107671601615076
TERRENO GIORGIO,275,,PAPI,4,1,2972,14,1.2954239569313593
GRAVANT GIOVANNI BATTISTA,273,,PAPI,4,1,2972,14,1.2860026917900405
PORTA EUGENIO,265,,PAPI,4,1,2972,14,1.2483176312247646
GILFORTE AMEDEO,255,,PAPI,4,1,2972,14,1.2012113055181697
ODONE RENATO GIACOMO ANGEL,230,,PAPI,4,1,2972,14,1.0834454912516824
GARGANO SIMONE,217,,PAPI,4,1,2972,14,1.0222072678331091
BILETTA GIAN MARIA,175,,PAPI,4,1,2972,14,0.8243606998654105
RUSSO SALVATORE,164,,PAPI,4,1,2972,14,0.7725437415881561
RIVETTI VITTORIO,161,,PAPI,4,1,2972,14,0.7584118438761777
ORLANDI OTELLO,157,,PAPI,4,1,2972,14,0.7395693135935397
LIISTRO SANTO,112,,PAPI,4,1,2972,14,0.5275908479138627
ROMITI GIORGIO,82,,PAPI,4,1,2972,14,0.38627187079407804
PIRO FRANCESCO SALVATORE,73,,PAPI,4,1,2972,14,0.34387617765814266
FOA VITTORIO,16079,Eletto,PSI,5,1,118632,33,4.4727139389034996
JACOMETTI ALBERTO,14095,Eletto,PSI,5,1,118632,33,3.920822375075865
MUSSA IVALDI VERCELLI CARLO,11693,Eletto,PSI,5,1,118632,33,3.2526552700788995
ALBERTINI FRANCESCO,10665,Eletto,PSI,5,1,118632,33,2.966695326724661
FERRARIS GIUSEPPE,9641,Eletto,PSI,5,1,118632,33,2.681848067974914
CASTAGNO LUIGI DETTO GINO,7634,,PSI,5,1,118632,33,2.123558567671455
LIBERTINI LUCIO,7225,,PSI,5,1,118632,33,2.0097865668622292
MALAN FRIDA,4747,,PSI,5,1,118632,33,1.3204784543799313
PIRAZZI_MAFFIOLA PLINIO,3148,,PSI,5,1,118632,33,0.8756827837345742
MIZZA CARLO FERDINANDO,3101,,PSI,5,1,118632,33,0.8626087396318025
PAGELLA VERA,2710,,PSI,5,1,118632,33,0.7538438195427878
BIANCHI ARMANDO,2486,,PSI,5,1,118632,33,0.6915334816912806
DEBERNARDI FERRUCCIO,2292,,PSI,5,1,118632,33,0.6375682783734574
BORGO ALFREDO,2221,,PSI,5,1,118632,33,0.6178181266437386
CARDINALI GIULIO,2081,,PSI,5,1,118632,33,0.5788741654865466
FOGLIZZO REMO,2046,,PSI,5,1,118632,33,0.5691381751972486
LEVI LUISA,1615,,PSI,5,1,118632,33,0.44924640906332186
DI PIETRANTONIO MATILDE,1605,,PSI,5,1,118632,33,0.4464646975520939
BOZZELLO VEROLE EUGENIO,1508,,PSI,5,1,118632,33,0.4194820958931823
BIASATO LIDIO LUIGI,1420,,PSI,5,1,118632,33,0.3950030345943759
BONIFETTO ERMANNO,1223,,PSI,5,1,118632,33,0.3402033178231843
DE SIMONE MOISE',1146,,PSI,5,1,118632,33,0.3187841391867287
STUCCHI ANTONIO,1018,,PSI,5,1,118632,33,0.28317823184301033
VERNETTI LUCIANO,1016,,PSI,5,1,118632,33,0.2826218895407647
TRAVERS CARLO ALBERTO,992,,PSI,5,1,118632,33,0.2759457819138175
NOVO GIOVANNI,807,,PSI,5,1,118632,33,0.22448411895609954
MELONI BRUNO,747,,PSI,5,1,118632,33,0.20779384988873154
SCALMATO MARIO,689,,PSI,5,1,118632,33,0.19165992312360913
FALCHERO ISNALDO,676,,PSI,5,1,118632,33,0.18804369815901276
CIBRANO FRANCESCO,608,,PSI,5,1,118632,33,0.16912805988266236
FERRARO ARIALDO,608,,PSI,5,1,118632,33,0.16912805988266236
NEGRO GIOVANNI,565,,PSI,5,1,118632,33,0.15716670038438196
RIZZO FRANCESCO,525,,PSI,5,1,118632,33,0.14603985433946995
FERRERI PIERINO_LUIGI,2886,,PDIUM,6,1,13744,33,6.92942374854482
DELCROIX CARLO,2739,,PDIUM,6,1,13744,33,6.576469732246799
BIMA CARLO,1061,,PDIUM,6,1,13744,33,2.547511641443539
LAZZAROTTI GIOVANNI,804,,PDIUM,6,1,13744,33,1.930442374854482
AMATO FORTUNATO,762,,PDIUM,6,1,13744,33,1.8295983701979046
LANTERMO GIUSEPPE,714,,PDIUM,6,1,13744,33,1.714348079161816
LICCIARDI FRANCESCO,612,,PDIUM,6,1,13744,33,1.469441210710128
FIORINA PIERO,540,,PDIUM,6,1,13744,33,1.2965657741559953
ASINARI_ROSSILLON DI BERNEZZO MARIA INES IN MANNO,415,,PDIUM,6,1,13744,33,0.9964348079161816
MORANO DARIO,391,,PDIUM,6,1,13744,33,0.9388096623981373
CALDORA LUIGI,326,,PDIUM,6,1,13744,33,0.7827415599534342
CENA DAVIDE LUIGI,317,,PDIUM,6,1,13744,33,0.7611321303841676
OLIVERO ENRICO,169,,PDIUM,6,1,13744,33,0.4057770663562282
CAVALLO FELICE,153,,PDIUM,6,1,13744,33,0.367360302677532
BRUSATI BERARDO,152,,PDIUM,6,1,13744,33,0.3649592549476135
GAZZANIGA_CORRADO EVELINA,142,,PDIUM,6,1,13744,33,0.3409487776484284
BRUNO LUIGI,141,,PDIUM,6,1,13744,33,0.3385477299185099
MUROLO VITTORIO,140,,PDIUM,6,1,13744,33,0.3361466821885914
CUTTITTA ANTONINO,132,,PDIUM,6,1,13744,33,0.3169383003492433
FINA MICHELE,130,,PDIUM,6,1,13744,33,0.3121362048894063
DARDINO NICOLAO MARTINO,118,,PDIUM,6,1,13744,33,0.2833236321303842
CARRARA FRANCESCO,109,,PDIUM,6,1,13744,33,0.2617142025611176
CATTANO GIUSEPPE,107,,PDIUM,6,1,13744,33,0.25691210710128054
DAPRA' LUCIANO,102,,PDIUM,6,1,13744,33,0.24490686845168802
UGAZIO ERNESTO,100,,PDIUM,6,1,13744,33,0.24010477299185098
COGNASSO FRANCESCO,94,,PDIUM,6,1,13744,33,0.22569848661233993
CAROLEO NUNZIO,83,,PDIUM,6,1,13744,33,0.19928696158323633
DUCATTO CALCIO MICHELETTO MARIO,76,,PDIUM,6,1,13744,33,0.18247962747380675
TORELLO SCALCO MARGHERITA,76,,PDIUM,6,1,13744,33,0.18247962747380675
CASELLI NICOLAO,53,,PDIUM,6,1,13744,33,0.12725552968568102
CORSETTI MARIO,49,,PDIUM,6,1,13744,33,0.11765133876600699
PAOLONE MICHELE,26,,PDIUM,6,1,13744,33,0.06242724097788126
PASQUALI LORENZO,25,,PDIUM,6,1,13744,33,0.060026193247962746
ABELLI TULLIO,10911,Eletto,MSI,7,1,30327,33,11.872687704026115
GRAY EZIO,7108,,MSI,7,1,30327,33,7.73449401523395
GAY EMILIO,1387,,MSI,7,1,30327,33,1.5092491838955386
ALBERTAZZI EUGENIO,1135,,MSI,7,1,30327,33,1.2350380848748639
SILVESTRI ANTONIO,1105,,MSI,7,1,30327,33,1.2023939064200218
CARAZZONI CARLO,1044,,MSI,7,1,30327,33,1.1360174102285092
MAJORINO CARLO,998,,MSI,7,1,30327,33,1.0859630032644179
ALLACEVICH POMPEO,808,,MSI,7,1,30327,33,0.8792165397170838
PASTORE AUGUSTO,628,,MSI,7,1,30327,33,0.6833514689880305
CATTANEO MARIO,463,,MSI,7,1,30327,33,0.5038084874863983
IANUTOLO_DMONE FLAVIO,458,,MSI,7,1,30327,33,0.49836779107725787
VALSOANEI GIO' DOMENICO,458,,MSI,7,1,30327,33,0.49836779107725787
ANSELMI GIUSEPPE,445,,MSI,7,1,30327,33,0.4842219804134929
AREBI DE LUCA APRILE ABDUL KERIM,337,,MSI,7,1,30327,33,0.36670293797606096
UGOLINI UGO,300,,MSI,7,1,30327,33,0.3264417845484222
SGUAZZINI GIUSEPPE,272,,MSI,7,1,30327,33,0.2959738846572361
GAIATO PROSPERO,260,,MSI,7,1,30327,33,0.28291621327529926
POMPEANO GIUSEPPE,231,,MSI,7,1,30327,33,0.2513601741022851
MARTINAT LAMY GIOVANNI,198,,MSI,7,1,30327,33,0.21545157780195864
GIULIANO GIUSEPPE,196,,MSI,7,1,30327,33,0.2132752992383025
POZZETTA MARIO,196,,MSI,7,1,30327,33,0.2132752992383025
OBINO NICOLA,179,,MSI,7,1,30327,33,0.19477693144722524
LEDVINKA NICOLO',176,,MSI,7,1,30327,33,0.191512513601741
GIUGGIOLINI IVO,172,,MSI,7,1,30327,33,0.18715995647442873
CRUDO CARLO,169,,MSI,7,1,30327,33,0.1838955386289445
LEONE MARIO,120,,MSI,7,1,30327,33,0.1305767138193689
GUARNERI FRANCESCO,116,,MSI,7,1,30327,33,0.12622415669205658
RUBERTO ALFIO,109,,MSI,7,1,30327,33,0.11860718171926006
SELERO SANDRINO,109,,MSI,7,1,30327,33,0.11860718171926006
PIZIO EGIDIO,89,,MSI,7,1,30327,33,0.09684439608269858
STROPPA LEONARDO,66,,MSI,7,1,30327,33,0.07181719260065289
POLLINI GIOVANNI,51,,MSI,7,1,30327,33,0.055495103373231776
TIMO CARLO,33,,MSI,7,1,30327,33,0.035908596300326445
SCOTTI ALESSANDRO,210,,CONC.UNITA'RURALE,8,1,819,8,2.051282051282051
MAZZINI PIETRO,163,,CONC.UNITA'RURALE,8,1,819,8,1.592185592185592
MILAZZO SILVIO,144,,CONC.UNITA'RURALE,8,1,819,8,1.4065934065934067
RIZZOTTI GIOVANNI,92,,CONC.UNITA'RURALE,8,1,819,8,0.8986568986568987
BISCALDI LUIGI,90,,CONC.UNITA'RURALE,8,1,819,8,0.8791208791208791
BOBBA PIETRO,70,,CONC.UNITA'RURALE,8,1,819,8,0.6837606837606838
PERAZZO GUGLIELMO,29,,CONC.UNITA'RURALE,8,1,819,8,0.28327228327228327
SIGNORELLI LUIGI,21,,CONC.UNITA'RURALE,8,1,819,8,0.20512820512820512
BALLERNA LUIGI,112,,MOV.POL.CATT.IT.,9,1,488,9,2.0655737704918034
DURANDO PIETRO,99,,MOV.POL.CATT.IT.,9,1,488,9,1.8258196721311475
BENEDETTINI LUIGI FILIPPO,58,,MOV.POL.CATT.IT.,9,1,488,9,1.069672131147541
VERINO EDOARDO,46,,MOV.POL.CATT.IT.,9,1,488,9,0.8483606557377049
BOZZALLA PIER CARLO,43,,MOV.POL.CATT.IT.,9,1,488,9,0.7930327868852459
MARCHESI FRANCESCO ANGELO,41,,MOV.POL.CATT.IT.,9,1,488,9,0.7561475409836066
LEONARDI MARIO,34,,MOV.POL.CATT.IT.,9,1,488,9,0.6270491803278688
TARRO TOMMASO,31,,MOV.POL.CATT.IT.,9,1,488,9,0.5717213114754098
POZZI ALESSANDRO,24,,MOV.POL.CATT.IT.,9,1,488,9,0.4426229508196721
LA MALFA UGO,3641,,PRI,10,1,9695,33,12.39329551315111
IONA RAFFAEL,1910,,PRI,10,1,9695,33,6.501289324394017
BACHI EMILIO,1040,,PRI,10,1,9695,33,3.5399690562145434
SALZA LUCIANO,487,,PRI,10,1,9695,33,1.657658586900464
COSTA GIOACHINO,349,,PRI,10,1,9695,33,1.1879319236719958
RISSO BENEDETTO,316,,PRI,10,1,9695,33,1.0756059824651882
BONNET GUIDO,173,,PRI,10,1,9695,33,0.5888602372356885
BONFIGLIO ANNA,159,,PRI,10,1,9695,33,0.5412068076328004
PARMENTOLA VITTORIO,143,,PRI,10,1,9695,33,0.48674574522949976
BONO SAVERIO,127,,PRI,10,1,9695,33,0.4322846828261991
FOA FLORIO,121,,PRI,10,1,9695,33,0.4118617844249613
WERTHMULLER GENNARO,119,,PRI,10,1,9695,33,0.4050541516245487
POMA ENRICO,113,,PRI,10,1,9695,33,0.384631253223311
GRANDI TERENZIO,86,,PRI,10,1,9695,33,0.2927282104177411
BENSI RINO,68,,PRI,10,1,9695,33,0.23145951521402786
CASTAGNONE VACCARINO AURELIA,68,,PRI,10,1,9695,33,0.23145951521402786
FRANCHINO CESARE,68,,PRI,10,1,9695,33,0.23145951521402786
BELTRAMI ODDONE,64,,PRI,10,1,9695,33,0.21784424961320267
BOCCA SERGIO,60,,PRI,10,1,9695,33,0.20422898401237752
BOSCARINI PIETRO,60,,PRI,10,1,9695,33,0.20422898401237752
VOLPINI GIACOMO,59,,PRI,10,1,9695,33,0.20082516761217123
MUSSO GIOVANNI,58,,PRI,10,1,9695,33,0.19742135121196494
MARE PARMENTOLA TERESA,57,,PRI,10,1,9695,33,0.19401753481175865
BERETTA ANNIBALE,54,,PRI,10,1,9695,33,0.18380608561113976
MELIS GIOVANNI BATTISTA,53,,PRI,10,1,9695,33,0.18040226921093347
NEBBIA SERGIO UBALDO,46,,PRI,10,1,9695,33,0.15657555440948942
MARCACCI PAOLO,41,,PRI,10,1,9695,33,0.13955647240845798
BRUNI_DETTO MASSIMO MODESTO,33,,PRI,10,1,9695,33,0.11232594120680764
MERINO ANTONIO,32,,PRI,10,1,9695,33,0.10892212480660134
GIORDANINO NICOLA,28,,PRI,10,1,9695,33,0.09530685920577617
LODI UMBERTO,23,,PRI,10,1,9695,33,0.07828777720474471
PAGANIN ENRICO,20,,PRI,10,1,9695,33,0.06807632800412584
CABUTTI DANNUNZIO,19,,PRI,10,1,9695,33,0.06467251160391954
PELLA GIUSEPPE,95739,Eletto,DC,11,1,677170,33,4.665574375710678
PASTORE GIULIO,67455,Eletto,DC,11,1,677170,33,3.287232157360781
SCALFARO OSCAR LUIGI,56987,Eletto,DC,11,1,677170,33,2.7771032384777827
BOVETTI GIOVANNI,44459,Eletto,DC,11,1,677170,33,2.166585938538329
STELLA CARLO,38225,Eletto,DC,11,1,677170,33,1.862789255283016
DONAT CATTIN CARLO,33860,Eletto,DC,11,1,677170,33,1.6500730983357208
SAVIO EMANUELA,31944,Eletto,DC,11,1,677170,33,1.5567021575084543
GRAZIOSI DANTE,30551,Eletto,DC,11,1,677170,33,1.4888181697358123
CURTI AURELIO,26981,Eletto,DC,11,1,677170,33,1.3148441307204985
FRANZO RENZO,23299,Eletto,DC,11,1,677170,33,1.1354120826380376
BORRA CARLO,23075,Eletto,DC,11,1,677170,33,1.1244960645037436
ARNAUD GIAN ALDO,22184,,DC,11,1,677170,33,1.0810756530856358
BOTTA GIUSEPPE,21194,,DC,11,1,677170,33,1.0328307515099606
DOTTI AUGUSTO,19010,,DC,11,1,677170,33,0.9263995747005922
DARDANELLO GIOVANNI,17917,,DC,11,1,677170,33,0.8731352540720941
ELIA MICHELE,14942,,DC,11,1,677170,33,0.7281568882259993
LANZA ANNA LIDIA,14699,,DC,11,1,677170,33,0.7163149578392427
COSTAMAGNA GIUSEPPE,14593,,DC,11,1,677170,33,0.7111493421149785
VIDILI VINCENZO,13281,,DC,11,1,677170,33,0.6472126644712554
QUARELLO GIOACCHINO,12229,,DC,11,1,677170,33,0.5959463650191237
RAVASIO GIUSEPPE,10260,,DC,11,1,677170,33,0.4999926163297252
DEZANI MARIO,10079,,DC,11,1,677170,33,0.49117208381942495
CARDANO BERNARDINO,9417,,DC,11,1,677170,33,0.4589113516546805
CAVORETTO BERNARDINO,7070,,DC,11,1,677170,33,0.3445368223636605
MARCONCINI FEDERICO,4271,,DC,11,1,677170,33,0.2081353279087969
PEZZANA DANTE,3110,,DC,11,1,677170,33,0.1515572160609596
OTTELLO GIACOMO,2145,,DC,11,1,677170,33,0.10453062008062967
FIUMARELLA SABATINO,1848,,DC,11,1,677170,33,0.09005714960792711
FIORE PIERO,1673,,DC,11,1,677170,33,0.08152901044050977
CASALEGNO LUIGI,1351,,DC,11,1,677170,33,0.06583723437246186
BAJETTO TULLIO,1343,,DC,11,1,677170,33,0.06544737658195135
RICHERI LUIGI,1265,,DC,11,1,677170,33,0.06164626312447391
CIRIO AGOSTNO,714,,DC,11,1,677170,33,0.034794807803062745
LONGO LUIGI,33768,Eletto,PCI,1,2,106804,15,4.742519006778772
LENTI LUCIANO,15726,Eletto,PCI,1,2,106804,15,2.2086251451256507
AUDISIO WALTER,14260,Eletto,PCI,1,2,106804,15,2.002733980000749
BO ODDINO,9890,,PCI,1,2,106804,15,1.3889929216134227
BIANCANI GIUSEPPE,6494,,PCI,1,2,106804,15,0.9120444927156286
FERRARIS BRUNO,4028,,PCI,1,2,106804,15,0.5657091494700573
DIVANO GIOVANNI,3765,,PCI,1,2,106804,15,0.5287723306243212
AMERIO SECONDO,3722,,PCI,1,2,106804,15,0.5227332309651324
SCAIOLA MARIO,3714,,PCI,1,2,106804,15,0.5216096775401671
MUSSO OSVALDO,2906,,PCI,1,2,106804,15,0.40813078161866595
ACCHIARDI ANTONIO,2204,,PCI,1,2,106804,15,0.3095389685779559
BORGNA LUIGI,2083,,PCI,1,2,106804,15,0.29254522302535485
IZZI MARIO,1714,,PCI,1,2,106804,15,0.24072132129882776
TESTORE PIERINO,1512,,PCI,1,2,106804,15,0.2123515973184525
BOTTO WALTER,1018,,PCI,1,2,106804,15,0.1429721733268417
ROMITA PIER LUIGI,20629,Eletto,PSDI,2,2,48205,15,6.419147391349445
BUZIO LUIGI,6417,,PSDI,2,2,48205,15,1.9967845659163987
PECOLLO MARIO,4411,,PSDI,2,2,48205,15,1.3725754589772845
PALAGI ARMANDO,3308,,PSDI,2,2,48205,15,1.0293538014728763
MARCHISIO ANGELO,2820,,PSDI,2,2,48205,15,0.8775023337828026
ASTESANO PIERINO,2075,,PSDI,2,2,48205,15,0.6456799087231615
BONARDI FELICE,1519,,PSDI,2,2,48205,15,0.47266881028938906
COPPOLA PALLOTTI ANGIOLINA MARIA,1241,,PSDI,2,2,48205,15,0.3861632610725029
ALLOISIO ANTONIO SERGIO,1197,,PSDI,2,2,48205,15,0.3724717352971683
FORMICA CARLO,1159,,PSDI,2,2,48205,15,0.3606472357639249
FORNO GIUSEPPE,938,,PSDI,2,2,48205,15,0.29187843584690387
REPETTI GIOVANNI,831,,PSDI,2,2,48205,15,0.2585831345296131
SARBORARIA LIVIO,739,,PSDI,2,2,48205,15,0.22995539881755003
LUPANO BRUNO,575,,PSDI,2,2,48205,15,0.17892334820039416
FANTINI GIUSEPPE,346,,PSDI,2,2,48205,15,0.107665179960585
BADINI CONFALONIERI VITTORIO,24037,Eletto,PLI,3,2,69191,15,5.211010102469975
BARBIERI ENRICO,6638,,PLI,3,2,69191,15,1.4390599933517365
DELLA CHIESA DI CERVIGNASCO EUGENIO,4793,,PLI,3,2,69191,15,1.0390802271971789
FASSINO GIUSEPPE,4613,,PLI,3,2,69191,15,1.000057810986978
FERRARI MARIO,4431,,PLI,3,2,69191,15,0.9606018123744418
RUATA ALDO,4382,,PLI,3,2,69191,15,0.9499790435172204
SARZANO ERNESTO,3830,,PLI,3,2,69191,15,0.8303103004726048
BARBERO GILBERTO,3162,,PLI,3,2,69191,15,0.6854937780925265
BARBERIS GIUSEPPE,3161,,PLI,3,2,69191,15,0.6852769868913587
ODDERO FRANCESCO,2757,,PLI,3,2,69191,15,0.5976933416195748
PIACENTINI MARIO EDMONDO,2614,,PLI,3,2,69191,15,0.566692199852582
BRERO ANGELO,2522,,PLI,3,2,69191,15,0.5467474093451461
BRIGNANO LIVIO,1065,,PLI,3,2,69191,15,0.23088262924368777
NANI GUIDO,800,,PLI,3,2,69191,15,0.17343296093422556
GROSSO FELICINO GIUSEPPE,386,,PLI,3,2,69191,15,0.08368140365076383
GIOLITTI ANTONIO,12351,Eletto,PSI,4,2,58468,15,3.1686563590340016
ANGELINO PAOLO,7901,Eletto,PSI,4,2,58468,15,2.027006225627694
CIPELLINI ALBERTO,6733,,PSI,4,2,58468,15,1.72735513443251
ABBIATI AMAELE,6095,,PSI,4,2,58468,15,1.5636758568789766
BRIZIO FRANCESCO,4658,,PSI,4,2,58468,15,1.195012656495861
ROSSA FRANCESCO,3381,,PSI,4,2,58468,15,0.8673975507970172
GAMBARANA SILVIO,3208,,PSI,4,2,58468,15,0.8230142984196483
BOSELLI EUGENIO,2576,,PSI,4,2,58468,15,0.660874324416775
CIRIO GIUSEPPE,2267,,PSI,4,2,58468,15,0.5816001915577752
NOSENGO INNOCENZO,2223,,PSI,4,2,58468,15,0.5703119655196005
