candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
ROSTAN PIERVALDO,146,,P.RAD,2,1,35872,35,0.14245093666369313
GIOLITTI GUIDO,143,,P.RAD,2,1,35872,35,0.13952386262265834
COMITO TOMMASO,140,,P.RAD,2,1,35872,35,0.13659678858162355
MASCIOVECCHIO ENZO,136,,P.RAD,2,1,35872,35,0.13269402319357718
MORELLI ANDREA,136,,P.RAD,2,1,35872,35,0.13269402319357718
CONTEGIACOMO VALERIO,133,,P.RAD,2,1,35872,35,0.12976694915254236
STACCHIOTTI CONSUELO ADRIANO,117,,P.RAD,2,1,35872,35,0.11415588760035682
CHIAPPERO GUALTIERO,116,,P.RAD,2,1,35872,35,0.11318019625334523
LA SPADA ANTONIO,114,,P.RAD,2,1,35872,35,0.11122881355932203
GINO ENZO,110,,P.RAD,2,1,35872,35,0.10732604817127565
VITALE MASSIMO STEFANO,106,,P.RAD,2,1,35872,35,0.10342328278322926
RONCATI DARIO,85,,P.RAD,2,1,35872,35,0.08293376449598573
MELANI ADALBERTO,82,,P.RAD,2,1,35872,35,0.08000669045495094
PUGLISI ARMANDO,82,,P.RAD,2,1,35872,35,0.08000669045495094
SODDU VIOLETTA,77,,P.RAD,2,1,35872,35,0.07512823371989295
MOSCATELLI GIOVANNI,74,,P.RAD,2,1,35872,35,0.07220115967885816
USSEGLIO ANNA,74,,P.RAD,2,1,35872,35,0.07220115967885816
RAVINALE MAURO,73,,P.RAD,2,1,35872,35,0.07122546833184656
NICCOLINI FRANCA,63,,P.RAD,2,1,35872,35,0.0614685548617306
VIGIANI LIBERO,48,,P.RAD,2,1,35872,35,0.04683318465655665
PICCININI AGOSTINO,36,,P.RAD,2,1,35872,35,0.03512488849241748
CALAMIDA FRANCO,3289,Eletto,DEM.PROL,3,1,17268,36,6.856845031271717
STAGLIANO' GREGORIO DETTO IGOR,1765,,DEM.PROL,3,1,17268,36,3.679638637943016
GALLI DETTA MARISA MARIA LUISA,1369,,DEM.PROL,3,1,17268,36,2.85406532314107
CRISTOFARI FAUSTO,1335,,DEM.PROL,3,1,17268,36,2.78318276580959
CANU BRUNO,652,,DEM.PROL,3,1,17268,36,1.3592772758860319
GARDIOL GIORGIO,578,,DEM.PROL,3,1,17268,36,1.2050034746351632
COLOMBATI GIUSEPPE DETTO LORIS,576,,DEM.PROL,3,1,17268,36,1.2008339124391938
BELLOMO LUCIETTA,552,,DEM.PROL,3,1,17268,36,1.1507991660875607
BUSSONE GIANCARLO,497,,DEM.PROL,3,1,17268,36,1.0361362056984016
CELLI TIZIANA,470,,DEM.PROL,3,1,17268,36,0.9798471160528145
LAGANA' GUIDO,444,,DEM.PROL,3,1,17268,36,0.925642807505212
CAFORIO ARCANGELO,438,,DEM.PROL,3,1,17268,36,0.9131341209173037
CAIAZZA VINCENZO,416,,DEM.PROL,3,1,17268,36,0.8672689367616401
CATERINA FRANCESCO,393,,DEM.PROL,3,1,17268,36,0.8193189715079917
GRISO LUCIANO,388,,DEM.PROL,3,1,17268,36,0.8088950660180682
BERMANI CESARE,380,,DEM.PROL,3,1,17268,36,0.7922168172341905
INI CARMELO,335,,DEM.PROL,3,1,17268,36,0.6984016678248783
DELLACQUA MARIO,319,,DEM.PROL,3,1,17268,36,0.665045170257123
MEROLA SALVATORE,256,,DEM.PROL,3,1,17268,36,0.5337039610840861
GALLO GALLIANO,225,,DEM.PROL,3,1,17268,36,0.46907574704656013
PEIRONE IN RAPONE CLAUDIA,225,,DEM.PROL,3,1,17268,36,0.46907574704656013
COGATO SERGIO,208,,DEM.PROL,3,1,17268,36,0.43363446838082004
MARCOLUNGO ANTONIO,203,,DEM.PROL,3,1,17268,36,0.4232105628908965
PAPANDREA ROCCO,203,,DEM.PROL,3,1,17268,36,0.4232105628908965
PETRUZZELLI AGOSTINO,194,,DEM.PROL,3,1,17268,36,0.4044475330090341
MOTTA CLAUDIO,184,,DEM.PROL,3,1,17268,36,0.38359972202918696
CANALIA ANTONIO,178,,DEM.PROL,3,1,17268,36,0.37109103544127864
PALAZZO GIOVANNI,165,,DEM.PROL,3,1,17268,36,0.3439888811674774
FERRARIO FULVIO,163,,DEM.PROL,3,1,17268,36,0.33981931897150797
FAPPANI ALDO,158,,DEM.PROL,3,1,17268,36,0.3293954134815844
VARTULI GIUSEPPE,153,,DEM.PROL,3,1,17268,36,0.31897150799166085
FRANZOSO GIUSEPPE,145,,DEM.PROL,3,1,17268,36,0.30229325920778316
RANGHINO MASSIMO,134,,DEM.PROL,3,1,17268,36,0.27936066712995133
RONCAROLO GIOVANNI,104,,DEM.PROL,3,1,17268,36,0.21681723419041002
RENZACCI RAFFAELLO,99,,DEM.PROL,3,1,17268,36,0.20639332870048646
GAUDENI IVANO,75,,DEM.PROL,3,1,17268,36,0.15635858234885336
MARINAT UGO,20822,Eletto,MSI-DN,4,1,56334,36,13.306209393971669
BOETTI VILLANDIS AUDIFREDI LUDOVICO,8635,Eletto,MSI-DN,4,1,56334,36,5.518159548407711
MASARACCHIO ANTONINO,4605,,MSI-DN,4,1,56334,36,2.942805410586857
DELMASTRO DELLE VEDOVE SANDRO,3231,,MSI-DN,4,1,56334,36,2.064756630099052
CHIOSSO SECONDO,1999,,MSI-DN,4,1,56334,36,1.2774523378421556
ANTINORO MICHELE,1848,,MSI-DN,4,1,56334,36,1.1809564383853446
FORTE ANTONIO,1679,,MSI-DN,4,1,56334,36,1.072957716476728
CHIAPPO BERNARDO,1289,,MSI-DN,4,1,56334,36,0.8237298966876132
BARCHI GIOVANNI,1089,,MSI-DN,4,1,56334,36,0.6959207583342208
BERARDO ALFREDO,828,,MSI-DN,4,1,56334,36,0.529129832783044
CANDIANI GIULIO,784,,MSI-DN,4,1,56334,36,0.5010118223452977
FRANCESCONE ANGELO,749,,MSI-DN,4,1,56334,36,0.47864522313345403
CRISAFULLI UMBERTO,617,,MSI-DN,4,1,56334,36,0.39429119182021516
GIALLOMBARDO COSIMO,566,,MSI-DN,4,1,56334,36,0.36169986154010014
LUCIRINO FRANCESCO,516,,MSI-DN,4,1,56334,36,0.32974757695175205
MINA LUIGI,500,,MSI-DN,4,1,56334,36,0.3195228458834807
CARBONI LUIGI,491,,MSI-DN,4,1,56334,36,0.313771434657578
GUERRA SERGIO,473,,MSI-DN,4,1,56334,36,0.3022686122057727
MANGANIELLO CARMINE,445,,MSI-DN,4,1,56334,36,0.2843753328362978
CIPOLLA CARMELO,425,,MSI-DN,4,1,56334,36,0.27159441900095854
ROGGERO ETTORE,407,,MSI-DN,4,1,56334,36,0.26009159654915326
SERCHINIC STEFANO,395,,MSI-DN,4,1,56334,36,0.25242304824794976
MARTINI GIANMARIA,382,,MSI-DN,4,1,56334,36,0.24411545425497924
MELANO FERRUCCIO,374,,MSI-DN,4,1,56334,36,0.23900308872084355
PRANDI GIUSEPPE,330,,MSI-DN,4,1,56334,36,0.21088507828309724
DE STEFANO SERAFINO,315,,MSI-DN,4,1,56334,36,0.20129939290659282
RIZZOTTI PIETRO ANDREA,302,,MSI-DN,4,1,56334,36,0.19299179891362234
TARSIA EMILIO,300,,MSI-DN,4,1,56334,36,0.1917137075300884
VINCIULLO GIUSEPPE,297,,MSI-DN,4,1,56334,36,0.1897965704547875
GIAMMARCO IGNAZIO,296,,MSI-DN,4,1,56334,36,0.18915752476302056
MERLIN FELICE,244,,MSI-DN,4,1,56334,36,0.15592714879113856
PIGNOLI ERMANNO,239,,MSI-DN,4,1,56334,36,0.15273192033230376
SENETTA GIAMPAOLO,227,,MSI-DN,4,1,56334,36,0.14506337203110023
RIGON ROBERTO,225,,MSI-DN,4,1,56334,36,0.1437852806475663
SPERANZA CIRO,214,,MSI-DN,4,1,56334,36,0.13675577803812972
GROTTOLI OSVALDO,196,,MSI-DN,4,1,56334,36,0.12525295558632443
AGNELLI SUSANNA,30030,Eletto,PRI,5,1,106391,36,10.161385831508305
LA MALFA GIORGIO,26497,Eletto,PRI,5,1,106391,36,8.965908770478705
ARISIO LUIGI,11404,Eletto,PRI,5,1,106391,36,3.858822644772584
POGGIOLINI DANILO,9649,,PRI,5,1,106391,36,3.2649754208532675
GANDOLFI ALDO ANTONINO,8923,,PRI,5,1,106391,36,3.019315543608012
CARELLO MARSAGLIA LUISA,1522,,PRI,5,1,106391,36,0.5150059685499714
COSSO EYNARD MARIA LUISA,1357,,PRI,5,1,106391,36,0.45917417826695867
BAMBI GIORGIO,1255,,PRI,5,1,106391,36,0.4246599806374599
DIFRANCESCO GIUSEPPE,953,,PRI,5,1,106391,36,0.3224708856952186
BANONE ACHILLE,900,,PRI,5,1,106391,36,0.30453703790734177
CHA MICHELANGELO,899,,PRI,5,1,106391,36,0.30419866342077806
VACCARI SCASSA MARIA,821,,PRI,5,1,106391,36,0.27780545346880847
CALCIATI ROBERTO,796,,PRI,5,1,106391,36,0.26934609130471565
FRANCISCO EGIDIO,745,,PRI,5,1,106391,36,0.25208899248996625
GAY SERGIO,677,,PRI,5,1,106391,36,0.22907952740363377
MAGLIOLA MARZIANO,667,,PRI,5,1,106391,36,0.22569578253799663
COMBA AUGUSTO,653,,PRI,5,1,106391,36,0.22095853972610466
VEZZETTI AURELIO ANNIBALE,648,,PRI,5,1,106391,36,0.2192666672932861
CAFFI LUCIANO,640,,PRI,5,1,106391,36,0.2165596714007764
FORCHINO GABRIELLA,615,,PRI,5,1,106391,36,0.20810030923668354
ROZZI PIETRO,568,,PRI,5,1,106391,36,0.19219670836818903
VALLOSIO DOMENICO,551,,PRI,5,1,106391,36,0.1864443420966059
TEDINO FORAPANI ANGELA,548,,PRI,5,1,106391,36,0.18542921863691478
GRANATA EGIDIO,531,,PRI,5,1,106391,36,0.17967685236533165
MANCINI GIUSEPPE,502,,PRI,5,1,106391,36,0.16986399225498397
VIGADA GUGLIELMO,464,,PRI,5,1,106391,36,0.15700576176556288
FABARO GORIA GIUSEPPINA,429,,PRI,5,1,106391,36,0.14516265473583292
JONTOF HUTTER SERGIO,424,,PRI,5,1,106391,36,0.14347078230301435
LANZA ALBERTO,423,,PRI,5,1,106391,36,0.14313240781645065
FERRARA ANTONIO,418,,PRI,5,1,106391,36,0.14144053538363208
CUTUGNO GIUSEPPE,405,,PRI,5,1,106391,36,0.1370416670583038
PETRINI GIOVANNI,340,,PRI,5,1,106391,36,0.11504732543166245
COSTA LUIGI,317,,PRI,5,1,106391,36,0.10726471224069706
LA COMMARE ESPOSITO MARIA,304,,PRI,5,1,106391,36,0.10286584391536878
ZANOTTI DANTE,274,,PRI,5,1,106391,36,0.09271460931845739
MICHELONI GILBERTO,242,,PRI,5,1,106391,36,0.08188662574841857
ZANONE VALERIO,27844,Eletto,PLI,6,1,87845,36,11.41082588650464
ALTISSIMO ROBERTO,18447,Eletto,PLI,6,1,87845,36,7.559815584267744
CAVALLO GIORGIO,8782,,PLI,6,1,87845,36,3.5989754681541353
VACCA ORRU' CASIRAGHI NICOLETTA,3776,,PLI,6,1,87845,36,1.5474528999943082
PORTA STEFANO,3362,,PLI,6,1,87845,36,1.3777904263190848
BINELLI LUIGI,1974,,PLI,6,1,87845,36,0.8089703454949058
CAPPA VERZONE SECONDO,1896,,PLI,6,1,87845,36,0.7770049519039217
PONTE GIORGIO,1770,,PLI,6,1,87845,36,0.725368546872332
NEIROTTI AGOSTINO,1609,,PLI,6,1,87845,36,0.6593886959986339
CAIROLA TRUFFELLI CLARA,1586,,PLI,6,1,87845,36,0.6499630030166771
BEN ENRICO,1537,,PLI,6,1,87845,36,0.6298821788377256
PROSINO CARLO ALBERTO,1098,,PLI,6,1,87845,36,0.44997438670385337
MORELLI UMBERTO,1073,,PLI,6,1,87845,36,0.43972906824520464
DELLA VALLE DONALISIO MONICA,969,,PLI,6,1,87845,36,0.3971085434572258
CANAVESIO GIORGIO,900,,PLI,6,1,87845,36,0.36883146451135523
GIORDANA MARIO,849,,PLI,6,1,87845,36,0.34793101485571176
MAZZONIS DI PRALAFERA NANNI,820,,PLI,6,1,87845,36,0.33604644544367923
BONA BONA MARIO,750,,PLI,6,1,87845,36,0.30735955375946267
MASSUCCO ALBERTO,735,,PLI,6,1,87845,36,0.3012123626842734
FRANKEL GIORGIO,732,,PLI,6,1,87845,36,0.2999829244692356
BOERIO PIETRO,684,,PLI,6,1,87845,36,0.28031191302862996
COGGIOLA GIANCARLO,675,,PLI,6,1,87845,36,0.2766235983835164
GRIGNASCHI GIANGIACOMO,597,,PLI,6,1,87845,36,0.2446582047925323
COCIRIO ALESSANDRO,575,,PLI,6,1,87845,36,0.2356423245489214
GASTALDO LUIGI,508,,PLI,6,1,87845,36,0.20818487107974273
GENTILE ORESTE,484,,PLI,6,1,87845,36,0.19834936535943992
MASOERO ANNA,469,,PLI,6,1,87845,36,0.19220217428425068
SILIATI BEATRICE ELEDE,446,,PLI,6,1,87845,36,0.18277648130229382
RUSSO FRATTASI ALBERTO,414,,PLI,6,1,87845,36,0.1696624736752234
CERATI ALVISE,404,,PLI,6,1,87845,36,0.1655643462917639
GENOVESE UGO,387,,PLI,6,1,87845,36,0.15859752973988275
POLLOVIO DONATELLA,370,,PLI,6,1,87845,36,0.1516307131880016
MAROZIO MARIO,366,,PLI,6,1,87845,36,0.1499914622346178
COLOMBARI GIORGIO,337,,PLI,6,1,87845,36,0.13810689282258523
DOLANDO MARIO,330,,PLI,6,1,87845,36,0.13523820365416359
JANNON MINGO,290,,PLI,6,1,87845,36,0.11884569412032557
AMATO GIULIANO,32525,Eletto,PSI,7,1,189329,36,6.184472531941752
LA GANGA GIUSEPPE,28872,Eletto,PSI,7,1,189329,36,5.489872127355027
SALERNO GABRIELE,25652,Eletto,PSI,7,1,189329,36,4.87760459306287
FIANDROTTI FILIPPO BARTOLOMEO,20711,Eletto,PSI,7,1,189329,36,3.9380971747592817
ENRIETTI EZIO,15338,,PSI,7,1,189329,36,2.916447031358112
MAGNANI VED. NOYA MARIA,9522,,PSI,7,1,189329,36,1.8105625656925246
MONDINO GIORGIO,6790,,PSI,7,1,189329,36,1.291085887529116
ACETO GIAN PAOLO,4614,,PSI,7,1,189329,36,0.8773299388894464
PENNA LUIGI,4276,,PSI,7,1,189329,36,0.8130608623084683
ROLANDINI LUCIANO,3909,,PSI,7,1,189329,36,0.7432775750149211
BARBERIS MARCO,3374,,PSI,7,1,189329,36,0.64154989462787
MARTOCCIA GIUSEPPE,2824,,PSI,7,1,189329,36,0.5369700362860418
NIGRO GIOVANNI,2634,,PSI,7,1,189329,36,0.5008424488588648
ALLOCCO ORNELLA,2484,,PSI,7,1,189329,36,0.4723206693110934
PIRELLI UMBERTO,2085,,PSI,7,1,189329,36,0.3964527357140216
BERRONE EDOARDO,2073,,PSI,7,1,189329,36,0.3941709933501999
BARBERO GIOVANNI PIERO,2045,,PSI,7,1,189329,36,0.38884692783461594
RICCA LUIGI SERGIO,1923,,PSI,7,1,189329,36,0.3656492138024286
FACCHINI GIUSEPPE,1753,,PSI,7,1,189329,36,0.3333245303149544
BERARDI FRANCESCO,1662,,PSI,7,1,189329,36,0.31602131738930644
ANFUSO GIUSEPPE,1461,,PSI,7,1,189329,36,0.27780213279529287
IMANON ALDO,1451,,PSI,7,1,189329,36,0.27590068082544145
DE LUCIA CLEMENTE,1304,,PSI,7,1,189329,36,0.24794933686862553
BLANCHIETTI GIOVANNI,1232,,PSI,7,1,189329,36,0.23425888268569528
GIOVANNELLI SILVANA,1201,,PSI,7,1,189329,36,0.22836438157915587
BRAGHINI ERO,1128,,PSI,7,1,189329,36,0.21448378219924047
VALOTTA VINCENZO,977,,PSI,7,1,189329,36,0.185771857454484
VERNI FRANCO,845,,PSI,7,1,189329,36,0.16067269145244523
DI TOMASO SESTO,812,,PSI,7,1,189329,36,0.1543978999519355
BRIGANDI MATTEO,784,,PSI,7,1,189329,36,0.14907383443635153
PAVONE PIETRO,723,,PSI,7,1,189329,36,0.13747497742025785
FAZIO SALVATORE ANTONIO,719,,PSI,7,1,189329,36,0.1367143966323173
PECHEUX EMANUELE,502,,PSI,7,1,189329,36,0.09545288888654142
ZANETTI CLEMENTINO,460,,PSI,7,1,189329,36,0.08746679061316544
REGA PARIDE,385,,PSI,7,1,189329,36,0.07320590083927977
MONTEBRUNO ENRICO,279,,PSI,7,1,189329,36,0.05305050995885469
BERTOLOTTO FERRUCCIO,2545,,PART.NAZ.PENS.,8,1,7821,10,3.254059583173507
ROMANO FRANCESCO,1114,,PART.NAZ.PENS.,8,1,7821,10,1.4243702851297788
FARCITO GIUSEPPE,877,,PART.NAZ.PENS.,8,1,7821,10,1.1213399820994758
GENTA ERCOLE,813,,PART.NAZ.PENS.,8,1,7821,10,1.0395090141925585
BO DONATO,766,,PART.NAZ.PENS.,8,1,7821,10,0.9794143971359162
CALIA FINISIANO,676,,PART.NAZ.PENS.,8,1,7821,10,0.8643395985168137
DI RODI MICHELE,451,,PART.NAZ.PENS.,8,1,7821,10,0.5766526019690577
PACE DONATO,273,,PART.NAZ.PENS.,8,1,7821,10,0.349060222477944
MAFODDA ANTONINO,177,,PART.NAZ.PENS.,8,1,7821,10,0.22631377061756808
PICCI VINCENZO,129,,PART.NAZ.PENS.,8,1,7821,10,0.16494054468738012
NICOLAZZI FRANCO,19737,Eletto,PSDI,9,1,70463,36,10.083760271348083
GENOVA SALVATORE,11526,Eletto,PSDI,9,1,70463,36,5.88870754864255
FURNARI BALDASSARRE,7615,,PSDI,9,1,70463,36,3.890552488540085
LERRO RICCIOTTI,4665,,PSDI,9,1,70463,36,2.383378510707747
CARTA ANTONIO LUIGI,4104,,PSDI,9,1,70463,36,2.0967600017030215
DI PIETRANTONIO MATILDE,2858,,PSDI,9,1,70463,36,1.4601705859812952
BATTISTELLA OTTAVIANO,2038,,PSDI,9,1,70463,36,1.0412273107872216
BARA GIUSEPPE,1733,,PSDI,9,1,70463,36,0.8854008486723529
SALERNO BENITO,1602,,PSDI,9,1,70463,36,0.8184721059279338
DELLA TORRE FRANCESCO,1312,,PSDI,9,1,70463,36,0.6703092403105175
TASSO FIORENZO,1227,,PSDI,9,1,70463,36,0.6268821934916197
DE VINCENZI GIACOMO,1032,,PSDI,9,1,70463,36,0.5272554390247364
ZONI CARLO,874,,PSDI,9,1,70463,36,0.4465322225849027
BUSACCHI VALERIO,830,,PSDI,9,1,70463,36,0.42405233952570853
MOSCA SEBASTIANO,772,,PSDI,9,1,70463,36,0.39441976640222526
BRERA GIANFRANCO,705,,PSDI,9,1,70463,36,0.3601890353802705
FORNARA SILVANO,687,,PSDI,9,1,70463,36,0.3509927195833274
TOSELLI ORNELLA,593,,PSDI,9,1,70463,36,0.302967514865958
COTTA MORANDINI GIORGIO MARCELLO,561,,PSDI,9,1,70463,36,0.2866185090047259
SABATINI MARGHERITA,534,,PSDI,9,1,70463,36,0.27282403530931126
FENOGLIO GIANNI,527,,PSDI,9,1,70463,36,0.2692476902771667
BARBUTO ROCCO,495,,PSDI,9,1,70463,36,0.2528986844159346
ISGRO' GIUSEPPE,492,,PSDI,9,1,70463,36,0.2513659651164441
ISANI GIANFRANCO,486,,PSDI,9,1,70463,36,0.24830052651746307
PAGLINO GIANBATTISTA,431,,PSDI,9,1,70463,36,0.22020067269347032
FILEPPO GIAN CARLO,387,,PSDI,9,1,70463,36,0.19772078963427614
PELAGALLI GUSTAVO,366,,PSDI,9,1,70463,36,0.18699175453784256
NIFANTANI SERGIO FRANCO,357,,PSDI,9,1,70463,36,0.18239359663937102
RIVETTI LUIGI,345,,PSDI,9,1,70463,36,0.17626271944140898
STIEVANI GIOVANNI,325,,PSDI,9,1,70463,36,0.16604459077813888
GHIGGIA CARLO,292,,PSDI,9,1,70463,36,0.14918467848374325
TROCCA FERNANDO,240,,PSDI,9,1,70463,36,0.12261754395924102
PICAT-RE GIOVANNI,231,,PSDI,9,1,70463,36,0.11801938606076948
GUASTELLA VINCENZO,225,,PSDI,9,1,70463,36,0.11495394746178846
GALLIENI BERNARDO,136,,PSDI,9,1,70463,36,0.06948327491023658
STROBIETTO GIOVANNI,123,,PSDI,9,1,70463,36,0.06284149127911103
GREMMO ROBERTO,990,,LISTA PER TRIESTE,10,1,4317,36,8.255733148019457
LINCIO ARTURO CARLO,717,,LISTA PER TRIESTE,10,1,4317,36,5.979152189020152
BIANCHI GIANCARLO,701,,LISTA PER TRIESTE,10,1,4317,36,5.845726198749131
CORRODIN ALVARO,692,,LISTA PER TRIESTE,10,1,4317,36,5.770674079221681
BODRERO DETTO BARBA TONI ANTONIO,184,,LISTA PER TRIESTE,10,1,4317,36,1.5343988881167478
ALZIATI PAOLO,100,,LISTA PER TRIESTE,10,1,4317,36,0.8339124391938847
AMBROSETTI SANDRO,93,,LISTA PER TRIESTE,10,1,4317,36,0.7755385684503128
BALZARI FRANCESCO,70,,LISTA PER TRIESTE,10,1,4317,36,0.5837387074357192
CHIAIS ENRICO,70,,LISTA PER TRIESTE,10,1,4317,36,0.5837387074357192
SIVERA VITTORIO,67,,LISTA PER TRIESTE,10,1,4317,36,0.5587213342599027
TOLA LIVIO,64,,LISTA PER TRIESTE,10,1,4317,36,0.5337039610840861
BAZZAN SILVANA,54,,LISTA PER TRIESTE,10,1,4317,36,0.45031271716469773
NAVONE GIOVANNI,48,,LISTA PER TRIESTE,10,1,4317,36,0.40027797081306465
SARTORIS ANNA,48,,LISTA PER TRIESTE,10,1,4317,36,0.40027797081306465
BERNARDELLI ROBERTO,45,,LISTA PER TRIESTE,10,1,4317,36,0.3752605976372481
MAGNANI GIOVANNI,45,,LISTA PER TRIESTE,10,1,4317,36,0.3752605976372481
CARRUCCIU PIERPAOLO,42,,LISTA PER TRIESTE,10,1,4317,36,0.3502432244614315
POLETTI AURELIO,42,,LISTA PER TRIESTE,10,1,4317,36,0.3502432244614315
BIANCHI IN TAGLIABUE MARIA GIULIA,40,,LISTA PER TRIESTE,10,1,4317,36,0.33356497567755383
PICCO PIETRO,38,,LISTA PER TRIESTE,10,1,4317,36,0.31688672689367614
ZACCONE MASSIMO,20,,LISTA PER TRIESTE,10,1,4317,36,0.16678248783877692
CASATI IN CARRUCCIU CINZIA,16,,LISTA PER TRIESTE,10,1,4317,36,0.13342599027102153
CASATI FRANCO,16,,LISTA PER TRIESTE,10,1,4317,36,0.13342599027102153
DELLA CORNA IN CASATI LILIANA CECILIA,14,,LISTA PER TRIESTE,10,1,4317,36,0.11674774148714386
GUERRA IN CANDELA VITTORIA,14,,LISTA PER TRIESTE,10,1,4317,36,0.11674774148714386
GENTILE DOMENICO,13,,LISTA PER TRIESTE,10,1,4317,36,0.10840861709520501
MINGHETTI SONIA AGNESE TERSIL.,11,,LISTA PER TRIESTE,10,1,4317,36,0.0917303683113273
CROTTI MARIAGRAZIA,10,,LISTA PER TRIESTE,10,1,4317,36,0.08339124391938846
SASSELLA IN STORTIGLIONE MATILDE,10,,LISTA PER TRIESTE,10,1,4317,36,0.08339124391938846
DE MIN IN MICHELI SILVIA,9,,LISTA PER TRIESTE,10,1,4317,36,0.07505211952744961
GUARINO MARIA,9,,LISTA PER TRIESTE,10,1,4317,36,0.07505211952744961
MARRONE MANUELA,8,,LISTA PER TRIESTE,10,1,4317,36,0.06671299513551077
COLOMBO CELESTINA,6,,LISTA PER TRIESTE,10,1,4317,36,0.05003474635163308
SPERONI FRANCESCO ENRICO,5,,LISTA PER TRIESTE,10,1,4317,36,0.04169562195969423
VIGO LUIGI,4,,LISTA PER TRIESTE,10,1,4317,36,0.03335649756775538
SOGLIAGHI EMILIO BENITO RODOL.,2,,LISTA PER TRIESTE,10,1,4317,36,0.01667824878387769
