candidate,party_id,district_id,value,N,Q,vQ/N
A. (Aysel) Ağirbaş,600139,744025,3,7505,46,0.018387741505662893
A. (Ayşe) Konuksever-Tekin,600139,744025,26,7505,46,0.1593604263824117
C. (Celil) Tan,600139,744025,4,7505,46,0.02451698867421719
C. (Cemil) Kahramanoğlu,600139,744025,3,7505,46,0.018387741505662893
D.A. (Doğukan) Ergin,600139,744025,477,7505,46,2.9236508994004
E. (Emel) Gün,600139,744025,131,7505,46,0.802931379080613
E. (Erdoğan) Şahin,600139,744025,6,7505,46,0.036775483011325785
E.E. (Emma) Manhoef,600139,744025,26,7505,46,0.1593604263824117
F. (Faouzi) Achbar,600139,744025,19,7505,46,0.11645569620253164
F. (Funda) Ileri,600139,744025,9,7505,46,0.05516322451698867
F. (Furkan) Kondu,600139,744025,3,7505,46,0.018387741505662893
G.J. (Yaw) Mac Intosch,600139,744025,56,7505,46,0.3432378414390406
H. (Hassan) Buyatui,600139,744025,259,7505,46,1.587475016655563
I. (Ilker) Delener,600139,744025,6,7505,46,0.036775483011325785
I. (Ismail) El Abassi,600139,744025,506,7505,46,3.101399067288474
J.I. (Iskender) Şimşek,600139,744025,5,7505,46,0.030646235842771485
M. (Mahmut) Sungur,600139,744025,6,7505,46,0.036775483011325785
M. (Mehmet) Safranti,600139,744025,18,7505,46,0.11032644903397734
M. (Mila) van Burik,600139,744025,14,7505,46,0.08580946035976016
M. (Mounir) Ben Touhami,600139,744025,19,7505,46,0.11645569620253164
M.I. (Ibrahim) Ghazi,600139,744025,116,7505,46,0.7109926715522985
M.I. (Mustafa) Bal,600139,744025,2,7505,46,0.012258494337108594
M.J. (Juzoef) Tangali,600139,744025,46,7505,46,0.28194536975349765
N. (Naoufal) Akhatab,600139,744025,15,7505,46,0.09193870752831446
N. (Nizaam) Muradin,600139,744025,19,7505,46,0.11645569620253164
N. (Nur) Icar,600139,744025,1,7505,46,0.006129247168554297
N.E. (Nancy) Rijssel,600139,744025,300,7505,46,1.8387741505662891
O. (Omar) Fkihi,600139,744025,8,7505,46,0.04903397734843438
R. (Ramazan) Özcan,600139,744025,6,7505,46,0.036775483011325785
R. (Ramzy) Othman,600139,744025,23,7505,46,0.14097268487674883
S. (Salih) Akça,600139,744025,1,7505,46,0.006129247168554297
S. (Selim) Özçelik,600139,744025,45,7505,46,0.27581612258494337
S. (Süleyman) Koyuncu,600139,744025,14,7505,46,0.08580946035976016
S.D. (Safa) Sodirijo,600139,744025,9,7505,46,0.05516322451698867
S.R.T. (Stephan) van Baarle,600139,744025,4834,7505,46,29.628780812791472
S.Y. (Sheher) Khan,600139,744025,42,7505,46,0.25742838107928045
T. (Tahsin) Çetinkaya,600139,744025,6,7505,46,0.036775483011325785
Y. (Yıldırım) Usta,600139,744025,24,7505,46,0.14710193204530314
Y.C. (Can) Bayrakci,600139,744025,13,7505,46,0.07968021319120586
Ç. (Çaner) Kaplan,600139,744025,1,7505,46,0.006129247168554297
Ş. (Şebnem) Pancar,600139,744025,10,7505,46,0.06129247168554297
Ş. (Şeyda) Dokgöz,600139,744025,12,7505,46,0.07355096602265157
A. (Aalâa) Alrubey,600139,744026,458,19603,46,1.0747334591644135
A. (Abdul) Maroof,600139,744026,161,19603,46,0.3777993164311585
A. (Ahmet) Kaya,600139,744026,384,19603,46,0.9010865683823904
A. (Ahmet) Yildirim,600139,744026,66,19603,46,0.15487425394072335
A. (Aysel) Ağirbaş,600139,744026,11,19603,46,0.025812375656787227
A. (Ayşe) Konuksever-Tekin,600139,744026,58,19603,46,0.13610161709942356
C. (Celil) Tan,600139,744026,6,19603,46,0.01407947763097485
C. (Cemil) Kahramanoğlu,600139,744026,20,19603,46,0.0469315921032495
D.A. (Doğukan) Ergin,600139,744026,1201,19603,46,2.818242105800133
E. (Emel) Gün,600139,744026,234,19603,46,0.5490996276080192
E. (Erdoğan) Şahin,600139,744026,28,19603,46,0.0657042289445493
E.E. (Emma) Manhoef,600139,744026,32,19603,46,0.0750905473651992
F. (Faouzi) Achbar,600139,744026,41,19603,46,0.09620976381166148
F. (Funda) Ileri,600139,744026,18,19603,46,0.04223843289292455
F. (Furkan) Kondu,600139,744026,3,19603,46,0.007039738815487425
G.J. (Yaw) Mac Intosch,600139,744026,15,19603,46,0.03519869407743713
H. (Hassan) Buyatui,600139,744026,5,19603,46,0.011732898025812375
I. (Ilker) Delener,600139,744026,4,19603,46,0.0093863184206499
I. (Ismail) El Abassi,600139,744026,1326,19603,46,3.111564556445442
J.I. (Iskender) Şimşek,600139,744026,32,19603,46,0.0750905473651992
M. (Mahmut) Sungur,600139,744026,26,19603,46,0.061011069734224356
M. (Mehmet) Safranti,600139,744026,35,19603,46,0.08213028618068663
M. (Mila) van Burik,600139,744026,14,19603,46,0.03285211447227465
M. (Mounir) Ben Touhami,600139,744026,76,19603,46,0.17834004999234812
M.I. (Ibrahim) Ghazi,600139,744026,53,19603,46,0.12436871907361118
M.I. (Mustafa) Bal,600139,744026,538,19603,46,1.2624598275774117
M.J. (Juzoef) Tangali,600139,744026,11,19603,46,0.025812375656787227
N. (Naoufal) Akhatab,600139,744026,37,19603,46,0.08682344539101158
N. (Nizaam) Muradin,600139,744026,14,19603,46,0.03285211447227465
N. (Nur) Icar,600139,744026,15,19603,46,0.03519869407743713
N.E. (Nancy) Rijssel,600139,744026,80,19603,46,0.187726368412998
O. (Omar) Fkihi,600139,744026,13,19603,46,0.030505534867112178
R. (Ramazan) Özcan,600139,744026,16,19603,46,0.0375452736825996
R. (Ramzy) Othman,600139,744026,11,19603,46,0.025812375656787227
S. (Salih) Akça,600139,744026,8,19603,46,0.0187726368412998
S. (Selim) Özçelik,600139,744026,132,19603,46,0.3097485078814467
S. (Süleyman) Koyuncu,600139,744026,14,19603,46,0.03285211447227465
S.D. (Safa) Sodirijo,600139,744026,3,19603,46,0.007039738815487425
S.R.T. (Stephan) van Baarle,600139,744026,12084,19603,46,28.35606794878335
S.Y. (Sheher) Khan,600139,744026,16,19603,46,0.0375452736825996
T. (Tahsin) Çetinkaya,600139,744026,35,19603,46,0.08213028618068663
Y. (Yıldırım) Usta,600139,744026,2169,19603,46,5.089731163597409
Y.C. (Can) Bayrakci,600139,744026,58,19603,46,0.13610161709942356
Ç. (Çaner) Kaplan,600139,744026,14,19603,46,0.03285211447227465
Ş. (Şebnem) Pancar,600139,744026,9,19603,46,0.021119216446462277
Ş. (Şeyda) Dokgöz,600139,744026,19,19603,46,0.04458501249808703
A. (Aalâa) Alrubey,600139,744027,519,26230,46,0.9101791841402974
A. (Abdul) Maroof,600139,744027,157,26230,46,0.27533358749523446
A. (Ahmet) Kaya,600139,744027,87,26230,46,0.15257338924895159
A. (Ahmet) Yildirim,600139,744027,26,26230,46,0.04559664506290507
A. (Aysel) Ağirbaş,600139,744027,8,26230,46,0.01402973694243233
A. (Ayşe) Konuksever-Tekin,600139,744027,61,26230,46,0.10697674418604651
C. (Celil) Tan,600139,744027,9,26230,46,0.01578345406023637
C. (Cemil) Kahramanoğlu,600139,744027,14,26230,46,0.024552039649256577
D.A. (Doğukan) Ergin,600139,744027,1155,26230,46,2.0255432710636674
E. (Emel) Gün,600139,744027,207,26230,46,0.3630194433854365
E. (Erdoğan) Şahin,600139,744027,23,26230,46,0.040335493709492944
E.E. (Emma) Manhoef,600139,744027,29,26230,46,0.05085779641631719
F. (Faouzi) Achbar,600139,744027,65,26230,46,0.11399161265726268
F. (Funda) Ileri,600139,744027,24,26230,46,0.04208921082729699
F. (Furkan) Kondu,600139,744027,14,26230,46,0.024552039649256577
G.J. (Yaw) Mac Intosch,600139,744027,55,26230,46,0.09645444147922226
H. (Hassan) Buyatui,600139,744027,16,26230,46,0.02805947388486466
I. (Ilker) Delener,600139,744027,4,26230,46,0.007014868471216165
I. (Ismail) El Abassi,600139,744027,6934,26230,46,12.16027449485322
J.I. (Iskender) Şimşek,600139,744027,175,26230,46,0.3069004956157072
M. (Mahmut) Sungur,600139,744027,1150,26230,46,2.0167746854746476
M. (Mehmet) Safranti,600139,744027,40,26230,46,0.07014868471216165
M. (Mila) van Burik,600139,744027,78,26230,46,0.1367899351887152
M. (Mounir) Ben Touhami,600139,744027,47,26230,46,0.08242470453678993
M.I. (Ibrahim) Ghazi,600139,744027,80,26230,46,0.1402973694243233
M.I. (Mustafa) Bal,600139,744027,13,26230,46,0.022798322531452534
M.J. (Juzoef) Tangali,600139,744027,15,26230,46,0.026305756767060616
N. (Naoufal) Akhatab,600139,744027,37,26230,46,0.06488753335874953
N. (Nizaam) Muradin,600139,744027,25,26230,46,0.04384292794510103
N. (Nur) Icar,600139,744027,7,26230,46,0.012276019824628288
N.E. (Nancy) Rijssel,600139,744027,87,26230,46,0.15257338924895159
O. (Omar) Fkihi,600139,744027,16,26230,46,0.02805947388486466
R. (Ramazan) Özcan,600139,744027,24,26230,46,0.04208921082729699
R. (Ramzy) Othman,600139,744027,26,26230,46,0.04559664506290507
S. (Salih) Akça,600139,744027,5,26230,46,0.008768585589020206
S. (Selim) Özçelik,600139,744027,109,26230,46,0.1911551658406405
S. (Süleyman) Koyuncu,600139,744027,31,26230,46,0.05436523065192528
S.D. (Safa) Sodirijo,600139,744027,10,26230,46,0.017537171178040413
S.R.T. (Stephan) van Baarle,600139,744027,14580,26230,46,25.56919557758292
S.Y. (Sheher) Khan,600139,744027,26,26230,46,0.04559664506290507
T. (Tahsin) Çetinkaya,600139,744027,43,26230,46,0.07540983606557378
Y. (Yıldırım) Usta,600139,744027,112,26230,46,0.19641631719405261
Y.C. (Can) Bayrakci,600139,744027,44,26230,46,0.07716355318337781
Ç. (Çaner) Kaplan,600139,744027,9,26230,46,0.01578345406023637
Ş. (Şebnem) Pancar,600139,744027,11,26230,46,0.019290888295844452
Ş. (Şeyda) Dokgöz,600139,744027,23,26230,46,0.040335493709492944
A. (Aalâa) Alrubey,600139,744028,1388,54396,46,1.1737627766747556
A. (Abdul) Maroof,600139,744028,457,54396,46,0.3864622398705787
A. (Ahmet) Kaya,600139,744028,280,54396,46,0.23678211633208324
A. (Ahmet) Yildirim,600139,744028,48,54396,46,0.040591219942642844
A. (Aysel) Ağirbaş,600139,744028,22,54396,46,0.01860430914037797
A. (Ayşe) Konuksever-Tekin,600139,744028,910,54396,46,0.7695418780792705
C. (Celil) Tan,600139,744028,22,54396,46,0.01860430914037797
C. (Cemil) Kahramanoğlu,600139,744028,56,54396,46,0.04735642326641665
D.A. (Doğukan) Ergin,600139,744028,2958,54396,46,2.501433928965365
E. (Emel) Gün,600139,744028,1906,54396,46,1.6118096918891094
E. (Erdoğan) Şahin,600139,744028,299,54396,46,0.25284947422604603
E.E. (Emma) Manhoef,600139,744028,214,54396,46,0.18096918891094935
F. (Faouzi) Achbar,600139,744028,165,54396,46,0.13953231855283477
F. (Funda) Ileri,600139,744028,73,54396,46,0.061732480329435985
F. (Furkan) Kondu,600139,744028,35,54396,46,0.029597764541510405
G.J. (Yaw) Mac Intosch,600139,744028,471,54396,46,0.3983013456871829
H. (Hassan) Buyatui,600139,744028,33,54396,46,0.027906463710566952
I. (Ilker) Delener,600139,744028,158,54396,46,0.1336127656445327
I. (Ismail) El Abassi,600139,744028,3803,54396,46,3.2160085300389736
J.I. (Iskender) Şimşek,600139,744028,35,54396,46,0.029597764541510405
M. (Mahmut) Sungur,600139,744028,96,54396,46,0.08118243988528569
M. (Mehmet) Safranti,600139,744028,177,54396,46,0.14968012353849547
M. (Mila) van Burik,600139,744028,30,54396,46,0.025369512464151776
M. (Mounir) Ben Touhami,600139,744028,219,54396,46,0.18519744098830795
M.I. (Ibrahim) Ghazi,600139,744028,1502,54396,46,1.2701669240385323
M.I. (Mustafa) Bal,600139,744028,22,54396,46,0.01860430914037797
M.J. (Juzoef) Tangali,600139,744028,143,54396,46,0.1209280094124568
N. (Naoufal) Akhatab,600139,744028,114,54396,46,0.09640414736377675
N. (Nizaam) Muradin,600139,744028,82,54396,46,0.06934333406868153
N. (Nur) Icar,600139,744028,60,54396,46,0.05073902492830355
N.E. (Nancy) Rijssel,600139,744028,338,54396,46,0.2858298404294433
O. (Omar) Fkihi,600139,744028,63,54396,46,0.05327597617471873
R. (Ramazan) Özcan,600139,744028,68,54396,46,0.057504228252077356
R. (Ramzy) Othman,600139,744028,591,54396,46,0.49977939554379
S. (Salih) Akça,600139,744028,14,54396,46,0.011839105816604162
S. (Selim) Özçelik,600139,744028,332,54396,46,0.28075593793661296
S. (Süleyman) Koyuncu,600139,744028,595,54396,46,0.5031619972056769
S.D. (Safa) Sodirijo,600139,744028,22,54396,46,0.01860430914037797
S.R.T. (Stephan) van Baarle,600139,744028,35260,54396,46,29.817633649533054
S.Y. (Sheher) Khan,600139,744028,542,54396,46,0.4583425251856754
T. (Tahsin) Çetinkaya,600139,744028,150,54396,46,0.1268475623207589
Y. (Yıldırım) Usta,600139,744028,286,54396,46,0.2418560188249136
Y.C. (Can) Bayrakci,600139,744028,123,54396,46,0.10401500110302228
Ç. (Çaner) Kaplan,600139,744028,25,54396,46,0.021141260386793148
Ş. (Şebnem) Pancar,600139,744028,153,54396,46,0.12938451356717406
Ş. (Şeyda) Dokgöz,600139,744028,56,54396,46,0.04735642326641665
A. (Aalâa) Alrubey,600139,744029,1886,85768,46,1.011519447812704
A. (Abdul) Maroof,600139,744029,806,85768,46,0.43228243633989366
A. (Ahmet) Kaya,600139,744029,303,85768,46,0.16250816155209402
A. (Ahmet) Yildirim,600139,744029,698,85768,46,0.37435873519261265
A. (Aysel) Ağirbaş,600139,744029,256,85768,46,0.1373006249417032
A. (Ayşe) Konuksever-Tekin,600139,744029,141,85768,46,0.07562260983117247
C. (Celil) Tan,600139,744029,31,85768,46,0.01662624755153437
C. (Cemil) Kahramanoğlu,600139,744029,201,85768,46,0.10780244380188415
D.A. (Doğukan) Ergin,600139,744029,6072,85768,46,3.2565991978360227
E. (Emel) Gün,600139,744029,632,85768,46,0.3389609178248298
E. (Erdoğan) Şahin,600139,744029,110,85768,46,0.058996362279638094
E.E. (Emma) Manhoef,600139,744029,118,85768,46,0.06328700680906632
F. (Faouzi) Achbar,600139,744029,951,85768,46,0.5100503684357802
F. (Funda) Ileri,600139,744029,573,85768,46,0.30731741442029664
