candidate,party_id,district_id,value,N,Q,vQ/N
A. Rasmus Horn Langhoff,llands Storkreds,A. Socialdemokratiet,5917,83374,12,0.8516324033871471
A. Tom Block,llands Storkreds,A. Socialdemokratiet,2822,83374,12,0.40616978914289825
A. Bo Kømler,enhavns Storkreds,A. Socialdemokratiet,59,59424,12,0.01191437802907916
A. Dennis Schnell-Lauritzen,enhavns Storkreds,A. Socialdemokratiet,508,59424,12,0.10258481421647819
A. Ditte Brøndum,enhavns Storkreds,A. Socialdemokratiet,336,59424,12,0.06785137318255251
A. Helle Thorning-Schmidt,enhavns Storkreds,A. Socialdemokratiet,42412,59424,12,8.564620355411956
A. Kristian Westfall,enhavns Storkreds,A. Socialdemokratiet,324,59424,12,0.0654281098546042
A. Lars Aslan Rasmussen,enhavns Storkreds,A. Socialdemokratiet,1447,59424,12,0.29220516962843296
A. Mette Reissmann,enhavns Storkreds,A. Socialdemokratiet,2962,59424,12,0.5981421647819063
A. Peter Hummelgaard Thomsen,enhavns Storkreds,A. Socialdemokratiet,5065,59424,12,1.0228190630048466
A. Simon Simonsen,enhavns Storkreds,A. Socialdemokratiet,287,59424,12,0.05795638126009693
A. Sine Heltberg,enhavns Storkreds,A. Socialdemokratiet,827,59424,12,0.1670032310177706
A. Yildiz Akdogan,enhavns Storkreds,A. Socialdemokratiet,4284,59424,12,0.8651050080775444
A. Özkan Kocak,enhavns Storkreds,A. Socialdemokratiet,913,59424,12,0.18436995153473343
A. Carsten Hansen,s Storkreds,A. Socialdemokratiet,2567,46457,8,0.44204317971457474
A. Chresten Anker Nielsen,s Storkreds,A. Socialdemokratiet,465,46457,8,0.08007404696816411
A. Dan Jørgensen,s Storkreds,A. Socialdemokratiet,14874,46457,8,2.561336289471985
A. Erik Christensen,s Storkreds,A. Socialdemokratiet,4447,46457,8,0.76578341261812
A. Frede Skaaning,s Storkreds,A. Socialdemokratiet,1516,46457,8,0.2610586133413694
A. Jan Johansen,s Storkreds,A. Socialdemokratiet,10440,46457,8,1.7977915061239427
A. Julie Skovsby,s Storkreds,A. Socialdemokratiet,3811,46457,8,0.6562627806358569
A. Trine Bramsen,s Storkreds,A. Socialdemokratiet,8337,46457,8,1.4356501711259875
A. Christine Antorini,dsjællands Storkreds,A. Socialdemokratiet,8193,28516,5,1.4365619301444803
A. Malou Lunderød,dsjællands Storkreds,A. Socialdemokratiet,3738,28516,5,0.6554215177444241
A. Miki Dam Larsen,dsjællands Storkreds,A. Socialdemokratiet,1228,28516,5,0.21531771636975733
A. Nick Hækkerup,dsjællands Storkreds,A. Socialdemokratiet,11546,28516,5,2.0244774863234674
A. Pernille Schnoor,dsjællands Storkreds,A. Socialdemokratiet,3811,28516,5,0.6682213494178707
A. Claus Larsen-Jensen,nholms Storkreds,A. Socialdemokratiet,1905,6120,3,0.9338235294117647
A. Lars Goldschmidt,nholms Storkreds,A. Socialdemokratiet,264,6120,3,0.12941176470588237
A. Lea Wermelin,nholms Storkreds,A. Socialdemokratiet,3951,6120,3,1.936764705882353
A. Jeppe Bruus,enhavns Omegns Storkreds,A. Socialdemokratiet,2806,51200,8,0.4384375
A. Jesper Hostrup Hansen,enhavns Omegns Storkreds,A. Socialdemokratiet,133,51200,8,0.02078125
A. Kenneth F. Christensen,enhavns Omegns Storkreds,A. Socialdemokratiet,1466,51200,8,0.2290625
A. Mattias Tesfaye,enhavns Omegns Storkreds,A. Socialdemokratiet,8545,51200,8,1.33515625
A. Mette Frederiksen,enhavns Omegns Storkreds,A. Socialdemokratiet,24486,51200,8,3.8259375
A. Mogens Lykketoft,enhavns Omegns Storkreds,A. Socialdemokratiet,6795,51200,8,1.06171875
A. Morten Bødskov,enhavns Omegns Storkreds,A. Socialdemokratiet,5935,51200,8,0.92734375
A. Simon Pihl Sørensen,enhavns Omegns Storkreds,A. Socialdemokratiet,1034,51200,8,0.1615625
Aamer Ahmad,llands Storkreds,Udenfor for partierne,136,219,3,1.8630136986301369
Bent A. Jespersen,llands Storkreds,Udenfor for partierne,25,219,3,0.3424657534246575
Michael Christiansen,llands Storkreds,Udenfor for partierne,58,219,3,0.7945205479452054
Aleks Jensen,dsjællands Storkreds,Udenfor for partierne,68,102,2,1.3333333333333333
Gert Lassen,dsjællands Storkreds,Udenfor for partierne,34,102,2,0.6666666666666666
Asif Ahmad,enhavns Omegns Storkreds,Udenfor for partierne,405,485,2,1.6701030927835052
Christian Olesen,enhavns Omegns Storkreds,Udenfor for partierne,80,485,2,0.32989690721649484
B. Abir Al-Kalemji,s Storkreds,B. Radikale Venstre,774,3970,5,0.9748110831234257
B. Bjørn Bjerrehøj,s Storkreds,B. Radikale Venstre,499,3970,5,0.628463476070529
B. Camilla Hersom,s Storkreds,B. Radikale Venstre,1967,3970,5,2.477329974811083
B. Gitte Madsen,s Storkreds,B. Radikale Venstre,435,3970,5,0.5478589420654912
B. Mathias von Jessen,s Storkreds,B. Radikale Venstre,295,3970,5,0.371536523929471
B. Andreas Pourkamali,enhavns Omegns Storkreds,B. Radikale Venstre,344,7098,8,0.3877148492533108
B. Cheri-Mae M. Williamson,enhavns Omegns Storkreds,B. Radikale Venstre,153,7098,8,0.1724429416737109
B. Helge Vagn Jacobsen,enhavns Omegns Storkreds,B. Radikale Venstre,276,7098,8,0.31107354184277264
B. Jacob Juul Pedersen,enhavns Omegns Storkreds,B. Radikale Venstre,314,7098,8,0.3539025077486616
B. Michael Blem Clausen,enhavns Omegns Storkreds,B. Radikale Venstre,347,7098,8,0.3910960834037757
B. Sofie Carsten Nielsen,enhavns Omegns Storkreds,B. Radikale Venstre,4303,7098,8,4.8498168498168495
B. Susanne Wad Leth,enhavns Omegns Storkreds,B. Radikale Venstre,248,7098,8,0.27951535643843334
B. Özkan Ekiz,enhavns Omegns Storkreds,B. Radikale Venstre,1113,7098,8,1.2544378698224852
B. Andreas Steenberg,tjyllands Storkreds,B. Radikale Venstre,1971,4156,5,2.371270452358037
B. Erika Asmuss,tjyllands Storkreds,B. Radikale Venstre,176,4156,5,0.21174205967276227
B. Jes Juul Lauesen,tjyllands Storkreds,B. Radikale Venstre,248,4156,5,0.2983638113570741
B. Johannes Lebech,tjyllands Storkreds,B. Radikale Venstre,960,4156,5,1.1549566891241578
B. Sanne Bjørn,tjyllands Storkreds,B. Radikale Venstre,801,4156,5,0.9636669874879692
B. André Just Vedgren,enhavns Storkreds,B. Radikale Venstre,323,22754,12,0.17034367583721544
B. Christian Scharling,enhavns Storkreds,B. Radikale Venstre,286,22754,12,0.15083062318713195
B. Ida Auken,enhavns Storkreds,B. Radikale Venstre,10431,22754,12,5.501098707919486
B. Karsten Lauritsen,enhavns Storkreds,B. Radikale Venstre,177,22754,12,0.09334622483958864
B. Lone Loklindt,enhavns Storkreds,B. Radikale Venstre,1134,22754,12,0.5980486947349917
B. Manu Sareen,enhavns Storkreds,B. Radikale Venstre,6168,22754,12,3.252878614749055
B. Mia Nyegaard,enhavns Storkreds,B. Radikale Venstre,696,22754,12,0.36705634174211127
B. Niels Wanning,enhavns Storkreds,B. Radikale Venstre,268,22754,12,0.14133778676276698
B. Pernille Boye Koch,enhavns Storkreds,B. Radikale Venstre,867,22754,12,0.4572382877735783
B. Samira Nawa Amini,enhavns Storkreds,B. Radikale Venstre,1790,22754,12,0.9440098444229587
B. Sophie Danneris,enhavns Storkreds,B. Radikale Venstre,423,22754,12,0.22308165597257626
B. Søren Burcharth,enhavns Storkreds,B. Radikale Venstre,191,22754,12,0.10072954205853916
B. Anne Marie Geisler Andersen,dsjællands Storkreds,B. Radikale Venstre,1269,10716,6,0.7105263157894737
B. Camilla Kampmann,dsjællands Storkreds,B. Radikale Venstre,352,10716,6,0.19708846584546472
B. Helle Løvgreen Mølvig,dsjællands Storkreds,B. Radikale Venstre,328,10716,6,0.18365061590145576
B. Henrik Klitgaard,dsjællands Storkreds,B. Radikale Venstre,128,10716,6,0.07166853303471445
B. Kristian Hegaard,dsjællands Storkreds,B. Radikale Venstre,968,10716,6,0.541993281075028
B. Martin Lidegaard,dsjællands Storkreds,B. Radikale Venstre,7671,10716,6,4.295072788353863
B. Bente Johansen,nholms Storkreds,B. Radikale Venstre,178,178,1,1.0
B. Carsten Bech,jyllands Storkreds,B. Radikale Venstre,535,20343,19,0.4996804797719117
B. Casper Karup Hedegaard,jyllands Storkreds,B. Radikale Venstre,178,20343,19,0.1662488325222435
B. Hans Vestager,jyllands Storkreds,B. Radikale Venstre,214,20343,19,0.19987219190876468
B. Helle Bækkelund Sørensen,jyllands Storkreds,B. Radikale Venstre,222,20343,19,0.20734404955021382
B. Jakob Lavrsen,jyllands Storkreds,B. Radikale Venstre,420,20343,19,0.3922725261760802
B. John Bach Thygesen,jyllands Storkreds,B. Radikale Venstre,174,20343,19,0.16251290370151894
B. Jonna Buch Andersen,jyllands Storkreds,B. Radikale Venstre,326,20343,19,0.30447819888905275
B. Karen Melchior,jyllands Storkreds,B. Radikale Venstre,885,20343,19,0.826574251585312
B. Liv Holm Andersen,jyllands Storkreds,B. Radikale Venstre,1679,20343,19,1.5681561224991398
B. Lotte Rod,jyllands Storkreds,B. Radikale Venstre,2316,20343,19,2.163102787199528
B. Marlene Borst Hansen,jyllands Storkreds,B. Radikale Venstre,927,20343,19,0.8658015042029199
B. Morten Østergaard,jyllands Storkreds,B. Radikale Venstre,8006,20343,19,7.477461534680234
B. Nils Sjøberg,jyllands Storkreds,B. Radikale Venstre,82,20343,19,0.07658654082485376
B. Ole Lynggaard Jørgensen,jyllands Storkreds,B. Radikale Venstre,275,20343,19,0.25684510642481445
B. Rune Christiansen,jyllands Storkreds,B. Radikale Venstre,180,20343,19,0.1681167969326058
B. Sander Jensen,jyllands Storkreds,B. Radikale Venstre,280,20343,19,0.26151501745072014
B. Stephan Kleinschmidt,jyllands Storkreds,B. Radikale Venstre,2819,20343,19,2.6328958364056434
B. Svend Thorhauge,jyllands Storkreds,B. Radikale Venstre,760,20343,19,0.709826475937669
B. Tom Brøcher Jakobsen,jyllands Storkreds,B. Radikale Venstre,65,20343,19,0.06070884333677432
B. Daniel Nyboe Andersen,djyllands Storkreds,B. Radikale Venstre,736,5541,9,1.1954520844612886
B. Giajenthiran Velmurugan,djyllands Storkreds,B. Radikale Venstre,479,5541,9,0.7780184082295615
B. Helle Sommer Kjærgaard,djyllands Storkreds,B. Radikale Venstre,213,5541,9,0.3459664320519762
B. Jesper Hansen,djyllands Storkreds,B. Radikale Venstre,194,5541,9,0.3151055766107201
B. Kasper Bagnkop,djyllands Storkreds,B. Radikale Venstre,535,5541,9,0.8689767190037899
B. Kjeld Lundager Jørgensen,djyllands Storkreds,B. Radikale Venstre,320,5541,9,0.5197617758527342
B. Louise Lundbeck Krog,djyllands Storkreds,B. Radikale Venstre,640,5541,9,1.0395235517054684
B. Marianne Jelved,djyllands Storkreds,B. Radikale Venstre,2171,5541,9,3.5262587980508933
B. Thomas Høj,djyllands Storkreds,B. Radikale Venstre,253,5541,9,0.41093665403356794
B. Emrah Tuncer,llands Storkreds,B. Radikale Venstre,1095,9437,8,0.9282610999258238
B. Henriette Bødewadt,llands Storkreds,B. Radikale Venstre,302,9437,8,0.2560135636325103
B. Jan Heidebo,llands Storkreds,B. Radikale Venstre,480,9437,8,0.4069089753099502
B. Jeppe Trolle,llands Storkreds,B. Radikale Venstre,348,9437,8,0.2950090070997139
B. Rasmus Helveg Petersen,llands Storkreds,B. Radikale Venstre,2151,9437,8,1.8234608456077144
B. Sean Littlewood,llands Storkreds,B. Radikale Venstre,187,9437,8,0.15852495496450142
B. Troels Brandt,llands Storkreds,B. Radikale Venstre,310,9437,8,0.26279537988767615
B. Zenia Stampe,llands Storkreds,B. Radikale Venstre,4564,9437,8,3.86902617357211
C. Anders Johansson,s Storkreds,C. Det Konservative Folkeparti,695,7152,5,0.48587807606263983
C. Henrik Nielsen,s Storkreds,C. Det Konservative Folkeparti,622,7152,5,0.4348434004474273
C. Jonathan Bitzow,s Storkreds,C. Det Konservative Folkeparti,314,7152,5,0.21951901565995527
C. Mai Mercado,s Storkreds,C. Det Konservative Folkeparti,5366,7152,5,3.751398210290828
C. Nicoline Damkjær,s Storkreds,C. Det Konservative Folkeparti,155,7152,5,0.10836129753914989
C. Anette Brix,llands Storkreds,C. Det Konservative Folkeparti,586,9573,7,0.4284968139559177
C. Brian Mikkelsen,llands Storkreds,C. Det Konservative Folkeparti,4398,9573,7,3.215919774365403
C. Brigitte Klintskov Jerkel,llands Storkreds,C. Det Konservative Folkeparti,1236,9573,7,0.9037919147602632
C. Christian Wedell-Neergaard,llands Storkreds,C. Det Konservative Folkeparti,934,9573,7,0.6829624986942442
C. Marie Louise Friderichsen,llands Storkreds,C. Det Konservative Folkeparti,1405,9573,7,1.0273686409693932
C. Mikkel Lundemann Jensen,llands Storkreds,C. Det Konservative Folkeparti,447,9573,7,0.3268567847069884
C. Rune Kristensen,llands Storkreds,C. Det Konservative Folkeparti,567,9573,7,0.4146035725477907
C. Anne Ginderskov Hansen,enhavns Storkreds,C. Det Konservative Folkeparti,1016,6518,5,0.7793801779687021
C. Helle Bonnesen,enhavns Storkreds,C. Det Konservative Folkeparti,1430,6518,5,1.0969622583614607
C. Josefine Kofoed,enhavns Storkreds,C. Det Konservative Folkeparti,1209,6518,5,0.9274317275237803
C. Lars Barfoed,enhavns Storkreds,C. Det Konservative Folkeparti,2606,6518,5,1.9990794722307457
C. Søren-Michael Pihl,enhavns Storkreds,C. Det Konservative Folkeparti,257,6518,5,0.19714636391531146
C. Bjarne Lundgaard,jyllands Storkreds,C. Det Konservative Folkeparti,296,12891,14,0.3214645876968428
C. Christian Hartmann,jyllands Storkreds,C. Det Konservative Folkeparti,299,12891,14,0.32472267473431077
C. Dan Arnløv,jyllands Storkreds,C. Det Konservative Folkeparti,396,12891,14,0.4300674889457761
C. Jens Salling,jyllands Storkreds,C. Det Konservative Folkeparti,353,12891,14,0.38336824140873477
C. Karsten Ulstrup Kristensen,jyllands Storkreds,C. Det Konservative Folkeparti,280,12891,14,0.3040881234970134
C. Katarina Ammitzbøll,jyllands Storkreds,C. Det Konservative Folkeparti,1149,12891,14,1.2478473353502444
C. Mike Legarth,jyllands Storkreds,C. Det Konservative Folkeparti,4031,12891,14,4.377782949344504
C. Naser Khader,jyllands Storkreds,C. Det Konservative Folkeparti,4041,12891,14,4.388643239469397
C. Peder Tørnqvist,jyllands Storkreds,C. Det Konservative Folkeparti,298,12891,14,0.32363664572182144
C. Per Løkken,jyllands Storkreds,C. Det Konservative Folkeparti,480,12891,14,0.5212939259948801
C. Samina Shah,jyllands Storkreds,C. Det Konservative Folkeparti,248,12891,14,0.26933519509735476
C. Søren Vanting,jyllands Storkreds,C. Det Konservative Folkeparti,223,12891,14,0.2421844697851214
C. Tina Franson Spile,jyllands Storkreds,C. Det Konservative Folkeparti,307,12891,14,0.3334109068342254
C. Tine Roos Nørgaard,jyllands Storkreds,C. Det Konservative Folkeparti,490,12891,14,0.5321542161197735
C. Casper Strunge Andersen,enhavns Omegns Storkreds,C. Det Konservative Folkeparti,1137,7566,5,0.7513877874702617
C. Henrik Sørensen,enhavns Omegns Storkreds,C. Det Konservative Folkeparti,200,7566,5,0.13217023526301877
C. Mads Holger Norgaard,enhavns Omegns Storkreds,C. Det Konservative Folkeparti,977,7566,5,0.6456515992598467
C. Merete Scheelsbeck,enhavns Omegns Storkreds,C. Det Konservative Folkeparti,1833,7566,5,1.211340206185567
C. Rasmus Jarlov,enhavns Omegns Storkreds,C. Det Konservative Folkeparti,3419,7566,5,2.259450171821306
C. Daniel Rugholm,djyllands Storkreds,C. Det Konservative Folkeparti,4009,6430,5,3.1174183514774496
C. Henrik Dalgaard,djyllands Storkreds,C. Det Konservative Folkeparti,717,6430,5,0.557542768273717
C. Line Vanggaard Pedersen,djyllands Storkreds,C. Det Konservative Folkeparti,776,6430,5,0.6034214618973561
C. Morten Thiessen,djyllands Storkreds,C. Det Konservative Folkeparti,519,6430,5,0.4035769828926905
C. Torben Overgaard,djyllands Storkreds,C. Det Konservative Folkeparti,409,6430,5,0.31804043545878696
C. Erik Lund,dsjællands Storkreds,C. Det Konservative Folkeparti,978,8332,5,0.586893903024484
C. Mette Abildgaard,dsjællands Storkreds,C. Det Konservative Folkeparti,3206,8332,5,1.9239078252520403
C. Mette Thiesen,dsjællands Storkreds,C. Det Konservative Folkeparti,1657,8332,5,0.9943590974555929
C. Pernille Vermund,dsjællands Storkreds,C. Det Konservative Folkeparti,2028,8332,5,1.2169947191550647
C. Thorkild Gruelund,dsjællands Storkreds,C. Det Konservative Folkeparti,463,8332,5,0.2778444551128181
C. Ianto Gerdes,nholms Storkreds,C. Det Konservative Folkeparti,35,269,3,0.3903345724907063
C. Kirstine van Sabben,nholms Storkreds,C. Det Konservative Folkeparti,214,269,3,2.386617100371747
C. Peter Kaas-Claesson,nholms Storkreds,C. Det Konservative Folkeparti,20,269,3,0.22304832713754646
C. Jens-Henrik Kirk,tjyllands Storkreds,C. Det Konservative Folkeparti,407,13811,6,0.17681558178263704
C. Jette Philipsen,tjyllands Storkreds,C. Det Konservative Folkeparti,469,13811,6,0.20375063355296502
C. Orla Østerby,tjyllands Storkreds,C. Det Konservative Folkeparti,572,13811,6,0.24849757439721962
C. Pernille Bloch,tjyllands Storkreds,C. Det Konservative Folkeparti,327,13811,6,0.14206067627253638
C. Søren Pape,tjyllands Storkreds,C. Det Konservative Folkeparti,11565,13811,6,5.024256027803925
C. Tove Videbæk,tjyllands Storkreds,C. Det Konservative Folkeparti,471,13811,6,0.20461950619071753
Erik Sputnik,tjyllands Storkreds,Udenfor for partierne,116,116,1,1.0
F. Anders Tendal Christiansen,djyllands Storkreds,F. SF - Socialistisk Folkeparti,139,5288,9,0.23657337367624812
F. Frank Tronborg,djyllands Storkreds,F. SF - Socialistisk Folkeparti,100,5288,9,0.170196671709531
F. Jacob Klivager Vestergaard,djyllands Storkreds,F. SF - Socialistisk Folkeparti,215,5288,9,0.3659228441754917
F. Lisbeth Bech Poulsen,djyllands Storkreds,F. SF - Socialistisk Folkeparti,1652,5288,9,2.8116490166414523
F. Paul Rode Andersen,djyllands Storkreds,F. SF - Socialistisk Folkeparti,405,5288,9,0.6892965204236006
F. Peder Larsen,djyllands Storkreds,F. SF - Socialistisk Folkeparti,267,5288,9,0.4544251134644478
F. Thomas Klimek,djyllands Storkreds,F. SF - Socialistisk Folkeparti,1217,5288,9,2.0712934947049924
F. Thomas Krog,djyllands Storkreds,F. SF - Socialistisk Folkeparti,1126,5288,9,1.9164145234493193
F. Thorkil Olesen,djyllands Storkreds,F. SF - Socialistisk Folkeparti,167,5288,9,0.2842284417549168
F. Anders Udengaard,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,89,6473,11,0.15124362737525104
F. Andreas Albertsen,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,341,6473,11,0.5794840105051754
F. August Vigen Smolarz,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,175,6473,11,0.29738915495133633
F. Gagendran Srisurendran,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,409,6473,11,0.695040939286266
F. Hanne Jacobsen,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,368,6473,11,0.6253669086976672
F. Kai O. Andersen,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,115,6473,11,0.19542715896802101
F. Michael Thomsen,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,258,6473,11,0.4384365827282558
F. Peter Nowack,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,183,6473,11,0.3109840877491117
F. Signe Munk,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,1536,6473,11,2.610227097172872
F. Steen Gade,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,2111,6473,11,3.587362892012977
F. Susanne Buch Nielsen,tjyllands Storkreds,F. SF - Socialistisk Folkeparti,888,6473,11,1.5090375405530665
F. Anders Wolf Andresen,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,303,6245,9,0.4366693354683747
F. Arly Eskildsen,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,309,6245,9,0.4453162530024019
F. Bilal Inekci,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,480,6245,9,0.6917534027221778
F. Dorete Dandanell,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,476,6245,9,0.6859887910328263
F. Holger K. Nielsen,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,1578,6245,9,2.2741393114491593
F. Jan Kjær,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,107,6245,9,0.1542033626901521
F. Lise Müller,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,624,6245,9,0.8992794235388311
F. Morten Normann Jørgensen,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,707,6245,9,1.0188951160928743
F. Serdal Benli,enhavns Omegns Storkreds,F. SF - Socialistisk Folkeparti,1661,6245,9,2.3937550040032027
F. Ann S. Pedersen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,223,15820,24,0.33830594184576485
F. Bjarne Andersen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,417,15820,24,0.6326169405815424
F. Brian Bruhn,jyllands Storkreds,F. SF - Socialistisk Folkeparti,187,15820,24,0.28369152970922884
F. Claus Larsen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,109,15820,24,0.16536030341340077
F. Dennis Ørsted Petersen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,207,15820,24,0.31403286978508216
F. Eigil Andersen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,469,15820,24,0.7115044247787611
F. Einar Olsen,jyllands Storkreds,F. SF - Socialistisk Folkeparti,145,15820,24,0.21997471554993678
F. Hans Holmer,jyllands Storkreds,F. SF - Socialistisk Folkeparti,165,15820,24,0.2503160556257901
F. Hans Winther,jyllands Storkreds,F. SF - Socialistisk Folkeparti,111,15820,24,0.1683944374209861
F. Henrik Møller,jyllands Storkreds,F. SF - Socialistisk Folkeparti,91,15820,24,0.13805309734513274
F. Ida Damborg,jyllands Storkreds,F. SF - Socialistisk Folkeparti,905,15820,24,1.3729456384323642
F. Jonas Dahl,jyllands Storkreds,F. SF - Socialistisk Folkeparti,2320,15820,24,3.5195954487989884
F. Karina Lorentzen Dehnhardt,jyllands Storkreds,F. SF - Socialistisk Folkeparti,3169,15820,24,4.807585335018963
