candidate,party_id,district_id,value,N,Q,vQ/N
Ruth Sprunger-Amstutz,"Evangelische Volkspartei, EVP Stammliste",Arlesheim,784,7346,7,0.7470732371358563
Sara Fritz,"Evangelische Volkspartei, EVP Stammliste",Arlesheim,1410,7346,7,1.3435883473999455
Thomas Rudin-Tschopp,"Evangelische Volkspartei, EVP Stammliste",Arlesheim,959,7346,7,0.9138306561393956
Urs von Bidder,"Evangelische Volkspartei, EVP Stammliste",Arlesheim,1403,7346,7,1.336918050639804
Alain Tüscher-Brechbühler,"Evangelische Volkspartei, EVP Stammliste",Laufen,46,375,7,0.8586666666666667
Elisabeth Augstburger-Schaffner,"Evangelische Volkspartei, EVP Stammliste",Laufen,58,375,7,1.0826666666666667
Martin Geiser-Meyer,"Evangelische Volkspartei, EVP Stammliste",Laufen,47,375,7,0.8773333333333333
Ruth Sprunger-Amstutz,"Evangelische Volkspartei, EVP Stammliste",Laufen,45,375,7,0.84
Sara Fritz,"Evangelische Volkspartei, EVP Stammliste",Laufen,66,375,7,1.232
Thomas Rudin-Tschopp,"Evangelische Volkspartei, EVP Stammliste",Laufen,49,375,7,0.9146666666666666
Urs von Bidder,"Evangelische Volkspartei, EVP Stammliste",Laufen,64,375,7,1.1946666666666668
Alain Tüscher-Brechbühler,"Evangelische Volkspartei, EVP Stammliste",Liestal,387,4329,7,0.6257796257796258
Elisabeth Augstburger-Schaffner,"Evangelische Volkspartei, EVP Stammliste",Liestal,1200,4329,7,1.9404019404019404
Martin Geiser-Meyer,"Evangelische Volkspartei, EVP Stammliste",Liestal,466,4329,7,0.7535227535227536
Ruth Sprunger-Amstutz,"Evangelische Volkspartei, EVP Stammliste",Liestal,455,4329,7,0.7357357357357357
Sara Fritz,"Evangelische Volkspartei, EVP Stammliste",Liestal,653,4329,7,1.055902055902056
Thomas Rudin-Tschopp,"Evangelische Volkspartei, EVP Stammliste",Liestal,681,4329,7,1.1011781011781012
Urs von Bidder,"Evangelische Volkspartei, EVP Stammliste",Liestal,487,4329,7,0.7874797874797875
Alain Tüscher-Brechbühler,"Evangelische Volkspartei, EVP Stammliste",Sissach,179,2178,7,0.5752984389348026
Elisabeth Augstburger-Schaffner,"Evangelische Volkspartei, EVP Stammliste",Sissach,407,2178,7,1.3080808080808082
Martin Geiser-Meyer,"Evangelische Volkspartei, EVP Stammliste",Sissach,412,2178,7,1.3241505968778695
Ruth Sprunger-Amstutz,"Evangelische Volkspartei, EVP Stammliste",Sissach,373,2178,7,1.1988062442607896
Sara Fritz,"Evangelische Volkspartei, EVP Stammliste",Sissach,306,2178,7,0.9834710743801653
Thomas Rudin-Tschopp,"Evangelische Volkspartei, EVP Stammliste",Sissach,266,2178,7,0.8549127640036731
Urs von Bidder,"Evangelische Volkspartei, EVP Stammliste",Sissach,235,2178,7,0.7552800734618916
Alain Tüscher-Brechbühler,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,129,1445,7,0.6249134948096886
Elisabeth Augstburger-Schaffner,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,277,1445,7,1.3418685121107266
Martin Geiser-Meyer,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,182,1445,7,0.8816608996539792
Ruth Sprunger-Amstutz,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,171,1445,7,0.8283737024221454
Sara Fritz,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,211,1445,7,1.022145328719723
Thomas Rudin-Tschopp,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,299,1445,7,1.4484429065743945
Urs von Bidder,"Evangelische Volkspartei, EVP Stammliste",Waldenburg,176,1445,7,0.8525951557093425
Andreas Seiler,Jungfreisinnige Baselland,Arlesheim,266,688,6,2.3197674418604652
Dominik Schneeberger,Jungfreisinnige Baselland,Arlesheim,63,688,6,0.5494186046511628
Firass Chamas,Jungfreisinnige Baselland,Arlesheim,68,688,6,0.5930232558139535
Milo Graf,Jungfreisinnige Baselland,Arlesheim,82,688,6,0.7151162790697675
Nicholas J. Arthur,Jungfreisinnige Baselland,Arlesheim,141,688,6,1.2296511627906976
Stefan Kaiser,Jungfreisinnige Baselland,Arlesheim,68,688,6,0.5930232558139535
Andreas Seiler,Jungfreisinnige Baselland,Laufen,41,100,6,2.46
Dominik Schneeberger,Jungfreisinnige Baselland,Laufen,11,100,6,0.66
Firass Chamas,Jungfreisinnige Baselland,Laufen,10,100,6,0.6
Milo Graf,Jungfreisinnige Baselland,Laufen,11,100,6,0.66
Nicholas J. Arthur,Jungfreisinnige Baselland,Laufen,20,100,6,1.2
Stefan Kaiser,Jungfreisinnige Baselland,Laufen,7,100,6,0.42
Andreas Seiler,Jungfreisinnige Baselland,Liestal,199,608,6,1.9638157894736843
Dominik Schneeberger,Jungfreisinnige Baselland,Liestal,71,608,6,0.7006578947368421
Firass Chamas,Jungfreisinnige Baselland,Liestal,75,608,6,0.7401315789473685
Milo Graf,Jungfreisinnige Baselland,Liestal,118,608,6,1.1644736842105263
Nicholas J. Arthur,Jungfreisinnige Baselland,Liestal,104,608,6,1.0263157894736843
Stefan Kaiser,Jungfreisinnige Baselland,Liestal,41,608,6,0.40460526315789475
Andreas Seiler,Jungfreisinnige Baselland,Sissach,73,296,6,1.4797297297297298
Dominik Schneeberger,Jungfreisinnige Baselland,Sissach,28,296,6,0.5675675675675675
Firass Chamas,Jungfreisinnige Baselland,Sissach,77,296,6,1.5608108108108107
Milo Graf,Jungfreisinnige Baselland,Sissach,36,296,6,0.7297297297297297
Nicholas J. Arthur,Jungfreisinnige Baselland,Sissach,29,296,6,0.5878378378378378
Stefan Kaiser,Jungfreisinnige Baselland,Sissach,53,296,6,1.0743243243243243
Andreas Seiler,Jungfreisinnige Baselland,Waldenburg,29,113,6,1.5398230088495575
Dominik Schneeberger,Jungfreisinnige Baselland,Waldenburg,14,113,6,0.7433628318584071
Firass Chamas,Jungfreisinnige Baselland,Waldenburg,32,113,6,1.6991150442477876
Milo Graf,Jungfreisinnige Baselland,Waldenburg,11,113,6,0.584070796460177
Nicholas J. Arthur,Jungfreisinnige Baselland,Waldenburg,16,113,6,0.8495575221238938
Stefan Kaiser,Jungfreisinnige Baselland,Waldenburg,11,113,6,0.584070796460177
Balz Stückelberger,FDP.Die Liberalen Baselland,Arlesheim,7635,37086,7,1.441109852774632
Daniela Schneeberger,FDP.Die Liberalen Baselland,Arlesheim,5384,37086,7,1.0162325405813515
Franz Saladin,FDP.Die Liberalen Baselland,Arlesheim,6902,37086,7,1.3027557568893922
Martin Ernst Wagner,FDP.Die Liberalen Baselland,Arlesheim,3930,37086,7,0.7417893544733862
Patrick Schäfli,FDP.Die Liberalen Baselland,Arlesheim,4309,37086,7,0.8133257833144583
Paul Robert Hofer,FDP.Die Liberalen Baselland,Arlesheim,3819,37086,7,0.7208380520951302
Stephanie Eymann Schneider,FDP.Die Liberalen Baselland,Arlesheim,5107,37086,7,0.9639486598716497
Balz Stückelberger,FDP.Die Liberalen Baselland,Laufen,536,4378,7,0.857012334399269
Daniela Schneeberger,FDP.Die Liberalen Baselland,Laufen,493,4378,7,0.7882594792142531
Franz Saladin,FDP.Die Liberalen Baselland,Laufen,1733,4378,7,2.7708999543170396
Martin Ernst Wagner,FDP.Die Liberalen Baselland,Laufen,347,4378,7,0.5548195523069895
Patrick Schäfli,FDP.Die Liberalen Baselland,Laufen,432,4378,7,0.6907263590680676
Paul Robert Hofer,FDP.Die Liberalen Baselland,Laufen,373,4378,7,0.5963910461397899
Stephanie Eymann Schneider,FDP.Die Liberalen Baselland,Laufen,464,4378,7,0.7418912745545911
Balz Stückelberger,FDP.Die Liberalen Baselland,Liestal,1880,12224,7,1.0765706806282722
Daniela Schneeberger,FDP.Die Liberalen Baselland,Liestal,2506,12224,7,1.4350458115183247
Franz Saladin,FDP.Die Liberalen Baselland,Liestal,1957,12224,7,1.1206642670157068
Martin Ernst Wagner,FDP.Die Liberalen Baselland,Liestal,1331,12224,7,0.7621891361256544
Patrick Schäfli,FDP.Die Liberalen Baselland,Liestal,1752,12224,7,1.0032722513089005
Paul Robert Hofer,FDP.Die Liberalen Baselland,Liestal,1006,12224,7,0.5760798429319371
Stephanie Eymann Schneider,FDP.Die Liberalen Baselland,Liestal,1792,12224,7,1.0261780104712042
Balz Stückelberger,FDP.Die Liberalen Baselland,Sissach,1011,8571,7,0.8256912845642282
Daniela Schneeberger,FDP.Die Liberalen Baselland,Sissach,3332,8571,7,2.7212693968031734
Franz Saladin,FDP.Die Liberalen Baselland,Sissach,982,8571,7,0.8020067670050169
Martin Ernst Wagner,FDP.Die Liberalen Baselland,Sissach,869,8571,7,0.709718819274297
Patrick Schäfli,FDP.Die Liberalen Baselland,Sissach,701,8571,7,0.5725119589312799
Paul Robert Hofer,FDP.Die Liberalen Baselland,Sissach,519,8571,7,0.423871193559678
Stephanie Eymann Schneider,FDP.Die Liberalen Baselland,Sissach,1157,8571,7,0.9449305798623264
Balz Stückelberger,FDP.Die Liberalen Baselland,Waldenburg,399,3305,7,0.8450832072617247
Daniela Schneeberger,FDP.Die Liberalen Baselland,Waldenburg,827,3305,7,1.751588502269289
Franz Saladin,FDP.Die Liberalen Baselland,Waldenburg,424,3305,7,0.8980332829046899
Martin Ernst Wagner,FDP.Die Liberalen Baselland,Waldenburg,365,3305,7,0.773071104387292
Patrick Schäfli,FDP.Die Liberalen Baselland,Waldenburg,294,3305,7,0.6226928895612708
Paul Robert Hofer,FDP.Die Liberalen Baselland,Waldenburg,204,3305,7,0.43207261724659607
Stephanie Eymann Schneider,FDP.Die Liberalen Baselland,Waldenburg,792,3305,7,1.6774583963691376
Benjamin van Vulpen,junges grünes bündnis nordwest,Arlesheim,380,3294,7,0.8075288403157256
Florian Denzinger,junges grünes bündnis nordwest,Arlesheim,417,3294,7,0.8861566484517304
Jonas Rosenmund,junges grünes bündnis nordwest,Arlesheim,475,3294,7,1.009411050394657
Meret Rehmann,junges grünes bündnis nordwest,Arlesheim,652,3294,7,1.3855494839101397
Oliver Thommen,junges grünes bündnis nordwest,Arlesheim,412,3294,7,0.8755312689738919
Ramon Glatz,junges grünes bündnis nordwest,Arlesheim,512,3294,7,1.0880388585306617
Sarah Bühler,junges grünes bündnis nordwest,Arlesheim,446,3294,7,0.9477838494231937
Benjamin van Vulpen,junges grünes bündnis nordwest,Laufen,25,221,7,0.7918552036199095
Florian Denzinger,junges grünes bündnis nordwest,Laufen,25,221,7,0.7918552036199095
Jonas Rosenmund,junges grünes bündnis nordwest,Laufen,44,221,7,1.3936651583710407
Meret Rehmann,junges grünes bündnis nordwest,Laufen,43,221,7,1.3619909502262444
Oliver Thommen,junges grünes bündnis nordwest,Laufen,30,221,7,0.9502262443438914
Ramon Glatz,junges grünes bündnis nordwest,Laufen,27,221,7,0.8552036199095022
Sarah Bühler,junges grünes bündnis nordwest,Laufen,27,221,7,0.8552036199095022
Benjamin van Vulpen,junges grünes bündnis nordwest,Liestal,193,1263,7,1.0696753760886777
Florian Denzinger,junges grünes bündnis nordwest,Liestal,104,1263,7,0.5764053840063341
Jonas Rosenmund,junges grünes bündnis nordwest,Liestal,322,1263,7,1.7846397466349961
Meret Rehmann,junges grünes bündnis nordwest,Liestal,177,1263,7,0.9809976247030879
Oliver Thommen,junges grünes bündnis nordwest,Liestal,148,1263,7,0.8202692003167062
Ramon Glatz,junges grünes bündnis nordwest,Liestal,134,1263,7,0.7426761678543151
Sarah Bühler,junges grünes bündnis nordwest,Liestal,185,1263,7,1.0253365003958828
Benjamin van Vulpen,junges grünes bündnis nordwest,Sissach,98,705,7,0.9730496453900709
Florian Denzinger,junges grünes bündnis nordwest,Sissach,46,705,7,0.45673758865248226
Jonas Rosenmund,junges grünes bündnis nordwest,Sissach,101,705,7,1.0028368794326241
Meret Rehmann,junges grünes bündnis nordwest,Sissach,94,705,7,0.9333333333333333
Oliver Thommen,junges grünes bündnis nordwest,Sissach,83,705,7,0.8241134751773049
Ramon Glatz,junges grünes bündnis nordwest,Sissach,80,705,7,0.7943262411347518
Sarah Bühler,junges grünes bündnis nordwest,Sissach,203,705,7,2.0156028368794328
Benjamin van Vulpen,junges grünes bündnis nordwest,Waldenburg,67,381,7,1.230971128608924
Florian Denzinger,junges grünes bündnis nordwest,Waldenburg,28,381,7,0.5144356955380578
Jonas Rosenmund,junges grünes bündnis nordwest,Waldenburg,107,381,7,1.9658792650918635
Meret Rehmann,junges grünes bündnis nordwest,Waldenburg,49,381,7,0.9002624671916011
Oliver Thommen,junges grünes bündnis nordwest,Waldenburg,38,381,7,0.6981627296587927
Ramon Glatz,junges grünes bündnis nordwest,Waldenburg,39,381,7,0.7165354330708661
Sarah Bühler,junges grünes bündnis nordwest,Waldenburg,53,381,7,0.973753280839895
Bernhard Zollinger,Bürgerlich Demokratische Partei,Arlesheim,2640,19533,7,0.9460912302257718
Esther Meisinger,Bürgerlich Demokratische Partei,Arlesheim,2169,19533,7,0.7772999539241284
Filip Winzap,Bürgerlich Demokratische Partei,Arlesheim,2253,19533,7,0.8074028567040393
Hanspeter Ryf,Bürgerlich Demokratische Partei,Arlesheim,2804,19533,7,1.0048635642246455
Marc Bürgi,Bürgerlich Demokratische Partei,Arlesheim,2425,19533,7,0.8690421338248093
Peter H. Müller,Bürgerlich Demokratische Partei,Arlesheim,4892,19533,7,1.753135719039574
Peter Staub,Bürgerlich Demokratische Partei,Arlesheim,2350,19533,7,0.8421645420570317
Bernhard Zollinger,Bürgerlich Demokratische Partei,Laufen,271,1979,7,0.9585649317837291
Esther Meisinger,Bürgerlich Demokratische Partei,Laufen,236,1979,7,0.8347650328448711
Filip Winzap,Bürgerlich Demokratische Partei,Laufen,206,1979,7,0.7286508337544214
Hanspeter Ryf,Bürgerlich Demokratische Partei,Laufen,343,1979,7,1.2132390096008085
Marc Bürgi,Bürgerlich Demokratische Partei,Laufen,253,1979,7,0.8948964123294593
Peter H. Müller,Bürgerlich Demokratische Partei,Laufen,427,1979,7,1.5103587670540677
Peter Staub,Bürgerlich Demokratische Partei,Laufen,243,1979,7,0.8595250126326428
Bernhard Zollinger,Bürgerlich Demokratische Partei,Liestal,1322,7456,7,1.241148068669528
Esther Meisinger,Bürgerlich Demokratische Partei,Liestal,896,7456,7,0.8412017167381974
Filip Winzap,Bürgerlich Demokratische Partei,Liestal,682,7456,7,0.6402896995708155
Hanspeter Ryf,Bürgerlich Demokratische Partei,Liestal,1282,7456,7,1.2035944206008584
Marc Bürgi,Bürgerlich Demokratische Partei,Liestal,1003,7456,7,0.9416577253218884
Peter H. Müller,Bürgerlich Demokratische Partei,Liestal,1419,7456,7,1.3322156652360515
Peter Staub,Bürgerlich Demokratische Partei,Liestal,852,7456,7,0.799892703862661
Bernhard Zollinger,Bürgerlich Demokratische Partei,Sissach,745,6075,7,0.8584362139917695
Esther Meisinger,Bürgerlich Demokratische Partei,Sissach,574,6075,7,0.6613991769547325
Filip Winzap,Bürgerlich Demokratische Partei,Sissach,440,6075,7,0.5069958847736625
Hanspeter Ryf,Bürgerlich Demokratische Partei,Sissach,2079,6075,7,2.3955555555555557
Marc Bürgi,Bürgerlich Demokratische Partei,Sissach,609,6075,7,0.7017283950617283
Peter H. Müller,Bürgerlich Demokratische Partei,Sissach,964,6075,7,1.1107818930041151
Peter Staub,Bürgerlich Demokratische Partei,Sissach,664,6075,7,0.7651028806584362
Bernhard Zollinger,Bürgerlich Demokratische Partei,Waldenburg,389,2885,7,0.9438474870017332
Esther Meisinger,Bürgerlich Demokratische Partei,Waldenburg,358,2885,7,0.868630849220104
Filip Winzap,Bürgerlich Demokratische Partei,Waldenburg,243,2885,7,0.5896013864818024
Hanspeter Ryf,Bürgerlich Demokratische Partei,Waldenburg,746,2885,7,1.810051993067591
Marc Bürgi,Bürgerlich Demokratische Partei,Waldenburg,303,2885,7,0.7351819757365684
Peter H. Müller,Bürgerlich Demokratische Partei,Waldenburg,542,2885,7,1.3150779896013864
Peter Staub,Bürgerlich Demokratische Partei,Waldenburg,304,2885,7,0.7376083188908146
Brigitte Bos-Portmann,Christlichdemokratische Volkspartei,Arlesheim,2875,30158,7,0.6673187877180184
Elisabeth Schneider,Christlichdemokratische Volkspartei,Arlesheim,10371,30158,7,2.4072219643212414
Emanuel Trueb,Christlichdemokratische Volkspartei,Arlesheim,3218,30158,7,0.7469328204788116
Franziska Stadelmann-Meyer,Christlichdemokratische Volkspartei,Arlesheim,2940,30158,7,0.6824059950925128
Georg Gremmelspacher,Christlichdemokratische Volkspartei,Arlesheim,2752,30158,7,0.6387691491478215
Sabrina Mohn,Christlichdemokratische Volkspartei,Arlesheim,5075,30158,7,1.1779627296239803
Simon Oberbeck,Christlichdemokratische Volkspartei,Arlesheim,2927,30158,7,0.6793885536176139
Brigitte Bos-Portmann,Christlichdemokratische Volkspartei,Laufen,1826,7086,7,1.80383855489698
Elisabeth Schneider,Christlichdemokratische Volkspartei,Laufen,1642,7086,7,1.6220716906576347
Emanuel Trueb,Christlichdemokratische Volkspartei,Laufen,678,7086,7,0.6697713801862828
Franziska Stadelmann-Meyer,Christlichdemokratische Volkspartei,Laufen,640,7086,7,0.6322325712672876
Georg Gremmelspacher,Christlichdemokratische Volkspartei,Laufen,675,7086,7,0.6668077900084673
Sabrina Mohn,Christlichdemokratische Volkspartei,Laufen,936,7086,7,0.9246401354784082
Simon Oberbeck,Christlichdemokratische Volkspartei,Laufen,689,7086,7,0.6806378775049393
Brigitte Bos-Portmann,Christlichdemokratische Volkspartei,Liestal,470,5338,7,0.616335706257025
Elisabeth Schneider,Christlichdemokratische Volkspartei,Liestal,2119,5338,7,2.77875608842263
Emanuel Trueb,Christlichdemokratische Volkspartei,Liestal,819,5338,7,1.073997751967029
Franziska Stadelmann-Meyer,Christlichdemokratische Volkspartei,Liestal,417,5338,7,0.5468340202322968
Georg Gremmelspacher,Christlichdemokratische Volkspartei,Liestal,436,5338,7,0.5717497189958786
Sabrina Mohn,Christlichdemokratische Volkspartei,Liestal,650,5338,7,0.8523791682278007
Simon Oberbeck,Christlichdemokratische Volkspartei,Liestal,427,5338,7,0.5599475458973399
Brigitte Bos-Portmann,Christlichdemokratische Volkspartei,Sissach,193,2474,7,0.5460792239288601
Elisabeth Schneider,Christlichdemokratische Volkspartei,Sissach,1250,2474,7,3.536782538399353
Emanuel Trueb,Christlichdemokratische Volkspartei,Sissach,220,2474,7,0.6224737267582862
Franziska Stadelmann-Meyer,Christlichdemokratische Volkspartei,Sissach,142,2474,7,0.40177849636216656
Georg Gremmelspacher,Christlichdemokratische Volkspartei,Sissach,207,2474,7,0.5856911883589329
Sabrina Mohn,Christlichdemokratische Volkspartei,Sissach,317,2474,7,0.896928051738076
Simon Oberbeck,Christlichdemokratische Volkspartei,Sissach,145,2474,7,0.41026677445432497
Brigitte Bos-Portmann,Christlichdemokratische Volkspartei,Waldenburg,101,1143,7,0.6185476815398075
Elisabeth Schneider,Christlichdemokratische Volkspartei,Waldenburg,585,1143,7,3.5826771653543306
Emanuel Trueb,Christlichdemokratische Volkspartei,Waldenburg,96,1143,7,0.5879265091863517
Franziska Stadelmann-Meyer,Christlichdemokratische Volkspartei,Waldenburg,63,1143,7,0.3858267716535433
Georg Gremmelspacher,Christlichdemokratische Volkspartei,Waldenburg,83,1143,7,0.5083114610673666
Sabrina Mohn,Christlichdemokratische Volkspartei,Waldenburg,134,1143,7,0.820647419072616
Simon Oberbeck,Christlichdemokratische Volkspartei,Waldenburg,81,1143,7,0.49606299212598426
Caspar Baader,Schweizerische Volkspartei,Arlesheim,13679,77381,7,1.2374226231245395
Christian Miesch,Schweizerische Volkspartei,Arlesheim,11748,77381,7,1.0627414998513847
Dieter Spiess,Schweizerische Volkspartei,Arlesheim,9759,77381,7,0.8828136105762396
Hanspeter Ryser,Schweizerische Volkspartei,Arlesheim,10048,77381,7,0.9089569791033975
Hanspeter Weibel,Schweizerische Volkspartei,Arlesheim,9544,77381,7,0.8633643917757589
Jacqueline Wunderer,Schweizerische Volkspartei,Arlesheim,10384,77381,7,0.9393520373218232
Thomas de Courten,Schweizerische Volkspartei,Arlesheim,12219,77381,7,1.1053488582468565
Caspar Baader,Schweizerische Volkspartei,Laufen,2358,12953,7,1.274299390102679
Christian Miesch,Schweizerische Volkspartei,Laufen,2009,12953,7,1.0856944337219177
Dieter Spiess,Schweizerische Volkspartei,Laufen,1645,12953,7,0.8889832471242183
Hanspeter Ryser,Schweizerische Volkspartei,Laufen,1645,12953,7,0.8889832471242183
Hanspeter Weibel,Schweizerische Volkspartei,Laufen,1445,12953,7,0.7809001775650428
