candidate,party_id,district_id,value,N,Q,vQ/N
A. Brian Bressendorff,The Social Democratic Party,Sjællands Storkreds,3141,81309,12,0.46356491901265545
A. Henrik Sass Larsen,The Social Democratic Party,Sjællands Storkreds,4017,81309,12,0.5928495000553444
A. Kaare Dybvad Bek,The Social Democratic Party,Sjællands Storkreds,6118,81309,12,0.9029258753643508
A. Kasper Roug,The Social Democratic Party,Sjællands Storkreds,5249,81309,12,0.774674390288898
A. Lennart Damsbo-Andersen,The Social Democratic Party,Sjællands Storkreds,5648,81309,12,0.8335608604213556
A. Magnus Heunicke,The Social Democratic Party,Sjællands Storkreds,18214,81309,12,2.6881157067483303
A. Mette Gjerskov,The Social Democratic Party,Sjællands Storkreds,5211,81309,12,0.7690661550381876
A. Rasmus Horn Langhoff,The Social Democratic Party,Sjællands Storkreds,5812,81309,12,0.8577648230823156
A. Tanja Larsson,The Social Democratic Party,Sjællands Storkreds,4197,81309,12,0.6194148249271298
A. Tom Block,The Social Democratic Party,Sjællands Storkreds,3157,81309,12,0.4659262812234808
A. Anne Sina,The Social Democratic Party,Københavns Omegns Storkreds,2656,39069,8,0.5438583019785508
A. Jeppe Bruus,The Social Democratic Party,Københavns Omegns Storkreds,4397,39069,8,0.9003557807980752
A. Kasper Sand Kjær,The Social Democratic Party,Københavns Omegns Storkreds,3065,39069,8,0.6276075661010008
A. Malthe Johan Poulsen,The Social Democratic Party,Københavns Omegns Storkreds,1024,39069,8,0.2096803091965497
A. Maria Durhuus,The Social Democratic Party,Københavns Omegns Storkreds,2907,39069,8,0.5952545496429394
A. Mattias Tesfaye,The Social Democratic Party,Københavns Omegns Storkreds,15345,39069,8,3.142133149043999
A. Morten Bødskov,The Social Democratic Party,Københavns Omegns Storkreds,8597,39069,8,1.7603726739870487
A. Simon Pihl Sørensen,The Social Democratic Party,Københavns Omegns Storkreds,1078,39069,8,0.2207376692518365
A. Camilla Fabricius,The Social Democratic Party,Østjyllands Storkreds,6506,70175,11,1.0198218738867117
A. Christen Sørensen,The Social Democratic Party,Østjyllands Storkreds,1893,70175,11,0.2967296045600285
A. Daniel Toft Jakobsen,The Social Democratic Party,Østjyllands Storkreds,4615,70175,11,0.7234057712860705
A. Dorthe Hindborg,The Social Democratic Party,Østjyllands Storkreds,3745,70175,11,0.5870324189526185
A. Henrik Dam Kristensen,The Social Democratic Party,Østjyllands Storkreds,7450,70175,11,1.167794798717492
A. Iben Sønderup,The Social Democratic Party,Østjyllands Storkreds,2641,70175,11,0.41397933737085857
A. Jens Joel,The Social Democratic Party,Østjyllands Storkreds,6126,70175,11,0.960256501603135
A. Leif Lahn Jensen,The Social Democratic Party,Østjyllands Storkreds,8001,70175,11,1.2541645885286783
A. Malte Larsen,The Social Democratic Party,Østjyllands Storkreds,5708,70175,11,0.8947345920912005
A. Nicolai Wammen,The Social Democratic Party,Østjyllands Storkreds,23427,70175,11,3.672205201282508
A. Thyge Risvig,The Social Democratic Party,Østjyllands Storkreds,63,70175,11,0.009875311720698254
A. Claus Hasselmann,The Social Democratic Party,Københavns Storkreds,642,34906,12,0.22070704176932332
A. Jørgen Mørup Pedersen,The Social Democratic Party,Københavns Storkreds,67,34906,12,0.023033289405832807
A. Lars Aslan Rasmussen,The Social Democratic Party,Københavns Storkreds,4279,34906,12,1.4710364980232624
A. Lone Larsen,The Social Democratic Party,Københavns Storkreds,307,34906,12,0.10554059474015928
A. Mette Reissmann,The Social Democratic Party,Københavns Storkreds,3779,34906,12,1.299146278576749
A. Niels E. Bjerrum,The Social Democratic Party,Københavns Storkreds,1162,34906,12,0.39947286999369735
A. Pernille Rosenkrantz-Theil,The Social Democratic Party,Københavns Storkreds,12998,34906,12,4.4684581447315646
A. Peter Hummelgaard,The Social Democratic Party,Københavns Storkreds,5302,34906,12,1.822723887010829
A. Simon Simonsen,The Social Democratic Party,Københavns Storkreds,1325,34906,12,0.45550908153326075
A. Sine Heltberg,The Social Democratic Party,Københavns Storkreds,1361,34906,12,0.46788517733340973
A. Verner Sand Kirk,The Social Democratic Party,Københavns Storkreds,685,34906,12,0.23548960064172347
A. Yildiz Akdogan,The Social Democratic Party,Københavns Storkreds,2999,34906,12,1.030997536240188
A. Claus Larsen-Jensen,The Social Democratic Party,Bornholms Storkreds,591,5842,3,0.3034919548099966
A. Lars Goldschmidt,The Social Democratic Party,Bornholms Storkreds,192,5842,3,0.09859637110578569
A. Lea Wermelin,The Social Democratic Party,Bornholms Storkreds,5059,5842,3,2.5979116740842176
A. David Trads,The Social Democratic Party,Nordsjællands Storkreds,2779,28536,7,0.6817003083823941
A. Henrik Møller,The Social Democratic Party,Nordsjællands Storkreds,4223,28536,7,1.035919540229885
A. Maria Gudme,The Social Democratic Party,Nordsjællands Storkreds,3176,28536,7,0.7790860667227362
A. Miki Dam Larsen,The Social Democratic Party,Nordsjællands Storkreds,1299,28536,7,0.31865012615643395
A. Nick Hækkerup,The Social Democratic Party,Nordsjællands Storkreds,11016,28536,7,2.702270815811606
A. Per Frost Henriksen,The Social Democratic Party,Nordsjællands Storkreds,1502,28536,7,0.36844687412391364
A. Rasmus Stoklund,The Social Democratic Party,Nordsjællands Storkreds,4541,28536,7,1.1139262685730305
B. Abbas Razvi,The Danish Social-Liberal Party,Københavns Omegns Storkreds,1504,14995,8,0.8024008002667555
B. Dennis Schmock,The Danish Social-Liberal Party,Københavns Omegns Storkreds,158,14995,8,0.08429476492164055
B. Jeanné Vetling,The Danish Social-Liberal Party,Københavns Omegns Storkreds,363,14995,8,0.1936645548516172
B. Mads Høj Jørgensen,The Danish Social-Liberal Party,Københavns Omegns Storkreds,651,14995,8,0.34731577192397467
B. Petar Socevic,The Danish Social-Liberal Party,Københavns Omegns Storkreds,1104,14995,8,0.5889963321107036
B. Sofie Carsten Nielsen,The Danish Social-Liberal Party,Københavns Omegns Storkreds,8955,14995,8,4.777592530843615
B. Stinus Lindgreen,The Danish Social-Liberal Party,Københavns Omegns Storkreds,1746,14995,8,0.931510503501167
B. Susanne Wad Leth,The Danish Social-Liberal Party,Københavns Omegns Storkreds,514,14995,8,0.27422474158052684
B. Amalie Mørkøre Højsholt,The Danish Social-Liberal Party,Nordjyllands Storkreds,618,8558,9,0.649918205188128
B. Casper Hedegaard,The Danish Social-Liberal Party,Nordjyllands Storkreds,998,8558,9,1.049544286048142
B. Daniel Nyboe Andersen,The Danish Social-Liberal Party,Nordjyllands Storkreds,1388,8558,9,1.4596868427202618
B. Gitte Lopdrup,The Danish Social-Liberal Party,Nordjyllands Storkreds,506,8558,9,0.532133676092545
B. Helle Sommer Kjærgaard,The Danish Social-Liberal Party,Nordjyllands Storkreds,333,8558,9,0.35019864454311755
B. Marianne Jelved,The Danish Social-Liberal Party,Nordjyllands Storkreds,2657,8558,9,2.7942276232764667
B. Marianne Mulle Jensen,The Danish Social-Liberal Party,Nordjyllands Storkreds,1360,8558,9,1.430240710446366
B. Niels Arbøl,The Danish Social-Liberal Party,Nordjyllands Storkreds,485,8558,9,0.5100490768871232
B. Rikke-Marie Jørgensen,The Danish Social-Liberal Party,Nordjyllands Storkreds,213,8558,9,0.22400093479784997
B. Andreas Pourkamali,The Danish Social-Liberal Party,Københavns Storkreds,613,40459,12,0.18181368793099187
B. Ida Auken,The Danish Social-Liberal Party,Københavns Storkreds,21723,40459,12,6.442966954200549
B. Jens Rohde,The Danish Social-Liberal Party,Københavns Storkreds,6175,40459,12,1.8314837242640698
B. Jeppe Fransson,The Danish Social-Liberal Party,Københavns Storkreds,202,40459,12,0.059912504016411676
B. Jesper Abildgaard,The Danish Social-Liberal Party,Københavns Storkreds,371,40459,12,0.11003732173311254
B. Lartey Lawson,The Danish Social-Liberal Party,Københavns Storkreds,618,40459,12,0.18329667070367534
B. Louise Vinther Alis,The Danish Social-Liberal Party,Københavns Storkreds,730,40459,12,0.21651548481178476
B. Mette Annelie Rasmussen,The Danish Social-Liberal Party,Københavns Storkreds,1687,40459,12,0.5003583875033984
B. Ruben Kidde,The Danish Social-Liberal Party,Københavns Storkreds,2510,40459,12,0.7444573518870956
B. Rune Scharff Andreasen,The Danish Social-Liberal Party,Københavns Storkreds,1003,40459,12,0.29748634420030157
B. Samira Nawa,The Danish Social-Liberal Party,Københavns Storkreds,4657,40459,12,1.381250154477372
B. Thomas Maare,The Danish Social-Liberal Party,Københavns Storkreds,170,40459,12,0.05042141427123755
B. Andreas Steenberg,The Danish Social-Liberal Party,Vestjyllands Storkreds,4444,8285,7,3.7547374773687388
B. Hanne Ringgaard Møller,The Danish Social-Liberal Party,Vestjyllands Storkreds,561,8285,7,0.4739891369945685
B. Hanne Roed,The Danish Social-Liberal Party,Vestjyllands Storkreds,632,8285,7,0.5339770669885335
B. Josefine Schlosser,The Danish Social-Liberal Party,Vestjyllands Storkreds,942,8285,7,0.795896197948099
B. Poul Elmegård,The Danish Social-Liberal Party,Vestjyllands Storkreds,1023,8285,7,0.864333132166566
B. Rasmus Bach Krabbe,The Danish Social-Liberal Party,Vestjyllands Storkreds,466,8285,7,0.3937235968617984
B. Thomas Sloth,The Danish Social-Liberal Party,Vestjyllands Storkreds,217,8285,7,0.18334339167169583
B. Anne Skau Styrishave,The Danish Social-Liberal Party,Fyns Storkreds,2885,11046,4,1.044722071338041
B. Camilla Hersom,The Danish Social-Liberal Party,Fyns Storkreds,3233,11046,4,1.1707405395618324
B. Rasmus Helveg Petersen,The Danish Social-Liberal Party,Fyns Storkreds,3763,11046,4,1.3626652181785261
B. Søren Hillers,The Danish Social-Liberal Party,Fyns Storkreds,1165,11046,4,0.42187217092160056
B. Anne Sophie Callesen,The Danish Social-Liberal Party,Østjyllands Storkreds,1926,29848,11,0.7097963012597159
B. Bassam El-Daoud,The Danish Social-Liberal Party,Østjyllands Storkreds,1035,29848,11,0.38143259179844546
B. Henrik Vinther,The Danish Social-Liberal Party,Østjyllands Storkreds,1414,29848,11,0.5211069418386491
B. Karen Melchior,The Danish Social-Liberal Party,Østjyllands Storkreds,1041,29848,11,0.3836437952291611
B. Katrine Robsøe,The Danish Social-Liberal Party,Østjyllands Storkreds,3430,29848,11,1.2640712945590995
B. Michael Skaaning Johansen,The Danish Social-Liberal Party,Østjyllands Storkreds,761,29848,11,0.2804543017957652
B. Morten Kjær Sørensen,The Danish Social-Liberal Party,Østjyllands Storkreds,535,29848,11,0.19716563923880998
B. Morten Østergaard,The Danish Social-Liberal Party,Østjyllands Storkreds,17781,29848,11,6.552901366925757
B. Susan Kronborg,The Danish Social-Liberal Party,Østjyllands Storkreds,1522,29848,11,0.5609086035915304
B. Søren Bo Pedersen,The Danish Social-Liberal Party,Østjyllands Storkreds,275,29848,11,0.10134682390779952
B. Tom Brøcher Jakobsen,The Danish Social-Liberal Party,Østjyllands Storkreds,128,29848,11,0.047172339855266684
B. Bente Johansen,The Danish Social-Liberal Party,Bornholms Storkreds,161,315,2,1.0222222222222221
B. Matilde Lissau,The Danish Social-Liberal Party,Bornholms Storkreds,154,315,2,0.9777777777777777
B. Bo Nygaard Larsen,The Danish Social-Liberal Party,Sjællands Storkreds,483,15032,9,0.2891830761043108
B. Henriette Bødewadt,The Danish Social-Liberal Party,Sjællands Storkreds,258,15032,9,0.15447046301224054
B. Jeppe Sørensen,The Danish Social-Liberal Party,Sjællands Storkreds,536,15032,9,0.320915380521554
B. Jeppe Trolle,The Danish Social-Liberal Party,Sjællands Storkreds,1356,15032,9,0.8118680149015434
B. Kathrine Olldag,The Danish Social-Liberal Party,Sjællands Storkreds,1595,15032,9,0.9549627461415646
B. Line Krogh Lay,The Danish Social-Liberal Party,Sjællands Storkreds,1016,15032,9,0.6083022884513039
B. Troels Brandt,The Danish Social-Liberal Party,Sjællands Storkreds,997,15032,9,0.5969265566790847
B. Vibeke Grønbæk,The Danish Social-Liberal Party,Sjællands Storkreds,420,15032,9,0.25146354443853114
B. Zenia Stampe,The Danish Social-Liberal Party,Sjællands Storkreds,8371,15032,9,5.011907929749867
B. Camilla Kampmann,The Danish Social-Liberal Party,Nordsjællands Storkreds,1373,19583,6,0.4206709901445131
B. Christina Thorholm,The Danish Social-Liberal Party,Nordsjællands Storkreds,1524,19583,6,0.4669356074145943
B. Jacob Netteberg,The Danish Social-Liberal Party,Nordsjællands Storkreds,632,19583,6,0.1936373385078895
B. Kristian Hegaard,The Danish Social-Liberal Party,Nordsjællands Storkreds,1945,19583,6,0.5959250370219068
B. Martin Lidegaard,The Danish Social-Liberal Party,Nordsjællands Storkreds,12703,19583,6,3.8920492263698105
B. Rikke Mortensen,The Danish Social-Liberal Party,Nordsjællands Storkreds,1406,19583,6,0.4307818005412858
B. Daisy Nykjær-Andersen,The Danish Social-Liberal Party,Sydjyllands Storkreds,674,10344,9,0.5864269141531323
B. Gitte Reimer,The Danish Social-Liberal Party,Sydjyllands Storkreds,303,10344,9,0.263631090487239
B. Jonna Buch Andersen,The Danish Social-Liberal Party,Sydjyllands Storkreds,312,10344,9,0.271461716937355
B. Karl Erik Olesen,The Danish Social-Liberal Party,Sydjyllands Storkreds,338,10344,9,0.29408352668213456
B. Lotte Rod,The Danish Social-Liberal Party,Sydjyllands Storkreds,4872,10344,9,4.238979118329467
B. Nanna Nørholm,The Danish Social-Liberal Party,Sydjyllands Storkreds,693,10344,9,0.6029582366589327
B. Nils Sjøberg,The Danish Social-Liberal Party,Sydjyllands Storkreds,1411,10344,9,1.2276682134570767
B. Ole Lynggaard Jørgensen,The Danish Social-Liberal Party,Sydjyllands Storkreds,622,10344,9,0.5411832946635731
B. Rune Christiansen,The Danish Social-Liberal Party,Sydjyllands Storkreds,1119,10344,9,0.9736078886310905
C. Ali Aminali,The Conservative Peoples Party,Østjyllands Storkreds,793,11079,10,0.7157685711706833
C. Anders Krojgaard Lund,The Conservative Peoples Party,Østjyllands Storkreds,514,11079,10,0.4639407888798628
C. Charlotte Green,The Conservative Peoples Party,Østjyllands Storkreds,2367,11079,10,2.1364744110479283
C. David Munk-Bogballe,The Conservative Peoples Party,Østjyllands Storkreds,239,11079,10,0.21572344074374944
C. Jane Christensen,The Conservative Peoples Party,Østjyllands Storkreds,770,11079,10,0.6950085747811174
C. Jens Salling,The Conservative Peoples Party,Østjyllands Storkreds,691,11079,10,0.6237025002256521
C. Lars Jensen,The Conservative Peoples Party,Østjyllands Storkreds,444,11079,10,0.4007581911724885
C. Mona Juul,The Conservative Peoples Party,Østjyllands Storkreds,3846,11079,10,3.4714324397508802
C. Niels Rosenberg,The Conservative Peoples Party,Østjyllands Storkreds,967,11079,10,0.8728224569004422
C. Victoria D. Kilpatrick,The Conservative Peoples Party,Østjyllands Storkreds,448,11079,10,0.4043686253271956
C. Anders Johansson,The Conservative Peoples Party,Københavns Storkreds,368,8412,8,0.34997622444127435
C. Caspar Stefani,The Conservative Peoples Party,Københavns Storkreds,972,8412,8,0.9243937232524965
C. Helle Bonnesen,The Conservative Peoples Party,Københavns Storkreds,1495,8412,8,1.421778411792677
C. Katarina Ammitzbøll,The Conservative Peoples Party,Københavns Storkreds,2261,8412,8,2.150261531145982
C. Lasse Vogel Andersen,The Conservative Peoples Party,Københavns Storkreds,201,8412,8,0.19115549215406563
C. Marie Høgh,The Conservative Peoples Party,Københavns Storkreds,867,8412,8,0.8245363766048502
C. Nikolaj Bøgh,The Conservative Peoples Party,Københavns Storkreds,1687,8412,8,1.604374702805516
C. Peter Stakemann,The Conservative Peoples Party,Københavns Storkreds,561,8412,8,0.5335235378031383
C. Anette Abildgaard Larsen,The Conservative Peoples Party,Sydjyllands Storkreds,1272,8083,8,1.2589385129283681
C. David Gulløv,The Conservative Peoples Party,Sydjyllands Storkreds,317,8083,8,0.313744896696771
C. Frederik Bloch Münster,The Conservative Peoples Party,Sydjyllands Storkreds,1016,8083,8,1.0055672398861808
C. Katri Søgaard,The Conservative Peoples Party,Sydjyllands Storkreds,353,8083,8,0.3493752319683286
C. Klaus Juhl,The Conservative Peoples Party,Sydjyllands Storkreds,237,8083,8,0.23456637387108747
C. Knud Erik Langhoff,The Conservative Peoples Party,Sydjyllands Storkreds,812,8083,8,0.8036620066806879
C. Niels Flemming Hansen,The Conservative Peoples Party,Sydjyllands Storkreds,3780,8083,8,3.741185203513547
C. Søren Tylvad Andersen,The Conservative Peoples Party,Sydjyllands Storkreds,296,8083,8,0.29296053445502906
C. Birgitte Bergman,The Conservative Peoples Party,Nordsjællands Storkreds,2524,15620,7,1.131113956466069
C. Egil Hulgaard,The Conservative Peoples Party,Nordsjællands Storkreds,1173,15620,7,0.5256722151088348
C. Erik Lund,The Conservative Peoples Party,Nordsjællands Storkreds,1021,15620,7,0.45755441741357233
C. Kjeld Haslund,The Conservative Peoples Party,Nordsjællands Storkreds,436,15620,7,0.19539052496798975
C. Lars Arne Christensen,The Conservative Peoples Party,Nordsjællands Storkreds,846,15620,7,0.3791293213828425
C. Mette Abildgaard,The Conservative Peoples Party,Nordsjællands Storkreds,9101,15620,7,4.0785531370038415
C. Otto B. Christiansen,The Conservative Peoples Party,Nordsjællands Storkreds,519,15620,7,0.2325864276568502
C. Brigitte Klintskov Jerkel,The Conservative Peoples Party,Sjællands Storkreds,3485,16538,7,1.4750876768654009
C. Daniel Blak Pedersen,The Conservative Peoples Party,Sjællands Storkreds,291,16538,7,0.12317087918732615
C. Jesper Wienmann Hansen,The Conservative Peoples Party,Sjællands Storkreds,471,16538,7,0.19935905188051758
C. Mads Andersen,The Conservative Peoples Party,Sjællands Storkreds,3158,16538,7,1.3366791631394364
C. Michael Suhr,The Conservative Peoples Party,Sjællands Storkreds,802,16538,7,0.3394606361107752
C. Naser Khader,The Conservative Peoples Party,Sjællands Storkreds,7337,16538,7,3.1055145724996978
C. Stine Pilt Olsen,The Conservative Peoples Party,Sjællands Storkreds,994,16538,7,0.42072802031684603
C. Camilla Lydiksen,The Conservative Peoples Party,Fyns Storkreds,600,11267,6,0.3195171740481051
C. Caroline Lauritsen,The Conservative Peoples Party,Fyns Storkreds,174,11267,6,0.09265998047395048
C. Jørgen Nielsen,The Conservative Peoples Party,Fyns Storkreds,772,11267,6,0.4111120972752285
C. Kristian Guldfeldt,The Conservative Peoples Party,Fyns Storkreds,1232,11267,6,0.6560752640454425
C. Mai Mercado,The Conservative Peoples Party,Fyns Storkreds,7877,11267,6,4.194727966628206
C. Roya Moore,The Conservative Peoples Party,Fyns Storkreds,612,11267,6,0.3259075175290672
C. Hanne Bjørn-Klausen,The Conservative Peoples Party,Københavns Omegns Storkreds,766,15286,6,0.30066727724715425
C. Henrik Sørensen,The Conservative Peoples Party,Københavns Omegns Storkreds,354,15286,6,0.13895067381918094
C. Lisa Skov,The Conservative Peoples Party,Københavns Omegns Storkreds,348,15286,6,0.13659557765275415
C. Merete Scheelsbeck,The Conservative Peoples Party,Københavns Omegns Storkreds,3091,15286,6,1.2132670417375375
C. Rasmus Jarlov,The Conservative Peoples Party,Københavns Omegns Storkreds,10267,15286,6,4.029962056783986
C. Steffen Mølgaard,The Conservative Peoples Party,Københavns Omegns Storkreds,460,15286,6,0.18055737275938769
C. Henrik Dalgaard,The Conservative Peoples Party,Nordjyllands Storkreds,803,9382,10,0.8558942656150075
C. Jens Kindberg,The Conservative Peoples Party,Nordjyllands Storkreds,364,9382,10,0.3879769771903645
C. Jens-Henrik Kirk,The Conservative Peoples Party,Nordjyllands Storkreds,1131,9382,10,1.2054998934129184
C. Karsten Skov Petersen,The Conservative Peoples Party,Nordjyllands Storkreds,121,9382,10,0.1289703687913025
C. Mia Tang,The Conservative Peoples Party,Nordjyllands Storkreds,1409,9382,10,1.501811980387977
C. Morten Thiessen,The Conservative Peoples Party,Nordjyllands Storkreds,772,9382,10,0.8228522703048391
C. Per Larsen,The Conservative Peoples Party,Nordjyllands Storkreds,1625,9382,10,1.7320400767426989
C. Per Møller,The Conservative Peoples Party,Nordjyllands Storkreds,1612,9382,10,1.7181837561287572
C. Peter E. Nielsen,The Conservative Peoples Party,Nordjyllands Storkreds,374,9382,10,0.398635685354935
C. Torben Overgaard,The Conservative Peoples Party,Nordjyllands Storkreds,1171,9382,10,1.2481347260712001
C. Joachim Hjorting,The Conservative Peoples Party,Bornholms Storkreds,103,103,1,1.0
C. Line Damgaard Lauritsen,The Conservative Peoples Party,Vestjyllands Storkreds,457,26472,7,0.12084466606225445
C. Margrethe Agerup Præst,The Conservative Peoples Party,Vestjyllands Storkreds,548,26472,7,0.14490782713810818
C. Orla Østerby,The Conservative Peoples Party,Vestjyllands Storkreds,1098,26472,7,0.29034451495920216
C. Pia Olivia Christensen,The Conservative Peoples Party,Vestjyllands Storkreds,503,26472,7,0.13300846177092776
C. Rasmus Norup,The Conservative Peoples Party,Vestjyllands Storkreds,1038,26472,7,0.2744786944696283
C. René Nord Hansen,The Conservative Peoples Party,Vestjyllands Storkreds,605,26472,7,0.1599803566032034
C. Søren Pape Poulsen,The Conservative Peoples Party,Vestjyllands Storkreds,22223,26472,7,5.876435478996676
Chresten H. Ibsen,ependent candidates,Østjyllands Storkreds,489,549,2,1.7814207650273224
Hans Schultz,ependent candidates,Østjyllands Storkreds,60,549,2,0.2185792349726776
Christian B. Olesen,ependent candidates,Københavns Omegns Storkreds,59,885,2,0.13333333333333333
Mads Palsvig,ependent candidates,Københavns Omegns Storkreds,826,885,2,1.8666666666666667
D. Anahita Malakians,The New Right,Københavns Omegns Storkreds,532,1760,6,1.8136363636363637
D. Claus Bøgh Svenningsen,The New Right,Københavns Omegns Storkreds,116,1760,6,0.39545454545454545
D. Hans Blaaberg,The New Right,Københavns Omegns Storkreds,229,1760,6,0.7806818181818181
D. Jeppe Juhl,The New Right,Københavns Omegns Storkreds,521,1760,6,1.7761363636363636
D. Lone Madsen,The New Right,Københavns Omegns Storkreds,273,1760,6,0.9306818181818182
D. Renee Funder,The New Right,Københavns Omegns Storkreds,89,1760,6,0.3034090909090909
D. Anne Marie Buch,The New Right,Sydjyllands Storkreds,77,14136,8,0.04357668364459536
D. Anton Kudsk,The New Right,Sydjyllands Storkreds,135,14136,8,0.07640067911714771
D. Bo Kleis Christensen,The New Right,Sydjyllands Storkreds,120,14136,8,0.06791171477079797
D. Jan Køpke Christensen,The New Right,Sydjyllands Storkreds,218,14136,8,0.12337294850028296
D. Mikkel Bjørn Sørensen,The New Right,Sydjyllands Storkreds,46,14136,8,0.02603282399547255
D. Morten Filipsen,The New Right,Sydjyllands Storkreds,53,14136,8,0.029994340690435765
D. Per B. Frostholm,The New Right,Sydjyllands Storkreds,96,14136,8,0.05432937181663837
D. Pernille Vermund,The New Right,Sydjyllands Storkreds,13391,14136,8,7.578381437464629
D. Annette Skov Andersson,The New Right,Fyns Storkreds,458,1361,3,1.0095518001469508
D. Benny Bindslev,The New Right,Fyns Storkreds,344,1361,3,0.7582659808963997
D. Klaus Kroll,The New Right,Fyns Storkreds,559,1361,3,1.2321822189566496
D. Bo Erik Hansen,The New Right,Sjællands Storkreds,94,3465,12,0.3255411255411255
D. Bob Richard Nielsen,The New Right,Sjællands Storkreds,143,3465,12,0.49523809523809526
D. Henrik Engel Elborough,The New Right,Sjællands Storkreds,54,3465,12,0.18701298701298702
D. Janni Walies,The New Right,Sjællands Storkreds,402,3465,12,1.3922077922077922
D. Josh Bjørkman,The New Right,Sjællands Storkreds,161,3465,12,0.5575757575757576
D. Jørn Rasmussen,The New Right,Sjællands Storkreds,65,3465,12,0.22510822510822512
