district_id,candidate,party_id,value,N,Q,vQ/N
Københavns Omegns Storkreds,Marie Louise Bistrup,The Socialist Peoples Party,657,10946,8,0.4801754065412023
Københavns Omegns Storkreds,Arly Eskildsen,The Socialist Peoples Party,365,10946,8,0.26676411474511236
Nordsjællands Storkreds,Pia Olsen Dyhr,The Socialist Peoples Party,2461,7839,6,1.8836586299272866
Nordsjællands Storkreds,Nanna Westerby,The Socialist Peoples Party,2051,7839,6,1.569843092231152
Nordsjællands Storkreds,Hanne Berg,The Socialist Peoples Party,1202,7839,6,0.9200153080750095
Nordsjællands Storkreds,Peter Westermann,The Socialist Peoples Party,1074,7839,6,0.8220436280137773
Nordsjællands Storkreds,Michael Buk,The Socialist Peoples Party,544,7839,6,0.41637964026023727
Nordsjællands Storkreds,Andreas Holck Høeg-Petersen,The Socialist Peoples Party,507,7839,6,0.3880597014925373
Bornholms Storkreds,Leif Olsen,The Socialist Peoples Party,314,516,2,1.2170542635658914
Bornholms Storkreds,Poul Overlund-Sørensen,The Socialist Peoples Party,202,516,2,0.7829457364341085
Sjællands Storkreds,Astrid Krag,The Socialist Peoples Party,6469,23246,12,3.339413232384066
Sjællands Storkreds,Ole Sohn,The Socialist Peoples Party,4752,23246,12,2.4530671943560183
Sjællands Storkreds,Torben Hansen,The Socialist Peoples Party,3464,23246,12,1.788178611374
Sjællands Storkreds,Meta Fuglsang,The Socialist Peoples Party,2898,23246,12,1.4959993117095414
Sjællands Storkreds,Flemming Stenild,The Socialist Peoples Party,1315,23246,12,0.6788264647681321
Sjællands Storkreds,Anne Grete Kamilles,The Socialist Peoples Party,1123,23246,12,0.5797126387335455
Sjællands Storkreds,Christian Plank,The Socialist Peoples Party,838,23246,12,0.4325905532134561
Sjællands Storkreds,Niels Brixvold,The Socialist Peoples Party,623,23246,12,0.3216037167684763
Sjællands Storkreds,Kim Raben,The Socialist Peoples Party,535,23246,12,0.27617654650262413
Sjællands Storkreds,Jacob Hvidhjelm,The Socialist Peoples Party,502,23246,12,0.25914135765292956
Sjællands Storkreds,Thomas Warburg,The Socialist Peoples Party,406,23246,12,0.20958444463563625
Sjællands Storkreds,Michael Graakjær,The Socialist Peoples Party,321,23246,12,0.16570592790157446
Fyns Storkreds,Anne Baastrup,The Socialist Peoples Party,5011,13311,8,3.0116445045451132
Fyns Storkreds,Annette Vilhelmsen,The Socialist Peoples Party,2426,13311,8,1.4580422207197055
Fyns Storkreds,Karsten Hønge,The Socialist Peoples Party,1979,13311,8,1.1893922319885808
Fyns Storkreds,Helle Waagner,The Socialist Peoples Party,1029,13311,8,0.6184358800991661
Fyns Storkreds,Emilie Dahler,The Socialist Peoples Party,838,13311,8,0.5036436030350838
Fyns Storkreds,Sanne Schroll,The Socialist Peoples Party,831,13311,8,0.4994365562316881
Fyns Storkreds,Winni Jørgensen,The Socialist Peoples Party,669,13311,8,0.4020734730673879
Fyns Storkreds,Mikkel Dragmose-Hansen,The Socialist Peoples Party,528,13311,8,0.3173315303132747
Sydjyllands Storkreds,Karina Lorentzen Dehnhardt,The Socialist Peoples Party,4877,14474,12,4.043388144258671
Sydjyllands Storkreds,Jesper Petersen,The Socialist Peoples Party,4340,14474,12,3.5981760397954954
Sydjyllands Storkreds,Ida Damborg,The Socialist Peoples Party,1982,14474,12,1.643222329694625
Sydjyllands Storkreds,Gunver Majgaard,The Socialist Peoples Party,656,14474,12,0.5438717700704712
Sydjyllands Storkreds,Søren E. Skov,The Socialist Peoples Party,529,14474,12,0.4385795219013403
Sydjyllands Storkreds,Anders Myrhøj Jensen,The Socialist Peoples Party,367,14474,12,0.3042697250241813
Sydjyllands Storkreds,Henrik Møller,The Socialist Peoples Party,350,14474,12,0.2901754870802819
Sydjyllands Storkreds,Carsten Sohl,The Socialist Peoples Party,288,14474,12,0.23877297222606053
Sydjyllands Storkreds,Einar Olsen,The Socialist Peoples Party,282,14474,12,0.23379853530468425
Sydjyllands Storkreds,Finn T. Hansen,The Socialist Peoples Party,281,14474,12,0.23296946248445488
Sydjyllands Storkreds,Ejnar Søndergaard,The Socialist Peoples Party,279,14474,12,0.23131131684399614
Sydjyllands Storkreds,Hans Winther,The Socialist Peoples Party,243,14474,12,0.20146469531573857
Østjyllands Storkreds,Jonas Dahl,The Socialist Peoples Party,4219,13584,11,3.4164458186101294
Østjyllands Storkreds,Thomas Medom,The Socialist Peoples Party,1649,13584,11,1.3353209658421672
Østjyllands Storkreds,Sanne Rubinke,The Socialist Peoples Party,1631,13584,11,1.3207449941107186
Østjyllands Storkreds,Ulla Holm,The Socialist Peoples Party,1499,13584,11,1.2138545347467609
Østjyllands Storkreds,Paw Amdisen,The Socialist Peoples Party,1143,13584,11,0.9255742049469965
Østjyllands Storkreds,Eigil Andersen,The Socialist Peoples Party,1003,13584,11,0.8122055359246172
Østjyllands Storkreds,Thea Hansen,The Socialist Peoples Party,953,13584,11,0.7717167255594818
Østjyllands Storkreds,Ann Søndergaard Pedersen,The Socialist Peoples Party,559,13584,11,0.45266489988221437
Østjyllands Storkreds,Michael P. Tersbøl,The Socialist Peoples Party,432,13584,11,0.3498233215547703
Østjyllands Storkreds,Michael Islin Bendixen,The Socialist Peoples Party,346,13584,11,0.28018256772673733
Østjyllands Storkreds,Martin Minka Jensen,The Socialist Peoples Party,150,13584,11,0.12146643109540636
Vestjyllands Storkreds,Kristen Touborg,The Socialist Peoples Party,3623,14066,11,2.833285937722167
Vestjyllands Storkreds,Steen Gade,The Socialist Peoples Party,3061,14066,11,2.393786435376084
Vestjyllands Storkreds,Søren Gytz,The Socialist Peoples Party,1646,14066,11,1.2872174036684203
Vestjyllands Storkreds,Pia Vestergaard,The Socialist Peoples Party,1296,14066,11,1.0135077491824258
Vestjyllands Storkreds,Maren Holm,The Socialist Peoples Party,1270,14066,11,0.9931750319920375
Vestjyllands Storkreds,Sidsel Homann,The Socialist Peoples Party,1157,14066,11,0.9048059149722736
Vestjyllands Storkreds,Michael Thomsen,The Socialist Peoples Party,608,14066,11,0.4754727712213849
Vestjyllands Storkreds,Ulla Blok,The Socialist Peoples Party,508,14066,11,0.397270012796815
Vestjyllands Storkreds,Naja Kjær Poulsen,The Socialist Peoples Party,409,14066,11,0.3198492819564908
Vestjyllands Storkreds,Morten Colbert,The Socialist Peoples Party,399,14066,11,0.31202900611403384
Vestjyllands Storkreds,John Nim,The Socialist Peoples Party,89,14066,11,0.0696004549978672
Nordjyllands Storkreds,Pernille Vigsø Bagge,The Socialist Peoples Party,9597,15483,9,5.578570044565007
Nordjyllands Storkreds,Lisbeth Bech Poulsen,The Socialist Peoples Party,1334,15483,9,0.7754311180003876
Nordjyllands Storkreds,Karl H. Bornhøft,The Socialist Peoples Party,1114,15483,9,0.6475489246270103
Nordjyllands Storkreds,Teis Volstrup,The Socialist Peoples Party,888,15483,9,0.5161790350707227
Nordjyllands Storkreds,Karen Touborg,The Socialist Peoples Party,869,15483,9,0.5051346638248402
Nordjyllands Storkreds,Grete Bonde,The Socialist Peoples Party,727,15483,9,0.42259252082929666
Nordjyllands Storkreds,Helena Mosskov Starcke,The Socialist Peoples Party,375,15483,9,0.21798101143189305
Nordjyllands Storkreds,Thorkil Olesen,The Socialist Peoples Party,324,15483,9,0.1883355938771556
Nordjyllands Storkreds,Torben Duelund,The Socialist Peoples Party,255,15483,9,0.14822708777368726
Københavns Storkreds,Simon Emil Ammitzbøll,Liberal Alliance,6132,9289,7,4.620949510173324
Københavns Storkreds,Laura Lindahl,Liberal Alliance,1463,9289,7,1.102486812358704
Københavns Storkreds,Lars Berg Dueholm,Liberal Alliance,591,9289,7,0.4453654860587792
Københavns Storkreds,Heidi Wang,Liberal Alliance,484,9289,7,0.36473247927656366
Københavns Storkreds,Benjamin Dickow,Liberal Alliance,251,9289,7,0.18914845516201959
Københavns Storkreds,Thomas Køhler,Liberal Alliance,202,9289,7,0.1522230595327807
Københavns Storkreds,Karl Iver Dahl-Madsen,Liberal Alliance,166,9289,7,0.12509419743782968
Københavns Omegns Storkreds,Joachim B. Olsen,Liberal Alliance,1932,4162,7,3.249399327246516
Københavns Omegns Storkreds,Betina Strøm,Liberal Alliance,695,4162,7,1.1689091782796732
Københavns Omegns Storkreds,Poul V. Jensen,Liberal Alliance,681,4162,7,1.1453628063431043
Københavns Omegns Storkreds,Michele Fejø,Liberal Alliance,337,4162,7,0.5667948101874098
Københavns Omegns Storkreds,Jakob Benediktson,Liberal Alliance,281,4162,7,0.47260932244113407
Københavns Omegns Storkreds,Mark Møller Jensen,Liberal Alliance,126,4162,7,0.2119173474291206
Københavns Omegns Storkreds,Lars Franyó,Liberal Alliance,110,4162,7,0.1850072080730418
Nordsjællands Storkreds,Anders Samuelsen,Liberal Alliance,11805,13166,7,6.276393741455264
Nordsjællands Storkreds,Rikke Weissfeld,Liberal Alliance,447,13166,7,0.23765760291660337
Nordsjællands Storkreds,Niels Westy Munch-Holbek,Liberal Alliance,287,13166,7,0.15259000455719277
Nordsjællands Storkreds,Lars Engelberth,Liberal Alliance,235,13166,7,0.12494303509038432
Nordsjællands Storkreds,Jørgen Christensen,Liberal Alliance,226,13166,7,0.12015798268266747
Nordsjællands Storkreds,L. Michael Herløv,Liberal Alliance,114,13166,7,0.060610663831080054
Nordsjællands Storkreds,Jens E. Pedersen,Liberal Alliance,52,13166,7,0.027646969466808446
Bornholms Storkreds,Anders Bülow,Liberal Alliance,98,110,2,1.7818181818181817
Bornholms Storkreds,Visti Lund Brok,Liberal Alliance,12,110,2,0.21818181818181817
Sjællands Storkreds,Villum Christensen,Liberal Alliance,3048,6886,12,5.31164681963404
Sjællands Storkreds,Andreas Hastrup,Liberal Alliance,734,6886,12,1.2791170490851003
Sjællands Storkreds,Kisser Franciska Lehnert,Liberal Alliance,615,6886,12,1.0717397618356084
Sjællands Storkreds,Rikke Jakobsen,Liberal Alliance,525,6886,12,0.9148997966889341
Sjællands Storkreds,Thomas Michelsen,Liberal Alliance,479,6886,12,0.8347371478361894
Sjællands Storkreds,Claus Berner,Liberal Alliance,397,6886,12,0.6918385129247749
Sjællands Storkreds,Torben Kjær,Liberal Alliance,283,6886,12,0.49317455707232066
Sjællands Storkreds,Vibeke Hellmann,Liberal Alliance,250,6886,12,0.43566656985187335
Sjællands Storkreds,Rolf Larsen,Liberal Alliance,197,6886,12,0.3433052570432762
Sjællands Storkreds,Anders Thorup,Liberal Alliance,196,6886,12,0.34156259076386875
Sjællands Storkreds,Thomas Vesth,Liberal Alliance,90,6886,12,0.15683996514667442
Sjællands Storkreds,Claus D. Nielsen,Liberal Alliance,72,6886,12,0.12547197211733954
Fyns Storkreds,Merete Riisager,Liberal Alliance,2559,4124,5,3.1025703200775947
Fyns Storkreds,Bettina Eriksen,Liberal Alliance,650,4124,5,0.7880698351115422
Fyns Storkreds,Thomas Gulløv Longhi,Liberal Alliance,410,4124,5,0.49709020368574197
Fyns Storkreds,Henrik Elkjær,Liberal Alliance,360,4124,5,0.4364694471387003
Fyns Storkreds,Thomas Frederiksen,Liberal Alliance,145,4124,5,0.17580019398642094
Sydjyllands Storkreds,Mette Bock,Liberal Alliance,6827,8882,6,4.611799144336861
Sydjyllands Storkreds,Søren Søltoft Holmboe,Liberal Alliance,735,8882,6,0.4965097950911957
Sydjyllands Storkreds,Emil Lykke Jensen,Liberal Alliance,491,8882,6,0.33168205359153347
Sydjyllands Storkreds,Anders Kirkeby,Liberal Alliance,410,8882,6,0.2769646476018915
Sydjyllands Storkreds,Anker Steen Sørensen,Liberal Alliance,249,8882,6,0.16820535915334384
Sydjyllands Storkreds,Helga Charlotte Lund,Liberal Alliance,170,8882,6,0.11483900022517451
Østjyllands Storkreds,Ole Birk Olesen,Liberal Alliance,3758,6270,10,5.993620414673046
Østjyllands Storkreds,Bjarne Dalgaard - Jensen,Liberal Alliance,616,6270,10,0.9824561403508771
Østjyllands Storkreds,Helene Dalgaard,Liberal Alliance,566,6270,10,0.9027113237639554
Østjyllands Storkreds,Birgitte Nymann,Liberal Alliance,372,6270,10,0.5933014354066986
Østjyllands Storkreds,Peter Wilhelm Malbæk,Liberal Alliance,275,6270,10,0.43859649122807015
Østjyllands Storkreds,Carsten Kruuse,Liberal Alliance,253,6270,10,0.40350877192982454
Østjyllands Storkreds,Erik Hougaard,Liberal Alliance,173,6270,10,0.2759170653907496
Østjyllands Storkreds,Peter Hjortkjær,Liberal Alliance,120,6270,10,0.19138755980861244
Østjyllands Storkreds,Nichlas Larsen,Liberal Alliance,82,6270,10,0.13078149920255183
Østjyllands Storkreds,Ulrik Hermann,Liberal Alliance,55,6270,10,0.08771929824561403
Vestjyllands Storkreds,Leif Mikkelsen,Liberal Alliance,3477,6262,8,4.442031299904184
Vestjyllands Storkreds,Anne Kathrine Kirk,Liberal Alliance,1239,6262,8,1.5828808687320346
Vestjyllands Storkreds,Allan Daasbjerg,Liberal Alliance,649,6262,8,0.8291280740977324
Vestjyllands Storkreds,John Robert Knudsen,Liberal Alliance,234,6262,8,0.2989460236346215
Vestjyllands Storkreds,Vibeke Riemer,Liberal Alliance,191,6262,8,0.24401149792398594
Vestjyllands Storkreds,Allan Leer-Holm,Liberal Alliance,185,6262,8,0.23634621526668795
Vestjyllands Storkreds,Morten Boeck-Hansen,Liberal Alliance,155,6262,8,0.19801980198019803
Vestjyllands Storkreds,Anton Benkestok,Liberal Alliance,132,6262,8,0.16863621846055574
Nordjyllands Storkreds,Thyra Frank,Liberal Alliance,3638,6099,10,5.964912280701754
Nordjyllands Storkreds,Peter Laigaard,Liberal Alliance,482,6099,10,0.7902934907361863
Nordjyllands Storkreds,Bo Ritterbusch,Liberal Alliance,440,6099,10,0.721429742580751
Nordjyllands Storkreds,Henrik Viholm,Liberal Alliance,359,6099,10,0.58862108542384
Nordjyllands Storkreds,Uffe Korsgaard,Liberal Alliance,317,6099,10,0.5197573372684047
Nordjyllands Storkreds,Christian Jensen,Liberal Alliance,301,6099,10,0.4935235284472864
Nordjyllands Storkreds,Johnny Hurup,Liberal Alliance,273,6099,10,0.4476143630103296
Nordjyllands Storkreds,Jesper Veiby,Liberal Alliance,138,6099,10,0.2262666010821446
Nordjyllands Storkreds,Kim Ursin,Liberal Alliance,76,6099,10,0.12461059190031153
Nordjyllands Storkreds,Jens Møller Thygesen,Liberal Alliance,75,6099,10,0.12297097884899164
Københavns Storkreds,Kåre Skarsholm,Christian Democrats,117,397,7,2.0629722921914357
Københavns Storkreds,Bess Serner-Pedersen,Christian Democrats,99,397,7,1.7455919395465995
Københavns Storkreds,Kirsten Hasberg,Christian Democrats,61,397,7,1.0755667506297228
Københavns Storkreds,Anne-Marie Valentin,Christian Democrats,35,397,7,0.6171284634760705
Københavns Storkreds,Simon Høeg Jensen,Christian Democrats,34,397,7,0.5994962216624685
Københavns Storkreds,Jesper Truelsen,Christian Democrats,33,397,7,0.5818639798488665
Københavns Storkreds,Simon Poulsen,Christian Democrats,18,397,7,0.31738035264483627
Københavns Omegns Storkreds,Henrik Due Jensen,Christian Democrats,120,419,7,2.0047732696897373
Københavns Omegns Storkreds,Stig Grenov,Christian Democrats,103,419,7,1.720763723150358
Københavns Omegns Storkreds,Sara Sejergaard,Christian Democrats,99,419,7,1.6539379474940334
Københavns Omegns Storkreds,Thorkild Meiner-Jensen,Christian Democrats,53,419,7,0.8854415274463007
Københavns Omegns Storkreds,Andreas Peters-Lehm,Christian Democrats,20,419,7,0.3341288782816229
Københavns Omegns Storkreds,Bent Hansen,Christian Democrats,16,419,7,0.26730310262529833
Københavns Omegns Storkreds,Leif Thyssen,Christian Democrats,8,419,7,0.13365155131264916
Nordsjællands Storkreds,Birger Reuss Schmidt,Christian Democrats,182,485,5,1.8762886597938144
Nordsjællands Storkreds,Ingrid Feldbæk Wredstrøm,Christian Democrats,129,485,5,1.3298969072164948
Nordsjællands Storkreds,Claus Dyhrberg,Christian Democrats,82,485,5,0.845360824742268
Nordsjællands Storkreds,Gert Svendsen,Christian Democrats,64,485,5,0.6597938144329897
Nordsjællands Storkreds,Aron Henning,Christian Democrats,28,485,5,0.28865979381443296
Bornholms Storkreds,Hans Ole Bech,Christian Democrats,253,312,2,1.6217948717948718
Bornholms Storkreds,Hartvig Mumm,Christian Democrats,59,312,2,0.3782051282051282
Sjællands Storkreds,Bjarne Hartung Kirkegaard,Christian Democrats,184,758,9,2.1846965699208445
Sjællands Storkreds,Mette Guldager,Christian Democrats,145,758,9,1.7216358839050132
Sjællands Storkreds,Egon Jakobsen,Christian Democrats,82,758,9,0.9736147757255936
Sjællands Storkreds,Lisbeth Rask Nielsen,Christian Democrats,82,758,9,0.9736147757255936
Sjællands Storkreds,Lis K. Dam,Christian Democrats,79,758,9,0.9379947229551451
Sjællands Storkreds,Henning Østergaard-Christensen,Christian Democrats,59,758,9,0.7005277044854882
Sjællands Storkreds,Christian Frovin Lorentzen,Christian Democrats,49,758,9,0.5817941952506597
Sjællands Storkreds,Arne Olivius,Christian Democrats,41,758,9,0.4868073878627968
Sjællands Storkreds,Per Kristensen,Christian Democrats,37,758,9,0.4393139841688654
Fyns Storkreds,Suresh Jeyasingham,Christian Democrats,144,506,9,2.561264822134387
Fyns Storkreds,Maria Lykke Bentsen,Christian Democrats,101,506,9,1.7964426877470356
Fyns Storkreds,Jens Ole Madsen,Christian Democrats,71,506,9,1.2628458498023716
Fyns Storkreds,Erik Damm,Christian Democrats,45,506,9,0.8003952569169961
Fyns Storkreds,Rise Eskildsen,Christian Democrats,43,506,9,0.7648221343873518
Fyns Storkreds,Anders Friis Knudsen,Christian Democrats,40,506,9,0.7114624505928854
Fyns Storkreds,Henrik Engedal Nissen,Christian Democrats,26,506,9,0.4624505928853755
Fyns Storkreds,Jens Peter Lauge Giversen,Christian Democrats,24,506,9,0.4268774703557312
Fyns Storkreds,Jess Henriksen,Christian Democrats,12,506,9,0.2134387351778656
Sydjyllands Storkreds,Henri Nissen,Christian Democrats,581,2744,13,2.752551020408163
Sydjyllands Storkreds,Ruth Fibiger-Olesen,Christian Democrats,537,2744,13,2.5440962099125364
Sydjyllands Storkreds,Knud Erik Hansen,Christian Democrats,285,2744,13,1.3502186588921283
Sydjyllands Storkreds,Karl Haahr,Christian Democrats,278,2744,13,1.3170553935860059
Sydjyllands Storkreds,Niels Kousgaard,Christian Democrats,223,2744,13,1.0564868804664722
Sydjyllands Storkreds,Mogens Stig Nielsen,Christian Democrats,181,2744,13,0.8575072886297376
Sydjyllands Storkreds,Niels Møller Jessen,Christian Democrats,160,2744,13,0.7580174927113703
Sydjyllands Storkreds,Inger Gimm,Christian Democrats,132,2744,13,0.6253644314868805
Sydjyllands Storkreds,William Bak,Christian Democrats,119,2744,13,0.5637755102040817
Sydjyllands Storkreds,Merete Mogensen,Christian Democrats,96,2744,13,0.45481049562682213
Sydjyllands Storkreds,Kristian Søndergaard Larsen,Christian Democrats,53,2744,13,0.2510932944606414
Sydjyllands Storkreds,Hans Stengaard Jessen,Christian Democrats,50,2744,13,0.2368804664723032
Sydjyllands Storkreds,Henrik Engelbrekt Refshauge,Christian Democrats,49,2744,13,0.23214285714285715
Østjyllands Storkreds,Bjarne Nederby Jessen,Christian Democrats,223,1071,12,2.4985994397759104
Østjyllands Storkreds,Allan Axelsen,Christian Democrats,157,1071,12,1.7591036414565826
Østjyllands Storkreds,Per Breindahl,Christian Democrats,124,1071,12,1.3893557422969187
Østjyllands Storkreds,Peter Høst,Christian Democrats,122,1071,12,1.3669467787114846
Østjyllands Storkreds,Sven-Erik Jørgensen,Christian Democrats,108,1071,12,1.2100840336134453
Østjyllands Storkreds,Elise Bjørnholt,Christian Democrats,85,1071,12,0.9523809523809523
Østjyllands Storkreds,John Engedal Nissen,Christian Democrats,57,1071,12,0.6386554621848739
Østjyllands Storkreds,Kjeld Andersen,Christian Democrats,57,1071,12,0.6386554621848739
Østjyllands Storkreds,Anja Smedstrup Pedersen,Christian Democrats,53,1071,12,0.5938375350140056
Østjyllands Storkreds,Simon Overby Kristensen,Christian Democrats,51,1071,12,0.5714285714285714
Østjyllands Storkreds,Ib Eriksen,Christian Democrats,17,1071,12,0.19047619047619047
Østjyllands Storkreds,Mischa Turner,Christian Democrats,17,1071,12,0.19047619047619047
Vestjyllands Storkreds,Per Ørum Jørgensen,Christian Democrats,4932,8263,12,7.162531768122958
Vestjyllands Storkreds,Kristian Andersen,Christian Democrats,1772,8263,12,2.5733994917100325
Vestjyllands Storkreds,Esther Jakobsen,Christian Democrats,861,8263,12,1.2503933196175723
Vestjyllands Storkreds,Jens Kr. M. Nielsen,Christian Democrats,133,8263,12,0.19315018758320224
Vestjyllands Storkreds,Christian Medom Jensen,Christian Democrats,124,8263,12,0.1800798741377224
Vestjyllands Storkreds,Isabella Arendt Laursen,Christian Democrats,85,8263,12,0.12344184920730969
Vestjyllands Storkreds,Karlo Brondbjerg,Christian Democrats,83,8263,12,0.12053733510831417
Vestjyllands Storkreds,Elisabeth Wagner Olsen,Christian Democrats,77,8263,12,0.11182379281132761
Vestjyllands Storkreds,Kirsten Nielsen,Christian Democrats,60,8263,12,0.08713542296986566
Vestjyllands Storkreds,Jakob From Høeg,Christian Democrats,54,8263,12,0.0784218806728791
Vestjyllands Storkreds,Peter Bjerre,Christian Democrats,43,8263,12,0.06244705312840373
Vestjyllands Storkreds,Kurt Bech,Christian Democrats,39,8263,12,0.056638024930412686
Nordjyllands Storkreds,Jens Ove Kjeldsen,Christian Democrats,450,1526,11,3.2437745740498034
Nordjyllands Storkreds,Peter Øhrstrøm,Christian Democrats,389,1526,11,2.804062909567497
Nordjyllands Storkreds,Inger Ottesen,Christian Democrats,250,1526,11,1.802096985583224
Nordjyllands Storkreds,Ruth Tidemand Nielsen,Christian Democrats,103,1526,11,0.7424639580602883
Nordjyllands Storkreds,Krista Ølgaard,Christian Democrats,92,1526,11,0.6631716906946264
Nordjyllands Storkreds,Lene Meng Andersen,Christian Democrats,74,1526,11,0.5334207077326344
Nordjyllands Storkreds,Mark Hill,Christian Democrats,59,1526,11,0.4252948885976409
Nordjyllands Storkreds,Karsten Weinkouff,Christian Democrats,54,1526,11,0.3892529488859764
Nordjyllands Storkreds,Inge Marie Sonne,Christian Democrats,36,1526,11,0.2595019659239843
Nordjyllands Storkreds,Brian Krog,Christian Democrats,15,1526,11,0.10812581913499344
Nordjyllands Storkreds,Patrik Näsfors,Christian Democrats,4,1526,11,0.028833551769331587
Københavns Storkreds,Peter Skaarup,The Danish Peoples Party,10118,15032,12,8.077168706758915
Københavns Storkreds,Martin Henriksen,The Danish Peoples Party,1625,15032,12,1.297232570516232
Københavns Storkreds,Paw Karslund,The Danish Peoples Party,804,15032,12,0.641830761043108
Københavns Storkreds,Lærke Helene Becker,The Danish Peoples Party,630,15032,12,0.5029270888770623
Københavns Storkreds,Morten Dreyer,The Danish Peoples Party,390,15032,12,0.31133581692389567
Københavns Storkreds,Karin Storgaard,The Danish Peoples Party,340,15032,12,0.27142096860031933
Københavns Storkreds,Christina Pedersen,The Danish Peoples Party,317,15032,12,0.2530601383714742
Københavns Storkreds,Carl Christian Ebbesen,The Danish Peoples Party,185,15032,12,0.14768493879723257
Københavns Storkreds,Daniel Nørhave,The Danish Peoples Party,178,15032,12,0.14209686003193187
Københavns Storkreds,Gunnar Biering,The Danish Peoples Party,169,15032,12,0.13491218733368812
Københavns Storkreds,Henrik Svendsen,The Danish Peoples Party,144,15032,12,0.11495476317189994
Københavns Storkreds,Jakob Vanddam,The Danish Peoples Party,132,15032,12,0.10537519957424162
Københavns Omegns Storkreds,Søren Espersen,The Danish Peoples Party,6358,12856,8,3.956440572495333
Københavns Omegns Storkreds,Mikkel Dencker,The Danish Peoples Party,1962,12856,8,1.2209085252022402
Københavns Omegns Storkreds,Kenneth Kristensen Berth,The Danish Peoples Party,1534,12856,8,0.95457373988799
Københavns Omegns Storkreds,Susanne Damsgaard,The Danish Peoples Party,1388,12856,8,0.8637212196639701
Københavns Omegns Storkreds,Gitte Simoni,The Danish Peoples Party,539,12856,8,0.33540759178593654
Københavns Omegns Storkreds,Githa Nelander,The Danish Peoples Party,421,12856,8,0.26197884256378345
Københavns Omegns Storkreds,Kristian Niebuhr,The Danish Peoples Party,352,12856,8,0.21904169259489734
Københavns Omegns Storkreds,Hans Jørgen Heitmann Jensen,The Danish Peoples Party,302,12856,8,0.1879278158058494
Nordsjællands Storkreds,Pia Adelsteen,The Danish Peoples Party,2762,8754,6,1.8930774503084304
Nordsjællands Storkreds,Marlene Harpsøe,The Danish Peoples Party,2287,8754,6,1.5675119945167924
Nordsjællands Storkreds,Finn Rudaizky,The Danish Peoples Party,1673,8754,6,1.1466758053461275
Nordsjællands Storkreds,Walter Christophersen,The Danish Peoples Party,1145,8754,6,0.7847840986977381
Nordsjællands Storkreds,Visti Christensen,The Danish Peoples Party,456,8754,6,0.3125428375599726
Nordsjællands Storkreds,Chris Bjerknæs,The Danish Peoples Party,431,8754,6,0.295407813570939
Bornholms Storkreds,Peter Kofod Poulsen,The Danish Peoples Party,617,802,2,1.5386533665835411
Bornholms Storkreds,Linda Kofoed Persson,The Danish Peoples Party,185,802,2,0.4613466334164589
Sjællands Storkreds,Pia Kjærsgaard,The Danish Peoples Party,46131,57553,12,9.618473407120394
Sjællands Storkreds,René Christensen,The Danish Peoples Party,2580,57553,12,0.5379389432349313
Sjællands Storkreds,Karin Nødgaard,The Danish Peoples Party,1643,57553,12,0.34257119524612095
Sjællands Storkreds,Liselott Blixt,The Danish Peoples Party,1306,57553,12,0.2723055270793877
Sjællands Storkreds,Merete Dea Larsen,The Danish Peoples Party,1234,57553,12,0.25729327750073844
Sjællands Storkreds,Henrik Brodersen,The Danish Peoples Party,1231,57553,12,0.2566677671016281
Sjællands Storkreds,Yvette Espersen,The Danish Peoples Party,1089,57553,12,0.22706027487706984
Sjællands Storkreds,Colette Brix,The Danish Peoples Party,861,57553,12,0.17952148454468056
Sjællands Storkreds,Jeppe Jakobsen,The Danish Peoples Party,646,57553,12,0.13469323927510296
Sjællands Storkreds,Thomas Palmskov,The Danish Peoples Party,354,57553,12,0.07381022709502545
Sjællands Storkreds,Dennis Bloch,The Danish Peoples Party,292,57553,12,0.060883012180077495
Sjællands Storkreds,Thorsten Larsen-Seul,The Danish Peoples Party,186,57553,12,0.038781644744843885
Fyns Storkreds,Jens Henrik Thulesen Dahl,The Danish Peoples Party,5594,14232,8,3.1444631815626756
Fyns Storkreds,Alex Ahrendtsen,The Danish Peoples Party,2462,14232,8,1.3839235525576166
Fyns Storkreds,Tina Petersen,The Danish Peoples Party,1562,14232,8,0.8780213603147836
Fyns Storkreds,Pernille Bendixen,The Danish Peoples Party,1509,14232,8,0.8482293423271501
Fyns Storkreds,Anne Møllegaard Mortensen,The Danish Peoples Party,1163,14232,8,0.6537380550871276
Fyns Storkreds,Poul Fischer,The Danish Peoples Party,839,14232,8,0.4716132658797077
Fyns Storkreds,René Lundegaard,The Danish Peoples Party,565,14232,8,0.31759415401911184
Fyns Storkreds,Mads Fredeløkke,The Danish Peoples Party,538,14232,8,0.3024170882518269
Sydjyllands Storkreds,Kristian Thulesen Dahl,The Danish Peoples Party,27393,39679,13,8.974747347463394
Sydjyllands Storkreds,Jørn Dohrmann,The Danish Peoples Party,3588,39679,13,1.1755336576022581
Sydjyllands Storkreds,Karina Adsbøl,The Danish Peoples Party,1748,39679,13,0.572695884472895
Sydjyllands Storkreds,Marie Krarup,The Danish Peoples Party,1659,39679,13,0.5435368834900073
Sydjyllands Storkreds,Anita Christensen,The Danish Peoples Party,1171,39679,13,0.38365382192091535
Sydjyllands Storkreds,Susanne Eilersen,The Danish Peoples Party,838,39679,13,0.2745532901534817
Sydjyllands Storkreds,Per Nørhave,The Danish Peoples Party,649,39679,13,0.21263136671791125
