candidate_id,candidate,position,value,district_id,party_id,N,Q,vQ/N
2268.0,EDWIN JAVIER MEZA FARFÁN,32,495,D44015,11,353227,30,0.04204095383421992
2269.0,NARESCKA DEL PILAR CULQUI MARTINEZ,33,10007,D44015,11,353227,30,0.8499067172101793
2270.0,MARCO ANTONIO MEZA SEGOVIA,34,669,D44015,11,353227,30,0.05681898609109723
2522.0,PERCY LUIS BRICEÑO PORTILLA,1,2747,D44016,11,7215,4,1.5229383229383229
2523.0,ZULMA LILIANA MARCELO PALACIN,2,1461,D44016,11,7215,4,0.80997920997921
2524.0,VIDAL MOISES APARI BADA,3,1029,D44016,11,7215,4,0.5704781704781705
2525.0,JANET PATRICIA GOMEZ LI,4,1978,D44016,11,7215,4,1.0966042966042966
2712.0,FRANCISCO JAVIER LOPEZ ROBLES,1,2553,D44017,11,6133,4,1.6650904940485896
2713.0,ROSARITO BARRERA SAYON,2,1579,D44017,11,6133,4,1.029838578183597
2714.0,KEVIN BOULLOSA CHAVEZ,3,1347,D44017,11,6133,4,0.8785260068481983
2715.0,ESPERANZA HIDALGO GUERRA,4,654,D44017,11,6133,4,0.4265449209196152
2796.0,FREDDY MAX CARDENAS MENDEZ,1,341,D44018,11,1276,4,1.0689655172413792
2797.0,KARINA MASSIEL REYNER HERRERA,2,829,D44018,11,1276,4,2.5987460815047023
2798.0,JUAN JESUS TOVAR FANOLA,3,46,D44018,11,1276,4,0.14420062695924765
2799.0,KATIA SELENE LOPEZ PAREDES,4,60,D44018,11,1276,4,0.18808777429467086
2421.0,SANDRA MARIA GONZALES GOMEZ,1,606,D44019,11,1552,4,1.5618556701030928
2422.0,PEDRO NOGUERA PRADO,2,418,D44019,11,1552,4,1.077319587628866
2423.0,CARMEN GLORIA PALERO CHAMBI,3,343,D44019,11,1552,4,0.884020618556701
2424.0,SAUL PEDRO DAVILA NINA,4,185,D44019,11,1552,4,0.47680412371134023
2384.0,JANETH ROCIO AVELINO CASQUERO,1,993,D44020,11,4029,4,0.9858525688756515
2385.0,BRAYAN ANTONIK MENDIETA NUÑEZ,2,684,D44020,11,4029,4,0.6790766939687267
2386.0,DANITZA MARLENI MEDINA VELASQUEZ,3,897,D44020,11,4029,4,0.8905435591958303
2387.0,JONAS ANGULO TRAVEZAÑO,4,1455,D44020,11,4029,4,1.4445271779597915
2408.0,KELLY ANN STEFANY MORILLAS BOGADO,1,2620,D44021,11,12281,7,1.4933637325950655
2409.0,EDSON RAMON FLORES CASTILLO,2,3681,D44021,11,12281,7,2.098119045680319
2410.0,ESTELA ALICIA DOMINGUEZ PINTADO,3,1991,D44021,11,12281,7,1.134842439540754
2412.0,YVY ELIZABETH MOGOLLON CRUZ,5,912,D44021,11,12281,7,0.5198273756208778
2413.0,ENGEL ANTONIO ZURITA GARGUREVICH,6,927,D44021,11,12281,7,0.5283771679830632
2414.0,ROSA MARIA CARLOTA DEL PINO ARROYO,7,777,D44021,11,12281,7,0.44287924436120835
2415.0,LUIS BELISARIO RIVERA RAMOS,8,1373,D44021,11,12281,7,0.7825909942187118
3098.0,MARTA NELLY ANCCO CHALCO DE HURTADO,1,3760,D44022,11,8871,6,2.5431180250253633
3099.0,JULIO RONALD MERMA MERMA,2,1042,D44022,11,8871,6,0.7047683462969225
3100.0,PAMELA VALERIA LUDEÑA QUILCA,3,1423,D44022,11,8871,6,0.9624619546838011
3101.0,EDISON RICKERTS CARI MUÑOZ,4,1745,D44022,11,8871,6,1.1802502536354413
3102.0,FATIMA CALDERON BUSTINZA,5,721,D44022,11,8871,6,0.4876564085221508
3103.0,JUAN CARLOS LEBON RAMOS,6,180,D44022,11,8871,6,0.1217450118363206
3190.0,KELY HUAMAN HEREDIA,1,1034,D44023,11,2349,3,1.3205619412515963
3191.0,JEAN CARLO MATHEWS DELGADO,2,701,D44023,11,2349,3,0.8952745849297573
3193.0,JOSEPH CARDENAS CHAVEZ,4,614,D44023,11,2349,3,0.7841634738186463
2822.0,JUAN PABLO PALZA GONZALEZ,1,1422,D44024,11,3444,2,0.8257839721254355
2824.0,RODRIGO AUGUSTO VILLANUEVA MORENO,3,2022,D44024,11,3444,2,1.1742160278745644
2922.0,CARLOS ALBERTO DEZA NAVARRETE,1,1590,D44025,11,3849,4,1.6523772408417772
2923.0,JANET CECILIA QUIROZ VARGAS,2,522,D44025,11,3849,4,0.5424785658612626
2924.0,SEGUNDO TEODULO FLORES FARFAN,3,1566,D44025,11,3849,4,1.627435697583788
2925.0,NOEMI ROSILLO MEDINA,4,171,D44025,11,3849,4,0.17770849571317227
3271.0,INA EMILIA VASQUEZ RODRIGUEZ,1,511,D44026,11,2159,4,0.9467345993515517
3272.0,JOSE JURACI ANGULO MATHEWS,2,581,D44026,11,2159,4,1.0764242704955997
3273.0,JESSICA MERCEDES LINARES BENAVIDES,3,503,D44026,11,2159,4,0.9319129226493748
3274.0,JAVIER ALEJANDRO USHÑAHUA SANCHEZ,4,564,D44026,11,2159,4,1.0449282075034738
2570.0,ROSSANA MAGALLY CRIBILLERO VELASQUEZ,1,2077,D44027,11,4933,4,1.6841678491789986
2571.0,EDWIN DENY GINES ARRUNATEGUI,2,1233,D44027,11,4933,4,0.9997972836002432
2572.0,ESTELA LEMA TUCKER,3,865,D44027,11,4933,4,0.7013987431583215
2573.0,LUIS ANTONIO BRICEÑO TRUJILLO,4,758,D44027,11,4933,4,0.6146361240624366
719.0,ROBERTH WONG ZUMAETA,1,3751,D44001,22,4903,4,3.060167244544157
720.0,MARTHA SUSANA GARCIA AREVALO,2,1052,D44001,22,4903,4,0.8582500509891903
721.0,JOE ANTHONY GUERRERO PEÑA,3,74,D44001,22,4903,4,0.06037120130532327
722.0,JOCELYN BENITES CANO,4,26,D44001,22,4903,4,0.021211503161329796
482.0,FRANCISCO WALTER VASQUEZ MUÑOZ,1,4029,D44002,22,12263,5,1.6427464731305552
483.0,ELIZABETH YOLANDA FLORES DE LA CRUZ,2,1665,D44002,22,12263,5,0.6788714017777053
484.0,CRISTOFER RONAL BARRIONUEVO ROMERO,3,6055,D44002,22,12263,5,2.468808611269673
485.0,ANGELLA GISSELLY VEGA CACERES,4,412,D44002,22,12263,5,0.1679849955149637
487.0,MARIANELA PEÑA CAMPOS,6,102,D44002,22,12263,5,0.04158851830710267
578.0,JORGE PERLACIOS VELASQUEZ,1,556,D44003,22,810,4,2.745679012345679
579.0,RUBI CAROL CALVO MARCILLA,2,195,D44003,22,810,4,0.9629629629629629
580.0,LUIS ALBERTO RAMIREZ TAMAYO,3,43,D44003,22,810,4,0.2123456790123457
581.0,PATRICIA CONSUELO ODAR DIAZ,4,16,D44003,22,810,4,0.07901234567901234
594.0,EDILBERTO DE LA CRUZ CESAREO SALAZAR ZENDER,1,12574,D44004,22,25488,6,2.9599811676082863
595.0,GIOVANNA JEANICE ARANIBAR ROSAS,2,3448,D44004,22,25488,6,0.8116760828625236
596.0,CHRISTIAN LENIN BATALLANOS QUISPE,3,6691,D44004,22,25488,6,1.5750941619585688
597.0,ORISHA EDA LASTEROS DAMIAN,4,1360,D44004,22,25488,6,0.32015065913371
598.0,OMAR OSCAR YRALA BUSTAMANTE,5,766,D44004,22,25488,6,0.1803201506591337
599.0,MARIA EUGENIA CALLA ALVIS,6,649,D44004,22,25488,6,0.1527777777777778
362.0,RUBEN LOAYZA MENDOZA,1,2200,D44005,22,3736,3,1.7665952890792291
363.0,VARINIA MARLENE MORENO CORDOVA,2,1437,D44005,22,3736,3,1.1539079229122056
365.0,ANTONELLA ALESSANDRA REY SCOTTO,4,99,D44005,22,3736,3,0.07949678800856531
424.0,ANGELMIRO MONTOYA MESTANZA,1,3452,D44006,22,12670,6,1.6347277032359906
425.0,MAGALY JUDITH CORDOVA GUEVARA,2,2907,D44006,22,12670,6,1.37663772691397
426.0,GILBERTO SEMPERTEGUI ILATOMA,3,1055,D44006,22,12670,6,0.4996053670086819
427.0,MIRTHA ESTHER VALDERRAMA SANCHEZ,4,660,D44006,22,12670,6,0.31254932912391475
428.0,JUAN CESAR REGALADO CABRERA,5,4489,D44006,22,12670,6,2.125808997632202
429.0,FLOR KERY PALOMINO CERNA,6,107,D44006,22,12670,6,0.05067087608524073
886.0,DEYSI LINN ORTIZ TARAZONA,2,5675,D44007,22,9166,3,1.8574078114771984
887.0,CESAR RAUL HURTADO CAVILIA,3,2176,D44007,22,9166,3,0.7121972507091425
888.0,ESPERANZA BEATRIZ DELGADO NARRO,4,1315,D44007,22,9166,3,0.4303949378136592
1172.0,JESUS SALCEDO ALVAREZ,1,2902,D44008,22,14827,6,1.1743441019761247
1173.0,JACKELINE BINARI PANGOA,2,2061,D44008,22,14827,6,0.8340190193565792
1174.0,BORIS GERMAIN MUJICA PAREDES,3,4280,D44008,22,14827,6,1.7319754501922169
1175.0,MARIA JESUS RODRIGUEZ NUÑEZ,4,2512,D44008,22,14827,6,1.0165239090847777
1176.0,TITO JOEL PALOMINO MENDOZA,5,2692,D44008,22,14827,6,1.0893639981115533
1177.0,IRINUZKA PUELLES ALMONACID,6,380,D44008,22,14827,6,0.15377352127874824
1212.0,CONSTANTINO LEON LOPEZ,1,2750,D44009,22,3403,3,2.424331472230385
1213.0,VIRGINIA GARCIA HOSPINAL,2,290,D44009,22,3403,3,0.2556567734352042
1214.0,GUALBERTO LIBORIO LOPEZ SALDAÑA,3,363,D44009,22,3403,3,0.3200117543344108
1256.0,DAISY YENY SOTO MORY,1,5584,D44010,22,17317,3,0.9673731015764855
1257.0,RODOLFO JOSE ESPINOZA ZEVALLOS,2,10038,D44010,22,17317,3,1.7389848126118843
1258.0,ANA DELIA HUANCA GABRIEL,3,1695,D44010,22,17317,3,0.2936420858116302
1023.0,FRANCISCO JAVIER RAMON MASSA PARDO,1,11469,D44011,22,17485,4,2.623734629682585
1024.0,MONICA WENDY GARGUREVICH ANTICONA,2,2762,D44011,22,17485,4,0.6318558764655419
1025.0,ANTONY MIEDT PINEDO CORDOVA,3,2796,D44011,22,17485,4,0.6396339719759794
1026.0,EPIFANIA INOCENTE MEZA DE FLORES,4,458,D44011,22,17485,4,0.10477552187589362
1472.0,JACKELYN STEFANY LIZARRAGA ALANIA,1,4213,D44012,22,13235,5,1.5916131469588213
1473.0,JAVIER LEOCADIO LINDO ZARATE,2,3065,D44012,22,13235,5,1.157914620324896
1475.0,JOHN JORGE CHAVEZ VILCAPOMA,4,1218,D44012,22,13235,5,0.4601435587457499
1476.0,EMMA CHONG VALLES,5,926,D44012,22,13235,5,0.3498299962221383
1477.0,RAIMUNDO EMILIANO FLORES CASO,6,3813,D44012,22,13235,5,1.4404986777483944
1778.0,GEANMARCO ANTONIO QUEZADA CASTRO,1,5407,D44013,22,21054,8,2.0545264557803744
1779.0,MILAGROS JENNIFER CATALAN CORMAN,2,6408,D44013,22,21054,8,2.4348817326873755
1780.0,ANGEL PAUL RODRIGUEZ ARMAS,3,4092,D44013,22,21054,8,1.554858934169279
1781.0,VICTORIA JUDITH YUPANQUI MIÑANO,4,3036,D44013,22,21054,8,1.1536050156739812
1782.0,DAVID ISRAEL DELGADO CASTILLA,5,689,D44013,22,21054,8,0.2618029828061176
1783.0,GLADYS ELIZABETH ODAR DIAZ,6,271,D44013,22,21054,8,0.10297330673506222
1784.0,RICHARD RUBEN SEGOVIA GOICOCHEA,7,430,D44013,22,21054,8,0.16338937969032014
1785.0,ELYN AMELIA RODRIGUEZ VARGAS,8,721,D44013,22,21054,8,0.27396219245749026
1792.0,FRANKLIN SANTIAGO CHÁVEZ TORRES,1,3665,D44014,22,6884,4,2.1295758280069728
1793.0,KEYSSI MAYSUTH AMANQUI GARCIA,2,2439,D44014,22,6884,4,1.4171993027309704
1794.0,ANDRES TARAMONA LEON,3,480,D44014,22,6884,4,0.2789076118535735
1795.0,LILIA ISABEL DE LA CRUZ FLORES,4,300,D44014,22,6884,4,0.17431725740848344
1383.0,JORGE NIETO MONTESINOS,1,31142,D44015,22,154121,31,6.2639225024493745
1384.0,MARIE ANGELA ROSMERY AYASTA GALINDO,2,18391,D44015,22,154121,31,3.699177918648335
1385.0,COSME MARIANO GONZALEZ FERNANDEZ,3,8084,D44015,22,154121,31,1.6260211132811233
1386.0,ANA PATRICIA AREVALO MAJLUF,4,7762,D44015,22,154121,31,1.5612538200504797
1387.0,CHARLES ADRIAN ZAPATA VEGA,5,7051,D44015,22,154121,31,1.4182428092213262
1388.0,CARMEN MONICA ACUÑA JARA,6,7702,D44015,22,154121,31,1.5491853803180617
1389.0,JORGE FERNANDO CHAVEZ ALVAREZ,7,7841,D44015,22,154121,31,1.5771439323648302
1390.0,VANESSA RAQUEL MEDINA HUAROC,8,5783,D44015,22,154121,31,1.1631964495428917
1391.0,JOAQUIN REY HERNANDEZ DE AGÜERO,9,7205,D44015,22,154121,31,1.449218471201199
1392.0,ASCELI ISABEL RABASA BARBOZA,10,6429,D44015,22,154121,31,1.2931333173285924
1393.0,SAMUEL SANTIAGO PILLACA SULCA,11,2549,D44015,22,154121,31,0.5127075479655595
1394.0,ISABEL DEL ROCIO AYALA MELGAREJO,12,3233,D44015,22,154121,31,0.6502877609151251
1395.0,JUAN JOSE MARCELO RISI CARBONE,13,1894,D44015,22,154121,31,0.380960414219996
1396.0,EVELIN MIRELLA COLOMA CIEZA,14,1926,D44015,22,154121,31,0.38739691541061894
1397.0,MANUEL FERNANDO DEL AGUILA ZUÑIGA,15,2241,D44015,22,154121,31,0.4507562240058136
1398.0,AGNIESZKA GRACIELA CESPEDES GAWDA,16,1531,D44015,22,154121,31,0.30794635383886687
1399.0,JEAN FRANCO FERRARI CHIABRA,17,17517,D44015,22,154121,31,3.5233809798794455
1400.0,KARLA ESTELLA POGGI MANRIQUE,18,1453,D44015,22,154121,31,0.2922573821867234
1401.0,BRYAN CHRISTOPHER GORDON RUSSELL MUJICA,19,2671,D44015,22,154121,31,0.5372467087548095
1402.0,SANDRA YOVANA MOLINA VERGARA,20,1807,D44015,22,154121,31,0.3634611766079898
1404.0,ROMELIA CLORINDA PAREDES TUESTA,22,1518,D44015,22,154121,31,0.3053315252301763
1406.0,FLOR DE MARIA FRANCESCA ALCALA GUERRERO,24,2793,D44015,22,154121,31,0.5617858695440595
1407.0,RIVIN YAKOV YANGALI QUINTANILLA,25,885,D44015,22,154121,31,0.17800948605316602
1408.0,ESLANIA MIRIANA CARRION ELORREAGA,26,732,D44015,22,154121,31,0.14723496473550002
1409.0,EDWIN SANTIAGO SIFUENTES CHAVEZ,27,627,D44015,22,154121,31,0.12611519520376846
1410.0,JESSICA YVETT ANDIA ORIHUELA DE DIAZ,28,526,D44015,22,154121,31,0.10579998832086478
1412.0,IRAN ARGELIA PEREZ GAMARRA,30,680,D44015,22,154121,31,0.13677565030073774
1413.0,HANS ANDRES PRILIKA MESIA,31,182,D44015,22,154121,31,0.03660760052166804
1414.0,ESTHER MAILUVIC VALENCIA PACCO,32,486,D44015,22,154121,31,0.09775436183258608
1415.0,JOULIANO SEGUNDO SEMINARIO PORRAS,33,1037,D44015,22,154121,31,0.20858286670862505
1416.0,LILA FLOR GIL ALTAMIRANO DE CASTILLO,34,443,D44015,22,154121,31,0.0891053133576865
2486.0,JESUS ALEXANDER ALCALA MATEO,1,5452,D44016,22,12047,4,1.8102432140781937
2487.0,ROSA ELENA BALCAZAR GUEVARA DE LOPEZ,2,4498,D44016,22,12047,4,1.4934838549016352
2488.0,JORGE HUMBERTO BARBA RADANOVICH,3,958,D44016,22,12047,4,0.3180874906615755
2489.0,NORA ROSANA KUPERMAN ROSAS,4,1139,D44016,22,12047,4,0.3781854403585955
2772.0,POLANSKY RODRIGUEZ YONG,1,12099,D44017,22,32820,4,1.4745886654478977
2773.0,XUXA STEFANY PERALES NARANJO,2,5969,D44017,22,32820,4,0.727483241925655
2774.0,JUAN ENRIQUE DEL AGUILA ROMERO,3,6418,D44017,22,32820,4,0.782205971968312
2775.0,ZULLY BELLY ZAVALETA VELA,4,8334,D44017,22,32820,4,1.0157221206581353
2784.0,RUTH KATIUSCA SZABO CRUZ,1,1207,D44018,22,1371,4,3.5215171407731582
2785.0,ISMAEL ABEL ARCE MAMANI,2,144,D44018,22,1371,4,0.4201312910284464
2786.0,MAGALY EVELYN GUZMAN ALLAUCA,3,16,D44018,22,1371,4,0.046681254558716266
2787.0,LUCIO FERNANDEZ PALOMINO,4,4,D44018,22,1371,4,0.011670313639679067
2457.0,DEMETRIO ABAD PARI AGUILAR,1,1362,D44019,22,1434,3,2.8493723849372383
2459.0,JESUS EDUARDO VELIZ DIAZ,3,55,D44019,22,1434,3,0.11506276150627615
2460.0,ROSA YVONNE QUISPE QUIROZ,4,17,D44019,22,1434,3,0.03556485355648536
2376.0,ISAAC RAUL HUAMALI SANCHEZ,1,4333,D44020,22,8773,4,1.9756069759489343
2377.0,CLAUDIA CIRILA CALDERON GRIJALVA,2,557,D44020,22,8773,4,0.2539610167559558
2378.0,MARCO ANTONIO MARTINEZ HURTADO,3,3672,D44020,22,8773,4,1.6742277442152058
2379.0,MARGARITA SONIA RAMIREZ TAMAYO,4,211,D44020,22,8773,4,0.09620426307990425
3030.0,MARVIN HERBERT BANCAYAN FIESTAS,1,3524,D44021,22,12338,5,1.4281082833522452
3031.0,DUDLEY PAQUITA MARTINEZ GOMEZ,2,3335,D44021,22,12338,5,1.3515156427297779
3032.0,JAVIER RICARDO TRELLES CRISANTO,3,3194,D44021,22,12338,5,1.2943751013130167
3034.0,GUILLERMO CARLOS TAVARA POLO,5,1481,D44021,22,12338,5,0.6001783109093857
3035.0,MAGDALENA JACQUELINE SALAZAR SANTUR,6,804,D44021,22,12338,5,0.32582266169557467
3068.0,PAUL APAZA COYLA,1,2871,D44022,22,9047,5,1.5867138277882171
3069.0,GLADYS MARUJA TORRES CONDORI,2,2233,D44022,22,9047,5,1.234110754946391
3070.0,LEONIDAS SALLUCA HUARAYA,3,2477,D44022,22,9047,5,1.3689620868796286
3072.0,PEDRO ROGER CACERES BARRIONUEVO,5,1387,D44022,22,9047,5,0.7665524483254117
3073.0,ZAIRA ESTELA SILVA GAMBOA,6,79,D44022,22,9047,5,0.0436608820603515
3182.0,ROBERT LOPEZ LOPEZ,1,2033,D44023,22,4923,4,1.6518383099735934
3183.0,CRISTINA TORRES PALOMINO,2,1858,D44023,22,4923,4,1.5096485882591915
3184.0,SEGUNDO ANTONIO FLORES GONZALES,3,932,D44023,22,4923,4,0.7572618322161284
3185.0,FRISTSY ENMA CHAVEZ BEJARANO,4,100,D44023,22,4923,4,0.08125126955108673
2814.0,ABEL MARCIAL BOLAÑOS HERENCIA,1,4366,D44024,22,7385,2,1.182396750169262
2815.0,SILVIA ISABEL SAKURAY MONTALVO,2,3019,D44024,22,7385,2,0.817603249830738
2882.0,TAMARA TATIANA PANDO EZCURRA,1,668,D44025,22,1265,4,2.1122529644268773
2883.0,LUIS MANUEL PORRAS ESTRADA,2,359,D44025,22,1265,4,1.1351778656126483
2884.0,ANDREA DEL ROSARIO ALEGRE MORAN,3,223,D44025,22,1265,4,0.7051383399209487
2885.0,AUGUSTO ALFONSO CANCINO MORA,4,15,D44025,22,1265,4,0.04743083003952569
3267.0,ROMULO JAVIER BONILLA POMACHARI,1,1875,D44026,22,5887,3,0.9554951588245286
3269.0,ROBINSON IRWIN PANDURO ROCHA,3,3291,D44026,22,5887,3,1.6770851027688127
3270.0,YRIS ELENA SILVA ORBEGOSO,4,721,D44026,22,5887,3,0.36741973840665876
2692.0,DANTE WILLIAMS ZAPATA VALLE,1,932,D44027,22,1628,3,1.7174447174447174
2694.0,GIAN PIERE SAID MUBARAK LONETTI,3,424,D44027,22,1628,3,0.7813267813267813
2695.0,MARIA DEL CARMEN QUISPE QUIROZ,4,272,D44027,22,1628,3,0.5012285012285013
691.0,MARIA KELLY AREVALO LOPEZ,1,2658,D44001,1,6633,4,1.602894617819991
692.0,EDWIN FLORES JIMENEZ,2,2510,D44001,1,6633,4,1.5136439017036032
693.0,LIDIA MENDOZA CALDERON,3,482,D44001,1,6633,4,0.290667872757425
694.0,VICTOR HUGO CHAVEZ MELENDEZ,4,983,D44001,1,6633,4,0.5927936077189808
494.0,JHAEC DARWIN ESPINOZA VARGAS,1,6505,D44002,1,21650,6,1.802771362586605
495.0,PRAXEDES REGINA ARMAS SANCHEZ,2,5043,D44002,1,21650,6,1.3975981524249423
496.0,VIDAL BLAS BRAVO,3,3138,D44002,1,21650,6,0.8696535796766743
497.0,ISABEL MILAGROS MANRIQUE LOPEZ,4,4766,D44002,1,21650,6,1.3208314087759816
498.0,OSCAR ANTONIO HERNANDEZ PILARES,5,1497,D44002,1,21650,6,0.4148729792147806
499.0,ROSA JUANA AZAÑA BRIONES,6,701,D44002,1,21650,6,0.19427251732101616
546.0,ALVAR PAUCAR CCORAHUA,1,5237,D44003,1,10478,3,1.4994273716358084
547.0,FARY ELGA CARRASCO VENEGAS DE CANO,2,1853,D44003,1,10478,3,0.5305401794235541
548.0,BERTHOLT CLIFF JIMENEZ ESPINOZA,3,3388,D44003,1,10478,3,0.9700324489406376
654.0,PEDRO EDWIN MARTINEZ TALAVERA,1,16372,D44004,1,44327,5,1.8467299839826743
655.0,LUZ EVELYN MEDINA ZUÑIGA,2,10692,D44004,1,44327,5,1.2060369526473707
656.0,LUIS LIZANDRO SALAS ASTORGA,3,9100,D44004,1,44327,5,1.0264624269632503
657.0,ELADIA YANA CASELLA,4,3946,D44004,1,44327,5,0.4451011798678007
658.0,MIGUEL ANGEL RODRIGUEZ CHILE,5,4217,D44004,1,44327,5,0.4756694565389041
844.0,GISELA TIPE DE LA CRUZ,1,4806,D44005,1,12639,3,1.1407548065511512
846.0,FIORELLA KARLEND BENDEZU SANTIBAÑEZ,3,4560,D44005,1,12639,3,1.0823641110847377
847.0,JHONY ANGEL VARGAS QUISPE,4,3273,D44005,1,12639,3,0.7768810823641111
400.0,SILVIA MARIA MONTEZA FACHO,1,7171,D44006,1,20887,6,2.059941590462967
401.0,MARTIN VASQUEZ RUBIO,2,5833,D44006,1,20887,6,1.6755876861205534
402.0,JULIA AGUEDITA LEZAMA ACUÑA,3,1451,D44006,1,20887,6,0.41681428639823814
403.0,HENRRY ERIC PINTADO PUELLES,4,3157,D44006,1,20887,6,0.9068798774357256
404.0,ANA RAQUEL HUAMAN ESPEJO,5,1585,D44006,1,20887,6,0.4553071288361182
405.0,MAYKOL CRISTIAM LINARES MONTEZA,6,1690,D44006,1,20887,6,0.48546943074639726
897.0,JEAN CARLOS NECIOSUP MEDINA,1,6958,D44007,1,14139,4,1.9684560435674376
898.0,SARA LUISA CUMPA RODRIGUEZ,2,4223,D44007,1,14139,4,1.1947096682933729
899.0,JULIO MORENO CARRASCO,3,1753,D44007,1,14139,4,0.4959332343164297
900.0,AGUEDA MARIA TARRILLO GONZALES,4,1205,D44007,1,14139,4,0.34090105382275976
951.0,LUIS ANGEL ARAGON CARREÑO,1,12291,D44008,1,36951,5,1.6631484939514491
952.0,CELIA ROSA QUISPE RICALDE,2,11054,D44008,1,36951,5,1.495764661308219
953.0,ARISTIDES SEVILLANOS NINANCURO,3,8429,D44008,1,36951,5,1.1405645314064572
955.0,JORGE JHON GARCIA GUEVARA,5,4082,D44008,1,36951,5,0.5523531162891396
956.0,MAYRA SOLIS MIRANDA,6,1095,D44008,1,36951,5,0.1481691970447349
1240.0,WILSON SOTO PALACIOS,1,7145,D44009,1,17694,4,1.615236803436193
1241.0,JANETH QUISPE PAITAN,2,3491,D44009,1,17694,4,0.7891940770882785
1242.0,FLORENTINO SOTO CRISPIN,3,6229,D44009,1,17694,4,1.4081609585170114
1243.0,YESICA ROSMELY GALVEZ ROJAS,4,829,D44009,1,17694,4,0.187408160958517
1308.0,DANIEL GOMEZ FLORES,1,7125,D44010,1,15311,4,1.8614068316896348
1309.0,CYNTIA MONICA DAGA SAAVEDRA,2,4487,D44010,1,15311,4,1.1722291163215988
1310.0,ARMANDO BERCHIMAN FERRER JARA,3,3160,D44010,1,15311,4,0.8255502579844556
1311.0,TULA LIBERTAD ACOSTA ESPINOZA,4,539,D44010,1,15311,4,0.14081379400431063
1064.0,RAUL FELIPE DOROTEO CARBAJO,2,8482,D44011,1,18110,3,1.4050800662617338
1065.0,GUDELIA ESMERALDA DUEÑAS GAMEROS,3,4567,D44011,1,18110,3,0.7565433462175594
1066.0,MANUEL ROBERTO MONTOYA MENDOZA,4,5061,D44011,1,18110,3,0.8383765875207068
1484.0,ILICH FREDY LOPEZ UREÑA,1,17727,D44012,1,47151,6,2.2557740026722657
1485.0,RUTH LOURDES MEJIA AGUIRRE,2,8531,D44012,1,47151,6,1.0855761277597507
1486.0,PEDRO ANTONIO MORALES MANSILLA,3,11192,D44012,1,47151,6,1.4241903671184069
1487.0,ANA MARIA VARILLAS LOLI,4,1906,D44012,1,47151,6,0.24253992492205892
1488.0,JORGE JAMES PEREZ ROSAS,5,6643,D44012,1,47151,6,0.8453267162944582
1489.0,IVONNE RUTH GARAY HORMAZA,6,1152,D44012,1,47151,6,0.14659286123305976
1698.0,CARLOS ENRIQUE ALVA ROJAS,1,8061,D44013,1,31094,8,2.073969254518557
1699.0,ELOISA ARMAS AGUILAR,2,5778,D44013,1,31094,8,1.4865890525503314
1700.0,CESAR GILMER MENDOZA MENDOZA,3,5641,D44013,1,31094,8,1.451341094744967
1701.0,ZULY MARGOTH VERA AVALOS,4,1925,D44013,1,31094,8,0.49527239981990095
1702.0,JUAN JESÚS SALVADOR DE LA CRUZ BRIONES,5,5364,D44013,1,31094,8,1.3800733260436098
1703.0,ELIZABETH ABANTO MARIÑOS,6,1126,D44013,1,31094,8,0.2897021933491992
1704.0,GERMAN CALDERON MORALES,7,2303,D44013,1,31094,8,0.5925258892390814
1705.0,NORMA JUDITH TORRES LOZANO,8,896,D44013,1,31094,8,0.2305267897343539
1804.0,EDGARD ARMANDO CAYOTOPA MARTINEZ,1,7619,D44014,1,29490,6,1.5501525940996947
1805.0,HILDA MARLENY PORTERO LOPEZ,2,8568,D44014,1,29490,6,1.74323499491353
1806.0,JOSE MANUEL LARRAIN CISNEROS,3,3840,D44014,1,29490,6,0.7812817904374364
1807.0,BLANCA GENOVEVA PAREDES GUEVARA,4,4957,D44014,1,29490,6,1.0085452695829094
1808.0,JUAN CARLOS GRANADOS BARRETO,5,3736,D44014,1,29490,6,0.7601220752797558
1809.0,MIRIAM LILIA LOPEZ MESONES,6,770,D44014,1,29490,6,0.15666327568667346
1586.0,JOSE ALBERTO ARRIOLA TUEROS,1,34982,D44015,1,160932,33,7.173253299530236
1587.0,MARIA DEL CARMEN ALVA PRIETO,2,25219,D44015,1,160932,33,5.171295951084931
1588.0,OSCAR ALFREDO SIUCE CONTRERAS,3,11387,D44015,1,160932,33,2.334967563940049
1589.0,JESSICA ESPERANZA PEREYRA FAJARDO,4,8299,D44015,1,160932,33,1.701756021176646
1590.0,PEDRO ENRIQUE MORALES MIRANDA,5,11803,D44015,1,160932,33,2.4202706733278654
1591.0,GLORIA ALBINA ALVARADO ROMERO,6,4749,D44015,1,160932,33,0.973808813660428
1592.0,ROGELIO RUIZ PORTOCARRERO,7,6879,D44015,1,160932,33,1.4105771381701588
1593.0,ANGELA PATRICIA MEJIA VARGAS MACHUCA,8,4732,D44015,1,160932,33,0.9703228692864067
1594.0,OSWALDO MARTIN MORENO RIVERA,9,4691,D44015,1,160932,33,0.9619155916784728
1595.0,MARIA ELEODORA ESPINOZA PAJILLA,10,6881,D44015,1,160932,33,1.410987249272985
1597.0,MELISSA BÖTTGER ALOR,12,2373,D44015,1,160932,33,0.48659682350309447
1598.0,JOSE ERNESTO PAJUELO OLIVERI,13,2448,D44015,1,160932,33,0.5019759898590709
1599.0,ANETH JHOANA ACOSTA LOPEZ,14,1737,D44015,1,160932,33,0.3561814928044143
