candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
CASAVECCHIA MARCO,133,,PSIUP,2,1,12381,33,0.3544947904046523
GILLONE VALTER,128,,PSIUP,2,1,12381,33,0.3411679185849285
GIOIOSA CARMELO,124,,PSIUP,2,1,12381,33,0.3305064211291495
MEOTTO GIORGIO,118,,PSIUP,2,1,12381,33,0.314514174945481
PODDIE ROMUALDO,115,,PSIUP,2,1,12381,33,0.3065180518536467
DEGASPERI GIAN PIERO,113,,PSIUP,2,1,12381,33,0.3011873031257572
MILETTO GIOVANNI,112,,PSIUP,2,1,12381,33,0.29852192876181244
LIBOI CAMILLO,108,,PSIUP,2,1,12381,33,0.28786043130603345
TRAVERS CARLO ALBERTO,108,,PSIUP,2,1,12381,33,0.28786043130603345
CUCCATO FERIANO,105,,PSIUP,2,1,12381,33,0.27986430821419916
VARINI CARLO,72,,PSIUP,2,1,12381,33,0.1919069542040223
LA MALFA GIORGIO,9006,Eletto,PRI,3,1,41008,33,7.247317596566524
ALESSIO SILVANO,8019,,PRI,3,1,41008,33,6.453057939914163
ALTEA ETTORE,2716,,PRI,3,1,41008,33,2.1856223175965663
MARCIANTE VED. BIFFI GENTILI GIOVANNA,1653,,PRI,3,1,41008,33,1.3302038626609443
BAIRATI PAOLO,1412,,PRI,3,1,41008,33,1.136266094420601
CARULLO LUIGI,1379,,PRI,3,1,41008,33,1.1097103004291846
CIARLI PIERCARLO,1223,,PRI,3,1,41008,33,0.9841738197424893
MAFFEI GAETANO,1097,,PRI,3,1,41008,33,0.8827789699570815
DONDONA GIUSEPPE,1073,,PRI,3,1,41008,33,0.8634656652360515
CHIARINO FERRUCCIO,1056,,PRI,3,1,41008,33,0.8497854077253219
BIASCI ALBERTO,927,,PRI,3,1,41008,33,0.7459763948497854
GIUGLAR ORESTE,825,,PRI,3,1,41008,33,0.6638948497854077
BRUNO GIANCARLO,810,,PRI,3,1,41008,33,0.651824034334764
TUCCI GUIDO,747,,PRI,3,1,41008,33,0.6011266094420601
PASTORE CARLO,735,,PRI,3,1,41008,33,0.591469957081545
PERETTI CARLO,703,,PRI,3,1,41008,33,0.5657188841201717
JORIO ALBERTO,688,,PRI,3,1,41008,33,0.5536480686695279
PORTA GUIDO,660,,PRI,3,1,41008,33,0.5311158798283262
BRANDINO GIOVANNI,645,,PRI,3,1,41008,33,0.5190450643776824
TAZZETTI ARNALDO,608,,PRI,3,1,41008,33,0.4892703862660944
PLANTAMURA VITO,556,,PRI,3,1,41008,33,0.44742489270386265
VIZZARI VINCENZO,538,,PRI,3,1,41008,33,0.43293991416309013
CUTUGNO GIUSEPPE,513,,PRI,3,1,41008,33,0.41282188841201717
D'ALESSANDRO GINO,507,,PRI,3,1,41008,33,0.40799356223175964
LORO QUIRICO,479,,PRI,3,1,41008,33,0.3854613733905579
GUERRA ALDO,409,,PRI,3,1,41008,33,0.3291309012875536
VOLKHART MAURIZIO,390,,PRI,3,1,41008,33,0.3138412017167382
RENDA ISIDORO,331,,PRI,3,1,41008,33,0.266362660944206
QUARANTA PIETRO,294,,PRI,3,1,41008,33,0.23658798283261803
MANZELLA SALVATORE,275,,PRI,3,1,41008,33,0.22129828326180256
LOFFELHOLZ MARCO,273,,PRI,3,1,41008,33,0.21968884120171675
CRUZZOLA GUIDO,245,,PRI,3,1,41008,33,0.19715665236051502
ZANOTTI DANTE,216,,PRI,3,1,41008,33,0.17381974248927037
BRISCA IN MENAPACE LIDIA,676,,MANIFESTO,4,1,4437,21,3.1994590939824206
VERMICELLI GINO,557,,MANIFESTO,4,1,4437,21,2.636240703177823
ACHILLI ENRICO,483,,MANIFESTO,4,1,4437,21,2.286004056795132
MONTANI GIANNI ELIA,370,,MANIFESTO,4,1,4437,21,1.751183231913455
MILANI ELISEO,324,,MANIFESTO,4,1,4437,21,1.5334685598377282
BERTACCINI DANIELE SERGIO,236,,MANIFESTO,4,1,4437,21,1.116970926301555
DE CANDIA ANDREA,203,,MANIFESTO,4,1,4437,21,0.9607843137254902
CAVALLOTTO MARIO,176,,MANIFESTO,4,1,4437,21,0.8329952670723462
CONTERNO ATTILIO,167,,MANIFESTO,4,1,4437,21,0.7903989181879648
RIO RICCARDO,157,,MANIFESTO,4,1,4437,21,0.7430696416497633
OMODEO ZORINI FRANCESCO,140,,MANIFESTO,4,1,4437,21,0.6626098715348209
D'AGOSTINI VINICIO,125,,MANIFESTO,4,1,4437,21,0.5916159567275185
FRONTINI LUCIANO,122,,MANIFESTO,4,1,4437,21,0.5774171737660582
MIRALDI ELIO,119,,MANIFESTO,4,1,4437,21,0.5632183908045977
TRUFFA CARLO,118,,MANIFESTO,4,1,4437,21,0.5584854631507775
GILARDI FIORENZO,107,,MANIFESTO,4,1,4437,21,0.506423258958756
TRAFICANTE ANTONIO,103,,MANIFESTO,4,1,4437,21,0.4874915483434753
TIRELLA GIOVANNI,94,,MANIFESTO,4,1,4437,21,0.444895199459094
RAZZANO ANGELO,74,,MANIFESTO,4,1,4437,21,0.35023664638269103
PIROLA GIOVANNI PIERO,51,,MANIFESTO,4,1,4437,21,0.2413793103448276
PATANE' LEONARDO,35,,MANIFESTO,4,1,4437,21,0.16565246788370522
ALPINO GIUSEPPE,24259,Eletto,PLI,5,1,124777,33,6.4158218261378295
CATELLA VITTORE,23882,Eletto,PLI,5,1,124777,33,6.316115950856328
ALTISSIMO RENATO,18044,Eletto,PLI,5,1,124777,33,4.772129478990519
DEMARCHI ENRICO,9568,,PLI,5,1,124777,33,2.530466351971918
PORTA STEFANO,5476,,PLI,5,1,124777,33,1.4482476738501486
PIETRI MASSIMO,5280,,PLI,5,1,124777,33,1.3964111975764764
CAVALLO GIORGIO,3668,,PLI,5,1,124777,33,0.9700826274072946
BASTIANINI ATTILIO,3153,,PLI,5,1,124777,33,0.8338796412800435
ARCARI MARIO,3112,,PLI,5,1,124777,33,0.8230362967534081
FIANDACA SALVATORE,2497,,PLI,5,1,124777,33,0.6603861288538753
CHIELI FABRIZIO,2146,,PLI,5,1,124777,33,0.5675565208331663
BELTRAMO EMILIO,1955,,PLI,5,1,124777,33,0.5170424036481083
AZARIO PAOLO,1931,,PLI,5,1,124777,33,0.5106950800227607
GREPPI GIAN LUIGI,1930,,PLI,5,1,124777,33,0.5104306082050378
TRAVERSO MARCELLO,1747,,PLI,5,1,124777,33,0.4620322655617622
BARELLA IN PANGALLO ALDA,1703,,PLI,5,1,124777,33,0.45039550558195823
VAGLIENTI GIOVANNI,1655,,PLI,5,1,124777,33,0.437700858331263
CANETTI FERDINANDO,1541,,PLI,5,1,124777,33,0.40755107111086175
BOROLI SILVANO,1394,,PLI,5,1,124777,33,0.3686737139056076
BRUSTIA GIUSEPPE,1270,,PLI,5,1,124777,33,0.33587920850797826
DALMASSO LUIGI,1042,,PLI,5,1,124777,33,0.27557963406717584
ZIGNOLI VITTORINO,1040,,PLI,5,1,124777,33,0.2750506904317302
GASTALDO FRANCO,900,,PLI,5,1,124777,33,0.23802463595053575
ROCCO GIULIO,837,,PLI,5,1,124777,33,0.22136291143399825
COREA CARLO,750,,PLI,5,1,124777,33,0.19835386329211313
LONGHI MADDALENA,699,,PLI,5,1,124777,33,0.18486580058824945
PILETTA FRANCO,662,,PLI,5,1,124777,33,0.1750803433325052
ORLANDO ALDO,538,,PLI,5,1,124777,33,0.14228583793487581
LURIA GIUSEPPE,480,,PLI,5,1,124777,33,0.1269464725069524
FIORETTA PIERO,448,,PLI,5,1,124777,33,0.11848337433982224
ROSSANO PAOLO,442,,PLI,5,1,124777,33,0.11689654343348534
SARI CARLO,408,,PLI,5,1,124777,33,0.10790450163090955
SABBATINI GIUSEPPE,320,,PLI,5,1,124777,33,0.0846309816713016
NICOLAZZI FRANCO,19842,Eletto,PSDI,6,1,95796,33,6.835212326193161
MAGLIANO TERENZIO,12540,Eletto,PSDI,6,1,95796,33,4.319804584742578
BOTTO ERMANNO,10779,,PSDI,6,1,95796,33,3.7131717399473883
MEDA DONATO,6270,,PSDI,6,1,95796,33,2.159902292371289
FURNARI BALDASSARE,5487,,PSDI,6,1,95796,33,1.8901728673431042
CARTA ANTONIO LUIGI,5423,,PSDI,6,1,95796,33,1.868126017787799
CERUTTI GIUSEPPE,3762,,PSDI,6,1,95796,33,1.2959413754227733
ALABISO GIROLAMO,3416,,PSDI,6,1,95796,33,1.1767505950144057
NICASTRI FRANCESCO,3210,,PSDI,6,1,95796,33,1.1057872980082675
BERTOLOTTO GIOVANNI BATTISTA,3185,,PSDI,6,1,95796,33,1.0971752474007266
RIGOLA TERESIO,2737,,PSDI,6,1,95796,33,0.9428473005135913
BARA GIUSEPPE,1853,,PSDI,6,1,95796,33,0.6383251910309408
BONINO PIETRO,1679,,PSDI,6,1,95796,33,0.5783853188024553
RIGOLONE CARLO,1638,,PSDI,6,1,95796,33,0.5642615558060879
COTTA-MORANDINI GIORGIO,1335,,PSDI,6,1,95796,33,0.4598835024426907
QUAGLINO ELIO,1272,,PSDI,6,1,95796,33,0.4381811349116873
BREZZO ERMENEGILDO,1247,,PSDI,6,1,95796,33,0.4295690843041463
ORDANO ROSALDO,1238,,PSDI,6,1,95796,33,0.42646874608543156
LAMA ERNESTO,1027,,PSDI,6,1,95796,33,0.3537830389577853
FENOGLIO ARMANDO,998,,PSDI,6,1,95796,33,0.3437930602530377
SCOTTI GIANNANGELO,832,,PSDI,6,1,95796,33,0.2866090442189653
CHIAMPO GIOVANNI,783,,PSDI,6,1,95796,33,0.26972942502818487
UBERTI ERNESTO,650,,PSDI,6,1,95796,33,0.22391331579606663
FERRERO GIOVANNI,581,,PSDI,6,1,95796,33,0.20014405611925343
FALCETTO ANGIOLO,575,,PSDI,6,1,95796,33,0.19807716397344358
RAGNI UMBERTO,572,,PSDI,6,1,95796,33,0.19704371790053865
GARETTO GIOVANNI,557,,PSDI,6,1,95796,33,0.19187648753601402
STORINO VED. MANTOVANI SOFIA,551,,PSDI,6,1,95796,33,0.18980959539020417
TERRENO GIORGIO,544,,PSDI,6,1,95796,33,0.1873982212200927
MOSCA ADLER,319,,PSDI,6,1,95796,33,0.10988976575222348
GASSINO LUIGI,318,,PSDI,6,1,95796,33,0.10954528372792183
SGHERZA RAFFAELE,310,,PSDI,6,1,95796,33,0.1067894275335087
RONCO ALDO,266,,PSDI,6,1,95796,33,0.0916322184642365
FROIO FRANCESCO,16256,Eletto,PSI,7,1,139495,33,3.8456432130183877
BATTINO - VITTORELLI PAOLO,15953,Eletto,PSI,7,1,139495,33,3.773963224488333
MASCIADRI CORNELIO,14571,Eletto,PSI,7,1,139495,33,3.447026775153231
MAGNANI VED. NOYA NARIA,12460,Eletto,PSI,7,1,139495,33,2.947632531631958
MALAN FRIDA,9420,,PSI,7,1,139495,33,2.228466970142299
MUSSA IVALDI-VERCELLI CARLO,9180,,PSI,7,1,139495,33,2.1716907416036415
MORETTI MICHELE,7422,,PSI,7,1,139495,33,1.755804867557977
FERRARIS GIUSEPPE,6253,,PSI,7,1,139495,33,1.4792573210509337
CANNA RINALDO,6250,,PSI,7,1,139495,33,1.4785476181942006
AMATO RAIMONDO,4356,,PSI,7,1,139495,33,1.03048854797663
PIRAZZI MAFFIOLA PLINIO,4331,,PSI,7,1,139495,33,1.0245743575038533
CARACCIOLO GIOVANNI,4210,,PSI,7,1,139495,33,0.9959496756156134
BIELLI FRANCO,2670,,PSI,7,1,139495,33,0.6316355424925625
COLOMBO ANTONIO,2384,,PSI,7,1,139495,33,0.5639772034839958
ARROTINO ASSUERO,2182,,PSI,7,1,139495,33,0.5161905444639593
MONCHINI GIUSEPPE,2027,,PSI,7,1,139495,33,0.4795225635327431
QUAZZA TAURINO,1942,,PSI,7,1,139495,33,0.45941431592530196
SCHEDA ROBERTO,1914,,PSI,7,1,139495,33,0.45279042259579194
MUSSANO GAUDENZIO,1784,,PSI,7,1,139495,33,0.4220366321373526
VERZA LUIGI,1709,,PSI,7,1,139495,33,0.4042940607190222
MUSUMECI LEONARDO,1429,,PSI,7,1,139495,33,0.338055127423922
MARUCCO GUIDO,1394,,PSI,7,1,139495,33,0.3297752607620345
DI PAOLA CARMINE,1370,,PSI,7,1,139495,33,0.32409763790816876
MARTINI MARIO,1073,,PSI,7,1,139495,33,0.25383705509158033
PARISI GIOVANNI BATTISTA,983,,PSI,7,1,139495,33,0.23254596938958386
TAMARIN ENZO,960,,PSI,7,1,139495,33,0.2271049141546292
RIVA-CAMBRINO LIVIO,881,,PSI,7,1,139495,33,0.2084160722606545
SABATINI GIUSEPPE,851,,PSI,7,1,139495,33,0.20131904369332235
GATTI GIOVANNI,849,,PSI,7,1,139495,33,0.2008459084555002
SGARLAZZETTA CAMILLO,821,,PSI,7,1,139495,33,0.1942220151259902
MAZZETTI AUGUSTO,682,,PSI,7,1,139495,33,0.16133911609735116
NOBILI ANTONIO,489,,PSI,7,1,139495,33,0.11568156564751425
SULIS PIETRO,439,,PSI,7,1,139495,33,0.10385318470196064
BONRIPOSI SERGIO ADRIANO,369,,PC(MARX-LEN)IT,8,1,1563,33,7.790786948176583
ANSELMINO ROBERTO,248,,PC(MARX-LEN)IT,8,1,1563,33,5.236084452975048
POLLIOTTI IN ASSUNTINO LUCIANA,202,,PC(MARX-LEN)IT,8,1,1563,33,4.264875239923224
PAVANI VITTORIO,89,,PC(MARX-LEN)IT,8,1,1563,33,1.8790786948176583
GERMINARIO GIUSEPPE,69,,PC(MARX-LEN)IT,8,1,1563,33,1.4568138195777351
ANSALONI IN FIORIO VALENTINA,58,,PC(MARX-LEN)IT,8,1,1563,33,1.2245681381957774
BARONE LEONARDO,46,,PC(MARX-LEN)IT,8,1,1563,33,0.9712092130518234
CULOSI NICOLO',42,,PC(MARX-LEN)IT,8,1,1563,33,0.8867562380038387
BONETTI MARIO,40,,PC(MARX-LEN)IT,8,1,1563,33,0.8445297504798465
FREDIANI MARTA,36,,PC(MARX-LEN)IT,8,1,1563,33,0.7600767754318618
STRANO ORESTE ARCANGELO GIU,36,,PC(MARX-LEN)IT,8,1,1563,33,0.7600767754318618
COGONI IN D'ANDREA BONARIA,31,,PC(MARX-LEN)IT,8,1,1563,33,0.654510556621881
CHIARIELLO RAFFAELE,28,,PC(MARX-LEN)IT,8,1,1563,33,0.5911708253358925
FORLANO GIUSEPPE,27,,PC(MARX-LEN)IT,8,1,1563,33,0.5700575815738963
DI NUNNO PASQUALE,23,,PC(MARX-LEN)IT,8,1,1563,33,0.4856046065259117
JERVASI ANTONIO,22,,PC(MARX-LEN)IT,8,1,1563,33,0.46449136276391556
ZANELLATO NADIA,19,,PC(MARX-LEN)IT,8,1,1563,33,0.40115163147792704
FUSARO MARCELLO,18,,PC(MARX-LEN)IT,8,1,1563,33,0.3800383877159309
GIOMMI EUGENIO,16,,PC(MARX-LEN)IT,8,1,1563,33,0.3378119001919386
GATTUSO VITALE,15,,PC(MARX-LEN)IT,8,1,1563,33,0.31669865642994244
CUCCU GIOVANNINO,13,,PC(MARX-LEN)IT,8,1,1563,33,0.2744721689059501
D'OTO DANTE,13,,PC(MARX-LEN)IT,8,1,1563,33,0.2744721689059501
MALANDRIN ALBA,12,,PC(MARX-LEN)IT,8,1,1563,33,0.2533589251439539
RISINI MARIO,12,,PC(MARX-LEN)IT,8,1,1563,33,0.2533589251439539
RUSSO ATTILIO,11,,PC(MARX-LEN)IT,8,1,1563,33,0.23224568138195778
SPAGNULO GIUSEPPE CIRO,11,,PC(MARX-LEN)IT,8,1,1563,33,0.23224568138195778
LAGANA' GIORGIO,10,,PC(MARX-LEN)IT,8,1,1563,33,0.21113243761996162
MOTTURA ANDREA,10,,PC(MARX-LEN)IT,8,1,1563,33,0.21113243761996162
PIRANI IN PAVANI PAOLA,10,,PC(MARX-LEN)IT,8,1,1563,33,0.21113243761996162
SCORNAIENGHI IN ESTATI ADRIANA,10,,PC(MARX-LEN)IT,8,1,1563,33,0.21113243761996162
VERNAZZA IN CAMPION FRANCESCA,8,,PC(MARX-LEN)IT,8,1,1563,33,0.1689059500959693
SECHI OTTAVIO,5,,PC(MARX-LEN)IT,8,1,1563,33,0.10556621880998081
LOVALENTE VED. CALABRESE VINCENZA,4,,PC(MARX-LEN)IT,8,1,1563,33,0.08445297504798464
CARRAFFA ELIGIO,116,,RINN.DEM.NAZ.,9,1,258,3,1.3488372093023255
DE SANTIS LEONARDO,74,,RINN.DEM.NAZ.,9,1,258,3,0.8604651162790697
FANTINO REMO,68,,RINN.DEM.NAZ.,9,1,258,3,0.7906976744186046
ABELLI TULLIO,25506,Eletto,MSI,10,1,99715,33,8.44103695532267
MAINA ALDO,16019,Eletto,MSI,10,1,99715,33,5.301378929950358
GALASSO ANDREA,8849,,MSI,10,1,99715,33,2.928516271373414
TOSCHI ELIOS,7665,,MSI,10,1,99715,33,2.5366795366795367
BARBARA GIUSEPPE,6543,,MSI,10,1,99715,33,2.165361279646994
PANDOLFO GIUSEPPE,3959,,MSI,10,1,99715,33,1.310204081632653
MASARACCHIO ANTONINO,2531,,MSI,10,1,99715,33,0.8376172090457805
MASCIOTTA ALDO,2412,,MSI,10,1,99715,33,0.7982349696635411
MILANESE MARIA IRENE,2302,,MSI,10,1,99715,33,0.7618312189740761
BOETTI VILLANIS-AUDIFREDI LUDOVICO,1874,,MSI,10,1,99715,33,0.6201875344732488
DI BRACCIO AUGUSTO,1759,,MSI,10,1,99715,33,0.5821290678433536
LUDA DI CORTEMIGLIA GIOVANNI,1717,,MSI,10,1,99715,33,0.5682294539437397
LABATE BRUNO,1700,,MSI,10,1,99715,33,0.5626034197462769
CORDERO DI MONTEZEMOLO GIULIO,1695,,MSI,10,1,99715,33,0.5609487038058467
BALDIOLI DARIO,1588,,MSI,10,1,99715,33,0.5255377826806398
MELONI UGO,1281,,MSI,10,1,99715,33,0.42393822393822395
BUSNENGO ANGELO,1267,,MSI,10,1,99715,33,0.4193050193050193
HENKE CARL-BRUNO,1140,,MSI,10,1,99715,33,0.3772752344180916
DI GIACOMO LUIGI,1066,,MSI,10,1,99715,33,0.3527854384997242
D'ORMEA ALFREDO,994,,MSI,10,1,99715,33,0.32895752895752894
FRANCESCONE ANGELO,984,,MSI,10,1,99715,33,0.32564809707666853
CODOVILLA FRANCESCO VITTORIO,802,,MSI,10,1,99715,33,0.26541643684500826
GAVAZZI REMO,694,,MSI,10,1,99715,33,0.2296745725317154
JASELLI CARLO,653,,MSI,10,1,99715,33,0.21610590182018755
PAROLA SILVIO,644,,MSI,10,1,99715,33,0.21312741312741312
VERCELLONE MARIO BRUNO,644,,MSI,10,1,99715,33,0.21312741312741312
CORRADINI ITALO,637,,MSI,10,1,99715,33,0.21081081081081082
ROSA NICOLO',583,,MSI,10,1,99715,33,0.19293987865416437
FLORIO LUIGI,529,,MSI,10,1,99715,33,0.17506894649751792
GIORDANI ROMOLO,505,,MSI,10,1,99715,33,0.16712630998345285
CAVALLERIS DANTE,476,,MSI,10,1,99715,33,0.15752895752895754
MULAS EUGENIO,450,,MSI,10,1,99715,33,0.14892443463872035
NEGRI FRANCO,247,,MSI,10,1,99715,33,0.08174296745725317
GHEDDO MARIO,722,,MOV.POL.LAV.,11,1,5806,33,4.103685842232173
CORSICO FRANCO,625,,MOV.POL.LAV.,11,1,5806,33,3.5523596279710645
MIGONE GIAN GIACOMO,620,,MOV.POL.LAV.,11,1,5806,33,3.523940750947296
RATTAZZI GIULIO CESARE,417,,MOV.POL.LAV.,11,1,5806,33,2.3701343437822944
AKOSMOFF SILVIO,310,,MOV.POL.LAV.,11,1,5806,33,1.761970375473648
BAIRATI PIERO,263,,MOV.POL.LAV.,11,1,5806,33,1.494832931450224
SCIUTO STEFANO,211,,MOV.POL.LAV.,11,1,5806,33,1.1992766104030312
RUTA RENATO,202,,MOV.POL.LAV.,11,1,5806,33,1.148122631760248
GROSSO LUIGI,174,,MOV.POL.LAV.,11,1,5806,33,0.9889769204271444
ZUCCHINETTI GREGORIO,174,,MOV.POL.LAV.,11,1,5806,33,0.9889769204271444
BIANCHI GIUSEPPE,172,,MOV.POL.LAV.,11,1,5806,33,0.9776093696176369
BRESCIANI RENATO,170,,MOV.POL.LAV.,11,1,5806,33,0.9662418188081295
FULLONE MARIA LUCIA,161,,MOV.POL.LAV.,11,1,5806,33,0.9150878401653462
MAGLIO PIETRO,137,,MOV.POL.LAV.,11,1,5806,33,0.7786772304512574
SIGNORELLI LUISA,134,,MOV.POL.LAV.,11,1,5806,33,0.7616259042369962
BONACCORSO ANTONIO,132,,MOV.POL.LAV.,11,1,5806,33,0.7502583534274888
FACCIOLI GIANNA,115,,MOV.POL.LAV.,11,1,5806,33,0.6536341715466758
VAUDAGNA MAURIZIO,112,,MOV.POL.LAV.,11,1,5806,33,0.6365828453324147
NELLI GIORGIO,103,,MOV.POL.LAV.,11,1,5806,33,0.5854288666896315
FICETTI GIACOMO,99,,MOV.POL.LAV.,11,1,5806,33,0.5626937650706166
FERRARIS MARIO,80,,MOV.POL.LAV.,11,1,5806,33,0.4547020323802963
BONAMINO PRIMO MARIO,79,,MOV.POL.LAV.,11,1,5806,33,0.44901825697554254
BOZOLI TERESIO,75,,MOV.POL.LAV.,11,1,5806,33,0.4262831553565277
PASCHETTA LUCIANO,72,,MOV.POL.LAV.,11,1,5806,33,0.40923182914226663
SPIRI GIOVANNI,68,,MOV.POL.LAV.,11,1,5806,33,0.3864967275232518
VERCELLIO CARLO,62,,MOV.POL.LAV.,11,1,5806,33,0.3523940750947296
GUARISO GINO,60,,MOV.POL.LAV.,11,1,5806,33,0.3410265242852222
SEVERI ROMANO,58,,MOV.POL.LAV.,11,1,5806,33,0.32965897347571477
DI MARTINO GIORGIO,56,,MOV.POL.LAV.,11,1,5806,33,0.31829142266620736
COLAPIETRA VINCENZO,55,,MOV.POL.LAV.,11,1,5806,33,0.3126076472614537
PATALANI STANISLAO,34,,MOV.POL.LAV.,11,1,5806,33,0.1932483637616259
SCAGNO ROBERTO,34,,MOV.POL.LAV.,11,1,5806,33,0.1932483637616259
MACCARRI PORFIRIO,20,,MOV.POL.LAV.,11,1,5806,33,0.11367550809507407
SCALFARO OSCAR LUIGI,114187,Eletto,DC,12,1,794518,33,4.7427131921492025
ARNAUD GIAN ALDO,77916,Eletto,DC,12,1,794518,33,3.236211136815025
BOTTA GIUSEPPE,77617,Eletto,DC,12,1,794518,33,3.2237922866442297
DONAT CATTIN CARLO,72024,Eletto,DC,12,1,794518,33,2.991489179603231
STELLA CARLO,56586,Eletto,DC,12,1,794518,33,2.3502777784770137
ZOLLA MICHELE,52243,Eletto,DC,12,1,794518,33,2.169892941380812
PENSA MAURIZIO,44337,Eletto,DC,12,1,794518,33,1.8415202676339617
COSTAMAGNA GIUSEPPE,40406,Eletto,DC,12,1,794518,33,1.678247692311565
BODRATO GUIDO,39935,Eletto,DC,12,1,794518,33,1.6586848881963656
PICCHIONI ROLANDO,35098,Eletto,DC,12,1,794518,33,1.4577819508179801
GIORDANO ALESSANDRO,33758,Eletto,DC,12,1,794518,33,1.402125565437158
BORRA CARLO,31444,Eletto,DC,12,1,794518,33,1.3060144641153504
CURTI AURELIO,26880,,DC,12,1,794518,33,1.1164504768929087
MASUELLO PIETRO,23272,,DC,12,1,794518,33,0.9665935825242474
CANTONO RAIMONDO,13504,,DC,12,1,794518,33,0.560883453867628
