candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
RUMOR MARIANO,43002,Eletto,DC,1,9,759940,24,1.358065110403453
PIASENTI PARIDE,40957,Eletto,DC,1,9,759940,24,1.2934810642945496
STORCHI FERDINANDO,37253,Eletto,DC,1,9,759940,24,1.1765034081638024
SPIAZZI EUGENIO,37072,,DC,1,9,759940,24,1.1707871674079533
VALANDRO GIGLIOLA,36361,Eletto,DC,1,9,759940,24,1.1483327631128772
SAGGIN MARIO,34909,Eletto,DC,1,9,759940,24,1.102476511303524
GUI LUIGI,33742,Eletto,DC,1,9,759940,24,1.065620970076585
BETTIOL GIUSEPPE,33544,Eletto,DC,1,9,759940,24,1.059367844829855
POLETTO MARIANO,28885,Eletto,DC,1,9,759940,24,0.9122299128878596
MORO FRANCESCO,28806,Eletto,DC,1,9,759940,24,0.9097349790772956
TOMMASI ROMANO,28618,Eletto,DC,1,9,759940,24,0.9037976682369661
MARZAROTTO ACHILLE,28224,Eletto,DC,1,9,759940,24,0.8913545806247861
GUARIENTO ANTONIO,28171,Eletto,DC,1,9,759940,24,0.8896807642708635
TOSATO EGIDIO,27829,Eletto,DC,1,9,759940,24,0.8788799115719662
FINA BORTOLO,26981,Eletto,DC,1,9,759940,24,0.8520988499092034
CIMENTI FIORENZO,26746,Eletto,DC,1,9,759940,24,0.8446772113587915
TOMBA UMBERTO,26714,Eletto,DC,1,9,759940,24,0.8436666052583098
BREGANZE UBERTO,21428,,DC,1,9,759940,24,0.6767271100350027
GUINDANI FRANCESCO,19401,,DC,1,9,759940,24,0.6127115298576203
ROMANATO GIUSEPPE,17411,,DC,1,9,759940,24,0.5498644629839198
FROSI RODOLFO,17086,,DC,1,9,759940,24,0.5396004947759033
RIZZI ALMEREIS,14032,,DC,1,9,759940,24,0.44315077506118905
PARRI ENRICO,647,,PRI,2,9,3459,21,3.928013876843018
PEZZANGORA LUDOVICO,483,,PRI,2,9,3459,21,2.93235039028621
ALDIGHIERI STEFANO,296,,PRI,2,9,3459,21,1.7970511708586296
RONZANI IACOPO,267,,PRI,2,9,3459,21,1.6209887250650477
FRACASSO ANGELO DOMENICO,244,,PRI,2,9,3459,21,1.4813529921942759
ZEN CARLO,196,,PRI,2,9,3459,21,1.1899392888117952
ANSELMI ORFEO ALESSANDRO,183,,PRI,2,9,3459,21,1.1110147441457068
PADOVANI EMILIO,158,,PRI,2,9,3459,21,0.9592367736339983
TOMMASI MARCELLO,134,,PRI,2,9,3459,21,0.813529921942758
BEZZI SILVIO,122,,PRI,2,9,3459,21,0.7406764960971379
PAGANINI PAOLO,110,,PRI,2,9,3459,21,0.6678230702515178
BERSANI IDA,102,,PRI,2,9,3459,21,0.619254119687771
MASINI ODOARDO PLINIO,91,,PRI,2,9,3459,21,0.5524718126626192
TRIMELONI CORNELIO,80,,PRI,2,9,3459,21,0.4856895056374675
CANILLI CARLO,62,,PRI,2,9,3459,21,0.3764093668690373
RAVERDINO GIO BATTISTA,57,,PRI,2,9,3459,21,0.3460537727666956
GALLINARO GIUSEPPE,48,,PRI,2,9,3459,21,0.29141370338248046
VALGIMIGLI GINO,47,,PRI,2,9,3459,21,0.28534258456201217
TASSONI GIUSEPPE,46,,PRI,2,9,3459,21,0.2792714657415438
BERTOLINI ETTORE,43,,PRI,2,9,3459,21,0.2610581092801388
RAMPAZZO FERRUCCIO,43,,PRI,2,9,3459,21,0.2610581092801388
MARCHETTO PIETRO,2465,,MSI,3,9,10942,28,6.307804788886858
SAVOIA ANGELO,1765,,MSI,3,9,10942,28,4.516541765673551
CIONE DOMENICO EDMONDO,1098,,MSI,3,9,10942,28,2.809723999268872
FILOSA VINCENZO,792,,MSI,3,9,10942,28,2.026686163407055
BORGATO ANTONIO,553,,MSI,3,9,10942,28,1.415097788338512
STOPPA LUIGI,459,,MSI,3,9,10942,28,1.1745567537927253
GRIECO GABRIELE,452,,MSI,3,9,10942,28,1.1566441235605922
BERLANDA ALDO,390,,MSI,3,9,10942,28,0.9979893986474137
LUCHETTI GLAUCO,354,,MSI,3,9,10942,28,0.9058673003107293
CRUCIANI ACHILLE,342,,MSI,3,9,10942,28,0.8751599341985011
ZANNINI ITALO,337,,MSI,3,9,10942,28,0.8623651983184062
DE GIGLIO ANGELO,234,,MSI,3,9,10942,28,0.5987936391884482
GIACOMETTI EMILIO,208,,MSI,3,9,10942,28,0.5322610126119539
COLLAVO GIOVANNI,171,,MSI,3,9,10942,28,0.43757996709925057
CASAGRANDE ANTONIO,150,,MSI,3,9,10942,28,0.3838420764028514
ERRANTE GIO BATTA,146,,MSI,3,9,10942,28,0.37360628769877535
ZANINI VITTORINO,145,,MSI,3,9,10942,28,0.37104734052275634
NICOSIA GAETANO,141,,MSI,3,9,10942,28,0.3608115518186803
SCATTAGLIA NAZARENO,120,,MSI,3,9,10942,28,0.3070736611222811
PELLEGRINO IGNAZIO,95,,MSI,3,9,10942,28,0.24309998172180589
ZINK OSCAR,93,,MSI,3,9,10942,28,0.23798208736976786
DRUDI ALDO,82,,MSI,3,9,10942,28,0.20983366843355877
MARTINELLI MARIO,79,,MSI,3,9,10942,28,0.20215682690550174
CONFORTO RUGGERO,65,,MSI,3,9,10942,28,0.16633156644123562
PISANELLI LILIANA,61,,MSI,3,9,10942,28,0.15609577773715957
SANTUCCI RODOLFO,55,,MSI,3,9,10942,28,0.1407420946810455
LODOLI RENZO,47,,MSI,3,9,10942,28,0.12027051727289344
PASQUALOTTO CARLO,43,,MSI,3,9,10942,28,0.1100347285688174
LAVERDA FRANCESCO,149,,AS.NAZ.CONG.DIS.GUER,4,9,276,4,2.1594202898550723
SAVIGNAGO ANGELO,53,,AS.NAZ.CONG.DIS.GUER,4,9,276,4,0.7681159420289855
BASSI GIUSEPPE,38,,AS.NAZ.CONG.DIS.GUER,4,9,276,4,0.5507246376811594
KLEVISSER RENATO,36,,AS.NAZ.CONG.DIS.GUER,4,9,276,4,0.5217391304347826
GIOVANNINI ALBERTO,3977,,BLOCCO NAZIONALE,5,9,28973,26,3.568908984226694
FARINA LUIGI,3975,,BLOCCO NAZIONALE,5,9,28973,26,3.5671142097815207
LUCATELLO GUIDO,2534,,BLOCCO NAZIONALE,5,9,28973,26,2.273979222034308
CARTERI LUCIANO,1942,,BLOCCO NAZIONALE,5,9,28973,26,1.7427259862630726
ALBERGANTI GIANNINO,1866,,BLOCCO NAZIONALE,5,9,28973,26,1.674524557346495
DE MARZI MARIANO,1433,,BLOCCO NAZIONALE,5,9,28973,26,1.2859558899665207
ALLEVA SPARTACO,1363,,BLOCCO NAZIONALE,5,9,28973,26,1.2231387843854624
BACCHIOCCHI QUINTO BRUNO,1272,,BLOCCO NAZIONALE,5,9,28973,26,1.1414765471300867
ROGNONI ARTURO,1233,,BLOCCO NAZIONALE,5,9,28973,26,1.1064784454492114
MAZZA ALBERTO,1096,,BLOCCO NAZIONALE,5,9,28973,26,0.9835363959548545
TESO GIOVANNI,1091,,BLOCCO NAZIONALE,5,9,28973,26,0.9790494598419218
BONOMI ANTONIO,740,,BLOCCO NAZIONALE,5,9,28973,26,0.6640665447140441
BUSATTA PIETRO,735,,BLOCCO NAZIONALE,5,9,28973,26,0.6595796086011114
GALUPPO ETTORE,725,,BLOCCO NAZIONALE,5,9,28973,26,0.6506057363752459
BASSANI ALDO,666,,BLOCCO NAZIONALE,5,9,28973,26,0.5976598902426397
MORGANTE GIOVANNI,626,,BLOCCO NAZIONALE,5,9,28973,26,0.5617644013391778
REOLON GIUSEPPE,539,,BLOCCO NAZIONALE,5,9,28973,26,0.48369171297414837
BRUNELLI BONETTI BRUNO,512,,BLOCCO NAZIONALE,5,9,28973,26,0.4594622579643116
KELLNER ARTURO,483,,BLOCCO NAZIONALE,5,9,28973,26,0.43343802850930174
BERTOLAZZI GUIDO,456,,BLOCCO NAZIONALE,5,9,28973,26,0.40920857349946504
FRIGO FORTUNATO,372,,BLOCCO NAZIONALE,5,9,28973,26,0.33382804680219513
ARMOSINO MARIA,329,,BLOCCO NAZIONALE,5,9,28973,26,0.29524039623097365
GIANESINI GIUSEPPE,301,,BLOCCO NAZIONALE,5,9,28973,26,0.27011355399855036
MARCHIORI DANTE,287,,BLOCCO NAZIONALE,5,9,28973,26,0.25755013288233874
SILIMBANI AMERIGO,255,,BLOCCO NAZIONALE,5,9,28973,26,0.22883374175956925
BERTINO MARCO,165,,BLOCCO NAZIONALE,5,9,28973,26,0.14806889172678012
BONGIOVANNI UMBERTO CESARE,83,,BLOCCO POP.UNIONISTA,6,9,573,16,2.317626527050611
ZUANAZZI MARIO,78,,BLOCCO POP.UNIONISTA,6,9,573,16,2.1780104712041886
PROVOLO EVERARDO,70,,BLOCCO POP.UNIONISTA,6,9,573,16,1.9546247818499127
BONGIOVANNI GIOVANNI BRUNO,59,,BLOCCO POP.UNIONISTA,6,9,573,16,1.6474694589877836
LONGO UGO,43,,BLOCCO POP.UNIONISTA,6,9,573,16,1.2006980802792322
ZAMPIRON ANTONIO,33,,BLOCCO POP.UNIONISTA,6,9,573,16,0.9214659685863874
PIVETTA STEFANO,31,,BLOCCO POP.UNIONISTA,6,9,573,16,0.8656195462478184
FACCINI VAIFRO,27,,BLOCCO POP.UNIONISTA,6,9,573,16,0.7539267015706806
MILANI GIUSEPPE,27,,BLOCCO POP.UNIONISTA,6,9,573,16,0.7539267015706806
PISONI ADRIANO,22,,BLOCCO POP.UNIONISTA,6,9,573,16,0.6143106457242583
TOSCANO VINCENZO,22,,BLOCCO POP.UNIONISTA,6,9,573,16,0.6143106457242583
FABRIS OLIVIERO,22,,BLOCCO POP.UNIONISTA,6,9,573,16,0.6143106457242583
FABRIS ANGELO,18,,BLOCCO POP.UNIONISTA,6,9,573,16,0.5026178010471204
PERUZZO MARIO,18,,BLOCCO POP.UNIONISTA,6,9,573,16,0.5026178010471204
STOCCO ARTURO,15,,BLOCCO POP.UNIONISTA,6,9,573,16,0.418848167539267
FABBRI GIOVANNI,5,,BLOCCO POP.UNIONISTA,6,9,573,16,0.13961605584642234
PESENTI ANTONIO,57237,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,3.8458525909607935
ROSSI MARIA MADDALENA,56589,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,3.8023123551178495
CAVAZZINI SEVERINO,47642,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,3.201148018564113
VALTER RICCARDO,44958,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,3.02080543677019
MATTEOTTI CARLO,25085,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,1.6855043458645895
COSTA GASTONE,23820,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,1.6005068175600765
CESSI ROBERTO,22937,Eletto,FR.DEMOCR.POPOLARE,7,9,416718,28,1.5411765270518671
MORIN UGO,21624,,FR.DEMOCR.POPOLARE,7,9,416718,28,1.4529537960923213
BUSETTO FRANCO,18772,,FR.DEMOCR.POPOLARE,7,9,416718,28,1.2613230050057833
FOGAGNOLO ALBERTO,16986,,FR.DEMOCR.POPOLARE,7,9,416718,28,1.1413185895497675
TOMBA TULLIO,15991,,FR.DEMOCR.POPOLARE,7,9,416718,28,1.0744628261798146
RIPAMONTI GIOVANNI,12885,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.8657653377103941
FAGGIONATO GIUSEPPE,11215,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.7535551620040412
FERRARA ADELO,11124,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.7474407153038746
FACCIO LUIGI,10541,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.7082679413896208
NOVARETTI FRANCESCO,4285,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.2879165286836662
BONFANTI FRANCESCO,2171,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.14587322841825887
RIZZIERI LINO,2109,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.14170734165550805
LAMONACA GIACINTO,2107,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.14157295821154833
FRANCHINI FERRUCCIO,1571,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.10555819523034762
GIURIATI ANTONIO,1442,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.0968904630949467
MANFRON GINO,1320,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.08869307301340475
QUAGLIO ARTURO,969,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.06510877859847666
TURRA FRANCESCO,945,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.06349617727096021
SARTORI ALBERTO,834,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.056037896131196634
OMIZZOLO FERDINANDO,805,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.054089336193780924
STERCHELE MARIA,458,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.030773808666772255
TOSONI ROSA,296,,FR.DEMOCR.POPOLARE,7,9,416718,28,0.019888749706036216
FOSCARI ADRIANO,313,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,2.7041036717062634
LAURO DOMENICO,276,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,2.384449244060475
DI SEREGO ALIGHIERI DANTE,274,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,2.367170626349892
CHINAGLIA LINNEO,232,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,2.0043196544276456
DE SIMON FRIDA,150,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,1.2958963282937366
MOLINARI ROBERTO,141,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,1.2181425485961124
ARMELLINI CANDIDO,131,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,1.1317494600431965
AGGIO ORAZIO,110,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.9503239740820735
BOVE FRANCESCO,107,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.9244060475161987
CAGNI MANFREDO,107,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.9244060475161987
MORELLI ANDREA,105,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.9071274298056156
DAL LAGO PRIMO,66,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.5701943844492441
LOVADINA MARIO,62,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.5356371490280778
PEDERZANI ADELMO,57,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.4924406047516199
FONTE VIIRGINIO,47,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.4060475161987041
ROSOLINI PIETRO,39,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.3369330453563715
CHIOZZOTTO ENRICO,36,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.31101511879049676
DE LUCA GINEVRA,35,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.3023758099352052
TOFFOLO GIULIO,15,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.12958963282937366
OLIVA RENATO,12,,P.NAZ.MON.ALL.D.LAV.,8,9,2315,20,0.10367170626349892
TUROLLA ITALO,147,,P.DEM.IND.PENSIONATI,9,9,338,4,1.7396449704142012
ALOCCO VITTORIO,67,,P.DEM.IND.PENSIONATI,9,9,338,4,0.7928994082840237
CESTARI RICCARDO,66,,P.DEM.IND.PENSIONATI,9,9,338,4,0.7810650887573964
JANORA FIILIPPO,58,,P.DEM.IND.PENSIONATI,9,9,338,4,0.6863905325443787
MARCHETTO VITO,24,,P.ESISTENZIALISTA IT,10,9,66,9,3.272727272727273
MODENA ANGELO,10,,P.ESISTENZIALISTA IT,10,9,66,9,1.3636363636363635
CHINATO GIUSEPPE,7,,P.ESISTENZIALISTA IT,10,9,66,9,0.9545454545454546
LANZA ANACLETO,6,,P.ESISTENZIALISTA IT,10,9,66,9,0.8181818181818182
MARCHETTO TURIDDO,6,,P.ESISTENZIALISTA IT,10,9,66,9,0.8181818181818182
FRANCESCHINI ANGELO,5,,P.ESISTENZIALISTA IT,10,9,66,9,0.6818181818181818
GRANETTO GUSTAVO,3,,P.ESISTENZIALISTA IT,10,9,66,9,0.4090909090909091
SERAFIN GINO,3,,P.ESISTENZIALISTA IT,10,9,66,9,0.4090909090909091
CRESTANINI GIULIO,2,,P.ESISTENZIALISTA IT,10,9,66,9,0.2727272727272727
MENEGHESSO BRUNO,32,,RAGGRUP.POP.ITALIANO,11,9,122,7,1.8360655737704918
FANTATO CARLO,19,,RAGGRUP.POP.ITALIANO,11,9,122,7,1.0901639344262295
MONTESELLO GIOCONDO,18,,RAGGRUP.POP.ITALIANO,11,9,122,7,1.0327868852459017
AGAZZI ZEFFERINO,16,,RAGGRUP.POP.ITALIANO,11,9,122,7,0.9180327868852459
CALANDRINO IGNAZIO,13,,RAGGRUP.POP.ITALIANO,11,9,122,7,0.7459016393442623
SEMENZATO FERRUCCIO,13,,RAGGRUP.POP.ITALIANO,11,9,122,7,0.7459016393442623
SVIZZERO GIUSEPPE,11,,RAGGRUP.POP.ITALIANO,11,9,122,7,0.6311475409836066
CAVINATO ANTONIO,3527,Eletto,UNITA' SOCIALISTA,12,9,44473,28,2.2205832752456547
CASTELLARIN BRUNO,3179,Eletto,UNITA' SOCIALISTA,12,9,44473,28,2.001484046500124
CODIGNOLA TRISTANO,2785,,UNITA' SOCIALISTA,12,9,44473,28,1.753423425449149
ZANELLA CARLO,2538,,UNITA' SOCIALISTA,12,9,44473,28,1.597913340678614
MADDALENA ANTONIO,2459,,UNITA' SOCIALISTA,12,9,44473,28,1.5481752973714389
ZANONI ARTURO,2424,,UNITA' SOCIALISTA,12,9,44473,28,1.5261394553999055
ROSSI GIUSEPPE,2288,,UNITA' SOCIALISTA,12,9,44473,28,1.4405144694533762
NOCENTI DINO ALDO,2108,,UNITA' SOCIALISTA,12,9,44473,28,1.327187282171205
SILVESTRI PRIMO,2094,,UNITA' SOCIALISTA,12,9,44473,28,1.3183729453825916
DE MARIA MAARCELLO,2018,,UNITA' SOCIALISTA,12,9,44473,28,1.2705236885301194
MARIANI ENRICO,1949,,UNITA' SOCIALISTA,12,9,44473,28,1.2270816000719538
CANDIDO ALESSANDRO,1946,,UNITA' SOCIALISTA,12,9,44473,28,1.225192813617251
VISENTIN ITALO,1880,,UNITA' SOCIALISTA,12,9,44473,28,1.183639511613788
MARINI GIAMPIETRO,1847,,UNITA' SOCIALISTA,12,9,44473,28,1.1628628606120568
PERIN SERGIO,1535,,UNITA' SOCIALISTA,12,9,44473,28,0.96642906932296
UMBRIANO AMEDEO,1154,,UNITA' SOCIALISTA,12,9,44473,28,0.7265531895756976
BERION GIUSEPPE,1152,,UNITA' SOCIALISTA,12,9,44473,28,0.7252939986058957
CARMAGNANI DANIELE,1031,,UNITA' SOCIALISTA,12,9,44473,28,0.6491129449328806
CAVALCOLI ANTONIO,959,,UNITA' SOCIALISTA,12,9,44473,28,0.6037820700200122
DALL'AGLIO ADELCHI,877,,UNITA' SOCIALISTA,12,9,44473,28,0.5521552402581341
BOSIO GIUSEPPE ELISEO,852,,UNITA' SOCIALISTA,12,9,44473,28,0.5364153531356104
MAZZAGGIO MARIO,825,,UNITA' SOCIALISTA,12,9,44473,28,0.5194162750432847
MINETTO SANTE,759,,UNITA' SOCIALISTA,12,9,44473,28,0.4778629730398219
LORENZONI ANTONIO,630,,UNITA' SOCIALISTA,12,9,44473,28,0.3966451554875992
VERONESE IOSE',567,,UNITA' SOCIALISTA,12,9,44473,28,0.3569806399388393
PERCACINI LUIGI,495,,UNITA' SOCIALISTA,12,9,44473,28,0.3116497650259708
GURIAN GAETANO,320,,UNITA' SOCIALISTA,12,9,44473,28,0.20147055516830437
ZANINI EUGENIO,275,,UNITA' SOCIALISTA,12,9,44473,28,0.17313875834776157
SARTOR DOMENICO,30367,Eletto,DC,1,10,315345,17,1.6370609966861691
MENTASTI PIETRO,27159,Eletto,DC,1,10,315345,17,1.4641202492508205
FERRARESE ANTONIO,25824,Eletto,DC,1,10,315345,17,1.3921514531703372
FRANCESCHINI FRANCESCO,24914,Eletto,DC,1,10,315345,17,1.343094071572405
PONTI GIOVANNI,24608,Eletto,DC,1,10,315345,17,1.3265978531449683
VISENTIN ANGELO,21991,Eletto,DC,1,10,315345,17,1.185517449143002
LOMBARDI RUGGERO,21083,Eletto,DC,1,10,315345,17,1.136567885966164
DAL CANTON MARIA PIA,18416,Eletto,DC,1,10,315345,17,0.992792021436839
LIZIER PIETRO,18337,Eletto,DC,1,10,315345,17,0.9885331938036119
BASTIANETTO CELESTE,18209,Eletto,DC,1,10,315345,17,0.9816328148535731
GATTO EUGENIO,17604,,DC,1,10,315345,17,0.9490177424725301
MORO GIROLAMO LINO,15030,,DC,1,10,315345,17,0.8102554345240927
PAVAN ANTONIO,13103,,DC,1,10,315345,17,0.7063723857996798
D'ESTE IDA,12394,,DC,1,10,315345,17,0.6681507555217302
DA VILLA ANTONIO,11853,,DC,1,10,315345,17,0.6389858726157066
FONTANA ARMANDO,7235,,DC,1,10,315345,17,0.39003313830883635
MARANGONI MARINO,7218,,DC,1,10,315345,17,0.38911668172953434
VISENTINI BRUNO,1006,,PRI,2,10,4731,17,3.614880574931304
DALLA ROSA GUIDO,904,,PRI,2,10,4731,17,3.2483618685267386
TESSARI TEODOLFO,586,,PRI,2,10,4731,17,2.1056859015007396
MAGRINI LUCIANO,389,,PRI,2,10,4731,17,1.3978017332487847
COLOGNESE ANTONIO,335,,PRI,2,10,4731,17,1.2037624180934263
DALLA MAN FRANCO,233,,PRI,2,10,4731,17,0.8372437116888607
CEOLIN VALENTINO,168,,PRI,2,10,4731,17,0.6036778693722258
AGOSTINETTI GIUSEPPE,167,,PRI,2,10,4731,17,0.6000845487212005
SIGNORI ACHILLE,163,,PRI,2,10,4731,17,0.5857112661171
PASETTI GIUSEPPE,153,,PRI,2,10,4731,17,0.5497780596068484
STANCARI GIUSEPPE,104,,PRI,2,10,4731,17,0.37370534770661595
ROBERTO BERNARDINO,100,,PRI,2,10,4731,17,0.3593320651025153
MORELLI VINCENZO,99,,PRI,2,10,4731,17,0.3557387444514902
RASI GASTONE,89,,PRI,2,10,4731,17,0.3198055379412386
VALGIMIGLI GINO,88,,PRI,2,10,4731,17,0.3162122172902135
FURLAN FERRUCCIO,77,,PRI,2,10,4731,17,0.2766856901289368
PAROLINI ERMES,70,,PRI,2,10,4731,17,0.25153244557176074
DE TOTTO GIOVANNI,1604,,MSI,3,10,6564,16,3.9098110907982937
BELTRAMETTI EDGARDO,803,,MSI,3,10,6564,16,1.9573430834856795
DUDAN RENATO,609,,MSI,3,10,6564,16,1.4844606946983547
SBROJAVACCA ACHILLE,593,,MSI,3,10,6564,16,1.445460085313833
PENTIMALLI RICCARDO,516,,MSI,3,10,6564,16,1.2577696526508226
BETTIOL MARIO,431,,MSI,3,10,6564,16,1.0505789152955516
DE ANNA ROBERTO,337,,MSI,3,10,6564,16,0.8214503351614869
GUGLIELMI MARIO,311,,MSI,3,10,6564,16,0.7580743449116393
SCARPA AURELIO,252,,MSI,3,10,6564,16,0.6142595978062158
COSTAPERARIA MAFALDA,247,,MSI,3,10,6564,16,0.6020719073735528
AMELIO FORTUNATO,195,,MSI,3,10,6564,16,0.4753199268738574
SAVOIA ANGELO,158,,MSI,3,10,6564,16,0.38513101767215113
VERGANI EUGENIO,154,,MSI,3,10,6564,16,0.3753808653260207
GERARDI MARCELLO,148,,MSI,3,10,6564,16,0.3607556368068251
TOMASI BORTOLO,146,,MSI,3,10,6564,16,0.3558805606337599
VITALE STEFANO,60,,MSI,3,10,6564,16,0.14625228519195613
LEVADA ANTONIO,1981,,BLOCCO NAZIONALE,4,10,11889,17,2.8326183867440493
BENEDETTI VITTORIO,1297,,BLOCCO NAZIONALE,4,10,11889,17,1.8545714526032466
MONTERUMICI STEFANO,1245,,BLOCCO NAZIONALE,4,10,11889,17,1.7802170073176886
BON MARINO,831,,BLOCCO NAZIONALE,4,10,11889,17,1.1882412313903608
NIZZOLI ERIO,809,,BLOCCO NAZIONALE,4,10,11889,17,1.1567835814618554
BRANDOLINI D'ADDA GIOVANNI,714,,BLOCCO NAZIONALE,4,10,11889,17,1.0209437294978552
PIETRIBONI ERNESTO,667,,BLOCCO NAZIONALE,4,10,11889,17,0.9537387501051392
MONTICELLI FULVIO,648,,BLOCCO NAZIONALE,4,10,11889,17,0.9265707797123391
ALESSANDRI ALESSANDRO,629,,BLOCCO NAZIONALE,4,10,11889,17,0.8994028093195391
AGRO' FRANCESCO,601,,BLOCCO NAZIONALE,4,10,11889,17,0.8593658003196232
GREGORI ALFREDO,550,,BLOCCO NAZIONALE,4,10,11889,17,0.7864412482126335
DE ZULIANI GIUSEPPE,472,,BLOCCO NAZIONALE,4,10,11889,17,0.6749095802842964
ARCANGELI ALESSANDRO,419,,BLOCCO NAZIONALE,4,10,11889,17,0.5991252418201699
GIOVANNINI ALBERTO,344,,BLOCCO NAZIONALE,4,10,11889,17,0.4918832534275381
BECICH GUIDO,277,,BLOCCO NAZIONALE,4,10,11889,17,0.3960804104634536
COSMO ITALO,247,,BLOCCO NAZIONALE,4,10,11889,17,0.3531836151064009
SOLIMANDO GIUSEPPE,158,,BLOCCO NAZIONALE,4,10,11889,17,0.22592312221381108
FAVARO MARIO,44,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,1.8333333333333333
SACCARDO MARIO,36,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,1.5
VIGNA LUIGI,35,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,1.4583333333333333
POSSA ANTONIO,28,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,1.1666666666666667
RIVA PIO,14,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,0.5833333333333334
BECCATI LINO,13,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,0.5416666666666666
TONELLOTTO GIACINTO,12,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,0.5
NICOTRA FRANCESCO,10,,CONC.NAZ.COMBAT.UNIT,5,10,192,8,0.4166666666666667
BASSO WALTER,89,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.4378029079159935
PAVAN GIORGIO,87,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.4054927302100162
PIAZZA LEONIDA,77,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.2439418416801293
VIANELLO RICCARDO,71,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.1470113085621971
BELLOMO SABINO,66,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.0662358642972536
PERUSINI CESARE,64,,PARTITO CRISTIANO SOCIALE,6,10,619,10,1.0339256865912763
MAGGIORE GIUSEPPE,60,,PARTITO CRISTIANO SOCIALE,6,10,619,10,0.9693053311793215
FIOROTTO GIUSEPPE,52,,PARTITO CRISTIANO SOCIALE,6,10,619,10,0.840064620355412
PROSDOCIMI EMILIO,29,,PARTITO CRISTIANO SOCIALE,6,10,619,10,0.46849757673667203
NORDIO ROBERTO,24,,PARTITO CRISTIANO SOCIALE,6,10,619,10,0.3877221324717286
MARCHESI CONCETTO,20393,Eletto,FR.DEMOCR.POPOLARE,7,10,151680,17,2.285607858649789
OLIVERO CARLO,17893,Eletto,FR.DEMOCR.POPOLARE,7,10,151680,17,2.005412710970464
DAL POZZO PIETRO,17801,Eletto,FR.DEMOCR.POPOLARE,7,10,151680,17,1.995101529535865
SANNICOLO' UMBERTO,16949,Eletto,FR.DEMOCR.POPOLARE,7,10,151680,17,1.8996110232067511
TONETTI GIOVANNI,16089,,FR.DEMOCR.POPOLARE,7,10,151680,17,1.8032238924050632
LOMBROSO CESARE,13768,,FR.DEMOCR.POPOLARE,7,10,151680,17,1.543090717299578
