candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
GAMBIGLIANI ZOCCOLI GIAN FRANCO,1762,,PRI,5,1,55873,37,1.1668247633024895
ASCHIERI FRANCO,1314,,PRI,5,1,55873,37,0.8701519517477135
BALOSSINI LAURA,1025,,PRI,5,1,55873,37,0.6787714996509943
VETRINO IN NICOLA BIANCA,939,,PRI,5,1,55873,37,0.6218209152900328
BRUNO GIANCARLO,817,,PRI,5,1,55873,37,0.5410305514291339
FRANCISCO EGIDIO,789,,PRI,5,1,55873,37,0.5224885007069604
RECANATI IN NAPOLITANO ELENA,760,,PRI,5,1,55873,37,0.5032842338875665
CHA MICHELANGELO,617,,PRI,5,1,55873,37,0.4085873319850375
GAY SERGIO,603,,PRI,5,1,55873,37,0.39931630662395073
BERTONA ALFONSO,518,,PRI,5,1,55873,37,0.3430279383602098
JAYME FRANCESCO,493,,PRI,5,1,55873,37,0.3264725359296977
CHIARA DONINO,488,,PRI,5,1,55873,37,0.3231614554435953
COMBA AUGUSTO,435,,PRI,5,1,55873,37,0.2880640022909097
MARTELLI IN SACCO LAURA,419,,PRI,5,1,55873,37,0.277468544735382
TREVES MARIO,418,,PRI,5,1,55873,37,0.27680632863816157
CUTUGNO GIUSEPPE,397,,PRI,5,1,55873,37,0.2628997905965314
NARCISI MICHELE,381,,PRI,5,1,55873,37,0.2523043330410037
PORZIO IN AUDINO SOFIA,373,,PRI,5,1,55873,37,0.24700660426323984
CATINELLA MARCELLO,351,,PRI,5,1,55873,37,0.23243785012438925
TITA PAOLO,322,,PRI,5,1,55873,37,0.21323358330499526
MAGLIOLA MARZIANO,314,,PRI,5,1,55873,37,0.2079358545272314
QUARENGA AMELIO,284,,PRI,5,1,55873,37,0.18806937161061693
LANZA ALBERTO,278,,PRI,5,1,55873,37,0.18409607502729405
GIORDANO GIORDANO,245,,PRI,5,1,55873,37,0.16224294381901813
CAFFI BATTISTA,229,,PRI,5,1,55873,37,0.15164748626349042
ZEGNA ROBERTO,223,,PRI,5,1,55873,37,0.14767418968016752
IORIO ALFONSO,205,,PRI,5,1,55873,37,0.13575429993019886
LA COMMARE IN ESPOSITO MARIA,204,,PRI,5,1,55873,37,0.13509208383297835
ROSSO CHIAFFREDO,186,,PRI,5,1,55873,37,0.12317219408300968
GRASSI EMILIO,184,,PRI,5,1,55873,37,0.12184776188856872
LATTI ENZO,165,,PRI,5,1,55873,37,0.10926565604137956
GUERRA ALDO,156,,PRI,5,1,55873,37,0.10330571116639521
LORETI FILIBERTO,145,,PRI,5,1,55873,37,0.09602133409696992
MUNARI SERGIO,123,,PRI,5,1,55873,37,0.0814525799581193
LA GANGA GIUSEPPE,24788,Eletto,PSI,6,1,153293,37,5.983025969874684
MAGNANI_NOYA MARIA,24661,Eletto,PSI,6,1,153293,37,5.952372254440842
FIANDROTTI FILIPPO,19549,Eletto,PSI,6,1,153293,37,4.718499866269171
MONDINO GIORGIO,14254,Eletto,PSI,6,1,153293,37,3.4404571637321992
BATTINO VITTORELLI PAOLO,14032,,PSI,6,1,153293,37,3.3868735036824904
CANCELLIERE PEPPINO_AUGUSTO,4863,,PSI,6,1,153293,37,1.1737717964942953
MARTINELLI ROMEO,4221,,PSI,6,1,153293,37,1.018813644458651
BAGNATO LUIGI,3377,,PSI,6,1,153293,37,0.8150991891345332
BERRONE EDOARDO,3080,,PSI,6,1,153293,37,0.7434129412301932
SIMONETTA ROSARIO,3032,,PSI,6,1,153293,37,0.7318272850032291
IELASI GENNARO,2797,,PSI,6,1,153293,37,0.6751058430587176
BALBI ALBERTO,2552,,PSI,6,1,153293,37,0.6159707227335887
BONESSO GIOVANNI,2499,,PSI,6,1,153293,37,0.6031782273163158
LATTUCA SALVATORE,1751,,PSI,6,1,153293,37,0.422635084446126
MARTOCCIA GIUSEPPE,1751,,PSI,6,1,153293,37,0.422635084446126
CASTELLI ANGELO,1744,,PSI,6,1,153293,37,0.4209455095796938
CANTORE DANIELE,1655,,PSI,6,1,153293,37,0.39946377199219796
BERTOLE' VED. LODDO ERNESTINA,1630,,PSI,6,1,153293,37,0.39342957604065415
BROGLIATTO MATTIA,1584,,PSI,6,1,153293,37,0.38232665548981365
FURCHI' ENNIO,1576,,PSI,6,1,153293,37,0.38039571278531964
CELOTTO GIUDO,1572,,PSI,6,1,153293,37,0.37943024143307263
NEGRI RESTELLINI GIUSEPPINA,1445,,PSI,6,1,153293,37,0.34877652599923026
TERZOLO GIOVANNI,1371,,PSI,6,1,153293,37,0.33091530598266067
PIEMONTESE MICHELE,1305,,PSI,6,1,153293,37,0.3149850286705851
DIOTTI_CARRARO MARISA,1283,,PSI,6,1,153293,37,0.30967493623322656
GIAVINA DANTE,1273,,PSI,6,1,153293,37,0.30726125785260905
VALERIO DE CARLI JOLANDA,1065,,PSI,6,1,153293,37,0.25705674753576485
SIRONI UGO,1059,,PSI,6,1,153293,37,0.25560854050739434
VAJRA ADRIANO MATTEO,1039,,PSI,6,1,153293,37,0.2507811837461593
LO SARDO ANTONINO,1007,,PSI,6,1,153293,37,0.24305741292818328
JANNACCONE CAPO MARIA GRAZIA,971,,PSI,6,1,153293,37,0.23436817075796024
PRE' VALENTINO,914,,PSI,6,1,153293,37,0.22061020398844045
PETTINAROLI FRANCO,850,,PSI,6,1,153293,37,0.20516266235248837
GATTEI ALFREDO,757,,PSI,6,1,153293,37,0.18271545341274553
PORCIELLO PASQUALE,675,,PSI,6,1,153293,37,0.16292329069168193
SATTA GIOVANNI,666,,PSI,6,1,153293,37,0.16075098014912617
MOISO FRANCESCO,645,,PSI,6,1,153293,37,0.15568225554982942
MAGRI LUCIO,2472,Eletto,PDUP,7,1,9225,37,9.914796747967479
USAI GIOVANNI,1345,,PDUP,7,1,9225,37,5.394579945799458
BELFORTE MARIELLA LUCIA,739,,PDUP,7,1,9225,37,2.964010840108401
MONTEFALCHESI CORRADO,440,,PDUP,7,1,9225,37,1.764769647696477
GRASSO GIOVANNI,395,,PDUP,7,1,9225,37,1.5842818428184282
ALBERTINALE GIORGIO,332,,PDUP,7,1,9225,37,1.33159891598916
CATTANEO MARIO,252,,PDUP,7,1,9225,37,1.0107317073170732
BAROLI CARLO,228,,PDUP,7,1,9225,37,0.9144715447154471
BARATTA MARIA ANTONIETTA,202,,PDUP,7,1,9225,37,0.810189701897019
MORRI FABRIZIO,155,,PDUP,7,1,9225,37,0.621680216802168
DE STEFANI PASQUALE,150,,PDUP,7,1,9225,37,0.6016260162601627
DI FINI CALOGERO,150,,PDUP,7,1,9225,37,0.6016260162601627
ROGGIA GIOVANNI,143,,PDUP,7,1,9225,37,0.573550135501355
PEROTTI PIETRO,142,,PDUP,7,1,9225,37,0.5695392953929539
BUTTIGLIERO GIACINTO,137,,PDUP,7,1,9225,37,0.5494850948509485
CARDINALI PIETRO,132,,PDUP,7,1,9225,37,0.5294308943089431
FORESTI CLAUDIO,129,,PDUP,7,1,9225,37,0.5173983739837399
MIGLIO MAURIZIO,122,,PDUP,7,1,9225,37,0.48932249322493226
MARCIONI SILVIA,118,,PDUP,7,1,9225,37,0.47327913279132794
DESANTI GIOVANNI,111,,PDUP,7,1,9225,37,0.4452032520325203
CUSINATO LILIANA,108,,PDUP,7,1,9225,37,0.43317073170731707
CHIATTELLA ANGELO,105,,PDUP,7,1,9225,37,0.4211382113821138
PASTROVICCHIO ELIGIO,104,,PDUP,7,1,9225,37,0.41712737127371274
NOLLI PAOLA,100,,PDUP,7,1,9225,37,0.4010840108401084
ABBRESCIA NICOLA,98,,PDUP,7,1,9225,37,0.39306233062330626
GIRARDI GUGLIELMO,98,,PDUP,7,1,9225,37,0.39306233062330626
JACASSI FRANCO,95,,PDUP,7,1,9225,37,0.38102981029810296
MIRALDI ELIO,93,,PDUP,7,1,9225,37,0.3730081300813008
DE LORENZO VINCENZO,90,,PDUP,7,1,9225,37,0.36097560975609755
BURAN GIULIO,68,,PDUP,7,1,9225,37,0.2727371273712737
CASTALDO ANTONIO,67,,PDUP,7,1,9225,37,0.2687262872628726
D'AGOSTINI LEONILLA,64,,PDUP,7,1,9225,37,0.2566937669376694
TANTURRI GABRIELLA,62,,PDUP,7,1,9225,37,0.2486720867208672
MIGLIORI RICCARDO,56,,PDUP,7,1,9225,37,0.2246070460704607
MOSTACCI FELICI,46,,PDUP,7,1,9225,37,0.18449864498644986
VLAIC GILBERTO,43,,PDUP,7,1,9225,37,0.1724661246612466
SAMPO' PIERO,34,,PDUP,7,1,9225,37,0.13636856368563685
ZANONE VALERIO,19821,Eletto,PLI,8,1,69541,37,10.54596568930559
ALTISSIMO RENATO,14407,Eletto,PLI,8,1,69541,37,7.665391639464489
CATELLA VITTORE,6260,,PLI,8,1,69541,37,3.3306969988927397
BASTIANINI ATTILIO,5944,,PLI,8,1,69541,37,3.1625659682777068
PORTA STEFANO,3217,,PLI,8,1,69541,37,1.7116377388878503
LORO PIANA FRANCO,2127,,PLI,8,1,69541,37,1.13169209531068
ALBERTONI VITTORIO,1539,,PLI,8,1,69541,37,0.8188406839130873
MAZZONIS_DI PRALAFERA NANNI,1528,,PLI,8,1,69541,37,0.812988021454969
AMREIO CESARE,1467,,PLI,8,1,69541,37,0.780532347823586
JONA CELESIA IN VITALE LUCIANA,1383,,PLI,8,1,69541,37,0.7358392890525014
BARELLA ALDA,1029,,PLI,8,1,69541,37,0.5474899699457874
GREPPI GIAN LUIGI,948,,PLI,8,1,69541,37,0.5043930918450986
VINCHI ROBERTO,812,,PLI,8,1,69541,37,0.4320329014538186
CAVIGLIONI SERGIO,745,,PLI,8,1,69541,37,0.39638486648164395
BARONE FRANCESCO,685,,PLI,8,1,69541,37,0.3644612530737263
ROSINA ACHILLE,604,,PLI,8,1,69541,37,0.3213643749730375
CANAVESIO GIORGIO,586,,PLI,8,1,69541,37,0.3117872909506622
CANTU' RENATO,558,,PLI,8,1,69541,37,0.29688960469363396
CARDUCCI CARLO,551,,PLI,8,1,69541,37,0.2931651831293769
COGGIOLA GIANCARLO,531,,PLI,8,1,69541,37,0.28252397866007106
DELL'ANGELO MARIO,427,,PLI,8,1,69541,37,0.22718971541968047
GONELLA LUIGI,390,,PLI,8,1,69541,37,0.2075034871514646
PREIONI VALERIO,386,,PLI,8,1,69541,37,0.20537524625760342
PICCOT IN ROVERE INES BENEDETTA,379,,PLI,8,1,69541,37,0.20165082469334636
MAROZIO MARIO,371,,PLI,8,1,69541,37,0.19739434290562402
BERTOLDO ERNESTO,351,,PLI,8,1,69541,37,0.18675313843631813
GIACOLETTI IMAR,319,,PLI,8,1,69541,37,0.16972721128542875
SILVESTRI MARTINO,310,,PLI,8,1,69541,37,0.16493866927424108
COMELLI LUIGI,255,,PLI,8,1,69541,37,0.13567535698364994
VERCELLI CARLO,244,,PLI,8,1,69541,37,0.1298226945255317
CERON BRUNO,235,,PLI,8,1,69541,37,0.12503415251434405
ROSSI ARMANDO,213,,PLI,8,1,69541,37,0.11332882759810758
SANDONNINO PIER LUIGI,213,,PLI,8,1,69541,37,0.11332882759810758
BUCARELLI CARLO,209,,PLI,8,1,69541,37,0.11120058670424642
MANUPPELLI MICHELE,208,,PLI,8,1,69541,37,0.11066852648078113
TRIFIRO' FRANCO,163,,PLI,8,1,69541,37,0.0867258164248429
STORNELLI IVAN,126,,PLI,8,1,69541,37,0.06703958815662703
NICOLAZZI FRANCO,12834,Eletto,PSDI,9,1,38432,37,12.355797252289758
FUNARI BALDASSARRE,7385,Eletto,PSDI,9,1,38432,37,7.109830349708576
BARA GIUSEPPE,2278,,PSDI,9,1,38432,37,2.1931203164029975
SABA NATALINO,1082,,PSDI,9,1,38432,37,1.0416840133222314
ABRILE ALDO,964,,PSDI,9,1,38432,37,0.9280807660283097
COLOMBO ANTONIO,945,,PSDI,9,1,38432,37,0.9097887177352206
FONTANA FRANCESCO,896,,PSDI,9,1,38432,37,0.8626144879267277
JORIOZ SILVIO,893,,PSDI,9,1,38432,37,0.8597262697751873
ATTILIO VED. TORRI CONCETTA,875,,PSDI,9,1,38432,37,0.8423969608659451
FORNARA PIETRO,815,,PSDI,9,1,38432,37,0.7846325978351374
APPIANO ANTONELLO,642,,PSDI,9,1,38432,37,0.618078684429642
COTTINI MARIO,607,,PSDI,9,1,38432,37,0.5843828059950041
LISI IN RICATTI MARIAERSILIA,531,,PSDI,9,1,38432,37,0.5112146128226478
CHIAPPERINI DOMENICO,529,,PSDI,9,1,38432,37,0.5092891340549542
URANI SERGIO,521,,PSDI,9,1,38432,37,0.5015872189841799
DERIO SALVATORE,518,,PSDI,9,1,38432,37,0.49869900083263946
DONNA GILBERTO,501,,PSDI,9,1,38432,37,0.48233243130724396
CAPRIATI FRANCESCO,475,,PSDI,9,1,38432,37,0.4573012073272273
RENZULLI OSCAR,475,,PSDI,9,1,38432,37,0.4573012073272273
COBETTO FRANCESCO,457,,PSDI,9,1,38432,37,0.439971898417985
NIFANTINI SERGIO,408,,PSDI,9,1,38432,37,0.3927976686094921
CIATTINO SECONDO,395,,PSDI,9,1,38432,37,0.3802820566194838
DAMIANO IN AICHINO FRANCA,344,,PSDI,9,1,38432,37,0.33118234804329727
BERGOGLIO ALDO,326,,PSDI,9,1,38432,37,0.31385303913405493
GRAZIANI MAURZIO,305,,PSDI,9,1,38432,37,0.29363551207327226
PASINETTI DINO,301,,PSDI,9,1,38432,37,0.2897845545378851
MENSA BERNARDINO,297,,PSDI,9,1,38432,37,0.28593359700249793
GARAU SALVATORE,260,,PSDI,9,1,38432,37,0.25031223980016654
SABATINI MARGHERITA,235,,PSDI,9,1,38432,37,0.22624375520399667
FERRARI PASQUALE,218,,PSDI,9,1,38432,37,0.20987718567860117
GARIGLIO IN PARELLA ELSA,208,,PSDI,9,1,38432,37,0.20024979184013322
GALLIENI BERNANDO,191,,PSDI,9,1,38432,37,0.18388322231473772
GRANDI ALESSANDRO,176,,PSDI,9,1,38432,37,0.1694421315570358
LUPO MAURIZIO,143,,PSDI,9,1,38432,37,0.1376717318900916
FERRARESE DORINO,142,,PSDI,9,1,38432,37,0.1367089925062448
VIOLET ALBERTO,134,,PSDI,9,1,38432,37,0.12900707743547044
PROIETTI RICCI FRANCESCO,126,,PSDI,9,1,38432,37,0.12130516236469609
AMBROSINI GIANGIULIO,5558,,NUOVA SIN.UNITA,10,1,19388,37,10.606870229007633
CANU BRUNO,1572,,NUOVA SIN.UNITA,10,1,19388,37,3.0
DELLA CASA STEFANO,1023,,NUOVA SIN.UNITA,10,1,19388,37,1.952290076335878
CIMA IN AUDRITO LAURA,831,,NUOVA SIN.UNITA,10,1,19388,37,1.5858778625954197
GIORDA IN GUIGLIA NICOLETTA,757,,NUOVA SIN.UNITA,10,1,19388,37,1.4446564885496183
MARASSO GIUSEPPE DETTO BEPPE,723,,NUOVA SIN.UNITA,10,1,19388,37,1.3797709923664123
ENRIONE LILIA GIOVANNA,676,,NUOVA SIN.UNITA,10,1,19388,37,1.2900763358778626
ALLARA CESARE,578,,NUOVA SIN.UNITA,10,1,19388,37,1.1030534351145038
BERMANI CESARE ERNESTO,567,,NUOVA SIN.UNITA,10,1,19388,37,1.08206106870229
GARDIOL GIORGIO,539,,NUOVA SIN.UNITA,10,1,19388,37,1.0286259541984732
CITRANO IN TORREZZANI ANTONIETTA,534,,NUOVA SIN.UNITA,10,1,19388,37,1.0190839694656488
GEYMANAT GIUSEPPE,503,,NUOVA SIN.UNITA,10,1,19388,37,0.9599236641221374
PIANCIOLA CESARE,397,,NUOVA SIN.UNITA,10,1,19388,37,0.7576335877862596
COLOMBATI GIUSEPPE DETTO LORIS,383,,NUOVA SIN.UNITA,10,1,19388,37,0.7309160305343512
LAGANA' GIUDO,360,,NUOVA SIN.UNITA,10,1,19388,37,0.6870229007633588
MARCENARO PIETRO,356,,NUOVA SIN.UNITA,10,1,19388,37,0.6793893129770993
BIOSA SILVIO,352,,NUOVA SIN.UNITA,10,1,19388,37,0.6717557251908397
PREVE COSTANZO,326,,NUOVA SIN.UNITA,10,1,19388,37,0.6221374045801527
GIROLAMI MAURIZIO,315,,NUOVA SIN.UNITA,10,1,19388,37,0.601145038167939
CARACCIOLO ANTONIO,263,,NUOVA SIN.UNITA,10,1,19388,37,0.5019083969465649
LATERZA NICOLA,261,,NUOVA SIN.UNITA,10,1,19388,37,0.49809160305343514
PANDOLFO GUGLIELMO,255,,NUOVA SIN.UNITA,10,1,19388,37,0.4866412213740458
COGNA FRANCO,246,,NUOVA SIN.UNITA,10,1,19388,37,0.46946564885496184
LAUDANO FRANCESCO,227,,NUOVA SIN.UNITA,10,1,19388,37,0.43320610687022904
MERLO SAVERIO,189,,NUOVA SIN.UNITA,10,1,19388,37,0.3606870229007634
PELLE FRANCESCO,181,,NUOVA SIN.UNITA,10,1,19388,37,0.34541984732824427
MARINO MASSIMO,176,,NUOVA SIN.UNITA,10,1,19388,37,0.33587786259541985
