candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
ALBERINI GIUSEPPE,922,,PSDI,3,1,51726,28,0.49909136604415577
GIVERSO TERESIO,759,,PSDI,3,1,51726,28,0.41085720914047097
CALDERINI GIOVANNI,664,,PSDI,3,1,51726,28,0.35943239376715774
CUTOGNO GIUSEPPE,522,,PSDI,3,1,51726,28,0.2825658276302053
AMERIO OSVALDO,461,,PSDI,3,1,51726,28,0.24954568302207789
OTTANI MARIO,451,,PSDI,3,1,51726,28,0.24413254456172911
ARNAUD GIACOMO,409,,PSDI,3,1,51726,28,0.22139736302826432
BENSO GIOVANNI,350,,PSDI,3,1,51726,28,0.18945984611220662
PERUCCHETTI PAOLO,287,,PSDI,3,1,51726,28,0.15535707381200944
POMESANO PAOLO,240,,PSDI,3,1,51726,28,0.12991532304837025
ALESSANDRA FRANCESCO,230,,PSDI,3,1,51726,28,0.1245021845880215
MOMIGLIANO RICCARDO,161,,PSDI,3,1,51726,28,0.08715152921161505
RACHETTO PIETRO,157,,PSDI,3,1,51726,28,0.08498627382747555
RABOZZI ANTONIO,140,,PSDI,3,1,51726,28,0.07578393844488265
PUTATURO VITANTONIO,94,,PSDI,3,1,51726,28,0.05088350152727835
ALPINO GIUSEPPE,21246,Eletto,PLI,4,1,71421,28,8.329314907380182
BOSSO GIACOMO,6898,,PLI,4,1,71421,28,2.704302656081545
DEMARCHI ENRICO,6708,,PLI,4,1,71421,28,2.6298147603645985
ROTTA CESARE,5775,,PLI,4,1,71421,28,2.2640399882387534
PAVIA GINO,3542,,PLI,4,1,71421,28,1.3886111927864353
CRESTO GIUSEPPE,2409,,PLI,4,1,71421,28,0.9444281093795942
BOSCO OSCAR,2384,,PLI,4,1,71421,28,0.9346270704694698
AGOSTINI FRANCO,2297,,PLI,4,1,71421,28,0.9005194550622366
PASTORE CARLO,2057,,PLI,4,1,71421,28,0.8064294815250417
BUSTO DOMENICO,1954,,PLI,4,1,71421,28,0.7660492012153288
BONA CARLO,1861,,PLI,4,1,71421,28,0.7295893364696658
MONATERI ETTORE,1674,,PLI,4,1,71421,28,0.6562775654219347
CANSACCHI_DI AMELIA GIORGIO,1560,,PLI,4,1,71421,28,0.6115848279917672
FALCIONI GIOVANNI,1396,,PLI,4,1,71421,28,0.5472900127413506
RICCI PIERO,1059,,PLI,4,1,71421,28,0.4151720082328727
VASSALLO DI CASTIGLIONE BERNARDINO,887,,PLI,4,1,71421,28,0.34774086053121633
CANE VIRGINIO,853,,PLI,4,1,71421,28,0.33441144761344704
BLOTTO ALESSANDRO,820,,PLI,4,1,71421,28,0.32147407625208274
GIRO' ATTILIO,803,,PLI,4,1,71421,28,0.31480936979319807
BODO DI ALBARETTO E LOTTULO GIUSEPPE,755,,PLI,4,1,71421,28,0.29599137508575907
TONENGO EDOARDO,731,,PLI,4,1,71421,28,0.2865823777320396
CACCIAMI FELICE,712,,PLI,4,1,71421,28,0.279133588160345
CARDINI GIUSEPPINA,600,,PLI,4,1,71421,28,0.23522493384298734
SARI CARLO,535,,PLI,4,1,71421,28,0.20974223267666373
ARDIZZOIA GIOVANNI,508,,PLI,4,1,71421,28,0.1991571106537293
FIORETTA ORESTE,499,,PLI,4,1,71421,28,0.1956287366460845
VALLENZASCA GIOVANNI,458,,PLI,4,1,71421,28,0.17955503283348034
GARETTA ENRICO,440,,PLI,4,1,71421,28,0.17249828481819074
FOA VITTORIO,15202,Eletto,PSI,5,1,94340,28,4.511935552257791
JACOMETTI ALBERTO,13029,Eletto,PSI,5,1,94340,28,3.866991732033072
CASTAGNO LUIGI,8080,Eletto,PSI,5,1,94340,28,2.3981344074623703
ALBERTINI FRANCESCO,6239,Eletto,PSI,5,1,94340,28,1.8517277930888276
FILIPPA ANDREA,5751,,PSI,5,1,94340,28,1.7068899724401103
FERRARIS GIUSEPPE,5145,,PSI,5,1,94340,28,1.5270298918804326
POET LUIGI,4598,,PSI,5,1,94340,28,1.3646809412762348
NARATONE TERESA,4211,,PSI,5,1,94340,28,1.249819800720797
ANSALDI EMILIO,4198,,PSI,5,1,94340,28,1.2459614161543353
LICARI ERNESTO,3760,,PSI,5,1,94340,28,1.1159635361458553
GIULIANATI SERGIO,3475,,PSI,5,1,94340,28,1.031375874496502
PIRAZZI MAFFIOLA ALCIDE,3360,,PSI,5,1,94340,28,0.9972440110239559
MALAN FRIDA,2745,,PSI,5,1,94340,28,0.8147127411490354
BERTOZZI LUIGI,2055,,PSI,5,1,94340,28,0.6099215603137588
PAONNI SALVATORE,1667,,PSI,5,1,94340,28,0.49476362094551624
CONTI TERESIO,1433,,PSI,5,1,94340,28,0.425312698749205
ANTONIOLI BRUNO,1268,,PSI,5,1,94340,28,0.37634089463642145
DELL'OCCHIO AMILCARE,986,,PSI,5,1,94340,28,0.2926436294254823
NICOLETTA GIULIO,967,,PSI,5,1,94340,28,0.28700445198219204
CASALEGNO VINCENZO,950,,PSI,5,1,94340,28,0.2819588721645113
TOSI ALESSANDRO,813,,PSI,5,1,94340,28,0.24129743481026075
BATTU' ELIGIO,790,,PSI,5,1,94340,28,0.23447106211575153
PICAT RE GIOVANNI,723,,PSI,5,1,94340,28,0.21458554165783336
BERGHINO MARIO,695,,PSI,5,1,94340,28,0.2062751748993004
TRINCHERO MARIO,661,,PSI,5,1,94340,28,0.19618401526393894
STUCCHI ANTONIO,625,,PSI,5,1,94340,28,0.185499258002968
CALCATELLI CARLINA,487,,PSI,5,1,94340,28,0.14454102183591266
LOMAGNO VINCENZO,427,,PSI,5,1,94340,28,0.12673309306762773
VILLABRUNA BRUNO,3020,,PRI-P.RAD.,6,1,11163,28,7.575024634954762
CATTANI LEONE,1326,,PRI-P.RAD.,6,1,11163,28,3.3259876377317927
ZINI LAMBERTI GAETANO,905,,PRI-P.RAD.,6,1,11163,28,2.269999104183463
SALZA LUCIANO,873,,PRI-P.RAD.,6,1,11163,28,2.1897339424885782
SERINI PAOLO,698,,PRI-P.RAD.,6,1,11163,28,1.7507838394696766
WERTHMULLER GENNARO,620,,PRI-P.RAD.,6,1,11163,28,1.5551375078383947
GRECO PAOLO,596,,PRI-P.RAD.,6,1,11163,28,1.494938636567231
OLIVETTI ARRIGO,555,,PRI-P.RAD.,6,1,11163,28,1.3920988981456597
FOA FLORIO,376,,PRI-P.RAD.,6,1,11163,28,0.9431156499148974
DEBENEDETTI RICCARDO,222,,PRI-P.RAD.,6,1,11163,28,0.5568395592582639
RISSO BENEDETTO,209,,PRI-P.RAD.,6,1,11163,28,0.5242318373197169
ROLLIER GUIDO,197,,PRI-P.RAD.,6,1,11163,28,0.4941324016841351
VALZ_BLIN REMO,158,,PRI-P.RAD.,6,1,11163,28,0.39630923586849415
POMA GIOVANNI,151,,PRI-P.RAD.,6,1,11163,28,0.37875123174773806
BALLARINO DOMENICO,150,,PRI-P.RAD.,6,1,11163,28,0.37624294544477294
GALVANO ALBINO,137,,PRI-P.RAD.,6,1,11163,28,0.34363522350622594
ORMEA STEFANO,125,,PRI-P.RAD.,6,1,11163,28,0.31353578787064407
REPETTO AGOSTINO,111,,PRI-P.RAD.,6,1,11163,28,0.27841977962913195
GATTI GIORGIO,110,,PRI-P.RAD.,6,1,11163,28,0.2759114933261668
BARTOCCI MARTA,93,,PRI-P.RAD.,6,1,11163,28,0.2332706261757592
MATTA DOMENICO,93,,PRI-P.RAD.,6,1,11163,28,0.2332706261757592
PITTARO CARLA,87,,PRI-P.RAD.,6,1,11163,28,0.21822090835796829
BOSCARINI PIETRO,83,,PRI-P.RAD.,6,1,11163,28,0.20818776314610768
BARBARANO ANTENORE,74,,PRI-P.RAD.,6,1,11163,28,0.1856131864194213
GENOCCHIO GIULIO,60,,PRI-P.RAD.,6,1,11163,28,0.15049717817790917
PIZZIGATI GIOVANNI,53,,PRI-P.RAD.,6,1,11163,28,0.1329391740571531
MERINO ANTONIO,51,,PRI-P.RAD.,6,1,11163,28,0.12792260145122278
OTTINO MICHELE,30,,PRI-P.RAD.,6,1,11163,28,0.07524858908895458
BENZI GERMANO,1222,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,2.82333525868471
GIRAUDO PIETRO,1157,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,2.6731578513078635
SANZANO GUIDO,789,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.8229226833897185
PALENZONA CARLO,685,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.5826388315867645
CERRI ACHILLE,664,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.5341199768957834
REINERIO DELFINO,654,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.5110157603762686
BARICCO ACHILLE,605,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.3978050994306461
BARELLI PAOLO,562,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.2984569683967324
FAVERO-LONGO SERGIO,550,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.2707319085733146
SAETTONE NINO,503,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.162142090931595
AUDAGNA VIRGILIO,454,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,1.0489314299859724
DBERNARDI GIOVANNI,424,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.979618780427428
UGLIENGO ISIDORO,380,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.8779602277415628
CRISTOFOLI SEVERINO,376,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.8687185411337569
BUFFA LUIGI,357,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.8248205297466787
REALE ANTONIO,329,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.7601287234920373
BUSTO ANDREA,323,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.7462661935803284
POZZO GIOVANNI,290,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.6700222790659295
GATTI ORTENSIO,255,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.5891575212476277
ROLANDO CELESTINO,249,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.5752949913359188
DEBENEDETTI HERZ,227,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.5244657149929862
QUARANTA GIOACHINO,215,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.49674065516956845
ZELLER MARIO,172,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.39739252413565473
CIUDINO LEONARDO,153,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.35349451274857663
MASSARA QUIRINO,151,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.34887366944467363
RIBATTO EZIO,130,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.3003548147536925
GRASSO LIBERO,129,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.2980443931017411
RUSPA RENATO,114,,MOVIM.AUT.REG.-M.A.R.P.,7,1,12119,28,0.26338806832246886
FEDELI VINCENZO,4189,,P.MONARCHICO POP.,8,1,9203,28,12.744974464848418
CAVAGLIA' MAURIZIO,815,,P.MONARCHICO POP.,8,1,9203,28,2.479626208844942
THAON DI REVEL CARLO,504,,P.MONARCHICO POP.,8,1,9203,28,1.5334130174942953
SELLA DI MONTELUCE PAOLO,452,,P.MONARCHICO POP.,8,1,9203,28,1.3752037379115505
BARBIERI IN GALIBERTI BIANCA,309,,P.MONARCHICO POP.,8,1,9203,28,0.9401282190590025
CAVALLOTTI GIOVANNI,293,,P.MONARCHICO POP.,8,1,9203,28,0.8914484407258503
BARONIS OTTORINO,280,,P.MONARCHICO POP.,8,1,9203,28,0.8518961208301641
CATTANEO GIUSEPPE,239,,P.MONARCHICO POP.,8,1,9203,28,0.7271541888514614
FERRARIS FERNANDO,223,,P.MONARCHICO POP.,8,1,9203,28,0.6784744105183093
MARTIN NATALE,209,,P.MONARCHICO POP.,8,1,9203,28,0.635879604476801
INNOCENTI ADA,206,,P.MONARCHICO POP.,8,1,9203,28,0.626752146039335
BO TRANQUILLO,194,,P.MONARCHICO POP.,8,1,9203,28,0.5902423122894708
PERALDO PRIMO,186,,P.MONARCHICO POP.,8,1,9203,28,0.5659024231228947
SALVATORELLI NICOLA,170,,P.MONARCHICO POP.,8,1,9203,28,0.5172226447897424
BORDONI AMEDEO,168,,P.MONARCHICO POP.,8,1,9203,28,0.5111376724980985
ROSSI EZIO,136,,P.MONARCHICO POP.,8,1,9203,28,0.41377811583179397
LEONARDI MARIO,103,,P.MONARCHICO POP.,8,1,9203,28,0.3133760730196675
SICCARDI SEBASTIANO,78,,P.MONARCHICO POP.,8,1,9203,28,0.23731391937411714
PENNA GIOVANNI,66,,P.MONARCHICO POP.,8,1,9203,28,0.20080408562425295
PIANOTTI GIACOMO,59,,P.MONARCHICO POP.,8,1,9203,28,0.17950668260349886
RICARDI DI GROSCAVALLO VITTORIO,57,,P.MONARCHICO POP.,8,1,9203,28,0.17342171031185483
ZANI LUCIANO,54,,P.MONARCHICO POP.,8,1,9203,28,0.16429425187438879
MELITA EMANUELE,43,,P.MONARCHICO POP.,8,1,9203,28,0.13082690427034663
DI GIORGI FRANCESCO,42,,P.MONARCHICO POP.,8,1,9203,28,0.12778441812452462
BOBBA PIETRO RICCARDO,36,,P.MONARCHICO POP.,8,1,9203,28,0.10952950124959253
VALENTI ANTONINO,35,,P.MONARCHICO POP.,8,1,9203,28,0.10648701510377051
ZAMBRINI RENATO,35,,P.MONARCHICO POP.,8,1,9203,28,0.10648701510377051
SABATTINI ADOLFO,22,,P.MONARCHICO POP.,8,1,9203,28,0.06693469520808432
FERRARI PIERINO,4379,Eletto,P.NAZ.MONARCHICO,9,1,15035,28,8.155104755570337
ALTAMURA MARIO,2054,,P.NAZ.MONARCHICO,9,1,15035,28,3.825207848353841
BIMA CARLO,1579,,P.NAZ.MONARCHICO,9,1,15035,28,2.940605254406385
LICCIARDI FRANCESCO,675,,P.NAZ.MONARCHICO,9,1,15035,28,1.2570668440305952
BARDANZELLU GIORGIO,554,,P.NAZ.MONARCHICO,9,1,15035,28,1.0317259727302959
ASINARI ROSSILLON DI_BERNEZZO MARIA INES,540,,P.NAZ.MONARCHICO,9,1,15035,28,1.0056534752244761
SCOTTI ALESSANDRO,438,,P.NAZ.MONARCHICO,9,1,15035,28,0.8156967076820751
FIORINA PIERO,436,,P.NAZ.MONARCHICO,9,1,15035,28,0.8119720651812438
BURATTI GUSTAVO,414,,P.NAZ.MONARCHICO,9,1,15035,28,0.7710009976720984
COMOLI RENATO,393,,P.NAZ.MONARCHICO,9,1,15035,28,0.7318922514133688
SAVIOLO EUSEBIO,365,,P.NAZ.MONARCHICO,9,1,15035,28,0.6797472564017293
SOGNO RATA DEL VALLINO EDGARDO,361,,P.NAZ.MONARCHICO,9,1,15035,28,0.6722979714000665
DAGO ALBERTO,291,,P.NAZ.MONARCHICO,9,1,15035,28,0.5419354838709678
CAMOSSO LUIGI,256,,P.NAZ.MONARCHICO,9,1,15035,28,0.47675424010641837
CAVALLO FELICE,243,,P.NAZ.MONARCHICO,9,1,15035,28,0.4525440638510143
CASELLI NICOLAO,217,,P.NAZ.MONARCHICO,9,1,15035,28,0.4041237113402062
PICH VINCENZO,216,,P.NAZ.MONARCHICO,9,1,15035,28,0.4022613900897905
GUARINI EDMONDO,204,,P.NAZ.MONARCHICO,9,1,15035,28,0.37991353508480213
BERNATTI MARIO,200,,P.NAZ.MONARCHICO,9,1,15035,28,0.3724642500831393
MALANO GIOVANNI_COSIMO,194,,P.NAZ.MONARCHICO,9,1,15035,28,0.36129032258064514
FINA MICHELE,174,,P.NAZ.MONARCHICO,9,1,15035,28,0.3240438975723312
MAZZOLA ZACQUINI DOMENICO,165,,P.NAZ.MONARCHICO,9,1,15035,28,0.30728300631858996
POESIO CARLO,159,,P.NAZ.MONARCHICO,9,1,15035,28,0.29610907881609577
CANDELLERO G. BATTISTA,151,,P.NAZ.MONARCHICO,9,1,15035,28,0.2812105088127702
GIUGGIOLINI IVO,144,,P.NAZ.MONARCHICO,9,1,15035,28,0.26817426005986034
DE BONIS ALBERTO,86,,P.NAZ.MONARCHICO,9,1,15035,28,0.16015962753574992
RAMPI CARLO,75,,P.NAZ.MONARCHICO,9,1,15035,28,0.13967409378117726
ROSSI CARLO,72,,P.NAZ.MONARCHICO,9,1,15035,28,0.13408713002993017
TERRENO GIORGIO,269,,MOV.PRO PENSIONATI,10,1,1008,14,3.736111111111111
SALA GIOVANNI,128,,MOV.PRO PENSIONATI,10,1,1008,14,1.7777777777777777
FONTANA FRANCESCO,92,,MOV.PRO PENSIONATI,10,1,1008,14,1.2777777777777777
RANZONI FRANCESCO,66,,MOV.PRO PENSIONATI,10,1,1008,14,0.9166666666666666
BRIGIDA MICHELE,65,,MOV.PRO PENSIONATI,10,1,1008,14,0.9027777777777778
CABUTTI DANNUNZIO,60,,MOV.PRO PENSIONATI,10,1,1008,14,0.8333333333333334
BILETTA GIAN MARIA,55,,MOV.PRO PENSIONATI,10,1,1008,14,0.7638888888888888
ASCHIERI EDOARDO,51,,MOV.PRO PENSIONATI,10,1,1008,14,0.7083333333333334
ZUCCA BERNARDO PIETRO,48,,MOV.PRO PENSIONATI,10,1,1008,14,0.6666666666666666
FERRERO GIUSEPPE,42,,MOV.PRO PENSIONATI,10,1,1008,14,0.5833333333333334
POZZO ANTONIO,38,,MOV.PRO PENSIONATI,10,1,1008,14,0.5277777777777778
VERCELLIN ALFREDO,35,,MOV.PRO PENSIONATI,10,1,1008,14,0.4861111111111111
DE ANDREIS CARLO,34,,MOV.PRO PENSIONATI,10,1,1008,14,0.4722222222222222
SIAS DARIO,25,,MOV.PRO PENSIONATI,10,1,1008,14,0.3472222222222222
CANTAMESSA CARLO,217,,MOV.INDIP.DIVORZISTI,11,1,524,4,1.6564885496183206
ALESSANDRI ALESSANDRO,146,,MOV.INDIP.DIVORZISTI,11,1,524,4,1.1145038167938932
VIETTONE GIULIO,84,,MOV.INDIP.DIVORZISTI,11,1,524,4,0.6412213740458015
MERLONE ADOLFO,77,,MOV.INDIP.DIVORZISTI,11,1,524,4,0.5877862595419847
ABELLI TULLIO,5459,,MSI,12,1,22620,28,6.757382847038019
LANDI GIUSEPPE,4221,,MSI,12,1,22620,28,5.224933687002652
RONZA OSCAR,3858,,MSI,12,1,22620,28,4.775596816976127
BRAVETTA ELIO,1126,,MSI,12,1,22620,28,1.393810786914235
FASSIO MICHELE,856,,MSI,12,1,22620,28,1.0595932802829355
ANSELMI GIUSEPPE,790,,MSI,12,1,22620,28,0.97789566755084
SGUAZINI GIUSEPPE,769,,MSI,12,1,22620,28,0.9519009725906278
GHISLIERI MARAZI LUIGI PIO,669,,MSI,12,1,22620,28,0.8281167108753316
CESARI MARIO,558,,MSI,12,1,22620,28,0.6907161803713527
AREBI DE LUCA APRILE A.K.,555,,MSI,12,1,22620,28,0.6870026525198939
ARGONAUTA ADA,500,,MSI,12,1,22620,28,0.618921308576481
PETRUCCI GIOVANNI,442,,MSI,12,1,22620,28,0.5471264367816092
ARTUSI LODOVICO,287,,MSI,12,1,22620,28,0.3552608311229001
CATTANEO MARIO,280,,MSI,12,1,22620,28,0.34659593280282935
CIAVARRA FRANCO,264,,MSI,12,1,22620,28,0.32679045092838194
JANUTOLO DMONE FLAVIO,239,,MSI,12,1,22620,28,0.29584438549955794
BORNACIN SERGI,210,,MSI,12,1,22620,28,0.259946949602122
TOMASINO EDOARDO,197,,MSI,12,1,22620,28,0.2438549955791335
MASTAGNI FRANCESCO,185,,MSI,12,1,22620,28,0.22900088417329797
NIEDDU AMEDEO,185,,MSI,12,1,22620,28,0.22900088417329797
UGOLINO UGO,157,,MSI,12,1,22620,28,0.19434129089301502
FRASCOTTO ALBERTO,143,,MSI,12,1,22620,28,0.17701149425287357
CRUDO CARLO,141,,MSI,12,1,22620,28,0.17453580901856763
SCARSI GIUSEPPE,139,,MSI,12,1,22620,28,0.17206012378426172
OTTABIANI FRANCO,122,,MSI,12,1,22620,28,0.15101679929266137
MORGESE NICOLA,105,,MSI,12,1,22620,28,0.129973474801061
LESCA CORRADO,83,,MSI,12,1,22620,28,0.10274093722369584
STROPPA LEONARDO,80,,MSI,12,1,22620,28,0.09902740937223696
VILLARBOITO ENRICO,698,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,8.131407269338304
MARIANINI GIAN LUIGI,621,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,7.234389561975769
CARANZANO ALDO,153,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,1.782385834109972
BARBERIS PARIDE,97,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,1.130009319664492
AGLIETTO FRANCESCO,57,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.6640260950605779
BENENTI MAGGIORINO,49,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.5708294501397949
AMATO RAFFAELE,46,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.5358807082945014
D'ANGELANTONIO VINCENZO,38,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.4426840633737186
LEPORATI GIOVANNI,37,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.43103448275862066
CRISTINA UMBERTO,34,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.3960857409133271
DI MAIOLO ARCANGELO,32,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.3727865796831314
BOLLA GIUSEPPE,31,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.36113699906803354
USSEGLIO-MATTIET CARLO,29,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.33783783783783783
ARDUINO MARIO,28,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.32618825722274
BOZZALLA PIETRO,25,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.2912395153774464
POZZI ALESSANDRO,25,,AUT.PIEMONT-MOV.VIL.,13,1,2146,25,0.2912395153774464
