candidate,party_id,district_id,value,N,Q,vQ/N
*Mäkelä Outi                                      ,KOK - SAML             ,UUSIMAA  - NYLAND               ,5808,133885,34,1.4749374463158682
*Mäkinen Tapani                                   ,KOK - SAML             ,UUSIMAA  - NYLAND               ,4450,133885,34,1.130074317511297
*Niinistö Sauli                                   ,KOK - SAML             ,UUSIMAA  - NYLAND               ,60563,133885,34,15.379930537401501
*Vahasalo Raija                                   ,KOK - SAML             ,UUSIMAA  - NYLAND               ,5296,133885,34,1.3449154124808604
Daniel Hans-Christian                             ,KOK - SAML             ,UUSIMAA  - NYLAND               ,981,133885,34,0.24912424842215333
Hanhela Sirkku                                    ,KOK - SAML             ,UUSIMAA  - NYLAND               ,804,133885,34,0.20417522500653545
Hartman Bengt                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,120,133885,34,0.03047391418007992
Holm Tuija                                        ,KOK - SAML             ,UUSIMAA  - NYLAND               ,397,133885,34,0.10081786607909773
Jääskeläinen Jarmo                                ,KOK - SAML             ,UUSIMAA  - NYLAND               ,722,133885,34,0.18335138365014753
Kari Harri                                        ,KOK - SAML             ,UUSIMAA  - NYLAND               ,807,133885,34,0.20493707286103746
Kemppi-Virtanen Pirjo                             ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1076,133885,34,0.2732494304813833
Keskinen Jarmo                                    ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1438,133885,34,0.36517907159129104
Komulainen Riikka                                 ,KOK - SAML             ,UUSIMAA  - NYLAND               ,898,133885,34,0.22804645778093138
Koskinen Hanna                                    ,KOK - SAML             ,UUSIMAA  - NYLAND               ,979,133885,34,0.24861634985248535
Lignell Raakel                                    ,KOK - SAML             ,UUSIMAA  - NYLAND               ,2010,133885,34,0.5104380625163386
Noro Tiina                                        ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1625,133885,34,0.41266758785524893
Orpana Anitta                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1701,133885,34,0.43196773350263284
Patinen Jussi                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,2174,133885,34,0.5520857452291146
Perttu Helinä                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,2122,133885,34,0.5388803824177466
Peura Sirpa                                       ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1309,133885,34,0.33241961384770513
Rönkä Antero                                      ,KOK - SAML             ,UUSIMAA  - NYLAND               ,962,133885,34,0.24429921201030735
Saarikangas Martin                                ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1874,133885,34,0.4759009597789147
Sandell Annukka                                   ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1660,133885,34,0.4215558128244389
Sandström Tomi                                    ,KOK - SAML             ,UUSIMAA  - NYLAND               ,605,133885,34,0.1536393173245696
Syrjänen Vesa                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,622,133885,34,0.15795645516674758
Torkki Markus                                     ,KOK - SAML             ,UUSIMAA  - NYLAND               ,1260,133885,34,0.31997609889083917
Virén Lasse                                       ,KOK - SAML             ,UUSIMAA  - NYLAND               ,2788,133885,34,0.7080106061171901
*Alanko-Kahiluoto Outi                            ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,4622,63440,21,1.5299810844892812
*Brax Tuija                                       ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,9692,63440,21,3.2082597730138716
*Haavisto Pekka                                   ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,5418,63440,21,1.7934741488020176
*Sinnemäki Anni                                   ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,7694,63440,21,2.5468789407314
*Sumuvuori Johanna                                ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,5173,63440,21,1.712373896595208
Abdulla Zahra                                     ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,4198,63440,21,1.3896279949558639
Helistö Kimmo                                     ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,1314,63440,21,0.43496216897856244
Hellström Sanna                                   ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,1824,63440,21,0.6037831021437579
Ingervo Sirkku                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,1816,63440,21,0.6011349306431274
Jantunen Tuomo                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,391,63440,21,0.12942938209331653
Johansson Frank                                   ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,866,63440,21,0.2866645649432535
Korpela Heikki                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,480,63440,21,0.15889029003783103
Krohn Minerva                                     ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,3938,63440,21,1.303562421185372
Könkkölä Kalle                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,799,63440,21,0.2644861286254729
Laakso Tapio                                      ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,739,63440,21,0.244624842370744
Lehtipuu Otto                                     ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,2361,63440,21,0.7815416141235814
Moisio Elina                                      ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,2121,63440,21,0.7020964691046658
Ovaskainen Kai                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,678,63440,21,0.22443253467843632
Puoskari Mari                                     ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,3934,63440,21,1.3022383354350568
Relander Jukka                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,4403,63440,21,1.4574873896595208
Ylikahri Ville                                    ,VIHR - GRÖNA - GREENS           ,KOK  - SAML           ,979,63440,21,0.32406998738965953
*Alatalo Mikko                                    ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,5646,41126,18,2.4711374799396975
*Pentti Klaus                                     ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,4565,41126,18,1.9980061275105772
*Salovaara Pertti                                 ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,6350,41126,18,2.7792637261100035
Ahonen Ritva                                      ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,955,41126,18,0.41798375723386666
Arvela Ari                                        ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1310,41126,18,0.573359918299859
Helin Matti                                       ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1215,41126,18,0.5317803822399455
Kimpanpää Elina                                   ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,2238,41126,18,0.9795263337061713
Kriikku Mikko                                     ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1273,41126,18,0.55716578320284
Kulkas Laura                                      ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,2026,41126,18,0.8867383163935223
Kähkölä Katariina                                 ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1618,41126,18,0.7081651509993678
Lamminmäki Ari                                    ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,3891,41126,18,1.703010261148665
Mesimäki Jouni                                    ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1219,41126,18,0.5335310995477314
Moilanen Raija                                    ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,716,41126,18,0.31337839809366336
Naskali Raili                                     ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1438,41126,18,0.6293828721490055
Pirttilahti Arto                                  ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,4300,41126,18,1.882021105869766
Pohjonen Päivi                                    ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,686,41126,18,0.30024801828526965
Taivalsalmi Timo                                  ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,646,41126,18,0.2827408452074114
Vuolle Pirkko                                     ,KESK - CENT            ,PIRKANMAA - BIRKALAND ,1034,41126,18,0.4525604240626368
*Andersson Claes                                  ,SDP             ,VAS- VÄNST - LEFT             ,9390,31324,34,10.192184906142256
*Laakso Jaakko                                    ,SDP             ,VAS- VÄNST - LEFT             ,3074,31324,34,3.3366109053760695
Aaltonen Tero                                     ,SDP             ,VAS- VÄNST - LEFT             ,313,31324,34,0.33973949687140853
Fredlund Maarit                                   ,SDP             ,VAS- VÄNST - LEFT             ,89,31324,34,0.09660324351934618
Gran Birgitta                                     ,SDP             ,VAS- VÄNST - LEFT             ,478,31324,34,0.5188353977780615
Haapanen Ilmari                                   ,SDP             ,VAS- VÄNST - LEFT             ,287,31324,34,0.31151832460732987
Hujanen Kari                                      ,SDP             ,VAS- VÄNST - LEFT             ,244,31324,34,0.2648448474013536
Hurmerinta Kari                                   ,SDP             ,VAS- VÄNST - LEFT             ,193,31324,34,0.20948793257566084
Jaakkola Milla                                    ,SDP             ,VAS- VÄNST - LEFT             ,299,31324,34,0.3245434810369046
Jakka Raine                                       ,SDP             ,VAS- VÄNST - LEFT             ,797,31324,34,0.8650874728642575
Kallas Tuukka                                     ,SDP             ,VAS- VÄNST - LEFT             ,153,31324,34,0.16607074447707829
Karhula Jukka                                     ,SDP             ,VAS- VÄNST - LEFT             ,341,31324,34,0.3701315285404163
Kokkonen Esko                                     ,SDP             ,VAS- VÄNST - LEFT             ,184,31324,34,0.19971906525347977
Komonen Jenni                                     ,SDP             ,VAS- VÄNST - LEFT             ,187,31324,34,0.20297535436087344
Korhonen Tuula                                    ,SDP             ,VAS- VÄNST - LEFT             ,764,31324,34,0.8292682926829268
Kouhia Juhani                                     ,SDP             ,VAS- VÄNST - LEFT             ,945,31324,34,1.0257310688290129
Laukkanen Erkki                                   ,SDP             ,VAS- VÄNST - LEFT             ,209,31324,34,0.22685480781509385
Lindman Juho                                      ,SDP             ,VAS- VÄNST - LEFT             ,103,31324,34,0.11179925935385009
Liukkonen Oili                                    ,SDP             ,VAS- VÄNST - LEFT             ,198,31324,34,0.21491508108798366
Pajuoja Matti                                     ,SDP             ,VAS- VÄNST - LEFT             ,2076,31324,34,2.2533520623164347
Parant Mirjami                                    ,SDP             ,VAS- VÄNST - LEFT             ,147,31324,34,0.15955816626229088
Pihlaja Kirsi                                     ,SDP             ,VAS- VÄNST - LEFT             ,389,31324,34,0.42223215425871535
Pääkkönen Vesa                                    ,SDP             ,VAS- VÄNST - LEFT             ,188,31324,34,0.20406078406333802
Rahkola Anne                                      ,SDP             ,VAS- VÄNST - LEFT             ,591,31324,34,0.6414889541565573
Ruuth Saila                                       ,SDP             ,VAS- VÄNST - LEFT             ,270,31324,34,0.2930660196654323
Saastamoinen Tuula                                ,SDP             ,VAS- VÄNST - LEFT             ,303,31324,34,0.32888519984676284
Salo Salla                                        ,SDP             ,VAS- VÄNST - LEFT             ,2603,31324,34,2.8253735155152597
Saramo Jussi                                      ,SDP             ,VAS- VÄNST - LEFT             ,1094,31324,34,1.187460094496233
Siltala Hannu                                     ,SDP             ,VAS- VÄNST - LEFT             ,343,31324,34,0.3723023879453454
Syvärinen Katja                                   ,SDP             ,VAS- VÄNST - LEFT             ,678,31324,34,0.7359213382709743
Tuomisto Leena                                    ,SDP             ,VAS- VÄNST - LEFT             ,370,31324,34,0.40160898991188865
Tyystjärvi Kati                                   ,SDP             ,VAS- VÄNST - LEFT             ,699,31324,34,0.7587153620227302
Uotila Kari                                       ,SDP             ,VAS- VÄNST - LEFT             ,2975,31324,34,3.2291533648320776
Virta Sari                                        ,SDP             ,VAS- VÄNST - LEFT             ,350,31324,34,0.3799003958625974
*Andersson Janina                                 ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,5587,22868,17,4.15335840475774
*Niinistö Ville                                   ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,5182,22868,17,3.8522826657337763
Antikainen Monika                                 ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,1522,22868,17,1.13145006122092
Heikkilä Teppo                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,479,22868,17,0.35608710862340387
Kanerva Jarkko                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,321,22868,17,0.2386304005597341
Kumpuvuori Jukka                                  ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,336,22868,17,0.24978135385691796
Lehtimäki Urpo                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,122,22868,17,0.09069442015042854
Mastomäki Ville-Veikko                            ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,697,22868,17,0.518147629875809
Ollikkala Tuija                                   ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,391,22868,17,0.2906681826132587
Rantanen Elina                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,2235,22868,17,1.6614920412803917
Saarinen Kaisa                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,342,22868,17,0.2542417351757915
Saario Mari                                       ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,630,22868,17,0.4683400384817212
Sarlund Katri                                     ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,1015,22868,17,0.7545478397761064
Sulkakoski Liisa                                  ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,2207,22868,17,1.640676928458982
Suutari Anneli                                    ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,437,22868,17,0.3248644393912891
Terävä Sini                                       ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,605,22868,17,0.4497551163197481
Wallasvaara Martti                                ,VIHR - GRÖNA - GREENS            ,KOK  - SAML            ,760,22868,17,0.5649816337239811
*Anttila Sirkka-Liisa                             ,KESK - CENT            ,HÄME - TAVASTLAND          ,6880,38383,14,2.5094442852304404
*Autio Risto                                      ,KESK - CENT            ,HÄME - TAVASTLAND          ,4998,38383,14,1.822994554881067
*Rehula Juha                                      ,KESK - CENT            ,HÄME - TAVASTLAND          ,4549,38383,14,1.659224135685069
Anttila Ari                                       ,KESK - CENT            ,HÄME - TAVASTLAND          ,1292,38383,14,0.47125029309850713
Anttonen Tarja                                    ,KESK - CENT            ,HÄME - TAVASTLAND          ,1610,38383,14,0.587239142328635
Hakala Heikki                                     ,KESK - CENT            ,HÄME - TAVASTLAND          ,732,38383,14,0.26699320011463407
Hasala Hanna                                      ,KESK - CENT            ,HÄME - TAVASTLAND          ,2330,38383,14,0.8498554047364719
Lindqvist Maija-Liisa                             ,KESK - CENT            ,HÄME - TAVASTLAND          ,3439,38383,14,1.2543573978063205
Marttila Antero                                   ,KESK - CENT            ,HÄME - TAVASTLAND          ,127,38383,14,0.046322590730271215
Mäki-Uuro Jarmo                                   ,KESK - CENT            ,HÄME - TAVASTLAND          ,561,38383,14,0.20462183779277285
Nissilä Minna                                     ,KESK - CENT            ,HÄME - TAVASTLAND          ,1505,38383,14,0.5489409373941588
Penttilä Mika                                     ,KESK - CENT            ,HÄME - TAVASTLAND          ,4150,38383,14,1.5136909569340593
Taponen Merja                                     ,KESK - CENT            ,HÄME - TAVASTLAND          ,3551,38383,14,1.295208816403095
Väisänen Riitta                                   ,KESK - CENT            ,HÄME - TAVASTLAND          ,2659,38383,14,0.9698564468644973
*Arhinmäki Paavo                                  ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,6859,21366,21,6.741505195169896
Aarnipuu Tiia                                     ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,1842,21366,21,1.81044650379107
Asikainen Kirsi                                   ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,300,21366,21,0.2948609941027801
Buttler Pekka                                     ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,231,21366,21,0.22704296545914068
Eräsaari Leena                                    ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,617,21366,21,0.6064307778713844
Honka Eero                                        ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,281,21366,21,0.2761864644762707
Jokinen Orvokki                                   ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,633,21366,21,0.6221566975568661
Kajos Miina                                       ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,493,21366,21,0.48455490030890197
Lumberg Kirsti (Kiba)                             ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,273,21366,21,0.2683235046335299
Mielonen Mikko                                    ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,754,21366,21,0.7410839651783206
Mänttäri Alina                                    ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,545,21366,21,0.5356641392867172
Nyström Nils                                      ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,121,21366,21,0.11892726762145464
Puhakka Sirpa                                     ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,3866,21366,21,3.7997753440044932
Ravela Reko                                       ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,413,21366,21,0.40592530188149395
Rezov Elena                                       ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,95,21366,21,0.09337264813254703
Saari Juhani                                      ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,127,21366,21,0.12482448750351025
Saarnio Pekka                                     ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,1507,21366,21,1.4811850603762988
Siimes Hanna-Kaisa                                ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,884,21366,21,0.8688570626228588
Tammisto Anna                                     ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,266,21366,21,0.2614434147711317
Vasankari Jaakko                                  ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,206,21366,21,0.20247121595057568
Vikstedt Tea                                      ,VAS - VÄNST - LEFT            ,KOK  - SAML           ,1053,21366,21,1.0349620893007583
*Asell Marko                                      ,SDP             ,PIRKANMAA - BIRKALAND ,4590,60160,18,1.3733377659574468
*Gustafsson Jukka                                 ,SDP             ,PIRKANMAA - BIRKALAND ,7057,60160,18,2.111469414893617
*Karhu Saara                                      ,SDP             ,PIRKANMAA - BIRKALAND ,11477,60160,18,3.4339428191489363
*Rönni Tero                                       ,SDP             ,PIRKANMAA - BIRKALAND ,4665,60160,18,1.395777925531915
*Viitanen Pia                                     ,SDP             ,PIRKANMAA - BIRKALAND ,9752,60160,18,2.9178191489361702
Aleksovski Atanas                                 ,SDP             ,PIRKANMAA - BIRKALAND ,187,60160,18,0.055950797872340426
Heinonen Pipa                                     ,SDP             ,PIRKANMAA - BIRKALAND ,784,60160,18,0.23457446808510637
Järvinen Pekka                                    ,SDP             ,PIRKANMAA - BIRKALAND ,2245,60160,18,0.6717087765957447
Kivistö Anneli                                    ,SDP             ,PIRKANMAA - BIRKALAND ,2085,60160,18,0.6238364361702128
Koskinen Asko                                     ,SDP             ,PIRKANMAA - BIRKALAND ,1894,60160,18,0.566688829787234
Lahtinen Pirkko                                   ,SDP             ,PIRKANMAA - BIRKALAND ,1473,60160,18,0.4407247340425532
Laine Hanna                                       ,SDP             ,PIRKANMAA - BIRKALAND ,1458,60160,18,0.4362367021276596
Lepistö Joonas                                    ,SDP             ,PIRKANMAA - BIRKALAND ,3770,60160,18,1.1279920212765957
Petäkoski-Hult Tuula                              ,SDP             ,PIRKANMAA - BIRKALAND ,3250,60160,18,0.972406914893617
Päivinen Sari                                     ,SDP             ,PIRKANMAA - BIRKALAND ,1893,60160,18,0.5663896276595745
Sirniö Ilpo                                       ,SDP             ,PIRKANMAA - BIRKALAND ,1386,60160,18,0.41469414893617024
Sivunen Pentti                                    ,SDP             ,PIRKANMAA - BIRKALAND ,1583,60160,18,0.47363696808510636
Tienari Tapio                                     ,SDP             ,PIRKANMAA - BIRKALAND ,611,60160,18,0.1828125
*Blomqvist Thomas                                 ,KD              ,RKP - SFP            ,7280,44418,34,5.572515646809852
*Gestrin Christina                                ,KD              ,RKP - SFP            ,6402,44418,34,4.900445765230312
*Nylander Mikaela                                 ,KD              ,RKP - SFP            ,4825,44418,34,3.6933225269035077
Allen Marie                                       ,KD              ,RKP - SFP            ,777,44418,34,0.5947588815345131
Berg Finn                                         ,KD              ,RKP - SFP            ,751,44418,34,0.5748570399387636
Bäcklund Stig                                     ,KD              ,RKP - SFP            ,1772,44418,34,1.3563870502949256
Grandell Rolf                                     ,KD              ,RKP - SFP            ,323,44418,34,0.24724210905488767
Grandin Alexander                                 ,KD              ,RKP - SFP            ,304,44418,34,0.23269845558107075
Granroth Niklas                                   ,KD              ,RKP - SFP            ,200,44418,34,0.15309108919807285
Grundström Ove                                    ,KD              ,RKP - SFP            ,293,44418,34,0.22427844567517674
Guenzel-Enberg Tatiana (Tanja)                    ,KD              ,RKP - SFP            ,175,44418,34,0.13395470304831375
Haglund Carl (Calle)                              ,KD              ,RKP - SFP            ,1303,44418,34,0.9973884461254446
Harms-Aalto Martina                               ,KD              ,RKP - SFP            ,2372,44418,34,1.815660317889144
Heikel-Nyberg Monica                              ,KD              ,RKP - SFP            ,170,44418,34,0.13012742581836192
Johansson Ulf                                     ,KD              ,RKP - SFP            ,3474,44418,34,2.6591922193705253
Karlsson-Finne Anna Lena                          ,KD              ,RKP - SFP            ,415,44418,34,0.31766401008600115
Karlsson Patrik                                   ,KD              ,RKP - SFP            ,557,44418,34,0.4263586834166329
Kujala Tiina                                      ,KD              ,RKP - SFP            ,289,44418,34,0.22121662389121527
Liljeström Christel                               ,KD              ,RKP - SFP            ,4403,44418,34,3.3703003286955737
Malmberg Martina                                  ,KD              ,RKP - SFP            ,929,44418,34,0.7111081093250484
Meriheinä Thérèse                                 ,KD              ,RKP - SFP            ,241,44418,34,0.18447476248367778
