department_id,ep,ec,N_candidates,year
31,0.048936045171993736,0.9042155709381551,3,2007
32,0.05116028761133436,0.9130550708091277,3,2007
33,0.06383693684048736,0.9046650984380288,3,2007
34,0.060480191081133824,0.8856512482493073,3,2007
35,0.0597696439408648,0.9120377945588196,3,2007
36,0.04621444428129639,0.9151147594617411,3,2007
37,0.053250544045037596,0.915777003417475,3,2007
38,0.05815242687266842,0.9063438994015706,3,2007
39,0.05188279402885346,0.9098988024521449,3,2007
40,0.04931669032949382,0.9101616108310953,3,2007
41,0.047998409545437715,0.9138988311282537,3,2007
42,0.05367099268559189,0.9164524965647589,3,2007
43,0.0519380402618021,0.9222954011144631,3,2007
44,0.06480460512695514,0.904939508028713,3,2007
45,0.05450330790630732,0.895641381853184,3,2007
46,0.047688427207902465,0.916927745871744,3,2007
47,0.043064180136757876,0.9217174072224388,3,2007
48,0.06701898245205715,0.9012090355840758,3,2007
49,0.05345598941839996,0.9200635091959016,3,2007
50,0.05286894858924243,0.9121197928093856,3,2007
51,0.06622299851540353,0.8833710159538907,3,2007
52,0.06542059412739706,0.8710143151921688,3,2007
53,0.054928477829267915,0.9126898177562058,3,2007
54,0.06327338285924498,0.902343150505598,3,2007
55,0.06084492262500255,0.8908573574741564,3,2007
56,0.04974591397934572,0.9284205086353936,3,2007
57,0.06131570796222879,0.8988868997673607,3,2007
58,0.05538520799770049,0.8927410961519198,3,2007
59,0.07691564035124901,0.8724209929669272,3,2007
60,0.06237466749443439,0.875976106835575,3,2007
61,0.05563024858462562,0.8990683683098468,3,2007
62,0.06448376604161414,0.8657437205587504,3,2007
63,0.052152852716974674,0.9195879139370593,3,2007
64,0.06690279533101433,0.9027790654689588,3,2007
65,0.055851136065877174,0.9164966658437745,3,2007
66,0.04530512786853773,0.886841086647437,3,2007
67,0.06623277097436985,0.8729565827912051,3,2007
68,0.05796278779280666,0.8770201712350808,3,2007
69,0.06792338192296105,0.8847460067657049,3,2007
70,0.05964465771055763,0.8782880388512073,3,2007
71,0.05292102227748564,0.9103351691952073,3,2007
72,0.055226546211427564,0.909021875838448,3,2007
73,0.055254106761946045,0.9047475618658913,3,2007
74,0.051655247009644106,0.8878834733061778,3,2007
75,0.08708822977069627,0.8267881728679963,3,2007
76,0.06613807994343006,0.8929333705900083,3,2007
77,0.057520476151671815,0.8972485906226779,3,2007
78,0.07483504050951367,0.8650867574343719,3,2007
79,0.05668578925237141,0.8938609145717774,3,2007
80,0.06402461265268239,0.8746324316583642,3,2007
81,0.049205822496318885,0.9170454448233254,3,2007
82,0.0389020529511733,0.9197181613994618,3,2007
83,0.05204935843020732,0.8569662215750452,3,2007
84,0.049013903843901405,0.8827570325300622,3,2007
85,0.056265758258246035,0.9145791615069663,3,2007
86,0.04855120041789128,0.9172712570589384,3,2007
87,0.044957845003580306,0.9109139029416999,3,2007
88,0.054680511839787005,0.901230167070953,3,2007
89,0.051332064999846466,0.8931562617835689,3,2007
90,0.05206887495113757,0.89290855466124,3,2007
91,0.05686837902120838,0.9051285256956534,3,2007
92,0.08445739954415309,0.843910797403515,3,2007
93,0.06600475581515758,0.8798103966450334,3,2007
94,0.0713058836255655,0.8829845488335027,3,2007
95,0.06459961491993962,0.8919934393507184,3,2007
01,0.03941143467356674,0.8868174619836628,4,2007
02,0.04727347340727647,0.9043509367289974,4,2007
03,0.0418604674869316,0.898453389584345,4,2007
04,0.03843309270415937,0.8960575705382023,4,2007
05,0.039403162378481446,0.8870741537444458,4,2007
06,0.043812314963228724,0.8484309836929136,4,2007
07,0.04276115223315093,0.904661735892834,4,2007
08,0.052804150015254424,0.8977038126609846,4,2007
09,0.045336515904386004,0.8767635744571141,4,2007
10,0.049409905381510244,0.8854639631335729,4,2007
11,0.0449910271609876,0.8884899681032412,4,2007
12,0.05048642365356918,0.8707765009029896,4,2007
13,0.0565185157213486,0.8736469194016366,4,2007
14,0.05189189065659232,0.8847025812077393,4,2007
15,0.04331724888475435,0.8697647985025805,4,2007
16,0.03597308274728443,0.8845033848925978,4,2007
17,0.04601791495736325,0.879803846659497,4,2007
18,0.04249540768689847,0.9075986117044168,4,2007
19,0.04229635580808266,0.874599413746348,4,2007
21,0.05139636553100499,0.8818394262848688,4,2007
22,0.03831393784452388,0.8800212257789951,4,2007
23,0.04144821704971827,0.8837703201356542,4,2007
24,0.038527779529097216,0.8879273105054113,4,2007
25,0.051863701299970456,0.8795579253994114,4,2007
26,0.04206704495926265,0.8998193149924212,4,2007
27,0.04534207742288417,0.9010323037676097,4,2007
28,0.0435564802055214,0.8890693693800171,4,2007
29,0.039440233820537546,0.8718405187888929,4,2007
2A,0.051526183542302796,0.8740098216284395,4,2007
2B,0.07268019879778374,0.8519974026314573,4,2007
30,0.04551195907473272,0.9019453630064617,4,2007
31,0.03877667185920887,0.8687277549548795,4,2007
32,0.042409378016770194,0.8748606280555072,4,2007
33,0.050212826455080246,0.8782689965721858,4,2007
34,0.04885028623636235,0.8876191892678397,4,2007
35,0.046373551796065865,0.8648459760687502,4,2007
36,0.037856468489028516,0.912373162258992,4,2007
37,0.04180255667785275,0.8872134397596616,4,2007
38,0.04714008109653113,0.8820282832859956,4,2007
39,0.04389827716437066,0.9082704366124374,4,2007
40,0.03997464057984164,0.8669057123818404,4,2007
41,0.03889568434987628,0.9095492989611609,4,2007
42,0.04262199391809275,0.8982865925129166,4,2007
43,0.043313703094480675,0.9038571621006081,4,2007
44,0.050020680631515796,0.8655034591736536,4,2007
45,0.04351914977471337,0.8862803809253672,4,2007
46,0.039304242113651015,0.8773436262057974,4,2007
47,0.03603432222007766,0.9036320355782559,4,2007
48,0.05809728567004865,0.8717313347039982,4,2007
49,0.04213994653279608,0.8784532864911716,4,2007
50,0.04253528293095961,0.886065775921876,4,2007
51,0.05321536705522774,0.8863167559980241,4,2007
52,0.05447041626834191,0.8963650784279772,4,2007
53,0.043287841776981105,0.8719393076514712,4,2007
54,0.05233009093432208,0.897078151473478,4,2007
55,0.0516557634413444,0.9038659469917493,4,2007
56,0.040185659848657414,0.8863167423235092,4,2007
57,0.04982867633530816,0.8983787979877758,4,2007
58,0.045702877998730525,0.8936000939263441,4,2007
59,0.05984627381888616,0.8929406398741679,4,2007
60,0.04952084791541653,0.8950640797056622,4,2007
61,0.0454911750719058,0.8962694637502111,4,2007
62,0.05132333344346634,0.9082125157711984,4,2007
63,0.04166931448422293,0.8850470995621657,4,2007
64,0.053258716724867816,0.8563131973938182,4,2007
65,0.04582534321358523,0.8752497253289226,4,2007
66,0.039643708616947916,0.8911358195381813,4,2007
67,0.05153882116228986,0.8653911832802716,4,2007
68,0.045484594541373706,0.8799481048483466,4,2007
69,0.0529633319728573,0.8574666787763626,4,2007
70,0.04908549331747397,0.8989317114965119,4,2007
71,0.04241538216777225,0.8927186394259226,4,2007
72,0.04370371146961937,0.8968440960502186,4,2007
73,0.04436400926006939,0.8864496753049026,4,2007
74,0.04101143842608518,0.8641732498008341,4,2007
75,0.06661071186227,0.8014984614688428,4,2007
76,0.052350593906609726,0.8934074214513062,4,2007
77,0.04500962826854954,0.8788208311933485,4,2007
78,0.05762758145588861,0.8367316028930948,4,2007
79,0.04441547889582528,0.8549697178341072,4,2007
80,0.0531489353730912,0.9004559451524673,4,2007
81,0.0409211358530142,0.8883510938264456,4,2007
82,0.032473259455245485,0.9038303936212497,4,2007
83,0.04175906337296921,0.8715534420935238,4,2007
84,0.040654505618896365,0.8985319437189981,4,2007
85,0.04482824558641337,0.8833239904645195,4,2007
86,0.038258278764776485,0.8845548179176912,4,2007
87,0.03636144051140002,0.8846595505924573,4,2007
88,0.044823045416561916,0.9103281459008784,4,2007
89,0.04226244402537002,0.9019272275031729,4,2007
90,0.041677335800960315,0.9009929244280301,4,2007
91,0.04446255651930178,0.8673387945362266,4,2007
92,0.06473524487509902,0.8169690265218973,4,2007
93,0.053090020779440424,0.858944554336014,4,2007
94,0.0561001482157939,0.8502663717922003,4,2007
95,0.05025331521381406,0.8612761956280924,4,2007
01,0.03274183832868351,0.8641498442498472,5,2007
02,0.03961651116869509,0.883160297121602,5,2007
03,0.035334757981839236,0.8807470127153134,5,2007
04,0.032587503380957186,0.8766561785074553,5,2007
05,0.03308694994345985,0.8697515537066681,5,2007
06,0.03587932442022962,0.8355639789795283,5,2007
07,0.035922629176742646,0.8824948579688263,5,2007
08,0.044437635731380015,0.8773589862582436,5,2007
09,0.03849988417712764,0.8669426460261258,5,2007
10,0.041102164965999846,0.8637005007595242,5,2007
11,0.037796510250010365,0.8701072533580858,5,2007
12,0.04232500069354873,0.8584234863394866,5,2007
13,0.04614931380823854,0.8554991568177577,5,2007
14,0.04328722547655472,0.871113494813061,5,2007
15,0.03639016727830824,0.8563030225999176,5,2007
16,0.03065506965117931,0.870353439853433,5,2007
17,0.03826503850720741,0.8650173271497867,5,2007
18,0.03545724962803857,0.8880226234529117,5,2007
19,0.03551761828527038,0.8627897502373945,5,2007
21,0.04264079667025734,0.8615092859520506,5,2007
22,0.031774866779852196,0.8672940331763828,5,2007
23,0.03557859745058946,0.8733215208333163,5,2007
24,0.03245300091994546,0.8709583735856827,5,2007
25,0.04309912149037115,0.8606575556789924,5,2007
26,0.03524502543349389,0.87565176784576,5,2007
27,0.037978006696714875,0.8793715309630692,5,2007
28,0.036444354646060446,0.8675856806968657,5,2007
29,0.032747933342020745,0.8608384880555863,5,2007
2A,0.0439084455704886,0.8577343412868127,5,2007
2B,0.06038769022329385,0.8406556566663701,5,2007
30,0.037369572240193896,0.877287808461929,5,2007
31,0.0321071517287268,0.8541687800416691,5,2007
32,0.03620232526830573,0.8589407234678768,5,2007
33,0.04139288234340293,0.861451677090961,5,2007
34,0.04003949631437627,0.866672489856038,5,2007
35,0.038345544193252624,0.8537234380580775,5,2007
36,0.03238052707772352,0.8908578050129378,5,2007
37,0.03471238743714051,0.8705815549187859,5,2007
38,0.03880273095112495,0.8625166535738584,5,2007
39,0.03718827463184593,0.8828265313365746,5,2007
40,0.0331708799811992,0.854900974192101,5,2007
41,0.032670880275578545,0.8837815340559871,5,2007
42,0.03522289951190969,0.8743955879775027,5,2007
43,0.03643866980098895,0.8801977147211039,5,2007
44,0.04124169430056295,0.8555170726757317,5,2007
45,0.035954729211175464,0.8649582975685155,5,2007
46,0.03370402065506306,0.8645207049751362,5,2007
47,0.030446622501161348,0.8776599632085458,5,2007
48,0.04846226183608534,0.8574738817351352,5,2007
49,0.03541122245237651,0.86343761035491,5,2007
50,0.03589718517196193,0.8698287729120375,5,2007
51,0.044177065921372945,0.8654338006058606,5,2007
52,0.045754838164941615,0.8740841207390246,5,2007
53,0.03612823170391162,0.8582688853835305,5,2007
54,0.0431050927706642,0.8780644986798379,5,2007
55,0.04350933923094727,0.8794287779529386,5,2007
56,0.03309623668085779,0.8678432646406113,5,2007
57,0.0411910191898916,0.8740404926545583,5,2007
58,0.038067676808146,0.877332562326473,5,2007
59,0.04927192328471894,0.8755099601546559,5,2007
60,0.04092035528076454,0.8731697211887668,5,2007
61,0.038408535175480714,0.8751857291879342,5,2007
62,0.04289070350163864,0.8916961496023647,5,2007
63,0.03487957144946248,0.8709346227406045,5,2007
64,0.04393205770889715,0.8469518524560711,5,2007
65,0.038387861478584216,0.8620269727977062,5,2007
66,0.03278465348121968,0.8703348014232186,5,2007
67,0.0423736406284429,0.8473242576540018,5,2007
68,0.037702909598895246,0.8586085860682312,5,2007
69,0.043282467431184,0.8436525235620542,5,2007
70,0.04140252458661294,0.8763436952233661,5,2007
71,0.03542362437137683,0.8715557202646849,5,2007
72,0.036367377907938814,0.8791477194753541,5,2007
73,0.03676372979831407,0.8665216881326323,5,2007
74,0.03386136024528143,0.8486859650763193,5,2007
75,0.053701343526242756,0.8037172822703973,5,2007
76,0.04347361853044664,0.8793512628851867,5,2007
77,0.03716445660045273,0.8598958154524803,5,2007
78,0.04702111118074021,0.8294246019465193,5,2007
79,0.0372333315196909,0.8466354116799985,5,2007
80,0.04506803214336528,0.8858484079485378,5,2007
81,0.03415102848476569,0.8680062921031129,5,2007
82,0.027726258699323436,0.877089494221832,5,2007
83,0.034252531142393516,0.8531684996724282,5,2007
84,0.03389407264019219,0.8716793046422855,5,2007
85,0.03773084236324522,0.8683407516979227,5,2007
86,0.03202055556475844,0.8677255652585368,5,2007
87,0.03080273417043161,0.8731170431039537,5,2007
88,0.0374714349797409,0.8825040396271082,5,2007
89,0.03574905258689701,0.8774454321822794,5,2007
90,0.034310838696432706,0.877756046757731,5,2007
91,0.03654068970657032,0.8523733539248857,5,2007
92,0.05246825807950492,0.8161851526438021,5,2007
93,0.04351093203979507,0.848356558954699,5,2007
94,0.045827533451469435,0.842302181087447,5,2007
95,0.04130424274336876,0.8476973043415633,5,2007
01,0.02822723778648389,0.8597999272305811,6,2007
02,0.03438958013139194,0.8738525346987511,6,2007
03,0.030756362150261927,0.8731735116885884,6,2007
04,0.02856016811527119,0.869495373792169,6,2007
05,0.02882029663096526,0.864653587972122,6,2007
06,0.03081831692875916,0.837601726139599,6,2007
07,0.03181825172807034,0.8738994641760163,6,2007
08,0.03878148453998627,0.8692187610220806,6,2007
09,0.03406546158640738,0.8615926113457976,6,2007
10,0.035960826647818515,0.8600325051295261,6,2007
11,0.032889541427343516,0.8632262829696108,6,2007
12,0.03667923729084259,0.8555824644804697,6,2007
13,0.03945731029104199,0.8511837707430225,6,2007
14,0.03747044657013437,0.8656171074179785,6,2007
15,0.0316293379604064,0.854244730302264,6,2007
16,0.02685063105475016,0.8675568458097027,6,2007
17,0.03296197481484801,0.8645052693546723,6,2007
18,0.030861396409620656,0.8788493505902122,6,2007
19,0.03094594936451555,0.8596372503721336,6,2007
21,0.03693157586794039,0.8572337440385813,6,2007
22,0.027503324454630877,0.8623188102438266,6,2007
23,0.03125718861799416,0.8688284385044047,6,2007
24,0.02840780171725526,0.8656860460607747,6,2007
25,0.03733673120177252,0.8561290905194451,6,2007
26,0.030763546008280414,0.8686097170414026,6,2007
27,0.033117353088988936,0.8714577793286091,6,2007
28,0.0313704355056635,0.8633761395514071,6,2007
29,0.028080859251079972,0.8569536079688638,6,2007
2A,0.03793410939601019,0.8523518112854959,6,2007
2B,0.051723114025156766,0.8385340490205289,6,2007
30,0.0323091224337648,0.8681982511324897,6,2007
31,0.02752832114160912,0.8510355761897628,6,2007
32,0.03171753889914433,0.8560349795358329,6,2007
33,0.03527216864878969,0.8564517888638504,6,2007
34,0.03416941371218704,0.8598273769394447,6,2007
35,0.0327885444777823,0.8524302966502526,6,2007
36,0.028610682806622375,0.8816057938758329,6,2007
37,0.029966283183730368,0.8666184627037798,6,2007
38,0.03337538667200973,0.8574867662834934,6,2007
39,0.03280990676288035,0.874273354856595,6,2007
40,0.028544066730354818,0.8524494781877413,6,2007
41,0.02830568552064001,0.8760052030127043,6,2007
42,0.030394039152791073,0.8675194315550161,6,2007
43,0.031843474848896464,0.8716385650446896,6,2007
44,0.03564250619407835,0.8566435844201203,6,2007
45,0.03104471019893685,0.8611758269092392,6,2007
46,0.029517318817117222,0.8608111639791499,6,2007
47,0.026453173371202815,0.8697005542635506,6,2007
48,0.04258911909752845,0.853596296689501,6,2007
49,0.03089095116263798,0.8649986344553752,6,2007
50,0.031513345660969146,0.8661461489107187,6,2007
51,0.038135158508230245,0.860306808043392,6,2007
52,0.0400678558005825,0.8673039673072827,6,2007
53,0.03115470382929138,0.858190243765214,6,2007
54,0.03751322343516351,0.8684229516243527,6,2007
55,0.038334160593701025,0.8706328874164896,6,2007
56,0.028736833063202606,0.8627989698227696,6,2007
57,0.03546150541410262,0.8651832250549846,6,2007
58,0.033146261291979055,0.8702421812772573,6,2007
59,0.042048956141383015,0.8657985805057155,6,2007
60,0.035273030550870416,0.8659456424062724,6,2007
61,0.0335044030432281,0.8698745644842272,6,2007
62,0.0371613580667481,0.8786869902011983,6,2007
63,0.03001149575294517,0.8648264240069548,6,2007
64,0.03762499968879105,0.8451356383806526,6,2007
65,0.03343965327012309,0.8572497253852528,6,2007
66,0.02843070769668893,0.8631804596808357,6,2007
67,0.03603914823370409,0.8460382742393157,6,2007
68,0.03209110187934765,0.8551768180657419,6,2007
69,0.037083055555796905,0.8434351956003139,6,2007
70,0.03588630770450173,0.8683346773425028,6,2007
71,0.03078884665033396,0.8652614842525558,6,2007
72,0.03181188209152464,0.8734165333761823,6,2007
73,0.03173088043082772,0.8611088680250668,6,2007
74,0.02889766035240101,0.8480720344938585,6,2007
75,0.04548471708034699,0.8124401981797994,6,2007
76,0.03759296028229954,0.8704455557273695,6,2007
77,0.03173506293075108,0.8558522201603154,6,2007
78,0.0402503921750091,0.8328688871636687,6,2007
79,0.0324811132890378,0.8524529840938808,6,2007
80,0.03926094692843037,0.8755265106225495,6,2007
81,0.029463549488635297,0.8622463852275143,6,2007
82,0.024026556058527274,0.8692893167506872,6,2007
83,0.029562951930143706,0.8512422698677113,6,2007
84,0.03000330165473678,0.8657675278213895,6,2007
85,0.033120124183950495,0.8748338125357854,6,2007
86,0.027761399235080496,0.8655220397686166,6,2007
87,0.02650634810648611,0.8675540676578095,6,2007
88,0.032291451895990315,0.8726634836891423,6,2007
89,0.031106241885778502,0.8704531702256638,6,2007
90,0.029495953130991043,0.8690600487372291,6,2007
91,0.03115608477751134,0.850055488580433,6,2007
92,0.044592761896432576,0.8219701438986682,6,2007
93,0.037311471115515055,0.8459554942380461,6,2007
94,0.039275158727089095,0.8417738927776683,6,2007
95,0.03511014542769693,0.8460692874477316,6,2007
01,0.025094514253915616,0.8617621174716505,7,2007
02,0.031096291848658652,0.8734284889017081,7,2007
03,0.028449864995910155,0.877700993552524,7,2007
04,0.026343006257079592,0.8726710697107467,7,2007
05,0.025918208123911296,0.8671560113976641,7,2007
06,0.02779532320139694,0.8457415778780792,7,2007
07,0.028936750637042007,0.8752168621792401,7,2007
08,0.03485831582207542,0.8692739929674614,7,2007
09,0.03178334653711249,0.8664019515096899,7,2007
10,0.03278837995901932,0.8623742521602535,7,2007
11,0.030522995920070278,0.8671348015411838,7,2007
12,0.03383635634798256,0.8597393420085584,7,2007
13,0.036084792279945044,0.8572423892040811,7,2007
14,0.033678606138305534,0.8665138768844223,7,2007
15,0.028256187967989264,0.8580000380060218,7,2007
16,0.02427498726159608,0.86906688740253,7,2007
17,0.029493947677314745,0.8659441431495815,7,2007
18,0.028829029090840334,0.880937299300677,7,2007
19,0.028635934465815548,0.8667419045424318,7,2007
21,0.03257996749531595,0.8591418017880943,7,2007
22,0.02509638317301454,0.866540709039868,7,2007
23,0.02846442602060309,0.8724318876738515,7,2007
24,0.026551245616370813,0.8703065758474122,7,2007
25,0.032868001014483825,0.8577618390080066,7,2007
26,0.027858242764905807,0.8696329284406603,7,2007
27,0.02992072245212316,0.8714366055841356,7,2007
28,0.027733648783725758,0.8640492585185813,7,2007
29,0.025149078359172572,0.8607228798869484,7,2007
2A,0.03612005610206888,0.8577930715965171,7,2007
2B,0.047985138761821755,0.8465192832624848,7,2007
30,0.029944048388389155,0.870861752642869,7,2007
31,0.024429435904211406,0.8557568628996726,7,2007
32,0.029265003090253486,0.8602755992202662,7,2007
33,0.03153962253189148,0.8600902085629658,7,2007
34,0.030728727937220937,0.8633146693921434,7,2007
35,0.02877194084222253,0.8551585684785008,7,2007
36,0.025803838419643933,0.8805586533627634,7,2007
37,0.02728785188717899,0.8678761609139471,7,2007
38,0.030054381618875404,0.8610895687467598,7,2007
39,0.029804046174736913,0.8739080755186039,7,2007
40,0.026652411515740507,0.8593475917876197,7,2007
41,0.025312958986545682,0.8747298213500606,7,2007
42,0.027710120581512863,0.8686899124496097,7,2007
43,0.028276922160642017,0.8707458000205368,7,2007
44,0.03168533833901169,0.8597193419174229,7,2007
45,0.027838317278926637,0.8635379526968741,7,2007
46,0.027154418423943266,0.8652247311563678,7,2007
47,0.02403751730294898,0.8711362533944955,7,2007
48,0.03876321591904805,0.8586468754867025,7,2007
49,0.02734240857747862,0.8649952898796405,7,2007
50,0.028256473961435914,0.8664619311290089,7,2007
51,0.033760304917081714,0.8620592879862475,7,2007
52,0.03589161113363637,0.8668978166345305,7,2007
53,0.02733096061035027,0.8593502091731471,7,2007
54,0.03517893462306179,0.869996209858017,7,2007
55,0.03669083242537671,0.869763974537208,7,2007
56,0.025847146875034945,0.8650256566391854,7,2007
57,0.03172645993295166,0.8649713703617643,7,2007
58,0.03016782660787769,0.8731691902483181,7,2007
59,0.03898960830446144,0.8695023468433659,7,2007
60,0.03182443666985094,0.8671557227569897,7,2007
61,0.02989154248230339,0.8686209300569191,7,2007
62,0.03594449317573297,0.8802480176294446,7,2007
63,0.02686959650515707,0.8676264135520422,7,2007
64,0.0342292100974565,0.8513163179029875,7,2007
65,0.03138803547153883,0.862995818225991,7,2007
66,0.02600365836737106,0.8667324485492129,7,2007
67,0.03135820776004382,0.8488726209229254,7,2007
68,0.028112823950738136,0.856529767909888,7,2007
69,0.03301311679520429,0.8493845629294905,7,2007
70,0.03205767046719789,0.8677983784662356,7,2007
71,0.027657121190537856,0.8666682415117205,7,2007
72,0.02856428447335363,0.8727324073961418,7,2007
73,0.02876701451499675,0.8640860905934662,7,2007
74,0.025338758642068044,0.8519718846139113,7,2007
75,0.03930308328861703,0.8248663497580611,7,2007
76,0.03447364021022009,0.8723868366561222,7,2007
77,0.028131608236162182,0.8591382536550554,7,2007
78,0.03513328966858042,0.8406183247729355,7,2007
79,0.028688075854742784,0.855511846999258,7,2007
