polling_id,divisiveness_daciolo,divisiveness_ciro,divisiveness_haddad,divisiveness_alckmin,divisiveness_meirelles,divisiveness_bolsonaro,divisiveness_amoedo,rate_daciolo,rate_ciro,rate_haddad,rate_alckmin,rate_meirelles,rate_bolsonaro,rate_amoedo,value_daciolo,value_ciro,value_haddad,value_alckmin,value_meirelles,value_bolsonaro,value_amoedo,candidate,value,rate
CE-INDEPENDÊNCIA-39,0.0027491516609108,0.2112778818233388,0.1387324661664292,0.0474998907827457,0.0152378121985159,0.2671600812300064,0.008796821256607,0.0023759418912497453,0.3815762677347091,0.477767972303306,0.008757042970606204,0.004140927296178128,0.12375263050709388,0.0016292172968569683,35,5621,7038,129,61,1823,24,FERNANDO HADDAD,11782,0.8170029817627071
CE-INDEPENDÊNCIA-39,0.0027491516609108,0.2112778818233388,0.1387324661664292,0.0474998907827457,0.0152378121985159,0.2671600812300064,0.008796821256607,0.0023759418912497453,0.3815762677347091,0.477767972303306,0.008757042970606204,0.004140927296178128,0.12375263050709388,0.0016292172968569683,35,5621,7038,129,61,1823,24,JAIR MESSIAS BOLSONARO,2639,0.18299701823729284
CE-IPAPORANGA-20,,,,,,,,0.0060050568900126425,0.22297724399494312,0.5975031605562579,0.008691529709228825,0.013748419721871049,0.15075853350189633,0.0003160556257901391,38,1411,3781,55,87,954,2,FERNANDO HADDAD,5121,0.7835067319461444
CE-IPAPORANGA-20,,,,,,,,0.0060050568900126425,0.22297724399494312,0.5975031605562579,0.008691529709228825,0.013748419721871049,0.15075853350189633,0.0003160556257901391,38,1411,3781,55,87,954,2,JAIR MESSIAS BOLSONARO,1415,0.21649326805385558
CE-IPAUMIRIM-92,,,,,,,,0.007345225603357817,0.46934492579823117,0.4227252286014091,0.004946784590016489,0.00644581022335482,0.08829260980362764,0.000899415380002998,49,3131,2820,33,43,589,6,FERNANDO HADDAD,5964,0.8792569659442725
CE-IPAUMIRIM-92,,,,,,,,0.007345225603357817,0.46934492579823117,0.4227252286014091,0.004946784590016489,0.00644581022335482,0.08829260980362764,0.000899415380002998,49,3131,2820,33,43,589,6,JAIR MESSIAS BOLSONARO,819,0.12074303405572756
CE-IPU-21,,,,,,,,0.0027389879215122806,0.5261550895783754,0.33330339903910916,0.005567778725697095,0.005118764312334426,0.12518521844551211,0.0019307619774594764,61,11718,7423,124,114,2788,43,FERNANDO HADDAD,18089,0.8126235399820305
CE-IPU-21,,,,,,,,0.0027389879215122806,0.5261550895783754,0.33330339903910916,0.005567778725697095,0.005118764312334426,0.12518521844551211,0.0019307619774594764,61,11718,7423,124,114,2788,43,JAIR MESSIAS BOLSONARO,4171,0.18737646001796945
CE-IPUEIRAS-40,0.001298929518568,0.3033405329072834,0.1902462056970993,0.0111656110985136,0.0024844861365129,0.0941578135803869,0.0009458539137702,0.004467912266450041,0.47410641754671,0.35875304630381805,0.01462225832656377,0.009646628757108042,0.1371344435418359,0.001269293257514216,88,9338,7066,288,190,2701,25,FERNANDO HADDAD,15504,0.788847054034802
CE-IPUEIRAS-40,0.001298929518568,0.3033405329072834,0.1902462056970993,0.0111656110985136,0.0024844861365129,0.0941578135803869,0.0009458539137702,0.004467912266450041,0.47410641754671,0.35875304630381805,0.01462225832656377,0.009646628757108042,0.1371344435418359,0.001269293257514216,88,9338,7066,288,190,2701,25,JAIR MESSIAS BOLSONARO,4150,0.21115294596519793
CE-IRACEMA-86,0.0033832906741915,0.2316237414583565,0.1411737222049335,0.0541946522266092,0.0050043384125617,0.2968071134666705,0.0012204121738186,0.0018239299610894942,0.36113813229571984,0.5058365758754864,0.004012645914396887,0.004255836575875486,0.12135214007782101,0.001580739299610895,15,2970,4160,33,35,998,13,FERNANDO HADDAD,6923,0.8489270386266095
CE-IRACEMA-86,0.0033832906741915,0.2316237414583565,0.1411737222049335,0.0541946522266092,0.0050043384125617,0.2968071134666705,0.0012204121738186,0.0018239299610894942,0.36113813229571984,0.5058365758754864,0.004012645914396887,0.004255836575875486,0.12135214007782101,0.001580739299610895,15,2970,4160,33,35,998,13,JAIR MESSIAS BOLSONARO,1232,0.15107296137339055
CE-IRAUÇUBA-41,,,,,,,,0.004257544069315805,0.5726023304451748,0.3149088736181655,0.004556319091723932,0.004108156558111742,0.09911861368389603,0.00044816253361219,57,7666,4216,61,55,1327,6,FERNANDO HADDAD,10821,0.8521143397117883
CE-IRAUÇUBA-41,,,,,,,,0.004257544069315805,0.5726023304451748,0.3149088736181655,0.004556319091723932,0.004108156558111742,0.09911861368389603,0.00044816253361219,57,7666,4216,61,55,1327,6,JAIR MESSIAS BOLSONARO,1878,0.14788566028821168
CE-ITAITINGA-78,,,,,,,,0.020723167071602114,0.34028869515506643,0.37492258587013483,0.010385403268067268,0.006955361821733124,0.24448573198037254,0.002239054833023677,435,7143,7870,218,146,5132,47,FERNANDO HADDAD,14614,0.6923769365613304
CE-ITAITINGA-78,,,,,,,,0.020723167071602114,0.34028869515506643,0.37492258587013483,0.010385403268067268,0.006955361821733124,0.24448573198037254,0.002239054833023677,435,7143,7870,218,146,5132,47,JAIR MESSIAS BOLSONARO,6493,0.30762306343866963
CE-ITAIÇABA-75,,,,,,,,0.018946570670708603,0.4693065555134521,0.3471011746873816,0.004547176960970065,0.0030314513073133762,0.15649867374005305,0.0005683971201212581,100,2477,1832,24,16,826,3,FERNANDO HADDAD,3848,0.7609254498714653
CE-ITAIÇABA-75,,,,,,,,0.018946570670708603,0.4693065555134521,0.3471011746873816,0.004547176960970065,0.0030314513073133762,0.15649867374005305,0.0005683971201212581,100,2477,1832,24,16,826,3,JAIR MESSIAS BOLSONARO,1209,0.2390745501285347
CE-ITAPAJÉ-41,,,,,,,,0.008765898934341699,0.4455139223100722,0.3196974905465796,0.006531454107940873,0.0047438982468202134,0.21364730147817118,0.0011000343760742524,255,12960,9300,190,138,6215,32,FERNANDO HADDAD,20248,0.7138374757623832
CE-ITAPAJÉ-41,,,,,,,,0.008765898934341699,0.4455139223100722,0.3196974905465796,0.006531454107940873,0.0047438982468202134,0.21364730147817118,0.0011000343760742524,255,12960,9300,190,138,6215,32,JAIR MESSIAS BOLSONARO,8117,0.2861625242376168
CE-ITAPIPOCA-17,,,,,,,,0.006744804774573955,0.4311785431796937,0.4159056590206371,0.009462860429999281,0.002732436902279428,0.1323074710577407,0.001668224635075861,469,29982,28920,658,190,9200,116,FERNANDO HADDAD,54153,0.8109771621115687
CE-ITAPIPOCA-17,,,,,,,,0.006744804774573955,0.4311785431796937,0.4159056590206371,0.009462860429999281,0.002732436902279428,0.1323074710577407,0.001668224635075861,469,29982,28920,658,190,9200,116,JAIR MESSIAS BOLSONARO,12622,0.1890228378884313
CE-ITAPIÚNA-105,,,,,,,,0.006910850034554251,0.3397546648237733,0.5235832757429164,0.008120248790601244,0.005787836903939184,0.11497926744989634,0.0008638562543192813,80,3933,6061,94,67,1331,10,FERNANDO HADDAD,9161,0.83418320888727
CE-ITAPIÚNA-105,,,,,,,,0.006910850034554251,0.3397546648237733,0.5235832757429164,0.008120248790601244,0.005787836903939184,0.11497926744989634,0.0008638562543192813,80,3933,6061,94,67,1331,10,JAIR MESSIAS BOLSONARO,1821,0.16581679111272993
CE-ITAREMA-98,,,,,,,,0.012919073829777555,0.36400855206295774,0.4293772460537688,0.010053222945002957,0.00636855752172133,0.17654551244143202,0.0007278351453395806,284,8002,9439,221,140,3881,16,FERNANDO HADDAD,16100,0.7599358066647787
CE-ITAREMA-98,,,,,,,,0.012919073829777555,0.36400855206295774,0.4293772460537688,0.010053222945002957,0.00636855752172133,0.17654551244143202,0.0007278351453395806,284,8002,9439,221,140,3881,16,JAIR MESSIAS BOLSONARO,5086,0.24006419333522136
CE-ITATIRA-33,,,,,,,,0.004405955636584625,0.41719841993315104,0.4655120024308721,0.006001215436037679,0.009571558796718322,0.09563962321482831,0.001671224551807961,58,5492,6128,79,126,1259,22,FERNANDO HADDAD,11040,0.8697022215219788
CE-ITATIRA-33,,,,,,,,0.004405955636584625,0.41719841993315104,0.4655120024308721,0.006001215436037679,0.009571558796718322,0.09563962321482831,0.001671224551807961,58,5492,6128,79,126,1259,22,JAIR MESSIAS BOLSONARO,1654,0.13029777847802113
CE-JAGUARETAMA-72,,,,,,,,0.0024112028192525272,0.34832606881201894,0.5409440786423073,0.008810164147268849,0.006028007048131318,0.09208939998145228,0.0013910785495687657,26,3756,5833,95,65,993,15,FERNANDO HADDAD,8993,0.8742101681734228
CE-JAGUARETAMA-72,,,,,,,,0.0024112028192525272,0.34832606881201894,0.5409440786423073,0.008810164147268849,0.006028007048131318,0.09208939998145228,0.0013910785495687657,26,3756,5833,95,65,993,15,JAIR MESSIAS BOLSONARO,1294,0.12578983182657724
CE-JAGUARIBARA-72,,,,,,,,0.006474697563469075,0.4740160163571307,0.39444539103765547,0.011075140569091839,0.004430056227636736,0.1078548304651559,0.0017038677798602829,38,2782,2315,65,26,633,10,FERNANDO HADDAD,4871,0.8487541383516292
CE-JAGUARIBARA-72,,,,,,,,0.006474697563469075,0.4740160163571307,0.39444539103765547,0.011075140569091839,0.004430056227636736,0.1078548304651559,0.0017038677798602829,38,2782,2315,65,26,633,10,JAIR MESSIAS BOLSONARO,868,0.15124586164837078
CE-JAGUARIBE-10,,,,,,,,0.003910776361529548,0.5155948242564696,0.33874082657396676,0.007435303205870993,0.004393588258014678,0.12746234067207415,0.0024623406720741597,81,10679,7016,154,91,2640,51,FERNANDO HADDAD,17204,0.8288288288288288
CE-JAGUARIBE-10,,,,,,,,0.003910776361529548,0.5155948242564696,0.33874082657396676,0.007435303205870993,0.004393588258014678,0.12746234067207415,0.0024623406720741597,81,10679,7016,154,91,2640,51,JAIR MESSIAS BOLSONARO,3553,0.17117117117117117
CE-JAGUARUANA-75,,,,,,,,0.008619815434540108,0.4410303214684109,0.3623871818274009,0.007859243484433627,0.0029408782070783897,0.17472872933779535,0.002433830240340736,170,8698,7147,155,58,3446,48,FERNANDO HADDAD,14425,0.7381537201924061
CE-JAGUARUANA-75,,,,,,,,0.008619815434540108,0.4410303214684109,0.3623871818274009,0.007859243484433627,0.0029408782070783897,0.17472872933779535,0.002433830240340736,170,8698,7147,155,58,3446,48,JAIR MESSIAS BOLSONARO,5117,0.2618462798075939
CE-JARDIM-119,0.0037942983887243,0.1850176504067428,0.2042377743825983,0.0301394080496261,0.0006036951039026,0.3455376244863471,0.0063789841298682,0.0037156477846326417,0.3250140213123948,0.5532108805384184,0.017386427369601793,0.0089035333707235,0.09029725182277061,0.0014722378014582166,53,4636,7891,248,127,1288,21,FERNANDO HADDAD,12855,0.8626358878002952
CE-JARDIM-119,0.0037942983887243,0.1850176504067428,0.2042377743825983,0.0301394080496261,0.0006036951039026,0.3455376244863471,0.0063789841298682,0.0037156477846326417,0.3250140213123948,0.5532108805384184,0.017386427369601793,0.0089035333707235,0.09029725182277061,0.0014722378014582166,53,4636,7891,248,127,1288,21,JAIR MESSIAS BOLSONARO,2047,0.13736411219970474
CE-JATI-70,,,,,,,,0.004758948893027105,0.3720256569418581,0.515828677839851,0.007241878750258638,0.008897165321746328,0.08959238568177115,0.0016552865714876887,23,1798,2493,35,43,433,8,FERNANDO HADDAD,4325,0.8812143439282804
CE-JATI-70,,,,,,,,0.004758948893027105,0.3720256569418581,0.515828677839851,0.007241878750258638,0.008897165321746328,0.08959238568177115,0.0016552865714876887,23,1798,2493,35,43,433,8,JAIR MESSIAS BOLSONARO,583,0.11878565607171965
CE-JIJOCA DE JERICOACOARA-30,,,,,,,,0.011180471443212521,0.4433056927233765,0.34761949128854935,0.006335600484487096,0.004099506195844592,0.18158949035684338,0.005869747507686574,120,4758,3731,68,44,1949,63,FERNANDO HADDAD,8073,0.7542040358744395
CE-JIJOCA DE JERICOACOARA-30,,,,,,,,0.011180471443212521,0.4433056927233765,0.34761949128854935,0.006335600484487096,0.004099506195844592,0.18158949035684338,0.005869747507686574,120,4758,3731,68,44,1949,63,JAIR MESSIAS BOLSONARO,2631,0.24579596412556054
CE-JUAZEIRO DO NORTE-119,0.0012449375450601,0.0297933591683273,0.0138518033077876,0.0003714663884852,0.0010038836176888,0.0144445177690759,0.000519924940322,0.007701306297523884,0.4258836308943542,0.3455421552516503,0.011391805698688131,0.0061554744728852745,0.19994150906609476,0.0033841183188034426,553,30581,24812,818,442,14357,243,FERNANDO HADDAD,55375,0.7550655867353896
CE-JUAZEIRO DO NORTE-119,0.0012449375450601,0.0297933591683273,0.0138518033077876,0.0003714663884852,0.0010038836176888,0.0144445177690759,0.000519924940322,0.007701306297523884,0.4258836308943542,0.3455421552516503,0.011391805698688131,0.0061554744728852745,0.19994150906609476,0.0033841183188034426,553,30581,24812,818,442,14357,243,JAIR MESSIAS BOLSONARO,17963,0.24493441326461043
CE-JUAZEIRO DO NORTE-28,0.0012449375450601,0.0297933591683273,0.0138518033077876,0.0003714663884852,0.0010038836176888,0.0144445177690759,0.000519924940322,0.005925976092919305,0.4688970911923064,0.3260133419118892,0.010869933290440554,0.004723849514069961,0.17943855609359655,0.00413125190477803,350,27694,19255,642,279,10598,244,FERNANDO HADDAD,45913,0.7685084445039586
CE-JUAZEIRO DO NORTE-28,0.0012449375450601,0.0297933591683273,0.0138518033077876,0.0003714663884852,0.0010038836176888,0.0144445177690759,0.000519924940322,0.005925976092919305,0.4688970911923064,0.3260133419118892,0.010869933290440554,0.004723849514069961,0.17943855609359655,0.00413125190477803,350,27694,19255,642,279,10598,244,JAIR MESSIAS BOLSONARO,13830,0.2314915554960414
CE-JUCÁS-43,,,,,,,,0.005682667863017796,0.44384626887991624,0.39442201286077466,0.01256168685509197,0.01091670405263945,0.13002841333931509,0.0025422461492448033,76,5936,5275,168,146,1739,34,FERNANDO HADDAD,10933,0.8137094373325394
CE-JUCÁS-43,,,,,,,,0.005682667863017796,0.44384626887991624,0.39442201286077466,0.01256168685509197,0.01091670405263945,0.13002841333931509,0.0025422461492448033,76,5936,5275,168,146,1739,34,JAIR MESSIAS BOLSONARO,2503,0.18629056266746055
CE-LAVRAS DA MANGABEIRA-14,,,,,,,,0.003475397841595025,0.38479361014572283,0.4913115053960124,0.007743430278641546,0.009999390281080421,0.10029876227059326,0.0023779037863544904,57,6311,8058,127,164,1645,39,FERNANDO HADDAD,14370,0.8652977660022881
CE-LAVRAS DA MANGABEIRA-14,,,,,,,,0.003475397841595025,0.38479361014572283,0.4913115053960124,0.007743430278641546,0.009999390281080421,0.10029876227059326,0.0023779037863544904,57,6311,8058,127,164,1645,39,JAIR MESSIAS BOLSONARO,2237,0.1347022339977118
CE-LIMOEIRO DO NORTE-29,,,,,,,,0.0079075242205656,0.4605680137627139,0.350315395527118,0.005010110765701868,0.003561404038270003,0.1695288684996831,0.003108683185947545,262,15260,11607,166,118,5617,103,FERNANDO HADDAD,26481,0.7890173410404624
CE-LIMOEIRO DO NORTE-29,,,,,,,,0.0079075242205656,0.4605680137627139,0.350315395527118,0.005010110765701868,0.003561404038270003,0.1695288684996831,0.003108683185947545,262,15260,11607,166,118,5617,103,JAIR MESSIAS BOLSONARO,7081,0.21098265895953758
CE-MADALENA-63,,,,,,,,0.008558780127889819,0.403049680275455,0.47761928184948355,0.006492867683226758,0.004525332021642892,0.09729463846532219,0.002459419576979833,87,4097,4855,66,46,989,25,FERNANDO HADDAD,8536,0.876746096959737
CE-MADALENA-63,,,,,,,,0.008558780127889819,0.403049680275455,0.47761928184948355,0.006492867683226758,0.004525332021642892,0.09729463846532219,0.002459419576979833,87,4097,4855,66,46,989,25,JAIR MESSIAS BOLSONARO,1200,0.12325390304026294
CE-MARACANAÚ-104,0.0020368071246307,0.0138614127576975,0.0261886369747995,0.001113765899832,0.0008937383258591,0.0155571712310894,0.0002438797015399,0.020262119779610732,0.35573631532618266,0.2678903269976853,0.011329182016757408,0.00479248850780817,0.3358817200795488,0.004107847292407003,1243,21823,16434,695,294,20605,252,FERNANDO HADDAD,36945,0.5970426632191338
CE-MARACANAÚ-104,0.0020368071246307,0.0138614127576975,0.0261886369747995,0.001113765899832,0.0008937383258591,0.0155571712310894,0.0002438797015399,0.020262119779610732,0.35573631532618266,0.2678903269976853,0.011329182016757408,0.00479248850780817,0.3358817200795488,0.004107847292407003,1243,21823,16434,695,294,20605,252,JAIR MESSIAS BOLSONARO,24935,0.4029573367808662
CE-MARACANAÚ-122,0.0020368071246307,0.0138614127576975,0.0261886369747995,0.001113765899832,0.0008937383258591,0.0155571712310894,0.0002438797015399,0.023154848046309694,0.3356477341094977,0.3050781313517293,0.012910779037057512,0.006065139270557245,0.3133872095481227,0.0037561586367258004,1424,20642,18762,794,373,19273,231,FERNANDO HADDAD,37878,0.6167548644467964
CE-MARACANAÚ-122,0.0020368071246307,0.0138614127576975,0.0261886369747995,0.001113765899832,0.0008937383258591,0.0155571712310894,0.0002438797015399,0.023154848046309694,0.3356477341094977,0.3050781313517293,0.012910779037057512,0.006065139270557245,0.3133872095481227,0.0037561586367258004,1424,20642,18762,794,373,19273,231,JAIR MESSIAS BOLSONARO,23537,0.3832451355532036
CE-MARANGUAPE-4,,,,,,,,0.018043107667898798,0.3361014059783618,0.3884247303660945,0.01039715091059463,0.004827248637061792,0.23869563015848905,0.0035107262814994852,1069,19913,23013,616,286,14142,208,FERNANDO HADDAD,40475,0.6904404489781993
CE-MARANGUAPE-4,,,,,,,,0.018043107667898798,0.3361014059783618,0.3884247303660945,0.01039715091059463,0.004827248637061792,0.23869563015848905,0.0035107262814994852,1069,19913,23013,616,286,14142,208,JAIR MESSIAS BOLSONARO,18147,0.3095595510218007
CE-MARCO-96,,,,,,,,0.004181750093621271,0.34028211209586817,0.36312570215953066,0.010860067407314941,0.005804518786668331,0.27299962551491697,0.0027462239420796403,67,5452,5818,174,93,4374,44,FERNANDO HADDAD,9221,0.5989217978695766
CE-MARCO-96,,,,,,,,0.004181750093621271,0.34028211209586817,0.36312570215953066,0.010860067407314941,0.005804518786668331,0.27299962551491697,0.0027462239420796403,67,5452,5818,174,93,4374,44,JAIR MESSIAS BOLSONARO,6175,0.4010782021304235
CE-MARTINÓPOLE-25,,,,,,,,0.007488633324418294,0.566862797539449,0.3297673174645627,0.006418828563787109,0.005883926183471516,0.08264241775875902,0.0009360791655522868,56,4239,2466,48,44,618,7,FERNANDO HADDAD,6177,0.8795386586928663
CE-MARTINÓPOLE-25,,,,,,,,0.007488633324418294,0.566862797539449,0.3297673174645627,0.006418828563787109,0.005883926183471516,0.08264241775875902,0.0009360791655522868,56,4239,2466,48,44,618,7,JAIR MESSIAS BOLSONARO,846,0.1204613413071337
CE-MASSAPÊ-45,,,,,,,,0.006229476530809349,0.5141008305968707,0.25024145257871355,0.06775159358701952,0.005746571373382268,0.1543847788294379,0.0015452965037666602,129,10646,5182,1403,119,3197,32,FERNANDO HADDAD,15280,0.7367405978784957
CE-MASSAPÊ-45,,,,,,,,0.006229476530809349,0.5141008305968707,0.25024145257871355,0.06775159358701952,0.005746571373382268,0.1543847788294379,0.0015452965037666602,129,10646,5182,1403,119,3197,32,JAIR MESSIAS BOLSONARO,5460,0.26325940212150434
CE-MAURITI-76,,,,,,,,0.0028367644674987843,0.32448532987518236,0.5280434430215594,0.01766899011184957,0.007780839682282379,0.11784730102123521,0.001337331820392284,70,8007,13030,436,192,2908,33,FERNANDO HADDAD,19565,0.7818806697837989
CE-MAURITI-76,,,,,,,,0.0028367644674987843,0.32448532987518236,0.5280434430215594,0.01766899011184957,0.007780839682282379,0.11784730102123521,0.001337331820392284,70,8007,13030,436,192,2908,33,JAIR MESSIAS BOLSONARO,5458,0.21811933021620108
CE-MERUOCA-24,,,,,,,,0.004418090919660504,0.6005115684222765,0.2677595628415301,0.007557260783629811,0.003139169863969306,0.11533542611324264,0.0012789210556911988,38,5165,2303,65,27,992,11,FERNANDO HADDAD,6346,0.7669809040367416
CE-MERUOCA-24,,,,,,,,0.004418090919660504,0.6005115684222765,0.2677595628415301,0.007557260783629811,0.003139169863969306,0.11533542611324264,0.0012789210556911988,38,5165,2303,65,27,992,11,JAIR MESSIAS BOLSONARO,1928,0.2330190959632584
CE-MILAGRES-26,0.0073072128580143,0.2575318339269326,0.1726651073220014,0.0046773059369946,0.0098089029042299,0.0814409086777459,0.0002881341353907,0.0044603033006244425,0.40811775200713646,0.48126672613737737,0.008028545941123996,0.015993373263667645,0.08117752007136485,0.0009557792787052376,70,6405,7553,126,251,1274,15,FERNANDO HADDAD,14447,0.8901965617105182
CE-MILAGRES-26,0.0073072128580143,0.2575318339269326,0.1726651073220014,0.0046773059369946,0.0098089029042299,0.0814409086777459,0.0002881341353907,0.0044603033006244425,0.40811775200713646,0.48126672613737737,0.008028545941123996,0.015993373263667645,0.08117752007136485,0.0009557792787052376,70,6405,7553,126,251,1274,15,JAIR MESSIAS BOLSONARO,1782,0.10980343828948179
CE-MILHÃ-55,,,,,,,,0.0033737348494314633,0.462326627514682,0.4547044858178183,0.006622516556291391,0.0034986879920029987,0.06809946270148694,0.0013744845682868924,27,3700,3639,53,28,545,11,FERNANDO HADDAD,6894,0.8926582934092969
CE-MILHÃ-55,,,,,,,,0.0033737348494314633,0.462326627514682,0.4547044858178183,0.006622516556291391,0.0034986879920029987,0.06809946270148694,0.0013744845682868924,27,3700,3639,53,28,545,11,JAIR MESSIAS BOLSONARO,829,0.10734170659070309
CE-MIRAÍMA-89,,,,,,,,0.003665602459501005,0.5157857396239801,0.3968310275511411,0.0069764691971148166,0.005439281068936975,0.07059240865555161,0.000709471443774388,31,4362,3356,59,46,597,6,FERNANDO HADDAD,7162,0.897268854923578
CE-MIRAÍMA-89,,,,,,,,0.003665602459501005,0.5157857396239801,0.3968310275511411,0.0069764691971148166,0.005439281068936975,0.07059240865555161,0.000709471443774388,31,4362,3356,59,46,597,6,JAIR MESSIAS BOLSONARO,820,0.10273114507642195
CE-MISSÃO VELHA-16,,,,,,,,0.0050735667174023336,0.3074581430745814,0.5618467782851344,0.007762557077625571,0.009690512430238458,0.10679857940131912,0.0013698630136986301,100,6060,11074,153,191,2105,27,FERNANDO HADDAD,18181,0.8526873651627427
CE-MISSÃO VELHA-16,,,,,,,,0.0050735667174023336,0.3074581430745814,0.5618467782851344,0.007762557077625571,0.009690512430238458,0.10679857940131912,0.0013698630136986301,100,6060,11074,153,191,2105,27,JAIR MESSIAS BOLSONARO,3141,0.1473126348372573
CE-MOMBAÇA-46,,,,,,,,0.0035758492642002475,0.3246229312795122,0.5363773896300371,0.009260532709851924,0.007931050291110806,0.11621510108650805,0.002017145738779627,78,7081,11700,202,173,2535,44,FERNANDO HADDAD,18968,0.8524560693901397
CE-MOMBAÇA-46,,,,,,,,0.0035758492642002475,0.3246229312795122,0.5363773896300371,0.009260532709851924,0.007931050291110806,0.11621510108650805,0.002017145738779627,78,7081,11700,202,173,2535,44,JAIR MESSIAS BOLSONARO,3283,0.14754393060986024
CE-MONSENHOR TABOSA-61,,,,,,,,0.002813348855258052,0.34681800543267366,0.5276484284051223,0.005238649592549476,0.004365541327124563,0.11224291812184711,0.0008731082654249127,29,3575,5439,54,45,1157,9,FERNANDO HADDAD,8761,0.8475379703976008
CE-MONSENHOR TABOSA-61,,,,,,,,0.002813348855258052,0.34681800543267366,0.5276484284051223,0.005238649592549476,0.004365541327124563,0.11224291812184711,0.0008731082654249127,29,3575,5439,54,45,1157,9,JAIR MESSIAS BOLSONARO,1576,0.15246202960239916
CE-MORADA NOVA-47,,,,,,,,0.006349285394153677,0.5331905781584583,0.29298839699218165,0.006722772770280365,0.0053284198994074,0.15362780738011056,0.0017927394054080973,255,21414,11767,270,214,6170,72,FERNANDO HADDAD,29611,0.7737998797919878
CE-MORADA NOVA-47,,,,,,,,0.006349285394153677,0.5331905781584583,0.29298839699218165,0.006722772770280365,0.0053284198994074,0.15362780738011056,0.0017927394054080973,255,21414,11767,270,214,6170,72,JAIR MESSIAS BOLSONARO,8656,0.2262001202080121
CE-MORAÚJO-64,,,,,,,,0.0030897855325336242,0.4371137768084333,0.4167575427117412,0.010905125408942203,0.0054525627044711015,0.12413667757179207,0.002544529262086514,17,2405,2293,60,30,683,14,FERNANDO HADDAD,4244,0.8050075872534143
CE-MORAÚJO-64,,,,,,,,0.0030897855325336242,0.4371137768084333,0.4167575427117412,0.010905125408942203,0.0054525627044711015,0.12413667757179207,0.002544529262086514,17,2405,2293,60,30,683,14,JAIR MESSIAS BOLSONARO,1028,0.19499241274658574
CE-MORRINHOS-44,0.00111829118583,0.0898565112670122,0.1459014037859406,0.0268936916492162,0.0121555957164123,0.1723597613862247,0.0200254900507412,0.0068837058632977,0.20813087139617753,0.41909620991253643,0.018140589569160998,0.0051830255911888565,0.3412698412698413,0.0012957563977972141,85,2570,5175,224,64,4214,16,FERNANDO HADDAD,6766,0.5742658292310304
CE-MORRINHOS-44,0.00111829118583,0.0898565112670122,0.1459014037859406,0.0268936916492162,0.0121555957164123,0.1723597613862247,0.0200254900507412,0.0068837058632977,0.20813087139617753,0.41909620991253643,0.018140589569160998,0.0051830255911888565,0.3412698412698413,0.0012957563977972141,85,2570,5175,224,64,4214,16,JAIR MESSIAS BOLSONARO,5016,0.42573417076896963
CE-MUCAMBO-79,,,,,,,,0.003867069486404834,0.5301510574018127,0.3294259818731118,0.0056797583081571,0.014259818731117825,0.11419939577039274,0.002416918429003021,32,4387,2726,47,118,945,20,FERNANDO HADDAD,6787,0.8185984802798215
CE-MUCAMBO-79,,,,,,,,0.003867069486404834,0.5301510574018127,0.3294259818731118,0.0056797583081571,0.014259818731117825,0.11419939577039274,0.002416918429003021,32,4387,2726,47,118,945,20,JAIR MESSIAS BOLSONARO,1504,0.1814015197201785
CE-MULUNGU-5,0.0006158713211119,0.2513498582257008,0.1868549976520681,0.0080836430503629,0.0079599588944011,0.0435008649081921,0.0017559042685346,0.007253384912959381,0.43907156673114117,0.40135396518375244,0.008381689232753063,0.0038684719535783366,0.13974854932301742,0.0003223726627981947,45,2724,2490,52,24,867,2,FERNANDO HADDAD,5021,0.8270466150551804
CE-MULUNGU-5,0.0006158713211119,0.2513498582257008,0.1868549976520681,0.0080836430503629,0.0079599588944011,0.0435008649081921,0.0017559042685346,0.007253384912959381,0.43907156673114117,0.40135396518375244,0.008381689232753063,0.0038684719535783366,0.13974854932301742,0.0003223726627981947,45,2724,2490,52,24,867,2,JAIR MESSIAS BOLSONARO,1050,0.17295338494481963
CE-NOVA OLINDA-53,0.000819687711399,0.1680323147023591,0.1520654839796634,0.0081492795344,0.0099438824518347,0.1716093179753472,0.0011280220046732,0.005832865956253506,0.3563656758272574,0.5075715086932137,0.009085810431856422,0.005945036455412227,0.11475042063937184,0.000448681996634885,52,3177,4525,81,53,1023,4,FERNANDO HADDAD,7890,0.8518678471172533
CE-NOVA OLINDA-53,0.000819687711399,0.1680323147023591,0.1520654839796634,0.0081492795344,0.0099438824518347,0.1716093179753472,0.0011280220046732,0.005832865956253506,0.3563656758272574,0.5075715086932137,0.009085810431856422,0.005945036455412227,0.11475042063937184,0.000448681996634885,52,3177,4525,81,53,1023,4,JAIR MESSIAS BOLSONARO,1372,0.1481321528827467
CE-NOVA RUSSAS-48,,,,,,,,0.008614278631631136,0.4507312840852752,0.3406048587010411,0.008676251859196828,0.007932573128408527,0.18226326227069906,0.0011774913237481408,139,7273,5496,140,128,2941,19,FERNANDO HADDAD,11951,0.7522502675143199
CE-NOVA RUSSAS-48,,,,,,,,0.008614278631631136,0.4507312840852752,0.3406048587010411,0.008676251859196828,0.007932573128408527,0.18226326227069906,0.0011774913237481408,139,7273,5496,140,128,2941,19,JAIR MESSIAS BOLSONARO,3936,0.2477497324856801
